slug	title	kind	n_vol	n_isbn	n_harvest_cover	year
fuushika-dentsua	風姿花デンツァ	isbn_no_image	3	3	0	2001
a-d-o-g-s	A.-D.O.G.S.	isbn_no_image	3	3	0	2002
king	King	isbn_no_image	3	3	0	2002
peace-mashuko	PEACE	isbn_no_image	3	3	0	2002
hinata-120-paasento	ひなた120％	isbn_no_image	3	3	0	2002
yaeka-no-karte	やえかのカルテ	isbn_no_image	3	3	0	2002
raineeji-saga	ライネージサーガ	isbn_no_image	3	3	0	2002
rumble-fish	ランブルフィッシュ	isbn_no_image	3	3	0	2002
shichinin-no-nana	七人のナナ	isbn_no_image	3	3	0	2002
furisode-ichima	振袖いちま	isbn_no_image	3	3	0	2002
kimama-ni-animal	気ままにアニマル	isbn_no_image	3	3	0	2002
a-to-z	A to z	isbn_no_image	3	3	0	2003
fancy-gigolo-peru	ファンシージゴロ・ペル	isbn_no_image	3	3	0	2003
rockman-megamix	ロックマンメガミックス	isbn_no_image	3	3	0	2003
minagoroshi-no-maria	皆殺しのマリア	isbn_no_image	3	3	0	2003
suiryuu-kitouden	翠龍鬼倒伝	isbn_no_image	3	3	0	2003
life-switch	Life・switch	isbn_no_image	3	3	0	2004
pride-tagame-2004	PRIDE	isbn_no_image	3	3	0	2004
trigram8	TRIGRAM8	isbn_no_image	3	3	0	2004
sangokushi-eiyuuden	三国志英雄伝	isbn_no_image	3	3	0	2004
meitantei-asami-mitsuhiko-no-file	名探偵浅見光彦の事件簿	isbn_no_image	3	3	0	2004
shouwa-manga-fuuunroku	昭和漫画風雲録	isbn_no_image	3	3	0	2004
hidou-ryouji	氷堂涼二	isbn_no_image	3	3	0	2004
koutei-to-yobareta-otoko	皇帝と呼ばれた男	isbn_no_image	3	3	0	2004
bibou-no-mato-futari-seimei	美貌の魔都・ふたり晴明	isbn_no_image	3	3	0	2004
heart-no-shiiru	HEARTの封印	isbn_no_image	3	3	0	2005
shibire-no-suka-tan	しびれのスカタン	isbn_no_image	3	3	0	2005
chizuru-ki-tan	ちづる奇譚	isbn_no_image	3	3	0	2005
bukkare-dan	ぶっかれ＊ダン	isbn_no_image	3	3	0	2005
chibita	チビ太	isbn_no_image	3	3	0	2005
hitman-go-go	ヒットマンgo!go!	isbn_no_image	3	3	0	2005
milk	ミルク	isbn_no_image	3	3	0	2005
totsugawa-keibu-to-meitanteitachi	十津川警部と名探偵たち	isbn_no_image	3	3	0	2005
daibaka-tantei-hakuchi-kogorou	大バカ探偵はくち小五郎	isbn_no_image	3	3	0	2005
osaka-geijutsu-daigaku-daigaku-manga	大阪芸術大学 大学漫画	isbn_no_image	3	3	0	2005
hontou-ni-atta-hna-taiken-oshiemasu	本当にあったHな体験教えます	isbn_no_image	3	3	0	2005
kaa-chan-no-1	母ちゃんNO.1	isbn_no_image	3	3	0	2005
bakufuu-sangokushi	爆風三国志	isbn_no_image	3	3	0	2005
tokusen-sukkara-kaa-san	特選すっから母さん	isbn_no_image	3	3	0	2005
dokusha-toukou-shinrei-taiken	読者投稿心霊体験	isbn_no_image	3	3	0	2005
eikichi	えい吉	isbn_no_image	3	3	0	2006
tobenai-tsubasa	とべない翼	isbn_no_image	3	3	0	2006
hontoni-atta-noroi-no-video-comic	ほんとにあった!呪いのビデオcomic	isbn_no_image	3	3	0	2006
comic-sangokushi-touruu-episode-rendetsu	コミック三國志トゥルーエピソード列伝	isbn_no_image	3	3	0	2006
coyote-ragtime-show	コヨーテラグタイムショー	isbn_no_image	3	3	0	2006
jimmy-corrigan	Jimmy Corrigan.	isbn_no_image	3	3	0	2007
tsubakuro-zukin	つばくろ頭巾	isbn_no_image	3	3	0	2007
koumei-den	孔明伝	isbn_no_image	3	3	0	2009
kurokami-no-maria	黒髪のマリア	isbn_no_image	3	3	0	2009
shin-honto-ni-atta-hna-taiken	新ホントにあったHな体験	isbn_no_image	3	3	0	2010
shinsengumi-peace-maker	新撰組peace maker	isbn_no_image	3	3	0	2010
kenji-onijima-heihachirou	検事・鬼島平八郎	isbn_no_image	3	3	0	2010
musashi-2011	ムサシ	isbn_no_image	3	3	0	2011
kodomo-ha-byouki-o-tabete-iru	子どもは病気を食べている	isbn_no_image	3	3	0	2011
ojou-sama-wa-nigedashita	お嬢様は逃げ出した	isbn_no_image	3	3	0	2012
zuttari-iwate	ずったり岩手	isbn_no_image	3	3	0	2012
razor	レイザー	isbn_no_image	3	3	0	2012
hatsu-ai	初愛	isbn_no_image	3	3	0	2012
ishi-o-sabaku-ishi	医師を裁く医師	isbn_no_image	3	3	0	2012
joshi-ana-demo-iidesuka	女子アナでもいーですか?	isbn_no_image	3	3	0	2012
shounen-typhoon	少年台風	isbn_no_image	3	3	0	2012
kaitei-sentai	海底戦隊	isbn_no_image	3	3	0	2012
shirogane-no-hana	銀の華	isbn_no_image	3	3	0	2012
queens-game	クインズゲーム	isbn_no_image	3	3	0	2013
koi-kano-x-ai-kano	コイカノ×アイカノ	isbn_no_image	3	3	0	2013
sengoku-zombie	戦国ゾンビ	isbn_no_image	3	3	0	2013
genji-monogatari-shikibu-2013	源氏物語	isbn_no_image	3	3	0	2013
netoraserare	ネトラセラレ	isbn_no_image	3	3	0	2014
dokusai-club	毒妻クラブ	isbn_no_image	3	3	0	2014
hundred-game	ハンドレッドゲーム	isbn_no_image	3	3	0	2015
beauty-mark	Beauty Mark	isbn_no_image	3	3	0	2016
hippuhoppu-kakeizu	ヒップホップ家系図	isbn_no_image	3	3	0	2016
comic-silk-road	コミックシルクロード	isbn_no_image	3	3	0	2018
i-sengokushi	異戦国志	isbn_no_image	3	3	0	2019
saigouden	西郷伝	isbn_no_image	3	3	0	2019
shouwa-heisei-file	昭和・平成事件簿	isbn_no_image	3	3	0	2021
oedo-file	大江戸事件簿	isbn_no_image	3	3	0	2022
juumimi-no-lycoris	獣耳のリコリス	isbn_no_image	3	3	0	2022
kuudere-zuma	クーデレづま	isbn_no_image	3	3	0	2023
gedou-no-ie	外道の家	isbn_no_image	3	3	0	2023
hakoniwa-no-zante	箱庭のザンテ	isbn_no_image	3	3	0	2023
manga-wagahai-wa-neko-de-aru	漫画吾輩は猫である	isbn_no_image	2	1	0	1919
manga-botsu-chan	漫画坊っちゃん	isbn_no_image	2	1	0	1925
sugata-sanshirou-1987	姿三四郎	isbn_no_image	2	1	0	1954
himawari-nikki	ひまわり日記	isbn_no_image	2	1	0	1957
wakakusa-monogatari	若草物語	isbn_no_image	2	1	0	1959
shadow	影	isbn_no_image	2	1	0	1960
daikouzui-jidai	大洪水時代	isbn_no_image	2	1	0	1962
ninpou-juuban-shoubu	忍法十番勝負	no_isbn	2	0	0	1966
shinigami-hakase	死神博士	isbn_no_image	2	1	0	1967
kuroi-nekomen	黒いねこ面	isbn_no_image	2	1	0	1967
myuutantoden	ミュータント伝	isbn_no_image	2	1	0	1970
ken-to-sutekina-nakama	ケンとすてきな仲間	isbn_no_image	2	1	0	1971
yuujousanmyaku	友情山脈	isbn_no_image	2	1	0	1971
okane-tamemasu	お金ためます!	isbn_no_image	2	1	0	1972
poteto-chan-esuooesu	ぽてとちゃんSOS	isbn_no_image	2	2	0	1973
kaidan-koiningyou	怪談恋人形	isbn_no_image	2	1	0	1973
shiawase	しあわせ	isbn_no_image	2	1	0	1974
chizome-no-monshou	血染めの紋章	isbn_no_image	2	1	0	1974
bara-no-naka-no-lisa	ばらの中のリザ	isbn_no_image	2	1	0	1975
ijiwaruikka	いじわる一家	isbn_no_image	2	1	0	1976
kusobabaa	くそババア!!	isbn_no_image	2	1	0	1976
afurika-no-bakudan	アフリカの爆弾	isbn_no_image	2	1	0	1976
jajako-chan	ジャジャ子ちゃん	isbn_no_image	2	1	0	1976
hippii-chan	ヒッピーちゃん	isbn_no_image	2	1	0	1976
mojamoja-oji-chan	モジャモジャおじちゃん	isbn_no_image	2	1	0	1976
meijin	名人	isbn_no_image	2	1	0	1976
takarajima	宝島	isbn_no_image	2	1	0	1976
ninpou-juuban-shoubu-1976	忍法十番勝負	isbn_no_image	2	1	0	1976
green-karendaa	ぐりーん❤かれんだあ	isbn_no_image	2	2	0	1977
habatake-taroumaru	はばたけ!太郎丸	isbn_no_image	2	1	0	1977
insect	インセクト	isbn_no_image	2	1	0	1977
jojo-no-shi	ジョジョの詩	isbn_no_image	2	1	0	1977
don-quixote	ドン・キホーテ	isbn_no_image	2	1	0	1977
mosa	モサ	isbn_no_image	2	1	0	1977
juugo-shounen-hyouryuuki-2013	十五少年漂流記	isbn_no_image	2	1	0	1977
juugo-shounen-hyouryuuki	十五少年漂流記	isbn_no_image	2	1	0	1977
chijou-saikyou-no-otoko-ryuu	地上最強の男・竜	isbn_no_image	2	1	0	1977
shoukoujo-1996	小公女	isbn_no_image	2	1	0	1977
wakakusa-monogatari-kitajima-1989	若草物語	isbn_no_image	2	1	0	1977
hotaru-minako	螢三七子	isbn_no_image	2	1	0	1977
bosatsu-nikki	ぼさつ日記	isbn_no_image	2	1	0	1978
rosumarin-no-densetsu	ロスマリンの伝説	isbn_no_image	2	1	0	1978
okinawa-kessen	沖縄決戦	isbn_no_image	2	1	0	1978
warawazu-ni-ikirunante	笑わずに生きるなんて	isbn_no_image	2	1	0	1978
norakuro-chuutaichou	のらくろ中隊長	isbn_no_image	2	1	0	1979
flying-magii	ふらいんぐ❤マギー	isbn_no_image	2	2	0	1979
ultra-q	ウルトラQ	isbn_no_image	2	1	0	1979
night-baby	ナイトベイビー	isbn_no_image	2	1	0	1979
ring-no-takaou	リングのタカ王	isbn_no_image	2	1	0	1979
reinboosentai	レインボー戦隊	isbn_no_image	2	1	0	1979
hikuidori	火喰鳥	isbn_no_image	2	1	0	1979
kinseiju	金星樹	isbn_no_image	2	1	0	1979
majo-wa-hot-nao-toshigoro	魔女はホットなお年頃	isbn_no_image	2	2	0	1979
night-game	ナイトゲーム	isbn_no_image	2	1	0	1980
mechiru-metafijiiku	メチル・メタフィジーク	isbn_no_image	2	1	0	1980
shichikai-karano-tegami	七階からの手紙	isbn_no_image	2	2	0	1980
shimokita-naanaaizumu	下北なあなあイズム	isbn_no_image	2	1	0	1980
shoufumarii	娼婦マリー	isbn_no_image	2	1	0	1980
shin-campus-karendaa	新キャンパスかれんだあ	isbn_no_image	2	2	0	1980
haru-ga-kossori	春がこっそり	isbn_no_image	2	1	0	1980
kakutou-family	格闘ファミリー	isbn_no_image	2	1	0	1980
kimagure-shijuushi	気まぐれ四銃士	isbn_no_image	2	1	0	1980
kiraraboshi-no-daiyogen	きらら星の大予言	isbn_no_image	2	2	0	1981
norakuro-kissaten	のらくろ喫茶店	isbn_no_image	2	2	0	1981
norakuro-torimonochou	のらくろ捕物帳	isbn_no_image	2	2	0	1981
futari-no-koukyoushi	ふたりの交響詩	isbn_no_image	2	2	0	1981
karuki-no-kuru-hi	カルキのくる日	isbn_no_image	2	1	0	1981
suniikaa-sutoriito	スニーカーすとりいと	isbn_no_image	2	2	0	1981
toki	トキ	isbn_no_image	2	1	0	1981
navy	ナービー	isbn_no_image	2	1	0	1981
milky-lady	ミルキー☆レディー	isbn_no_image	2	2	0	1981
seikimatsu-kenkyuujo	世紀末研究所	isbn_no_image	2	1	0	1981
rettou-198x	列島198X	isbn_no_image	2	2	0	1981
mariko-no-nikki	真理子の日記	isbn_no_image	2	1	0	1981
chabangeki	茶番劇	isbn_no_image	2	1	0	1981
kimagure-mairoodo	きまぐれマイロード	isbn_no_image	2	2	0	1982
shiawase-shinkirou-3	しあわせしんきろう3	isbn_no_image	2	2	0	1982
dotsukiri-angel	どっきり!エンジェル	isbn_no_image	2	2	0	1982
hohoemi-zuumingu	ほほえみzooミング	isbn_no_image	2	2	0	1982
yoroshiku-shunpei	よろしく春平	isbn_no_image	2	2	0	1982
elf	エルフ	isbn_no_image	2	2	0	1982
siren-suit	サイレン戦士	isbn_no_image	2	2	0	1982
jungle-boogie	ジャングル・ブギ	isbn_no_image	2	2	0	1982
stardust-story	スターダスト・ストーリー	isbn_no_image	2	2	0	1982
tim-tim-circus	ティム・ティム・サーカス	isbn_no_image	2	2	0	1982
dream-street	ドリーム❤ストリート	isbn_no_image	2	2	0	1982
nyarome-no-omoshiro-uchuuron	ニャロメのおもしろ宇宙論	isbn_no_image	2	2	0	1982
pappyun-boy	パッピュンボーイ	isbn_no_image	2	2	0	1982
masukomi-guerrilla	マスコミゲリラ	isbn_no_image	2	2	0	1982
macho-taste	マッチョテイスト	isbn_no_image	2	2	0	1982
waltz-no-niau-koro	ワルツの似合うころ	isbn_no_image	2	1	0	1982
sesou-aburidashi	世相あぶり出し	isbn_no_image	2	2	0	1982
futari-no-shiki	二人の四季	isbn_no_image	2	2	0	1982
ore-no-onnatachi	俺の女たち	isbn_no_image	2	1	0	1982
kibun-wa-mou-sensou	気分はもう戦争	isbn_no_image	2	1	0	1982
jitensha-ni-notte	自転車にのって…	isbn_no_image	2	2	0	1982
kaze-no-kinkan	風の金冠	isbn_no_image	2	2	0	1982
souseiki	騒世紀	isbn_no_image	2	1	0	1982
majo-kuroi-misa	魔女黒井ミサ	isbn_no_image	2	2	0	1982
with-me	-with me.	isbn_no_image	2	2	0	1983
day-in-day-out	DAY IN,DAY OUT	isbn_no_image	2	2	0	1983
running-dai-2-bu	RUNNING第2部	isbn_no_image	2	2	0	1983
shimokitazawa-4-beat-soldier	SHIMOKITAZAWA 4 BEAT SOLDIER	isbn_no_image	2	1	0	1983
igarashi-mikio-no-shikotama-datta	いがらしみきおのしこたまだった!	isbn_no_image	2	2	0	1983
itsumo-weekend	いつもウィークエンド	isbn_no_image	2	2	0	1983
oshin	おしん	isbn_no_image	2	2	0	1983
ore-no-pink-star	おれのピンク星	isbn_no_image	2	2	0	1983
oyama-no-taishou	お山の大将	isbn_no_image	2	2	0	1983
kabadon-to-naomichiyan	かばどんとなおみちゃん	isbn_no_image	2	2	0	1983
goodbye-kid	ぐっばいキッド	isbn_no_image	2	2	0	1983
kohitsuji-nikki	こひつじ日記	isbn_no_image	2	2	0	1983
konnichiwa-maikon	こんにちはマイコン	isbn_no_image	2	1	0	1983
tokoton-boy	とことんボーイ	isbn_no_image	2	2	0	1983
happy-time	はっぴぃ待夢	isbn_no_image	2	2	0	1983
batsutenbou-monogatari	ばってんぼう物語	isbn_no_image	2	2	0	1983
hitoiro-no-kisetsu	ひと色の季節	isbn_no_image	2	2	0	1983
an-to-non	アンとノン	isbn_no_image	2	2	0	1983
gusukoobudori-no-denki	グスコーブドリの伝記	isbn_no_image	2	2	0	1983
stardust-memory	スターダスト・メモリー	isbn_no_image	2	2	0	1983
supuun-oba-san	スプーンおばさん	isbn_no_image	2	2	0	1983
sensational-lullaby	センセーショナル☆ララバイ	isbn_no_image	2	2	0	1983
nanawo-no-shoukougun	ナナオの症候群	isbn_no_image	2	2	0	1983
nyarome-no-omoshiro-sei-kyoushitsu	ニャロメのおもしろ性教室	isbn_no_image	2	2	0	1983
heidi	ハイジ	isbn_no_image	2	2	0	1983
heart-ni-ippon	ハートに一本!	isbn_no_image	2	2	0	1983
hokuro-tenshi	ホクロ天使	isbn_no_image	2	2	0	1983
mickey-my-love	ミッキー❤マイラブ	isbn_no_image	2	2	0	1983
monochrome-letter	モノクローム・レター	isbn_no_image	2	2	0	1983
rankurou-ichidai	乱九郎一代	isbn_no_image	2	2	0	1983
rankiryuu	乱気流	isbn_no_image	2	2	0	1983
haka-o-horu-shoujo	墓を掘る少女	isbn_no_image	2	1	0	1983
ten-o-ugokasu	天を動かす	isbn_no_image	2	2	0	1983
uchuu-yuku-hansen	宇宙ゆく帆船	isbn_no_image	2	2	0	1983
shoukoujo-nakagawa-1983	小公女	isbn_no_image	2	2	0	1983
heike-monogatari-1983	平家物語	isbn_no_image	2	1	0	1983
enkagekijou	怨歌劇場	isbn_no_image	2	2	0	1983
iki-ni-kanzu	意気に感ず	isbn_no_image	2	2	0	1983
seiju	星樹	isbn_no_image	2	2	0	1983
harusaki-red	春咲きレッド	isbn_no_image	2	2	0	1983
umi-no-suit	海の戦士	isbn_no_image	2	2	0	1983
genji-monogatari-2023	源氏物語	isbn_no_image	2	2	0	1983
takita-yuu-rakugo-gekijou	滝田ゆう落語劇場	isbn_no_image	2	2	0	1983
ookami-kun-totsupuu	狼くん突風	isbn_no_image	2	2	0	1983
shinjuhime	真珠姫	isbn_no_image	2	2	0	1983
kanbe-sakumi-senshuu	神戸さくみ選集	isbn_no_image	2	2	0	1983
sora-ni-aru-mori	蒼空にある林苑	isbn_no_image	2	1	0	1983
baratokenjuu	薔薇と拳銃	isbn_no_image	2	1	0	1983
chou-no-you-ni	蝶のように	isbn_no_image	2	2	0	1983
aka-no-merodii	赤の旋律	isbn_no_image	2	2	0	1983
tobe-ippatsu	跳べ!一発	isbn_no_image	2	2	0	1983
tetsu-no-don-quixote	鉄のドンキホーテ	isbn_no_image	2	2	0	1983
tetsusenshi-musashi	鉄戦士ムサシ	isbn_no_image	2	2	0	1983
aya	AYA	isbn_no_image	2	2	0	1984
no-1-rinna	No.1リンナ	isbn_no_image	2	2	0	1984
p-m-5-no-pastel	P.M.5のパステル	isbn_no_image	2	2	0	1984
pink-takaguchi-2001	Pink	isbn_no_image	2	1	0	1984
biba-akanechiyan	VIVA!あかねちゃん	isbn_no_image	2	2	0	1984
ashita-tenpei	あした天兵	isbn_no_image	2	2	0	1984
anko-ai-ni-koi	あんこ❤愛に恋!	isbn_no_image	2	2	0	1984
kanoko	かのこ	isbn_no_image	2	2	0	1984
sebunteiin	せぶんてぃーん	isbn_no_image	2	2	0	1984
tanpopo-kureetaa	たんぽぽクレーター	isbn_no_image	2	2	0	1984
hitoribocchi-no-pandora	ひとりぼっちのパンドラ	isbn_no_image	2	2	0	1984
furari-gokudou	ふらり極道	isbn_no_image	2	2	0	1984
mogitate-no-cinderella	もぎたてのシンデレラ	isbn_no_image	2	2	0	1984
yattaze-naoki	やったぜ!ナオキ	isbn_no_image	2	2	0	1984
agunesu-hakusho	アグネス白書	isbn_no_image	2	2	0	1984
abners	アブナーズ	isbn_no_image	2	1	0	1984
waiting-bell	ウエイティング・ベル	isbn_no_image	2	2	0	1984
alien-crash	エイリアンクラッシュ	isbn_no_image	2	1	0	1984
crystal-candy	クリスタル・キャンディー	isbn_no_image	2	2	0	1984
colossus	コロッサス	isbn_no_image	2	2	0	1984
shinguru-life-story	シングルライフ物語	isbn_no_image	2	2	0	1984
jieenea	ジェーン・エア	isbn_no_image	2	2	0	1984
jiikufuriito	ジークフリート	isbn_no_image	2	1	0	1984
scandal-shikakenin	スキャンダル仕掛人	isbn_no_image	2	2	0	1984
celluloid-dreaming	セルロイド・ドリーミング	isbn_no_image	2	2	0	1984
diorama-daisakusen	ディオラマ大作戦	isbn_no_image	2	2	0	1984
detsudohiito-shiyun	デッドヒート瞬	isbn_no_image	2	2	0	1984
barabanba	バラバンバ	isbn_no_image	2	2	0	1984
partita	パルティータ	isbn_no_image	2	2	0	1984
hit-end-love	ヒット・エンド・LOVE	isbn_no_image	2	2	0	1984
follow-you-follow-me	フォロー・ユー フォロー・ミー	isbn_no_image	2	2	0	1984
bloody-mary-1984	ブラッディ・マリィ	isbn_no_image	2	2	0	1984
mairudo-fuamirii	マイルド家族	isbn_no_image	2	2	0	1984
rugger	ラガー	isbn_no_image	2	2	0	1984
love-dancing	ラブ❤ダンシング	isbn_no_image	2	2	0	1984
kumi-to-kenichi-no-campus-report	久美と健一のキャンパス・レポート	isbn_no_image	2	2	0	1984
deka-no-monshou	刑事の紋章	isbn_no_image	2	2	0	1984
yuuki-yattaroo-jan	勇気やったろーじゃん!	isbn_no_image	2	2	0	1984
yoru-no-triangle	夜のトライアングル	isbn_no_image	2	2	0	1984
soushirou-100-man-doru-heart	宗志郎100万$ハート	isbn_no_image	2	2	0	1984
samuiasa	寒い朝	isbn_no_image	2	1	0	1984
gekka-no-ichigun-part2	月下の一群part2	isbn_no_image	2	2	0	1984
honjitsu-kaisei	本日快晴!	isbn_no_image	2	2	0	1984
katsura-masakazu-collection	桂正和コレクション	isbn_no_image	2	2	0	1984
meka-batoraa-girufaa	機械戦士ギルファー	isbn_no_image	2	2	0	1984
kimagure-jiyookaa	気まぐれジョーカー	isbn_no_image	2	2	0	1984
warai-kamen	笑い仮面	isbn_no_image	2	2	0	1984
seirei-kikou	精霊紀行	isbn_no_image	2	2	0	1984
barairo-ga-suki	薔薇色が好き	isbn_no_image	2	2	0	1984
kageki-na-lady	過激なレディ	isbn_no_image	2	2	0	1984
daigoshiyu-setsukin-souguu	野部利雄選集	isbn_no_image	2	2	0	1984
ginga-hiyouriyuu-baifuamu	銀河漂流バイファム	isbn_no_image	2	2	0	1984
mahou-no-tenshi-kuriimiimami	魔法の天使 クリィミーマミ	isbn_no_image	2	2	0	1984
4ldk-company	4LDKカンパニー	isbn_no_image	2	2	0	1985
do-funaki-1985	Do!	isbn_no_image	2	2	0	1985
googootoraemon	Go Go 虎エ門	isbn_no_image	2	2	0	1985
g-pan-graffiti	Gパングラフィティ	isbn_no_image	2	2	0	1985
kid	KID	isbn_no_image	2	2	0	1985
the-puzzler	THE パズラー	isbn_no_image	2	2	0	1985
tom-boy	Tom boy	isbn_no_image	2	2	0	1985
marukyou-musashi-kun	〔○強〕武蔵くん	isbn_no_image	2	2	0	1985
akogare-collection	あこがれコレクション	isbn_no_image	2	2	0	1985
usaneko-chan	うさねこちゃん	isbn_no_image	2	2	0	1985
oo-hoketsu	おお!!補欠	isbn_no_image	2	2	0	1985
okashina-ano-ko-sarutobi-etsu-chan	おかしなあの子 さるとびエッちゃん	isbn_no_image	2	2	0	1985
otoko-no-uta	おとこの詩	isbn_no_image	2	2	0	1985
ginneko-minmin	ぎんねこMINMIN	isbn_no_image	2	2	0	1985
sude-ni-mou-zennin	すでにもう善人	isbn_no_image	2	2	0	1985
seishun-tenkabutsu	せいしゅん添加物	isbn_no_image	2	1	0	1985
tanpopoen-kara	たんぽぽ苑から	isbn_no_image	2	2	0	1985
tokimeki	ときめき	isbn_no_image	2	2	0	1985
tokimekiarisu	ときめきアリス	isbn_no_image	2	1	0	1985
doutei	どうてい	isbn_no_image	2	2	0	1985
norakuro-shoushuurei	のらくろ召集令	isbn_no_image	2	1	0	1985
haato-report	はぁと★報告	isbn_no_image	2	2	0	1985
haai-step-jun	はーいステップジュン	isbn_no_image	2	2	0	1985
bachiatari-denkurou	ばちあたり伝九郎	isbn_no_image	2	1	0	1985
wankorobee	わんころべえ	isbn_no_image	2	2	0	1985
asphalt-kids	アスファルトキッズ	isbn_no_image	2	2	0	1985
atomikkutaun	アトミック街	isbn_no_image	2	2	0	1985
eiji	エイジ	isbn_no_image	2	1	0	1985
exotic-tiger	エキゾチック・Tiger	isbn_no_image	2	2	0	1985
kameraman-sunzen	カメラマン寸前	isbn_no_image	2	2	0	1985
glass-no-kutsu-ha-niawanai	ガラスの靴は似合わない	isbn_no_image	2	2	0	1985
killer-boy	キラーBOY	isbn_no_image	2	2	0	1985
kirisuto-tachi-no-rinbu	キリストたちの輪舞	isbn_no_image	2	2	0	1985
konbatto-dan	コンバット弾	isbn_no_image	2	2	0	1985
kojira	ゴジラ	isbn_no_image	2	1	0	1985
the-uumu-eyes	ザ・ウームズ・アイズ	isbn_no_image	2	2	0	1985
stars	スターズ	isbn_no_image	2	2	0	1985
suteki-ni-yabanjin	ステキに野蛮人	isbn_no_image	2	2	0	1985
sperman	スペルマン	isbn_no_image	2	2	0	1985
picnic-road	ピクニック・ロード	isbn_no_image	2	2	0	1985
buruuberii-hakusho	ブルーベリー白書	isbn_no_image	2	2	0	1985
ben-hur	ベン・ハー	isbn_no_image	2	2	0	1985
maicon-rendezvous	マイコンランデブー	isbn_no_image	2	2	0	1985
maruko-pooro-no-dai-bouken	マルコ・ポーロの大冒険	isbn_no_image	2	2	0	1985
manhattan-op	マンハッタン・オプ	isbn_no_image	2	1	0	1985
miki-to-aki	ミキとアキ	isbn_no_image	2	2	0	1985
megaro-deka	メガロ刑事	isbn_no_image	2	2	0	1985
lincoln	リンカーン	isbn_no_image	2	1	0	1985
waru-nori-stardust	ワルのりスターダスト	isbn_no_image	2	2	0	1985
konjaku-monogatari-ozaki-1985	今昔物語	isbn_no_image	2	1	0	1985
