巻状態	種2	tier	信号	一致	残差	疑	slug	頁題	頁著者	頁最大巻	頁巻数	isbn	楽天題	楽天副題	抽出親題	抽出巻	楽天著者	出版社	レーベル	発売日	種2sid	種2題	種2巻	除外seed
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496225	ポケットモンスター（2）	金・銀編	ポケットモンスター	2	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年06月28日頃	84380	ポケットモンスター	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493224	ポケットモンスター（2）		ポケットモンスター	2	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1997年09月27日頃	84380	ポケットモンスター	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495228	ポケットモンスター（2）	オレンジ諸島編	ポケットモンスター	2	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1999年05月28日頃	84381	ポケットモンスター オレンジ諸島編	2	
OTHER_ISBN	SPLIT	B	TITLE_MID	PREFIX	b2w	EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091415349	ポケットモンスターB2・W2〜新たなる伝説〜		ポケットモンスターB2・W	2	神田達志	小学館	コロコロコミックス	2012年11月	144917	ポケットモンスターB2・W2 新たなる伝説	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493231	ポケットモンスター（3）		ポケットモンスター	3	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1997年10月	84380	ポケットモンスター	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	オレンジ諸島編	EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495235	ポケットモンスターオレンジ諸島編（3）		ポケットモンスターオレンジ諸島編	3	田尻智	小学館	てんとう虫コミックス・アニメ版	1999年08月28日頃	84381	ポケットモンスター オレンジ諸島編	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496232	ポケットモンスター（3）	金・銀編	ポケットモンスター	3	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年07月28日頃	84380	ポケットモンスター	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493248	ポケットモンスター（4）		ポケットモンスター	4	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1997年11月28日頃	84380	ポケットモンスター	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496249	ポケットモンスター（4）	金・銀編	ポケットモンスター	4	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年08月28日頃	84380	ポケットモンスター	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495242	ポケットモンスター（4）	オレンジ諸島編	ポケットモンスター	4	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1999年10月28日頃	84381	ポケットモンスター オレンジ諸島編	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493255	ポケットモンスター（5）		ポケットモンスター	5	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年01月28日頃	84380	ポケットモンスター	5	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495259	ポケットモンスター（5）	オレンジ諸島編	ポケットモンスター	5	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年04月26日頃	84381	ポケットモンスター オレンジ諸島編	5	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496256	ポケットモンスター（5）	金・銀編	ポケットモンスター	5	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年09月28日頃	84380	ポケットモンスター	5	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493262	ポケットモンスター（6）		ポケットモンスター	6	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年03月28日頃	84380	ポケットモンスター	6	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496263	ポケットモンスター（6）	金・銀編	ポケットモンスター	6	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年10月28日頃	84380	ポケットモンスター	6	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495266	ポケットモンスター（6）	オレンジ諸島編	ポケットモンスター	6	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年05月27日頃	84381	ポケットモンスター オレンジ諸島編	6	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493279	ポケットモンスター（7）		ポケットモンスター	7	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年04月28日頃	84380	ポケットモンスター	7	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495273	ポケットモンスター（7）	オレンジ諸島編	ポケットモンスター	7	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年06月28日頃	84381	ポケットモンスター オレンジ諸島編	7	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496270	ポケットモンスター（7）	金・銀編	ポケットモンスター	7	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年11月28日頃	84380	ポケットモンスター	7	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493286	ポケットモンスター（8）		ポケットモンスター	8	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年05月28日頃	84380	ポケットモンスター	8	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495280	ポケットモンスター（8）	オレンジ諸島編	ポケットモンスター	8	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年07月28日頃	84381	ポケットモンスター オレンジ諸島編	8	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496287	ポケットモンスター（8）	金・銀編	ポケットモンスター	8	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年12月25日頃	84380	ポケットモンスター	8	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493293	ポケットモンスター（9）		ポケットモンスター	9	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年06月27日頃	84380	ポケットモンスター	9	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091495297	ポケットモンスター（9）	オレンジ諸島編	ポケットモンスター	9	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2000年08月28日頃	84381	ポケットモンスター オレンジ諸島編	9	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496294	ポケットモンスター（9）	金・銀編	ポケットモンスター	9	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年01月27日頃	84380	ポケットモンスター	9	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091493309	ポケットモンスター（10）		ポケットモンスター	10	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年07月28日頃	84380	ポケットモンスター	10	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496300	ポケットモンスター（10）	金・銀編	ポケットモンスター	10	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年02月26日頃	84380	ポケットモンスター	10	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091494115	ポケットモンスター（11）		ポケットモンスター	11	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年10月28日頃	84380	ポケットモンスター	11	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496515	ポケットモンスター（11）	金・銀編	ポケットモンスター	11	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年03月28日頃	84380	ポケットモンスター	11	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091494122	ポケットモンスター（12）		ポケットモンスター	12	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1998年12月16日頃	84380	ポケットモンスター	12	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496522	ポケットモンスター（12）	金・銀編	ポケットモンスター	12	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年04月26日頃	84380	ポケットモンスター	12	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091494139	ポケットモンスター（13）		ポケットモンスター	13	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1999年01月28日頃	84380	ポケットモンスター	13	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496539	ポケットモンスター（13）	金・銀編	ポケットモンスター	13	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年05月28日頃	84380	ポケットモンスター	13	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091494146	ポケットモンスター（14）		ポケットモンスター	14	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	1999年03月27日頃	84380	ポケットモンスター	14	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		EDITION	pocket-monsters	ポケットモンスター	穴久保幸作	14	14	9784091496546	ポケットモンスター（14）	金・銀編	ポケットモンスター	14	田尻智/石原恒和	小学館	てんとう虫コミックス・アニメ版	2001年06月28日頃	84380	ポケットモンスター	14	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	beat	PUBMISMATCH	pops	POPS	いくえみ綾	4	4	9784063349351	Beat　pops（1）		Beat pops	1	茶屋町勝呂/永山耕三	講談社	KCデラックス	2004年09月10日頃	57703	BEAT POPS	1	
OTHER_ISBN	SPLIT	B	SUBTITLE	PREFIX	cene		pops	POPS	いくえみ綾	4	4	9784088483030	自然の法則自由の規則	POP　SCENE2	POP SCENE	2	日向まひる	集英社	マーガレットコミックス	1995年01月25日頃	162470	自然の法則 自由の規則	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	beat	PUBMISMATCH	pops-2004	Pops	立野真琴	1	1	9784063349351	Beat　pops（1）		Beat pops	1	茶屋町勝呂/永山耕三	講談社	KCデラックス	2004年09月10日頃	57703	BEAT POPS	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	planet	PUBMISMATCH	power	Power!!	清野静流	10	10	9784756702302	Planet　power！（2）	ちょっとHな美少女戦士たち	Planet power!	2	大巨神	桜桃書房	チェリームーンコミックス	1995年12月	60466	Planet power!	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	天使の	PUBMISMATCH	prelude	プレリュード	篠崎まこと	3	3	9784253081740	天使のプレリュード（1）		天使のプレリュード	1	芳村梨絵	秋田書店	ひとみコミックス	1984年10月12日頃	95171	天使のプレリュード	1	
OTHER_ISBN	SPLIT	B	SUBTITLE	SUFFIX	愛を貫く	PUBMISMATCH	prince	プリンス	能條純一	3	3	9784596973702	チョコレート・プリンセス	愛を貫くプリンス1	愛を貫くプリンス	1	さちみりほ/レイ・モーガン	ハーパーコリンズ・ジャパン	ハーレクインコミックス☆キララ	2014年03月11日頃	142470	チョコレート・プリンセス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	魔法じかけ×	PUBMISMATCH	prince	プリンス	能條純一	3	3	9784063809473	魔法じかけ×プリンス（1）		魔法じかけ×プリンス	1	椿木　とりか	講談社	KCx	2017年10月06日頃	119413	魔法じかけ×プリンス	1	
OTHER_ISBN	SPLIT	B	SUBTITLE	SUFFIX	愛を貫く	PUBMISMATCH	prince	プリンス	能條純一	3	3	9784596973757	真実の嵐	愛を貫くプリンス2	愛を貫くプリンス	2	さちみりほ/レイ・モーガン	ハーパーコリンズ・ジャパン	ハーレクインコミックス☆キララ	2014年04月11日頃	160533	真実の嵐	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	ボンバーにくびったけ	PUBMISMATCH	prince	プリンス	能條純一	3	3	9784049248128	プリンス・ボンバーにくびったけ　第2巻		プリンス・ボンバーにくびったけ	2	中川　勝海	KADOKAWA	あすかコミックス	2000年03月16日	144496	プリンスボンバーにくびったけ	2	
OTHER_ISBN	SPLIT	B	SUBTITLE	SUFFIX	愛を貫く	PUBMISMATCH	prince	プリンス	能條純一	3	3	9784596973825	幻の恋の円舞曲	愛を貫くプリンス3	愛を貫くプリンス	3	さちみりほ/レイ・モーガン	ハーパーコリンズ・ジャパン	ハーレクインコミックス☆キララ	2014年05月11日頃	153067	幻の恋の円舞曲	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	lost	PUBMISMATCH	princess	Princess	克・亜樹	5	5	9784758017466	Lost Princess（1）		Lost Princess	1	KATINO	一迅社	カラフルハピネス	2021年11月20日	146377	ロスト・プリンセス	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	プリンセス	PUBMISMATCH	principal	プリンシパル	いくえみ綾	7	7	9784199507014	プリンセス・プリンシパル　1		プリンセス・プリンシパル	1	あきづきりょう	徳間書店	リュウコミックス	2020年03月13日頃	2559	プリンセス・プリンシパル	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	s△trianglestitch	PUBMISMATCH	punk	PUNK	長尾謙一郎	4	4	9784834265620	PUNKS△TRIANGLE stitch 1		PUNKS△TRIANGLE stitch	1	沖田 有帆	ホーム社	eyesコミックス	2025年06月25日	132197	PUNKS△TRIANGLE stitch	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	してるネ	PUBMISMATCH	pure	Pure	柿本ケンジロウ・會川昇	3	3	9784253143868	Pureしてるネ！（1）		Pureしてるネ!	1	かたせ湘	秋田書店	ヤングチャンピオンコミックス	1992年08月07日頃	60520	Pureしてるネ!	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ななついろ★ドロップス	PUBMISMATCH	pure	Pure	柿本ケンジロウ・會川昇	3	3	9784840240796	ななついろ★ドロップス　Pure！！（1）		ななついろ★ドロップス Pure!!	1	ユニゾンシフト/水島　空彦	KADOKAWA	電撃コミックス	2007年11月27日	136574	ななついろ★ドロップスpure!!	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	してるネ	PUBMISMATCH	pure	Pure	柿本ケンジロウ・會川昇	3	3	9784253143875	Pureしてるネ！（2）		Pureしてるネ!	2	かたせ湘	秋田書店	ヤングチャンピオンコミックス	1993年01月28日頃	60520	Pureしてるネ!	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	ッター夢二bagu	PUBMISMATCH	puro-suro	プロスロ	畠山耕太郎	4	4	9784773006155	プロスロッター夢二／BAGU（1）		プロスロッター夢二/BAGU	1	前川K三/小椋茂樹	笠倉出版社	カルトコミックス	2000年09月28日頃	57678	BAGU	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			puyopuyo	ぷよぷよ　4コマギャグバトル	都波みなと	2	2	9784334802967	ぷよぷよ4コマギャグバトル（1）		ぷよぷよ4コマギャグバトル	1		光文社	火の玉ゲームコミックシリーズ	1995年11月	70195	ぷよぷよ　4コマギャグバトル	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	raijin	雷神	真船一雄	4	4	9784789780223	雷神（1）		雷神	1	森みずほ	ソニー・ミュージックソリューションズ	ソニーマガジンズコミックス	1996年03月07日頃	118164	雷神	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	raijin	雷神	真船一雄	4	4	9784789780292	雷神（2）		雷神	2	森みずほ	ソニー・ミュージックソリューションズ	ソニーマガジンズコミックス	1996年05月07日頃	118164	雷神	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	raijin	雷神	真船一雄	4	4	9784789780421	雷神（3）		雷神	3	森みずほ	ソニー・ミュージックソリューションズ	ソニーマガジンズコミックス	1996年10月07日頃	118164	雷神	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT		PUBMISMATCH	raijin	雷神	真船一雄	4	4	9784789780483	雷神（4）		雷神	4	森みずほ	ソニー・ミュージックソリューションズ	ソニーマガジンズコミックス	1997年02月07日頃	118164	雷神	4	
OTHER_ISBN	SPLIT	B	TITLE_MID	SUFFIX	b	PUBMISMATCH	rave	Rave	真島ヒロ	35	35	9784040648644	BRAVE10　〜暁〜		BRAVE	10	霜月　かいり	KADOKAWA	MFコミックス ジーンシリーズ	2020年08月27日	42738	BRAVE10～暁～	0	
OTHER_ISBN	SPLIT	B	TITLE_MID	SUFFIX	b	PUBMISMATCH	rave	Rave	真島ヒロ	35	35	9784040690964	BRAVE10　〜戯〜		BRAVE	10	霜月　かいり	KADOKAWA	MFコミックス ジーンシリーズ	2017年03月27日	42737	BRAVE10～戯～	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	daysong	PUBMISMATCH	re-birth	RE-BIRTH	速水翼	3	3	9784047307438	Re：BIRTHDAY　SONG（1）	恋を唄う死神	Re:BIRTHDAY SONG	1	皆川ハル	KADOKAWA	B’s　LOG　COMICS	2015年10月31日頃	132361	Re:BIRTHDAY SONG～恋を唄う死神～	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	天使☆騒々	PUBMISMATCH	reboot	REBOOT	根建飛鳥	6	6	9784048112680	天使☆騒々　RE-BOOT!　1		天使☆騒々 RE-BOOT!	1	せせなやう/ゆずソフト	KADOKAWA		2025年05月28日頃	151216	天使☆騒々RE-BOOT!	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	gantz	EDITION/PUBMISMATCH	reboot	REBOOT	根建飛鳥	6	6	9784081110476	GANTZ REBOOT（vol．1）		GANTZ REBOOT(	1	奥浩哉	集英社	集英社マンガ総集編	2012年04月	37899	GANTZ REBOOT 総集編	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	天使☆騒々	PUBMISMATCH	reboot-2010	REBOOT	岡崎武士	1	1	9784048112680	天使☆騒々　RE-BOOT!　1		天使☆騒々 RE-BOOT!	1	せせなやう/ゆずソフト	KADOKAWA		2025年05月28日頃	151216	天使☆騒々RE-BOOT!	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	gantz	EDITION/PUBMISMATCH	reboot-2010	REBOOT	岡崎武士	1	1	9784081110476	GANTZ REBOOT（vol．1）		GANTZ REBOOT(	1	奥浩哉	集英社	集英社マンガ総集編	2012年04月	37899	GANTZ REBOOT 総集編	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	なんもしない人	PUBMISMATCH	rental	レンタル	山口ヨシノブ	1	1	9784065165607	レンタルなんもしない人（1）		レンタルなんもしない人	1	レンタルなんもしない人/プクプク	講談社	モーニング　KC	2019年07月23日	87134	レンタルなんもしない人	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	マーダー復讐のプロお貸しします	PUBMISMATCH	rental	レンタル	山口ヨシノブ	1	1	9784046852199	レンタル・マーダー 復讐のプロ、お貸しします　1		レンタル・マーダー 復讐のプロ、お貸しします	1	加藤屋　大悟/どでんちゃん/八重樫　ひのめ/チームでんがし屋/シーモアコミックス	KADOKAWA	MFC	2025年09月22日頃	146336	レンタル・マーダー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ダンジョン	YEARLIKE/PUBMISMATCH	reset	リセット	高橋ユキ	2	2	9784046812599	ダンジョンリセット　01		ダンジョンリセット	1	Antstudio/DAUL	KADOKAWA	MFC	2022年03月19日	142352	ダンジョンリセット	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	ダンジョン	YEARLIKE/PUBMISMATCH	reset-2009	リセット	山本まゆり	3	3	9784046812599	ダンジョンリセット　01		ダンジョンリセット	1	Antstudio/DAUL	KADOKAWA	MFC	2022年03月19日	142352	ダンジョンリセット	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	名門第三野球部		restart	リスタート!	坂木原レム	3	3	9784065219362	名門！第三野球部〜リスタート〜（1）		名門!第三野球部〜リスタート	1	金木 令	講談社	モーニング　KC	2020年12月15日	121473	名門!第三野球部～リスタート～	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	名門第三野球部		restart	リスタート!	坂木原レム	3	3	9784065230855	名門！第三野球部〜リスタート〜（2）		名門!第三野球部〜リスタート	2	金木 令	講談社	モーニング　KC	2021年05月14日	121473	名門!第三野球部～リスタート～	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	名門第三野球部	PUBMISMATCH	restart-hidaka	リスタート	日高ショーコ	1	1	9784065219362	名門！第三野球部〜リスタート〜（1）		名門!第三野球部〜リスタート	1	金木 令	講談社	モーニング　KC	2020年12月15日	121473	名門!第三野球部～リスタート～	1	
OTHER_ISBN	SPLIT	B	TITLE_MID	EXACT			rettougan-no-tensei-majutsushi	劣等眼の転生魔術師	峠比呂	16	16	9784088916804	劣等眼の転生魔術師 1 〜虐げられた最強の孤児が異世界で無双する〜		劣等眼の転生魔術師	1	稍 日向/柑橘 ゆすら/ミユキ ルリア	集英社	ヤングジャンプコミックス	2020年09月18日頃	91966	劣等眼の転生魔術師	1	
OTHER_ISBN	SPLIT	B	TITLE_MID	EXACT			rettougan-no-tensei-majutsushi	劣等眼の転生魔術師	峠比呂	16	16	9784088918426	劣等眼の転生魔術師 2 〜虐げられた最強の孤児が異世界で無双する〜		劣等眼の転生魔術師	2	稍 日向/柑橘 ゆすら/ミユキ ルリア	集英社	ヤングジャンプコミックス	2021年04月19日頃	91966	劣等眼の転生魔術師	2	
OTHER_ISBN	SPLIT	B	TITLE_MID	EXACT			rettougan-no-tensei-majutsushi	劣等眼の転生魔術師	峠比呂	16	16	9784088920870	劣等眼の転生魔術師 3 〜虐げられた最強の孤児が異世界で無双する〜		劣等眼の転生魔術師	3	稍 日向/柑橘 ゆすら/ミユキ ルリア	集英社	ヤングジャンプコミックス	2021年11月19日	91966	劣等眼の転生魔術師	3	
OTHER_ISBN	SPLIT	B	TITLE_MID	EXACT			rettougan-no-tensei-majutsushi	劣等眼の転生魔術師	峠比呂	16	16	9784088923925	劣等眼の転生魔術師 4 〜虐げられた最強の孤児が異世界で無双する〜		劣等眼の転生魔術師	4	稍 日向/柑橘 ゆすら/ミユキ ルリア	集英社	ヤングジャンプコミックス	2022年07月19日	91966	劣等眼の転生魔術師	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	零細	PUBMISMATCH	revenger	リベンジャー	山田リューセイ	2	2	9784575831061	零細リベンジャー（1）		零細リベンジャー	1	江上鴻基	双葉社	アクションコミックス	2005年06月	118153	零細リベンジャー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	零細		ribenjaa	リベンジャー	下條よしあき	1	1	9784575831061	零細リベンジャー（1）		零細リベンジャー	1	江上鴻基	双葉社	アクションコミックス	2005年06月	118153	零細リベンジャー	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			rin	RIN	新井英樹	4	4	9784063768237	RiN（1）		RiN	1	ハロルド作石	講談社	KCデラックス	2013年05月17日	39525	RiN	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			rin	RIN	新井英樹	4	4	9784063768589	RiN（2）		RiN	2	ハロルド作石	講談社	KCデラックス	2013年07月17日	39525	RiN	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			rin	RIN	新井英樹	4	4	9784063768855	RiN（3）		RiN	3	ハロルド作石	講談社	KCデラックス	2013年09月17日	39525	RiN	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	EXACT			rin	RIN	新井英樹	4	4	9784063769203	RiN（4）		RiN	4	ハロルド作石	講談社	KCデラックス	2013年12月17日	39525	RiN	4	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	暁月のメモリア		rinne-no-lagrange	輪廻のラグランジェ	IsII	3	3	9784757534773	輪廻のラグランジェ〜暁月のメモリア〜（1）		輪廻のラグランジェ〜暁月のメモリア	1	吉岡公威/ProductionI．G	スクウェア・エニックス	ヤングガンガンコミックス	2012年01月	116550	輪廻のラグランジェ	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	暁月のメモリア		rinne-no-lagrange	輪廻のラグランジェ	IsII	3	3	9784757536418	輪廻のラグランジェ〜暁月のメモリア〜（2）		輪廻のラグランジェ〜暁月のメモリア	2	吉岡公威/菅正太郎	スクウェア・エニックス	ヤングガンガンコミックス	2012年06月	116550	輪廻のラグランジェ	2	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	PREFIX	暁月のメモリア		rinne-no-lagrange	輪廻のラグランジェ	IsII	3	3	9784757537583	輪廻のラグランジェ〜暁月のメモリア〜（3）		輪廻のラグランジェ〜暁月のメモリア	3	吉岡公威/菅正太郎	スクウェア・エニックス	ヤングガンガンコミックス	2012年10月	116550	輪廻のラグランジェ	3	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	群青	PUBMISMATCH	rock-and-roll	ロックンロール	mememe	2	2	9784537172959	群青ロックンロール （　1）		群青ロックンロール (	1	森井 崇正	日本文芸社	ニチブンコミックス　CHコミックス	2025年09月29日	162106	群青ロックンロール	1	
OTHER_ISBN	SPLIT	B	TITLE_TAIL	SUFFIX	アニメコミック		rokumon-tengai-monkore-naito	六門天外モンコレナイト	西川秀明・グループSNE・安田均・長谷川勝己・あかほりさとる	4	4	9784047122345	アニメコミック　六門天外モンコレナイト　1		アニメコミック 六門天外モンコレナイト	1	ドラゴンマガジン編集部	KADOKAWA	ドラゴンコミックスエイジ	2000年06月30日	72853	アニメコミック六門天外モンコレナイト	1	
