seed	special_isbn	special_title	normal_isbn	normal_title
special-edition-fix-b.yml	9784099430788	Bite Maker 6 日めくりカレンダー付き特装版 杉山 美和子	9784098711529	Bite Maker 〜王様のΩ〜（6） 杉山 美和子
special-edition-fix-b.yml	9784099431143	ブラックチャンネル 5 ブラック天使Ver．アクリルスタンド付き特装版 きさいち さとし	9784091435248	ブラックチャンネル（5） きさいち さとし
special-edition-fix-b.yml	9784065227299	ちいかわ　なんか小さくてかわいいやつ（1）なんか楽しくて飾れる絵本付き特装版 ナガノ	9784065223963	ちいかわ　なんか小さくてかわいいやつ（1） ナガノ
special-edition-fix-b.yml	9784065242520	ちいかわ　なんか小さくてかわいいやつ（2）なんか楽しくて開ける絵本付き特装版 ナガノ	9784065242513	ちいかわ　なんか小さくてかわいいやつ（2） ナガノ
special-edition-fix-b.yml	9784065285794	ちいかわ　なんか小さくてかわいいやつ（4）なんか小さくてためになる豆本付き特装版 ナガノ	9784065286500	ちいかわ　なんか小さくてかわいいやつ（4） ナガノ
special-edition-fix-b.yml	9784099430801	コールドゲーム 5 ボイスコミックDVD付き特装版 和泉 かねよし	9784098711482	コールドゲーム（5） 和泉 かねよし
special-edition-fix-b.yml	9784063583540	DEAR BOYS ACT3 （8） 特装版 八神ひろき	9784065392737	DEAR　BOYS　新装版（8） 八神 ひろき
special-edition-fix-b.yml	9784800008343	ドラゴン、家を買う。（4）初回限定版 多貫カヲ/絢薔子	9784800008435	ドラゴン、家を買う。（4） 多貫カヲ/絢薔子
special-edition-fix-b.yml	9784041108192	衛宮さんちの今日のごはん　（6）　レシピ本付特装版 TAa/只野まこと/TYPE-MOON	9784041108208	衛宮さんちの今日のごはん　（6） TAa/只野まこと/TYPE-MOON
special-edition-fix-b.yml	9784041125168	衛宮さんちの今日のごはん　（8）　レシピ本付特装版 TAa/只野まこと/TYPE-MOON	9784041125151	衛宮さんちの今日のごはん　（8） TAa/只野まこと/TYPE-MOON
special-edition-fix-b.yml	9784065170328	ふらいんぐうぃっち（8）　ドラマCD付き特装版 石塚 千尋	9784065162859	ふらいんぐうぃっち（8） 石塚 千尋
special-edition-fix-b.yml	9784091591654	銀の匙 Silver Spoon ／ 9 オリジナルドラマCDつき特別版 荒川 弘/アニプレックス	9784091244741	銀の匙 Silver Spoon（9） 荒川 弘
special-edition-fix-b.yml	9784107716910	軍靴のバルツァー（4）軍人手帳風手帳付 中島三千恒	9784107716903	軍靴のバルツァー（4） 中島三千恒
special-edition-fix-b.yml	9784099431280	炎の闘球女 ドッジ弾子 1 アクリルスタンドつき特装版 こした てつひろ	9784091436139	炎の闘球女 ドッジ弾子（1） こした てつひろ
special-edition-fix-b.yml	9784099431303	炎の闘球女 ドッジ弾子 2 アクリルスタンドつき特装版 こした てつひろ	9784091436313	炎の闘球女 ドッジ弾子（2） こした てつひろ
special-edition-fix-b.yml	9784099431419	炎の闘球女 ドッジ弾子 3 アクリルスタンドつき特装版 こした てつひろ	9784091436719	炎の闘球女 ドッジ弾子（3） こした てつひろ
special-edition-fix-b.yml	9784099431600	炎の闘球女 ドッジ弾子 4 アクリルスタンドつき特装版 こした てつひろ	9784091437211	炎の闘球女 ドッジ弾子（4） こした てつひろ
special-edition-fix-b.yml	9784099431099	異世界に救世主として喚ばれましたが、アラサーには無理なので、ひっそりブックカフェ始めました。 5 小冊子付き特装版 和泉 杏花/近江谷/桜田 霊子	9784098511143	異世界に救世主として喚ばれましたが、アラサーには無理なので、ひっそりブックカフェ始めました。（5） 和泉 杏花/近江谷/桜田 霊子
special-edition-fix-b.yml	9784041072691	純情ロマンチカ　第23巻 小冊子付き特装版 中村　春菊	9784041072707	純情ロマンチカ　第23巻 中村　春菊
special-edition-fix-b.yml	9784065300855	カッコウの許嫁（15）海野幸ミニ写真集『キミに幸あれ』付き特装版 吉河 美希	9784065299371	カッコウの許嫁（15） 吉河 美希
special-edition-fix-b.yml	9784065339428	カッコウの許嫁（20）瀬川ひろコレクション『ひろコレ』付き特装版 吉河 美希	9784065338858	カッコウの許嫁（20） 吉河 美希
special-edition-fix-b.yml	9784065345658	カッコウの許嫁（21）天野エリカコレクション『エリコレ』付き特装版 吉河 美希	9784065345672	カッコウの許嫁（21） 吉河 美希
special-edition-fix-b.yml	9784065351741	カッコウの許嫁（22）海野幸コレクション『幸コレ』付き特装版 吉河 美希	9784065351765	カッコウの許嫁（22） 吉河 美希
special-edition-fix-b.yml	9784065361368	カッコウの許嫁（23）望月あいコレクション『あいコレ』付き特装版 吉河 美希	9784065361597	カッコウの許嫁（23） 吉河 美希
special-edition-fix-b.yml	9784099431273	からかい上手の高木さん 19 からかい万年カレンダー付き特別版 山本 崇一朗	9784098517633	からかい上手の高木さん（19） 山本 崇一朗
special-edition-fix-b.yml	9784099431440	カレコレ 4 ライトノベル付き特装版 井上 桃太/Plott	9784091436726	カレコレ（4） 井上 桃太/Plott
special-edition-fix-b.yml	9784099430795	風光る 45 一色扉絵集つき特装版 渡辺 多恵子	9784098712991	風光る（45） 渡辺 多恵子
special-edition-fix-b.yml	9784758026604	君と綴るうたかた（6）初回限定版 ゆあま	9784758028301	君と綴るうたかた（6） ゆあま
special-edition-fix-b.yml	9784065360347	傷モノの花嫁（4）　小冊子付き特装版 友麻 碧/藤丸 豆ノ介	9784065360330	傷モノの花嫁（4） 友麻 碧/藤丸 豆ノ介
special-edition-fix-b.yml	9784099430887	恋と弾丸 8 描きおろしコミック＆ポストカード小冊子つき特装版 箕野 希望	9784098713196	恋と弾丸（8） 箕野 希望
special-edition-fix-b.yml	9784099431204	恋と弾丸 12 超豪華特装版 アクキー／ピンバッジ／描き下ろし漫画冊子 箕野 希望	9784098718412	恋と弾丸（12） 箕野 希望
special-edition-fix-b.yml	9784065282878	くまのむちゃうま日記　つくるか…オリジナルむちゃうま手帖付き特装版（1） ナガノ	9784065282861	くまのむちゃうま日記（1） ナガノ
special-edition-fix-b.yml	9784099431501	薬屋のひとりごと〜猫猫の後宮謎解き手帳〜 18 描き下ろし扇子付き特装版 日向 夏/倉田 三ノ路/しの とうこ	9784091578174	薬屋のひとりごと〜猫猫の後宮謎解き手帳〜（18） 日向 夏/倉田 三ノ路/しの とうこ
special-edition-fix-b.yml	9784758024808	ロンリーガールに逆らえない(6) 初回限定版 樫風	9784758026994	ロンリーガールに逆らえない(6) 樫風
special-edition-fix-b.yml	9784800011367	特装版 魔導具師ダリヤはうつむかない 〜Dahliya Wilts No More〜（4巻） 住川 惠/甘岸久弥/景	9784800011411	魔導具師ダリヤはうつむかない（4） 住川惠/甘岸久弥
special-edition-fix-b.yml	9784800014672	特装版 魔導具師ダリヤはうつむかない 〜Dahliya Wilts No More〜 7巻 住川 惠/甘岸久弥	9784800014702	魔導具師ダリヤはうつむかない 〜Dahliya Wilts No More〜（7） 住川惠/甘岸久弥
special-edition-fix-b.yml	9784091591920	マギ ／ 22 ボードゲーム付き限定版 大高 忍	9784091246738	マギ（22） 大高 忍
special-edition-fix-b.yml	9784800007858	魔法使いの嫁（10）初回限定版 ヤマザキコレ	9784800014290	魔法使いの嫁 詩篇.108　魔術師の青（10） ツクモイスオ/三田誠/ヤマザキコレ
special-edition-fix-b.yml	9784799210291	魔王の始め方 THE COMIC 3 アクリルフィギュア付き限定版 小宮利公/笑うヤカン	9784799210307	魔王の始め方THE　COMIC（3） 小宮利公/笑うヤカン
special-edition-fix-b.yml	9784065312544	女神のカフェテラス（10）　鳳凰寺紅葉推し小冊子『紅葉本』付き特装版 瀬尾 公治	9784065312537	女神のカフェテラス（10） 瀬尾 公治
special-edition-fix-b.yml	9784065361320	女神のカフェテラス（16）サービスカットイラストギャラリー『ムフフ本』付き特装版 瀬尾 公治	9784065361665	女神のカフェテラス（16） 瀬尾 公治
special-edition-fix-b.yml	9784099430979	ミステリと言う勿れ 10 ミニカレンダー2022付き限定版 田村 由美	9784098714971	ミステリと言う勿れ（10） 田村 由美
special-edition-fix-b.yml	9784099431181	機動戦士ガンダム サンダーボルト 20 B5ポスターBOOK付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098614493	機動戦士ガンダム サンダーボルト（20） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-b.yml	9784099431334	機動戦士ガンダム サンダーボルト 22 アニメ原画BOOK付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784098625789	機動戦士ガンダム サンダーボルト（22） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-b.yml	9784099431532	『機動戦士ガンダムサンダーボルト』24集限定版 扉絵カラーBOOK付き 太田垣 康男/矢立 肇/富野 由悠季	9784098630486	機動戦士ガンダム サンダーボルト（24） 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-b.yml	9784099431150	ぷにるはかわいいスライム 1 アクリルぷにるランド付き特装版 まえだくん	9784091435378	ぷにるはかわいいスライム（1） まえだくん
special-edition-fix-b.yml	9784099431211	ぷにるはかわいいスライム 2 ポスター3枚入りぷにるBOX付き特装版 まえだくん	9784091435538	ぷにるはかわいいスライム（2） まえだくん
special-edition-fix-b.yml	9784099431266	ぷにるはかわいいスライム 3 アクリルぷにるランド第2弾付き特装版 まえだくん	9784091435781	ぷにるはかわいいスライム（3） まえだくん
special-edition-fix-b.yml	9784099431310	ぷにるはかわいいスライム 4 かわいいピンズ＆チャーム付き特装版 まえだくん	9784091436108	ぷにるはかわいいスライム（4） まえだくん
special-edition-fix-b.yml	9784099431457	ぷにるはかわいいスライム 5 アクリルぷにるランド第3弾付き特装版 まえだくん	9784091436702	ぷにるはかわいいスライム（5） まえだくん
special-edition-fix-b.yml	9784022751089	落第忍者乱太郎　65巻　特装版 尼子騒兵衛	9784022750655	落第忍者乱太郎（65） 尼子騒兵衛
special-edition-fix-b.yml	9784041087824	世話やきキツネの仙狐さん　（5）「お世話シチュエーション」CD付き特装版 リムコロ	9784041081099	世話やきキツネの仙狐さん　（5） リムコロ
special-edition-fix-b.yml	9784041134337	世話やきキツネの仙狐さん　（12）　小冊子付き特装版 リムコロ	9784041131527	世話やきキツネの仙狐さん　（12） リムコロ
special-edition-fix-b.yml	9784065140529	SHAMAN　KING　THE　SUPER　STAR（1）限定版 武井 宏之	9784065260791	SHAMAN　KING　FAUST8　永遠のエリザ（1） 武井 宏之/虎走 かける/田中 文
special-edition-fix-b.yml	9784065215296	シャングリラ・フロンティア（1）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065212325	シャングリラ・フロンティア（1）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065222195	シャングリラ・フロンティア（3）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065222201	シャングリラ・フロンティア（3）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065235850	シャングリラ・フロンティア（4）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065235843	シャングリラ・フロンティア（4）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065245026	シャングリラ・フロンティア（5）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065244838	シャングリラ・フロンティア（5）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065260029	シャングリラ・フロンティア（6）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065260012	シャングリラ・フロンティア（6）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065266045	シャングリラ・フロンティア（7）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065266038	シャングリラ・フロンティア（7）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065275283	シャングリラ・フロンティア（8）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065275306	シャングリラ・フロンティア（8）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065284339	シャングリラ・フロンティア（9）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065284322	シャングリラ・フロンティア（9）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065291375	シャングリラ・フロンティア（10）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065291368	シャングリラ・フロンティア（10）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065299906	シャングリラ・フロンティア（11）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065299890	シャングリラ・フロンティア（11）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065310366	シャングリラ・フロンティア（12）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065310373	シャングリラ・フロンティア（12）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065315859	シャングリラ・フロンティア（13）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065315866	シャングリラ・フロンティア（13）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065322208	シャングリラ・フロンティア（14）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065322192	シャングリラ・フロンティア（14）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065331460	シャングリラ・フロンティア（15）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065331521	シャングリラ・フロンティア（15）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065338926	シャングリラ・フロンティア（16）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065338872	シャングリラ・フロンティア（16）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065351758	シャングリラ・フロンティア（17）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065351796	シャングリラ・フロンティア（17）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065360361	シャングリラ・フロンティア（18）エキスパンションパス　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介	9784065360378	シャングリラ・フロンティア（18）　〜クソゲーハンター、神ゲーに挑まんとす〜 硬梨菜/不二 涼介
special-edition-fix-b.yml	9784065234167	進撃の巨人（34）特装版　Beginning 諫山 創	9784065234174	進撃の巨人（34） 諫山 創
special-edition-fix-b.yml	9784575381320	舌先から恋　ドラマCD付特装版（1） 百瀬あん	9784575381313	舌先から恋（1） 百瀬あん
special-edition-fix-b.yml	9784575381719	舌先から恋　ドラマCD付き特装版（2） 百瀬あん	9784575381702	舌先から恋（2） 百瀬あん
special-edition-fix-b.yml	9784099430962	葬送のフリーレン 6 魔導書風カレンダー2022付き特装版 山田 鐘人/アベツカサ	9784098507283	葬送のフリーレン（6） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431044	葬送のフリーレン 7 オールキャラトランプ付き特装版 山田 鐘人/アベツカサ	9784098508761	葬送のフリーレン（7） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431167	葬送のフリーレン 8 デザインステッカー20種付き特装版 山田 鐘人/アベツカサ	9784098511488	葬送のフリーレン（8） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431198	葬送のフリーレン 9 描き下ろし缶バッジ2種セット（第1弾）付き特装版 山田 鐘人/アベツカサ	9784098512607	葬送のフリーレン（9） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431259	葬送のフリーレン 10 描き下ろし缶バッジ2種セット（第2弾）付き特装版 山田 鐘人/アベツカサ	9784098517718	葬送のフリーレン（10） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431327	葬送のフリーレン 11 描き下ろし缶バッジ2種セット（第3弾）付き特装版 山田 鐘人/アベツカサ	9784098527694	葬送のフリーレン（11） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431402	葬送のフリーレン 12 特別短編小説付き特装版 山田 鐘人/アベツカサ	9784098530304	葬送のフリーレン（12） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784099431587	葬送のフリーレン 13 ステッカーセット付き特装版 山田 鐘人/アベツカサ	9784098532339	葬送のフリーレン（13） 山田 鐘人/アベツカサ
special-edition-fix-b.yml	9784041086018	SUPER　LOVERS　第13巻　小冊子付き特装版 あべ　美幸	9784041086001	SUPER　LOVERS　第13巻 あべ　美幸
special-edition-fix-b.yml	9784041097984	SUPER　LOVERS　第14巻　小冊子付き特装版 あべ　美幸	9784041097991	SUPER　LOVERS　第14巻 あべ　美幸
special-edition-fix-b.yml	9784041116593	SUPER　LOVERS　第15巻　小冊子付き特装版 あべ　美幸	9784041116654	SUPER　LOVERS　第15巻 あべ　美幸
special-edition-fix-b.yml	9784041128350	SUPER　LOVERS　第16巻　小冊子付き特装版 あべ　美幸	9784041128343	SUPER　LOVERS　第16巻 あべ　美幸
special-edition-fix-b.yml	9784864683777	ULTRAMAN（5）限定特装版 清水栄一（漫画家）/下口智裕	9784864683784	ULTRAMAN（5） 清水栄一（漫画家）/下口智裕
special-edition-fix-b.yml	9784099431518	ウマ娘 ピスピス☆スピスピ ゴルシちゃん 1 アクスタつき特装版 柴田 直樹/Cygames	9784091437037	ウマ娘 ピスピス☆スピスピ ゴルシちゃん（1） 柴田 直樹/Cygames
special-edition-fix-b.yml	9784099430900	ウマ娘 ピスピス☆スピスピ ゴルシちゃん 2 アクスタつき特装版 柴田 直樹/Cygames	9784091497406	ウマ娘 ピスピス☆スピスピ ゴルシちゃん（2） 柴田 直樹/Cygames
special-edition-fix-b.yml	9784065201756	ウソ婚（5）小冊子付き特装版 時名 きうい	9784065201541	ウソ婚（5） 時名 きうい
special-edition-fix-extra.yml	9784840125949	まりあ ほりっく 5 限定版 ドラマCD 遠藤　海成	9784840125956	まりあ†ほりっく　5 遠藤　海成
special-edition-fix-extra.yml	9784862525826	アラビアン・騎士初回限定版 島あさひ	9784862529398	アラビアン・騎士 島あさひ
special-edition-fix-extra.yml	9784862525611	運命は僕の隣初回限定版 みろくことこ	9784862529855	運命は僕の隣 みろくことこ
special-edition-fix-ndl.yml	9784592105787	アイドリッシュセブン 流星に祈る ミニフォトアルバム付き特装版 1 種村有菜/都志見文太/バンダイナムコオンライン	9784592217497	アイドリッシュセブン 流星に祈る 1 種村有菜/都志見文太/バンダイナムコオンライン
special-edition-fix-ndl.yml	9784592105831	アイドリッシュセブン 流星に祈る ミニフォトアルバム付き特装版 2 種村有菜/都志見文太/バンダイナムコオンライン	9784592217503	アイドリッシュセブン 流星に祈る 2 種村有菜/都志見文太/バンダイナムコオンライン
special-edition-fix-ndl.yml	9784864424967	ブルースカイコンプレックス　10　初回限定小冊子付特装版 市川けい	9784864425179	ブルースカイコンプレックス 10周年記念ファンブック「So Blue」 市川けい
special-edition-fix-ndl.yml	9784592105688	ぼくは地球と歌う 「ぼく地球」次世代編II 「ぼく地球」30周年 画集付き特装版（2） 日渡早紀	9784592214816	ぼくは地球と歌う（1） 日渡早紀
special-edition-fix-ndl.yml	9784047377486	ファミレス行こ。 上 アクリルスタンド付き特装版 和山　やま	9784047377479	ファミレス行こ。 上 和山　やま
special-edition-fix-ndl.yml	9784592106104	アイドリッシュセブン Re:member 缶バッジ付き特装版 1 種村有菜/都志見文太/バンダイナムコオンライン	9784592218784	アイドリッシュセブン Re:member 1 種村有菜/都志見文太/バンダイナムコオンライン
special-edition-fix-ndl.yml	9784592106142	アイドリッシュセブン Re:member アクリルスタンド付き特装版 2 種村有菜/都志見文太/バンダイナムコオンライン	9784592218791	アイドリッシュセブン Re:member 2 種村有菜/都志見文太/バンダイナムコオンライン
special-edition-fix-ndl.yml	9784592106166	アイドリッシュセブン Re:member 「未完成な僕ら」CD付き特装版 3 種村有菜/都志見文太/バンダイナムコオンライン	9784592227243	アイドリッシュセブン Re:member 3 種村有菜/都志見文太/バンダイナムコオンライン
special-edition-fix-ndl.yml	9784099418274	マギ シンドバッドの冒険 ／ 3 OVA付き特別版 大高 忍/大寺 義史	9784091246929	マギ シンドバッドの冒険 3 大高 忍/大寺 義史
special-edition-fix-ndl.yml	9784099418656	機動戦士ガンダム サンダーボルト7 カレンダー＆ネーム付き限定版 太田垣 康男/矢立 肇/富野 由悠季	9784091875389	機動戦士ガンダム サンダーボルト 7 太田垣 康男/矢立 肇/富野 由悠季
special-edition-fix-ndl.yml	9784592162803	大奥 公式ビジュアルファンブック 大奥ー没日後録ー付き特装版 19 よしなが ふみ	9784592162797	大奥 19 よしなが ふみ
special-edition-fix-ndl.yml	9784592105626	執事様のお気に入り（第21巻）ドラマCD付き初 伊沢玲/津山冬	9784592214410	執事様のお気に入り 21 伊沢玲/津山冬
special-edition-fix-ndl.yml	9784047274969	テルマエ・ロマエ（4） 【特装版】 ヤマザキマリ	9784047275157	テルマエ・ロマエ　IV ヤマザキ　マリ
special-edition-fix-redo.yml	9784758057813	Are you Alice？ 7巻 限定版 片桐いくみ/二宮愛	9784758057806	Are　you　Alice？（7） 片桐いくみ/二宮愛
special-edition-fix-redo.yml	9784091591333	超変換大戦もじバケるG超限定！！爆バケ 万乗大智	9784091415356	超変換大戦もじバケるG（第1巻） 万乗大智
special-edition-fix-redo.yml	9784099430757	コーヒー＆バニラ 16 ウエディングポストカードブック付き特装版 朱神 宝	9784098712045	コーヒー＆バニラ（16） 朱神 宝
special-edition-fix-redo.yml	9784099431105	コーヒー＆バニラ 20 アクリルスタンド付き特装版 朱神 宝	9784098717156	コーヒー＆バニラ（20） 朱神 宝
special-edition-fix-redo.yml	9784065154946	デビルズライン（14）ドラマCD付き限定版 花田 陵	9784065160251	デビルズライン（14） 花田 陵
special-edition-fix-redo.yml	9784065211809	人形の国（7）ミニ画集付特装版 弐瓶 勉	9784065211618	人形の国（7） 弐瓶 勉
special-edition-fix-redo.yml	9784065239513	人形の国（8）ミニ画集付特装版 弐瓶 勉	9784065230022	人形の国（8） 弐瓶 勉
special-edition-fix-redo.yml	9784091591913	ドーリィ♪カノン ／ 5 DVDつき特別版 やぶうち 優	9784091361196	ドーリィ♪カノン（5） やぶうち 優
special-edition-fix-redo.yml	9784048992503	英雄伝説　空の軌跡（6）豪華版　ねんどろいどぷちティータ・ラッセル＆「空の軌跡」ドラマCD付き 啄木鳥　しんき/日本ファルコム	9784048992510	英雄伝説空の軌跡（6） 啄木鳥しんき/日本ファルコム
special-edition-fix-redo.yml	9784099430573	あんさんぶるスターズ！ Ready For Star 1巻 缶バッジ付 南々菜 なな/Happy Elements K．K	9784091295231	あんさんぶるスターズ！ Ready For Star（1） 南々菜 なな/Happy Elements K．K
special-edition-fix-redo.yml	9784099430764	あんさんぶるスターズ！ Ready For Star 2巻 缶バッジ付 Happy Elements K．K/南々菜 なな	9784098503742	あんさんぶるスターズ！ Ready For Star（2） 南々菜 なな/Happy Elements K．K
special-edition-fix-redo.yml	9784758064132	がんばれ！消えるな！！色素薄子さん（11）小冊子付き限定版 水月とーこ	9784758064125	がんばれ！消えるな！！色素薄子さん（11） 水月とーこ
special-edition-fix-redo.yml	9784758073851	GLOW！（1）特装版A 山田パピコ	9784758073806	GLOW！（1） 山田パピコ
special-edition-fix-redo.yml	9784065156001	春待つ僕らドラマCD＆ポストカード付き（12）特装版 あなしん	9784065162569	春待つ僕ら（12） あなしん
special-edition-fix-redo.yml	9784091590718	ハヤテのごとく！（22）初回限定版 畑健二郎	9784091221353	ハヤテのごとく！（22） 畑 健二郎
special-edition-fix-redo.yml	9784091591050	ハヤテのごとく！30 ドラマCD付限定版 畑健二郎	9784091233202	ハヤテのごとく！（30） 畑 健二郎
special-edition-fix-redo.yml	9784091591548	ハヤテのごとく！ 37 香る生写真つき限定版 畑健二郎	9784091243164	ハヤテのごとく！（37） 畑 健二郎
special-edition-fix-redo.yml	9784099418281	ハヤテのごとく！（41）オリジナルアニメ 畑健二郎	9784091246653	ハヤテのごとく！（41） 畑 健二郎
special-edition-fix-redo.yml	9784758059374	緋の纏（10）ドラマCD付き限 乾みく	9784758059367	緋の纏（10） 乾みく
special-edition-fix-redo.yml	9784099430856	異世界に救世主として喚ばれましたが、アラサーには無理なので、ひっそりブックカフェ始めました。 3 小冊子付き特装版 和泉 杏花/近江谷/桜田 霊子	9784098505760	異世界に救世主として喚ばれましたが、アラサーには無理なので、ひっそりブックカフェ始めました。（3） 和泉 杏花/近江谷/桜田 霊子
special-edition-fix-redo.yml	9784099418380	常住戦陣！！ムシブギョー（16）OAV付き特別版 福田宏	9784091252791	常住戦陣！！ムシブギョー（16） 福田宏
special-edition-fix-redo.yml	9784065342381	かいしんのいちげき！（2）月ノ山高校ガイドブックつき特装版 天月ーあまつきー/かいしんのいちげき！プロジェクト/茶々ごま	9784065342626	かいしんのいちげき！（2） 天月ーあまつきー/かいしんのいちげき！プロジェクト/茶々ごま
special-edition-fix-redo.yml	9784091592071	怪盗ジョーカー 20 DVDつき特装版 たかはし ひでやす	9784091420398	怪盗ジョーカー（20） たかはし ひでやす
special-edition-fix-redo.yml	9784091592200	怪盗ジョーカー 21 DVDつき特装版 たかはし ひでやす	9784091421036	怪盗ジョーカー（21） たかはし ひでやす
special-edition-fix-redo.yml	9784099418021	神のみぞ知るセカイ（17＋18）画集付き限定版 若木民喜	9784091236968	神のみぞ知るセカイ（17） 若木 民喜
special-edition-fix-redo.yml	9784758059619	カーニヴァル（14）ドラマCD付き限 御巫桃也	9784758059602	カーニヴァル（14） 御巫桃也
special-edition-fix-redo.yml	9784758031783	カーニヴァル（17） ドラマCD付特装版 御巫桃也	9784758031776	カーニヴァル（17） 御巫桃也
special-edition-fix-redo.yml	9784065226230	虚構推理（15）ミニカラー画集付き特装版 片瀬 茶柴/城平 京	9784065230558	虚構推理（15） 片瀬 茶柴/城平 京
special-edition-fix-redo.yml	9784065339992	虚構推理（20）SDアクリルジオラマ＆番外編小冊子付き特装版 片瀬 茶柴/城平 京	9784065334195	虚構推理（20） 片瀬 茶柴/城平 京
special-edition-fix-redo.yml	9784758058230	Landreaall（22）限定版 おがきちか	9784758058223	Landreaall 22巻 おがきちか
special-edition-fix-redo.yml	9784758071437	恋愛遺伝子XX (1) ドラマCD付き限定版A 蔵王大志	9784758071420	恋愛遺伝子XX（1） 蔵王大志/影木栄貴
special-edition-fix-redo.yml	9784800008534	魔法使いの嫁（（B）12）特装版 ヤマザキコレ	9784800008909	魔法使いの嫁（12） ヤマザキコレ
special-edition-fix-redo.yml	9784800009289	魔法使いの嫁（13）初回限定版 ヤマザキコレ	9784800009456	魔法使いの嫁（13） ヤマザキコレ
special-edition-fix-redo.yml	9784800010858	特装版 魔法使いの嫁 17巻 ヤマザキコレ	9784800011831	魔法使いの嫁（17） ヤマザキコレ
special-edition-fix-redo.yml	9784800010865	特装版 魔法使いの嫁 18巻 ヤマザキコレ	9784800012401	魔法使いの嫁（18） ヤマザキコレ
