class	severity	scope	isbn13	gap_days	num_span	rows	pages	editions	titles	slugs	rk_date	rk_verdict	rk_title	rk_series	detail
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065414347	6	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2025-11-07	楽天一致 1/2行	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=18 date=2025-11-07 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=18 date=2025-11-01
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065438749	6	0	2	1	2	恋ヶ窪くんにはじめてを奪われました	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	2026-06-12	楽天一致 1/2行	恋ヶ窪くんにはじめてを奪われました（10）	KCデラックス	koigakubo-kun-ni-hajimete-o-ubawaremashita-2023#0(standard/講談社) vol=10 date=2026-06-12 || koigakubo-kun-ni-hajimete-o-ubawaremashita-2023#1(deluxe/KCデラックス) vol=10 date=2026-06-06
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784803020045	6	0	2	2	2	無自覚聖女は今日も無意識に力を垂れ流す	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu,mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu	2024-09-12	楽天一致 1/2行	無自覚聖女は今日も無意識に力を垂れ流す　〜公爵家の落ちこぼれ令嬢、嫁ぎ先で幸せを掴み取る〜（5）	アース・スター　コミックス	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu#0(standard/アース・スター　コミックス) vol=5 date=2024-09-12 || mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu#0(standard/EARTH STAR COMICS) vol=5 date=2024-09-06
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065378830	5	0	2	1	2	最強で最速の無限レベルアップ	saikyou-de-saisoku-no-mugen-level-appu	2025-01-08	楽天一致 1/2行	最強で最速の無限レベルアップ（6）　〜スキル【経験値1000倍】と【レベルフリー】でレベル上限の枷が	KCデラックス	saikyou-de-saisoku-no-mugen-level-appu#0(standard/月刊少年マガジン) vol=6 date=2025-01-08 || saikyou-de-saisoku-no-mugen-level-appu#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=6[06#] date=2025-01-03
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065379349	5	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2025-01-08	楽天一致 1/2行	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=13 date=2025-01-08 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=13 date=2025-01-03
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065399187	5	0	2	1	2	最強で最速の無限レベルアップ	saikyou-de-saisoku-no-mugen-level-appu	2025-07-09	楽天一致 1/2行	最強で最速の無限レベルアップ（8）　〜スキル【経験値1000倍】と【レベルフリー】でレベル上限の枷が	KCデラックス	saikyou-de-saisoku-no-mugen-level-appu#0(standard/月刊少年マガジン) vol=8 date=2025-07-09 || saikyou-de-saisoku-no-mugen-level-appu#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=8[08#] date=2025-07-04
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065400937	5	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2025-07-09	楽天一致 1/2行	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=15 date=2025-07-09 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=15 date=2025-07-04
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065431658	5	0	2	1	2	最強で最速の無限レベルアップ	saikyou-de-saisoku-no-mugen-level-appu	2026-04-09	楽天一致 1/2行	最強で最速の無限レベルアップ（11）　〜スキル【経験値1000倍】と【レベルフリー】でレベル上限の枷	KCデラックス	saikyou-de-saisoku-no-mugen-level-appu#0(standard/月刊少年マガジン) vol=11 date=2026-04-09 || saikyou-de-saisoku-no-mugen-level-appu#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=11[11#] date=2026-04-04
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587219	5	0	2	1	2	Golden boy	golden-boy-1993	1993-06-04	楽天一致 1/2行	GOLDEN　BOY（1）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=1 date=1993-06-04 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=1 date=1993-06-09
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587233	5	0	2	1	2	Golden boy	golden-boy-1993	1994-05-10	楽天一致 1/2行	GOLDEN　BOY（3）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=3 date=1994-05-10 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=3 date=1994-05-15
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587240	5	0	2	1	2	Golden boy	golden-boy-1993	1994-12-02	楽天一致 1/2行	GOLDEN　BOY（4）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=4 date=1994-12-02 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=4 date=1994-12-07
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587257	5	0	2	1	2	Golden boy	golden-boy-1993	1995-06-02	楽天一致 1/2行	GOLDEN　BOY（5）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=5 date=1995-06-02 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=5 date=1995-06-07
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587264	5	0	2	1	2	Golden boy	golden-boy-1993	1995-12-01	楽天一致 1/2行	GOLDEN　BOY（6）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=6 date=1995-12-01 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=6 date=1995-12-06
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587271	5	0	2	1	2	Golden boy	golden-boy-1993	1996-06-04	楽天一致 1/2行	Golden　boy（7）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=7 date=1996-06-04 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=7 date=1996-06-09
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587288	5	0	2	1	2	Golden boy	golden-boy-1993	1996-12-02	楽天一致 1/2行	Golden　boy（8）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=8 date=1996-12-02 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=8 date=1996-12-07
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088587295	5	0	2	1	2	Golden boy	golden-boy-1993	1997-07-04	楽天一致 1/2行	Golden　boy（9）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=9 date=1997-07-04 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=9 date=1997-07-09
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784088590011	5	0	2	1	2	Golden boy	golden-boy-1993	1998-01-09	楽天一致 1/2行	Golden　boy（10）	ジャンプコミックスデラックス	golden-boy-1993#0(standard/集英社) vol=10 date=1998-01-09 || golden-boy-1993#1(deluxe/ジャンプ・コミックスデラックス) vol=10 date=1998-01-14
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784758057851	4	0	2	2	2	コーセルテルの竜術士 / コーセルテルの竜術士 子竜物語	corseltel-no-ryuujitsushi,corseltel-no-ryuujitsushi-koryuu-monogatari	2013-02-25	楽天一致 1/2行	コーセルテルの竜術士〜子竜物語〜（5）	IDコミックス　ZERO-SUMコミックス	corseltel-no-ryuujitsushi#0(standard/Crimson Comics) vol=5 date=2013-02-25 || corseltel-no-ryuujitsushi-koryuu-monogatari#0(standard/IDコミックス) vol=5 date=2013-03
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784041037720	3	0	2	2	2	コードギアス / コードギアス双貌のオズO2	code-geass,code-geass-soubou-no-ozu-o2	2016-01-23	楽天一致 1/2行	コードギアス　双貌のオズO2　（3）	角川コミックス・エース	code-geass#0(standard/角川コミックス・エース) vol=3 date=2016-01-23 || code-geass-soubou-no-ozu-o2#0(standard/角川コミックス・エース) vol=3 date=2016-01-26
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065372777	3	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2024-09-09	楽天一致 1/2行	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=11 date=2024-09-09 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=11 date=2024-09-06
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065409251	1	0	2	1	2	最強で最速の無限レベルアップ	saikyou-de-saisoku-no-mugen-level-appu	2025-10-09	楽天一致 1/2行	最強で最速の無限レベルアップ（9）　〜スキル【経験値1000倍】と【レベルフリー】でレベル上限の枷が	KCデラックス	saikyou-de-saisoku-no-mugen-level-appu#0(standard/月刊少年マガジン) vol=9 date=2025-10-09 || saikyou-de-saisoku-no-mugen-level-appu#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=9[09#] date=2025-10-10
DATE_CONFLICT_DAY	中	CROSS_EDITION	9784065411179	1	0	2	1	2	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	2025-10-09	楽天一致 1/2行	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　〜俺は武器だけじゃなく、あらゆるもの	KCデラックス	tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#0(standard/月刊少年マガジン) vol=17 date=2025-10-09 || tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru#1(deluxe/講談社コミックスデラックス. 月刊少年マガジン) vol=17 date=2025-10-10
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784091878793	1	0	2	2	2	カムイ伝全集 外伝 / カムイ外伝	kamuiden-zenshuu,kamuigaiden	2006-11-30	楽天一致 1/2行	カムイ伝全集 カムイ外伝（2）	ビッグ コミックス	kamuiden-zenshuu#0(standard/ビッグコミックススペシャル) vol=2 date=2007-01 || kamuigaiden#2(kanzenban/カムイ伝全集) vol=2 date=2006
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784091878809	1	0	2	2	2	カムイ伝全集 外伝 / カムイ外伝	kamuiden-zenshuu,kamuigaiden	2006-11-30	楽天一致 1/2行	カムイ伝全集 カムイ外伝（3）	ビッグ コミックス	kamuiden-zenshuu#0(standard/ビッグコミックススペシャル) vol=3 date=2007-01 || kamuigaiden#2(kanzenban/カムイ伝全集) vol=3 date=2006
DATE_CONFLICT_DAY	中	CROSS_PAGE	9784785937904	1	0	2	2	2	ガッデス / ガッデス 女神の血脈	gaddesu-megami-no-ketsumyaku,goddess	2012-02	楽天一致 1/2行	ガッデス（2）	YKコミックス	gaddesu-megami-no-ketsumyaku#0(standard/YKコミックス) vol=2 date=2012-03 || goddess#0(standard/YKコミックス) vol=2 date=2012-02
DATE_ASYM	低	CROSS_PAGE	9784040700496	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2014-03	楽天=全行一致	ログ・ホライズン　西風の旅団　3	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=3 date=- || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=3 date=2014-03
DATE_ASYM	低	CROSS_PAGE	9784041153086	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2024-10-24	楽天=全行一致	けものみち（14）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=14 date=2024-10-24 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=14 date=-
DATE_ASYM	低	CROSS_PAGE	9784048688093	0	0	2	2	2	カオスだもんね! / カオスだもんね!PLUS	chaos-damonne,chaos-damonne-plus	2010-09	楽天=全行一致	カオスだもんね！　PLUS（2）	電撃コミックスEX	chaos-damonne#0(standard/EYE-COM BOOKS) vol=2 date=- || chaos-damonne-plus#0(standard/Dengeki Comics EX) vol=2 date=2010-09
DATE_ASYM	低	CROSS_PAGE	9784073404347	0	0	2	2	2	女苦道伝れい / 新女苦道伝れい	onna-kudouden-rei,shin-onna-kudouden-rei	2019-03-13	楽天=どの行とも不一致	新　女苦道伝れい　2		onna-kudouden-rei#0(standard/主婦の友ヒットシリーズ) vol=2 date=- || shin-onna-kudouden-rei#0(standard/Comic魂別冊叶精作) vol=2 date=2019-04
DATE_ASYM	低	CROSS_PAGE	9784344027398	0	0	2	2	2	漫画版野武士のグルメ / 野武士のグルメ	mangaban-nobushi-no-gourmet,nobushi-no-gourmet	2015-03	楽天=全行一致	野武士のグルメ（2nd）		mangaban-nobushi-no-gourmet#1(standard/-) vol=2 date=- || nobushi-no-gourmet#0(standard/-) vol=2[2nd] date=2015-03
DATE_ASYM	低	CROSS_PAGE	9784757548411	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2015-12	楽天=全行一致	ドラゴンクエスト列伝 ロトの紋章〜紋章を継ぐ者達へ〜（23）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=23 date=- || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=23 date=2015-12
DATE_ASYM	低	CROSS_PAGE	9784757550841	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2016-08	楽天=全行一致	ドラゴンクエスト列伝 ロトの紋章〜紋章を継ぐ者達へ〜（25）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=25 date=- || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=25 date=2016-08
DATE_ASYM	低	CROSS_PAGE	9784757554542	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2017-08	楽天=全行一致	ロトの紋章〜紋章を継ぐ者達へ〜（28）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=28 date=- || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=28 date=2017-08
DATE_ASYM	低	CROSS_PAGE	9784757556997	0	0	2	2	2	ロトの紋章 / ロトの紋章 紋章を継ぐ者達へ	roto-no-monshou,roto-no-monshou-monshou-o-tsugu-monotachi-he	2018-04	楽天=全行一致	ロトの紋章〜紋章を継ぐ者達へ〜（30）	ヤングガンガンコミックス	roto-no-monshou#0(standard/ガンガンコミックス) vol=30 date=- || roto-no-monshou-monshou-o-tsugu-monotachi-he#0(standard/ヤングガンガンコミックス) vol=30 date=2018-04
DATE_ASYM	低	CROSS_PAGE	9784776741718	0	0	2	2	2	ハイサイ!太陽娘 / 太陽娘	haisai-taiyou-musume,teida-neenee	2016-01	楽天=全行一致	ハイサイ！太陽娘（3）	ミッシィコミックス　Happy　Wedding　Comics	haisai-taiyou-musume#0(standard/Missy comics) vol=3 date=2016-01 || teida-neenee#0(standard/Judy comics) vol=3 date=-
DATE_ASYM	低	CROSS_PAGE	9784779606816	0	0	2	2	2	グランプリ天国 / グランプリ天国クラシック	guranpuri-tengoku,guranpuri-tengoku-classic					guranpuri-tengoku#0(standard/NEWS MOOK) vol=1 date=- || guranpuri-tengoku-classic#0(standard/NEWS MOOK) vol=1[VoL.1] date=2009-08
DATE_ASYM	低	CROSS_PAGE	9784785921101	0	0	2	2	2	GOLD / ゴールド	gold-2,gold-2004	2001-08	楽天=全行一致	GOLD（2）	ヤングキングコミックス	gold-2#0(standard/-) vol=2 date=- || gold-2004#0(standard/ヤングキングコミックス) vol=2 date=2001-08
DUP_ONLY	参考	CROSS_PAGE	9784040678283	0	0	2	2	2	Re:ゼロから始める異世界生活 / Re:ゼロから始める異世界生活 第三章Truth of Zero	ri-zero-kara-hajimeru-isekai-seikatsu,ri-zero-kara-hajimeru-isekai-seikatsu-dai-sanshou-touruusu-obu-zero	2015-12-22	楽天=全行一致	Re:ゼロから始める異世界生活　第三章　Truth　of　Zero　1	MFコミックス アライブシリーズ	ri-zero-kara-hajimeru-isekai-seikatsu#0(standard/MFコミックス) vol=1 date=2015-12-22 || ri-zero-kara-hajimeru-isekai-seikatsu-dai-sanshou-touruusu-obu-zero#0(standard/MFコミックス) vol=1 date=2015-12-22
DUP_ONLY	参考	CROSS_PAGE	9784040703541	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2014-10-09	楽天=全行一致	ログ・ホライズン　西風の旅団　4	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=4 date=2014-10-09 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=4 date=2014-10-09
DUP_ONLY	参考	CROSS_PAGE	9784040705071	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2015-03-06	楽天=全行一致	ログ・ホライズン　西風の旅団　5	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=5 date=2015-03-06 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=5 date=2015-03-06
DUP_ONLY	参考	CROSS_PAGE	9784040707235	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2015-10-07	楽天=全行一致	ログ・ホライズン　西風の旅団　6	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=6 date=2015-10-07 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=6 date=2015-10-07
DUP_ONLY	参考	CROSS_PAGE	9784040708591	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2016-04-07	楽天=全行一致	ログ・ホライズン　西風の旅団　7	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=7 date=2016-04-07 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=7 date=2016-04-07
DUP_ONLY	参考	CROSS_PAGE	9784040720548	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2016-10-08	楽天=全行一致	ログ・ホライズン　西風の旅団　8	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=8 date=2016-10-08 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=8 date=2016-10-08
DUP_ONLY	参考	CROSS_PAGE	9784041028667	0	0	2	2	2	コードギアス / コードギアス双貌のオズO2	code-geass,code-geass-soubou-no-ozu-o2	2015-04-25	楽天=全行一致	コードギアス　双貌のオズO2　（1）	角川コミックス・エース	code-geass#0(standard/角川コミックス・エース) vol=1 date=2015-04-25 || code-geass-soubou-no-ozu-o2#0(standard/角川コミックス・エース) vol=1 date=2015-04-25
DUP_ONLY	参考	CROSS_PAGE	9784041028674	0	0	2	2	2	コードギアス / コードギアス双貌のオズO2	code-geass,code-geass-soubou-no-ozu-o2	2015-04-25	楽天=全行一致	コードギアス　双貌のオズO2　（2）	角川コミックス・エース	code-geass#0(standard/角川コミックス・エース) vol=2 date=2015-04-25 || code-geass-soubou-no-ozu-o2#0(standard/角川コミックス・エース) vol=2 date=2015-04-25
DUP_ONLY	参考	CROSS_PAGE	9784041055434	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2017-04-25	楽天=全行一致	けものみち　（1）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=1 date=2017-04-25 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=1 date=2017-04-25
DUP_ONLY	参考	CROSS_PAGE	9784041055496	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2017-10-26	楽天=全行一致	けものみち　（2）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=2 date=2017-10-26 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=2 date=2017-10-26
DUP_ONLY	参考	CROSS_PAGE	9784041070512	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2018-07-24	楽天=全行一致	けものみち（3）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=3 date=2018-07-24 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=3 date=2018-07-24
DUP_ONLY	参考	CROSS_PAGE	9784041079041	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2019-01-26	楽天=全行一致	けものみち（4）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=4 date=2019-01-26 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=4 date=2019-01-26
DUP_ONLY	参考	CROSS_PAGE	9784041082317	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2019-09-25	楽天=全行一致	けものみち（5）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=5 date=2019-09-25 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=5 date=2019-09-25
DUP_ONLY	参考	CROSS_PAGE	9784041088531	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2019-11-26	楽天=全行一致	けものみち（6）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=6 date=2019-11-26 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=6 date=2019-11-26
DUP_ONLY	参考	CROSS_PAGE	9784041096345	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2020-06-26	楽天=全行一致	けものみち（7）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=7 date=2020-06-26 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=7 date=2020-06-26
DUP_ONLY	参考	CROSS_PAGE	9784041109335	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2021-02-25	楽天=全行一致	けものみち（8）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=8 date=2021-02-25 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=8 date=2021-02-25
DUP_ONLY	参考	CROSS_PAGE	9784041118368	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2021-09-25	楽天=全行一致	けものみち（9）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=9 date=2021-09-25 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=9 date=2021-09-25
DUP_ONLY	参考	CROSS_PAGE	9784041124772	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2022-05-25	楽天=全行一致	けものみち（10）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=10 date=2022-05-25 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=10 date=2022-05-25
DUP_ONLY	参考	CROSS_PAGE	9784041132678	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2022-12-26	楽天=全行一致	けものみち（11）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=11 date=2022-12-26 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=11 date=2022-12-26
DUP_ONLY	参考	CROSS_PAGE	9784041149454	0	0	2	2	2	けものみち	kemonomichi,kemonomichi-kagemaru-1980	2024-07-24	楽天=全行一致	けものみち（13）	角川コミックス・エース	kemonomichi#0(standard/角川コミックス・エース) vol=13 date=2024-07-24 || kemonomichi-kagemaru-1980#0(standard/角川コミックス・エース) vol=13 date=2024-07-24
DUP_ONLY	参考	CROSS_PAGE	9784047128965	0	0	2	2	2	ログ・ホライズン / ログ・ホライズン 西風の旅団	log-horizon,log-horizon-nishikaze-no-ryodan	2013-09-09	楽天=全行一致	ログ・ホライズン　西風の旅団　2	ドラゴンコミックスエイジ	log-horizon#0(standard/ファミ通クリアコミックス) vol=2 date=2013-09-09 || log-horizon-nishikaze-no-ryodan#0(standard/ドラゴンコミックスエイジ) vol=2 date=2013-09-09
DUP_ONLY	参考	CROSS_PAGE	9784048525305	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1994-12	楽天=全行一致	聖魔伝（1）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=1 date=1994-12 || seimaden-1984#0(standard/あすかコミックスDX) vol=1 date=1994-12
DUP_ONLY	参考	CROSS_PAGE	9784048525633	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1995-04	楽天=全行一致	聖魔伝（2）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=2 date=1995-04-01 || seimaden-1984#0(standard/あすかコミックスDX) vol=2 date=1995-04-01
DUP_ONLY	参考	CROSS_PAGE	9784048525640	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1995-08	楽天=全行一致	聖魔伝（3）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=3 date=1995-08-01 || seimaden-1984#0(standard/あすかコミックスDX) vol=3 date=1995-08-01
DUP_ONLY	参考	CROSS_PAGE	9784048526265	0	0	2	2	2	聖魔伝	seimaden,seimaden-1984	1995-11	楽天=全行一致	聖魔伝（4）	あすかコミックスDX	seimaden#0(standard/あすかコミックスDX) vol=4 date=1995-11 || seimaden-1984#0(standard/あすかコミックスDX) vol=4 date=1995-11
