slug	title	edition	vol	verdict
chibikasu-kun	チビカスくん	standard	46	SKIP_NO_CAND
chibikasu-kun	チビカスくん	standard	47	SKIP_NO_CAND
chibikasu-kun	チビカスくん	standard	48	SKIP_NO_CAND
chibikasu-kun	チビカスくん	standard	49	SKIP_NO_CAND
mashou-no-ahosuta-san	マショウのあほすたさん	standard	2	SKIP_NO_CAND
sekai-o-sukuu-tame-ni-watashi-to-asachun-dekimasu-ka	世界を救うために亜人(わたし)と朝チュンできますか?	standard	8	SKIP_NO_CAND
isekai-ni-kita-mitai-dakedo-dousureba-yoinodarou	異世界に来たみたいだけど如何すれば良いのだろう	standard	2	K3_UNDERMERGE_REAL
isekai-ni-kita-mitai-dakedo-dousureba-yoinodarou	異世界に来たみたいだけど如何すれば良いのだろう	standard	3	K3_UNDERMERGE_REAL
mahouka-koukou-no-rettousei-2018	魔法科高校の劣等生	standard	3	K3_UNDERMERGE_REAL
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	4	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	5	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	6	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	7	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	8	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	9	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	10	SKIP_NO_CAND
douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne	どうやら私の身体(からだ)は完全無敵のようですね	standard	11	SKIP_NO_CAND
in-hand-2019	インハンドプロローグ	standard	3	SKIP_NO_CAND
in-hand-2019	インハンドプロローグ	standard	4	SKIP_NO_CAND
in-hand-2019	インハンドプロローグ	standard	5	SKIP_NO_CAND
magia-record-2025	マギアレコード	standard	5	K1_SAMECLUSTER_DISPLAY
afurete-koborete-gaman-dekinai	溢れて零れて、我慢できない	standard	2	SKIP_NO_CAND
imootaru-princess-hajimemashita	人外姫様(イモータルプリンセス)、始めました	standard	13	SKIP_NO_CAND
suki-ni-sasete-miseru-kara	好きにさせてみせるから!	standard	2	SKIP_NO_CAND
nichi-nichi-sora-no-tayori	日・日・天(そら)のたより	standard	8	SKIP_NO_CAND
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	7	SKIP_NO_CAND
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	8	SKIP_NO_CAND
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	9	SKIP_NO_CAND
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	10	SKIP_NO_CAND
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	11	K3_UNDERMERGE_REAL
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	12	K3_UNDERMERGE_REAL
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	13	K3_UNDERMERGE_REAL
kumo-desu-nanika	蜘蛛ですが、なにか?	standard	14	K3_UNDERMERGE_REAL
shiori-experience-2021	Shiori experience	standard	2	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	3	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	4	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	5	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	6	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	7	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	8	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	9	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	10	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	11	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	12	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	13	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	14	SKIP_NO_CAND
shiori-experience-2021	Shiori experience	standard	15	SKIP_NO_CAND
pachinko	ぱちん娘(こ)。	standard	6	SKIP_NO_CAND
new-normal	ニューノーマル	standard	6	SKIP_NO_CAND
himekishi-wa-barubaroi-no-yome	姫騎士は蛮族(バルバロイ)の嫁	standard	8	SKIP_NO_CAND
himekishi-wa-barubaroi-no-yome	姫騎士は蛮族(バルバロイ)の嫁	standard	9	SKIP_NO_CAND
heisei-kochikame-13-nen	平成こち亀13年	standard	2	SKIP_NO_CAND
heisei-kochikame-13-nen	平成こち亀13年	standard	3	SKIP_NO_CAND
heisei-kochikame-13-nen	平成こち亀13年	standard	4	SKIP_NO_CAND
heisei-kochikame-13-nen	平成こち亀13年	standard	5	SKIP_NO_CAND
heisei-kochikame-13-nen	平成こち亀13年	standard	6	SKIP_NO_CAND
heisei-kochikame-14-nen	平成こち亀14年	standard	2	SKIP_NO_CAND
heisei-kochikame-14-nen	平成こち亀14年	standard	3	SKIP_NO_CAND
heisei-kochikame-14-nen	平成こち亀14年	standard	4	SKIP_NO_CAND
heisei-kochikame-14-nen	平成こち亀14年	standard	5	SKIP_NO_CAND
heisei-kochikame-14-nen	平成こち亀14年	standard	6	SKIP_NO_CAND
heisei-kochikame-15-nen	平成こち亀15年	standard	2	SKIP_NO_CAND
heisei-kochikame-15-nen	平成こち亀15年	standard	3	SKIP_NO_CAND
heisei-kochikame-15-nen	平成こち亀15年	standard	4	SKIP_NO_CAND
heisei-kochikame-15-nen	平成こち亀15年	standard	5	SKIP_NO_CAND
heisei-kochikame-15-nen	平成こち亀15年	standard	6	SKIP_NO_CAND
heisei-kochikame-16-nen	平成こち亀16年	standard	2	SKIP_NO_CAND
heisei-kochikame-16-nen	平成こち亀16年	standard	3	SKIP_NO_CAND
heisei-kochikame-16-nen	平成こち亀16年	standard	4	SKIP_NO_CAND
heisei-kochikame-16-nen	平成こち亀16年	standard	5	SKIP_NO_CAND
heisei-kochikame-16-nen	平成こち亀16年	standard	6	SKIP_NO_CAND
heisei-kochikame-17-nen	平成こち亀17年	standard	2	SKIP_NO_CAND
heisei-kochikame-17-nen	平成こち亀17年	standard	3	SKIP_NO_CAND
heisei-kochikame-17-nen	平成こち亀17年	standard	4	SKIP_NO_CAND
heisei-kochikame-17-nen	平成こち亀17年	standard	5	SKIP_NO_CAND
heisei-kochikame-17-nen	平成こち亀17年	standard	6	SKIP_NO_CAND
heisei-kochikame-18-nen	平成こち亀18年	standard	2	SKIP_NO_CAND
heisei-kochikame-18-nen	平成こち亀18年	standard	3	SKIP_NO_CAND
heisei-kochikame-18-nen	平成こち亀18年	standard	4	SKIP_NO_CAND
heisei-kochikame-18-nen	平成こち亀18年	standard	5	SKIP_NO_CAND
heisei-kochikame-18-nen	平成こち亀18年	standard	6	SKIP_NO_CAND
heisei-kochikame-19-nen	平成こち亀19年	standard	2	SKIP_NO_CAND
heisei-kochikame-19-nen	平成こち亀19年	standard	3	SKIP_NO_CAND
heisei-kochikame-19-nen	平成こち亀19年	standard	4	SKIP_NO_CAND
heisei-kochikame-19-nen	平成こち亀19年	standard	5	SKIP_NO_CAND
heisei-kochikame-19-nen	平成こち亀19年	standard	6	SKIP_NO_CAND
koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	standard	6	SKIP_NO_CAND
koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	standard	7	SKIP_NO_CAND
koigakubo-kun-ni-hajimete-o-ubawaremashita-2023	恋ヶ窪くんにはじめてを奪われました	deluxe	8	SKIP_NO_CAND
netoraretemo-anata-no-kanojo	寝取られてもアナタのカノジョ。	standard	2	SKIP_NO_CAND
netoraretemo-anata-no-kanojo	寝取られてもアナタのカノジョ。	standard	3	SKIP_NO_CAND
heisei-kochikame-20-nen	平成こち亀 20年	standard	2	SKIP_NO_CAND
heisei-kochikame-20-nen	平成こち亀 20年	standard	3	SKIP_NO_CAND
heisei-kochikame-20-nen	平成こち亀 20年	standard	4	SKIP_NO_CAND
heisei-kochikame-20-nen	平成こち亀 20年	standard	5	SKIP_NO_CAND
heisei-kochikame-20-nen	平成こち亀 20年	standard	6	SKIP_NO_CAND
heisei-kochikame-21-nen	平成こち亀 21年	standard	2	SKIP_NO_CAND
heisei-kochikame-21-nen	平成こち亀 21年	standard	3	SKIP_NO_CAND
heisei-kochikame-21-nen	平成こち亀 21年	standard	4	SKIP_NO_CAND
heisei-kochikame-21-nen	平成こち亀 21年	standard	5	SKIP_NO_CAND
heisei-kochikame-21-nen	平成こち亀 21年	standard	6	SKIP_NO_CAND
heisei-kochikame-22-nen	平成こち亀 22年	standard	2	SKIP_NO_CAND
heisei-kochikame-22-nen	平成こち亀 22年	standard	3	SKIP_NO_CAND
heisei-kochikame-22-nen	平成こち亀 22年	standard	4	SKIP_NO_CAND
heisei-kochikame-22-nen	平成こち亀 22年	standard	5	SKIP_NO_CAND
heisei-kochikame-22-nen	平成こち亀 22年	standard	6	SKIP_NO_CAND
heisei-kochikame-23-nen	平成こち亀23年	standard	2	SKIP_NO_CAND
heisei-kochikame-23-nen	平成こち亀23年	standard	3	SKIP_NO_CAND
heisei-kochikame-23-nen	平成こち亀23年	standard	4	SKIP_NO_CAND
heisei-kochikame-23-nen	平成こち亀23年	standard	5	SKIP_NO_CAND
heisei-kochikame-23-nen	平成こち亀23年	standard	6	SKIP_NO_CAND
heisei-kochikame-24-nen	平成こち亀24年	standard	2	SKIP_NO_CAND
heisei-kochikame-24-nen	平成こち亀24年	standard	3	SKIP_NO_CAND
heisei-kochikame-24-nen	平成こち亀24年	standard	4	SKIP_NO_CAND
heisei-kochikame-24-nen	平成こち亀24年	standard	5	SKIP_NO_CAND
heisei-kochikame-24-nen	平成こち亀24年	standard	6	SKIP_NO_CAND
heisei-kochikame-25-nen	平成こち亀25年	standard	2	SKIP_NO_CAND
heisei-kochikame-25-nen	平成こち亀25年	standard	3	SKIP_NO_CAND
heisei-kochikame-25-nen	平成こち亀25年	standard	4	SKIP_NO_CAND
heisei-kochikame-25-nen	平成こち亀25年	standard	5	SKIP_NO_CAND
heisei-kochikame-25-nen	平成こち亀25年	standard	6	SKIP_NO_CAND
skill-rendaa-no-torikaeshi	技巧貸与(スキル・レンダー)のとりかえし	standard	8	SKIP_NO_CAND
hontou-ni-atta-chibi-waraeru-hanashi	本当にあったちび笑える話	standard	206	SKIP_NO_CAND
kusattemo-neko-nanode	くさっても猫なので	standard	2	SKIP_NO_CAND
densetsu-no-yarichin-vs-teppeki-no-shiriana	伝説のヤリチンvs鉄壁の尻穴	standard	2	SKIP_NO_CAND
densetsu-no-yarichin-vs-teppeki-no-shiriana	伝説のヤリチンvs鉄壁の尻穴	standard	3	SKIP_NO_CAND
heisei-kochikame-26-nen	平成こち亀26年	standard	2	SKIP_NO_CAND
heisei-kochikame-26-nen	平成こち亀26年	standard	3	SKIP_NO_CAND
heisei-kochikame-26-nen	平成こち亀26年	standard	4	SKIP_NO_CAND
heisei-kochikame-26-nen	平成こち亀26年	standard	5	SKIP_NO_CAND
heisei-kochikame-26-nen	平成こち亀26年	standard	6	SKIP_NO_CAND
heisei-kochikame-27-nen	平成こち亀27年	standard	2	SKIP_NO_CAND
heisei-kochikame-27-nen	平成こち亀27年	standard	3	SKIP_NO_CAND
heisei-kochikame-27-nen	平成こち亀27年	standard	4	SKIP_NO_CAND
heisei-kochikame-27-nen	平成こち亀27年	standard	5	SKIP_NO_CAND
heisei-kochikame-27-nen	平成こち亀27年	standard	6	SKIP_NO_CAND
heisei-kochikame-28-nen	平成こち亀28年	standard	2	SKIP_NO_CAND
heisei-kochikame-28-nen	平成こち亀28年	standard	3	SKIP_NO_CAND
heisei-kochikame-28-nen	平成こち亀28年	standard	4	SKIP_NO_CAND
1-tai-2-kousai-wa-rabukome-ni-hairimasuka	1: 2交際はラブコメに入りますか?	standard	2	SKIP_NO_CAND
jiiteiiyuu-ikari-no-desu-yamada	GTU-怒りのDEATH山田-	standard	2	SKIP_NO_CAND
