series_key	title	class	subtitle	vols	first_date	last_date	imprints	authors	isbn	既存頁slug	類似頁	材料	著者既掲載
name:ゆちば|name:大衆食堂アロンダール亭	大衆食堂アロンダール亭	未掲載		2	2025-09-03	2026-04-25	ドラゴンコミックスエイジ	ゆちば / 村山なちよ	9784040760841			紹介文+書影	済
name:飴井涼|name:冒険者酒場の料理人	冒険者酒場の料理人	未掲載		2	2025-09-03	2026-04-25	電撃コミックスNEXT	飴井涼 / 黒留ハガネ	9784049166651			紹介文+書影	済
name:夜分長文|name:久々に健康診断を受けたら最強ステータスになっていた	久々に健康診断を受けたら最強ステータスになっていた	未掲載		2	2025-11-22	2026-04-25	MFC	夜分長文 / 瀬田青丸	9784046600417			紹介文+書影	済
name:ふじや|name:一般聖者の救済戦線	一般聖者の救済戦線	未掲載		2	2025-08-13	2026-04-25	電撃コミックスNEXT	小倉あすか / 破滅	9784049166132			紹介文+書影	済
name:タカハシノブユキ|name:マリッジランドリー	マリッジランドリー	未掲載		2	2026-04-25	2026-04-25	BEAM COMIX	眠田瞼	9784045000256			紹介文+書影	済
name:神反ヲ鬚|name:フルメタル・パニック!Family	フルメタル・パニック!Family	未掲載		2	2025-06-21	2026-04-25	ドラゴンコミックスエイジ	神反ヲ鬚 / 賀東招二	9784040759524			紹介文+書影	済
name:ととケロ|name:バケモノのきみに告ぐ、	バケモノのきみに告ぐ、	未掲載		2	2025-07-08	2026-04-25	角川コミックス・エース	柳之助pub. 2024 / ととケロ	9784041161319			紹介文+書影	
name:サイトウケンジ|name:トリニティセブン	トリニティセブン	未掲載		3	2025-03-28	2026-04-25	ドラゴンコミックスエイジ	サイトウケンジ / 奈央晃徳	9784040758305		trinity-7-shichinin-no-masho-tsukai	未取得	済
name:ぽちpub.|name:デスゲームに巻き込まれた山本さん、気ままにゲームバランスを崩壊させる	デスゲームに巻き込まれた山本さん、気ままにゲームバランスを崩壊させる	未掲載		2	2025-10-10	2026-04-25	ドラゴンコミックスエイジ	カモトタツヤ / ぽちpub. 2024	9784040760797			紹介文+書影	済
name:千嶌オワリ|name:スキル『植樹』を使って追放先でのんびり開拓はじめます	スキル『植樹』を使って追放先でのんびり開拓はじめます	未掲載		2	2025-09-03	2026-04-25	電撃コミックスNEXT	千嶌オワリ	9784049166569			紹介文+書影	済
name:いのこざ|name:オフィス勤めのマリー・アントワネット	オフィス勤めのマリー・アントワネット	未掲載		2	2025-07-15	2026-04-25	角川コミックス・エース	いのこざ	9784041164730			紹介文+書影	済
name:ぷよちゃ|name:オトナを知りたい女友達	オトナを知りたい女友達	未掲載		2	2025-07-01	2026-04-25	ドラゴンコミックスエイジ	望公太 / 沖たばかり	9784040760025			紹介文+書影	済
name:みぞグミ絵璃|name:はなまる・エントロピー	はなまる・エントロピー	未掲載		2	2025-12-09	2026-04-25	バーズコミックス	みぞグミ絵璃	9784344856820			紹介文+書影	
name:梅原うめ|name:はっぴー・どーる・でいず	はっぴー・どーる・でいず	未掲載		2	2025-06-21	2026-04-25	角川コミックス・エース		9784041161685			紹介文+書影	
name:Genepub. 2023|name:いぬとおまわりさん	いぬとおまわりさん	未掲載		2	2025-01-17	2026-04-25	角川コミックス・エース	Genepub. 2023	9784041172230			紹介文+書影	
name:タツワイプ|name:負けヒロインを勝たせたい!!	負けヒロインを勝たせたい!!	未掲載		2	2025-11-22	2026-04-22	SHŌNEN CHAMPION COMICS	那珂山みちる / タツワイプ	9784253004992			紹介文+書影	済
name:ひよこpub.|name:毎日ほどほどにどうにか生きてるねこの日記	毎日ほどほどにどうにか生きてるねこの日記	未掲載		2	2025-04-16	2026-04-22		ひよこpub. 2025	9784048978330			紹介文+書影	
name:花田祐実|name:プライベート・ドクターシークレット・カルテ	プライベート・ドクターシークレット・カルテ	未掲載		2	2025-05-30	2026-04-22	恋愛MAX COMICS	花田祐実	9784253012942		private-doctor	未取得	済
name:海星なび|name:魔法少女は羞恥心で強くなる	魔法少女は羞恥心で強くなる	未掲載		2	2025-04-14	2026-04-20	Manga time KR comics. Kirara menu	海星なび	9784832296282			紹介文+書影	
name:小牧夏子|name:新妻は筋肉がお好き	新妻は筋肉がお好き	未掲載		2	2026-04-20	2026-04-20	オパールCOMICS. kiss	槇原まき / ちぇじ	9784829627082			紹介文+書影	
name:蓮地|name:首なし精霊様に口づけを	首なし精霊様に口づけを	未掲載		2	2025-03-21	2026-04-18	あすかコミックスCL-DX	蓮地	9784041153611			紹介文+書影	済
name:一分咲|name:顔だけ聖女なのに、死に戻ったら冷酷だった公爵様の本音が甘すぎます!	顔だけ聖女なのに、死に戻ったら冷酷だった公爵様の本音が甘すぎます!	未掲載		2	2025-07-18	2026-04-18	モンスターコミックスf	一分咲 / あとのすけ	9784575421873			紹介文+書影	済
name:アヒル森下|name:週末の悪魔	週末の悪魔	未掲載		2	2021-04	2026-04-18	Bamboo comics / Bamboo comics. Reijin selection	朝比奈和	9784801972612			紹介文+書影	
name:山口貴巳|name:贄屍忌鯉 ニシキゴイ	贄屍忌鯉 ニシキゴイ	未掲載		2	2025-12-29	2026-04-18	ACTION COMICS	山口貴巳	9784575861679			紹介文+書影	
name:ぱつきんすきー|name:異世界のおチビちゃんは今日も何かを創り出す	異世界のおチビちゃんは今日も何かを創り出す	未掲載		2	2025-08-08	2026-04-18	モンスターコミックスf	犬飼りっぽ / ぱつきんすきー	9784575421514			紹介文+書影	
name:honomi|name:烈火の血族	烈火の血族	未掲載		2	2025-07-04	2026-04-18	IDコミックス. Zero-sum comics	honomi / 夜光花	9784758087193			書影のみ	済
name:富士とまと|name:流刑地公爵妻の魔法改革	流刑地公爵妻の魔法改革	未掲載		2	2025-10-03	2026-04-18	モンスターコミックスf	富士とまと / 笠木あき	9784575422641			紹介文+書影	済
name:モノガタリラボ|name:極道オールアップ!	極道オールアップ!	未掲載		2	2025-12-12	2026-04-18	モーニングKC	モノガタリラボ / 小泉徳宏 / 大谷紀子	9784065419823			紹介文+書影	済
name:のゆ|name:新聞記者ヴィルヘルミナ	新聞記者ヴィルヘルミナ	未掲載		2	2025-06-21	2026-04-18	アルファポリスCOMICS	のゆ	9784434355264			紹介文+書影	済
name:bov|name:性癖ヤバめなオトコに愛されました。	性癖ヤバめなオトコに愛されました。	未掲載		2	2025-10-03	2026-04-18	Glanz BLcomics	bov	9784434361838			紹介文+書影	済
name:あさひまち|name:後宮の巫女は妃にならない	後宮の巫女は妃にならない	未掲載		2	2025-10-27	2026-04-18	IDコミックス. Zero-sum comics	PacatC. S / 貴嶋啓	9784758088138			書影のみ	
name:Kakeru|name:帝国機神ヴォルカミオン	帝国機神ヴォルカミオン	未掲載		2	2025-08-15	2026-04-18	NOVA COMICS	サイトウミチ	9784824204097			紹介文+書影	済
name:ヨシカズ|name:女王の狗	女王の狗	未掲載		2	2025-10-27	2026-04-18	IDコミックス. Zero-sum comics	ヨシカズ	9784758088121			書影のみ	済
name:まさキチ|name:前世は冷酷皇帝、今世は幼女	前世は冷酷皇帝、今世は幼女	未掲載		2	2025-11-08	2026-04-18	アルファポリスCOMICS	遊喜じろう / まさキチ	9784434359811			紹介文+書影	済
name:わじ|name:別れるために色仕掛けしてみた	別れるために色仕掛けしてみた	未掲載		2	2025-07-01	2026-04-18	Glanz BLcomics	わじ	9784434357022			紹介文+書影	
name:Oru|name:人質姫が、消息を絶った。	人質姫が、消息を絶った。	未掲載		2	2025-10-17	2026-04-18	DRE COMICS F	モタ / Oru / 鯵御膳	9784434366666			紹介文+書影	
name:Moonshine|name:レイチェル・ジーンは踊らない	レイチェル・ジーンは踊らない	未掲載		2	2025-08-11	2026-04-18	IDコミックス. Zero-sum comics	Moonshine	9784758087636			書影のみ	
name:ヒツキノドカ|name:ハズレ職〈召喚士〉がS級万能職に化けました	ハズレ職〈召喚士〉がS級万能職に化けました	未掲載		2	2025-10-03	2026-04-18	グラストCOMICS	ヒツキノドカ / 野呂まこと	9784813765103			紹介文+書影	済
name:小雨|name:わたしの[×××ヒミツ]に気づかないで	わたしの[×××ヒミツ]に気づかないで	未掲載		2	2025-07-28	2026-04-18	Bamboo comics. 恋パラコレクションDX	小雨	9784801986749			紹介文+書影	済
name:遠野コユリ|name:まじかるカリナ	まじかるカリナ	未掲載		2	2024-12-13	2026-04-18	アフタヌーンKC	遠野コユリ	9784065377260			紹介文+書影	
name:河飯じろう|name:ちがう恋をしてみても	ちがう恋をしてみても	未掲載		2	2026-04-18	2026-04-18	IDコミックス. Gateau comics	わかばpub. 2022	9784758098250			書影のみ	
name:黒城|name:おあずけは、悪い夜の合図	おあずけは、悪い夜の合図	未掲載		2	2025-11-08	2026-04-18	Glanz BLcomics	黒城	9784434363252			紹介文+書影	
name:日高|name:S級ギルドを離脱した刀鍛冶の自由な辺境スローライフ	S級ギルドを離脱した刀鍛冶の自由な辺境スローライフ	未掲載		2	2025-10-03	2026-04-18	グラストCOMICS	錬金王 / 日高	9784813765073			紹介文+書影	済
name:久留米くる|name:#氷室くんは恋したくない	#氷室くんは恋したくない	未掲載		2	2026-04-18	2026-04-18	Tulle Comics	久留米くる	9784867871621			紹介文+書影	
name:由姫霙|name:辺境に追放された第5王子は【幸運】スキルでさくさく生き延びます	辺境に追放された第5王子は【幸運】スキルでさくさく生き延びます	未掲載		2	2024-11-27	2026-04-15	Bamboo comics / Bamboo comics. 異世界BC	高見梁川 / 浅白優作	9784801984929			紹介文+書影	済
name:だーく|name:私を養って!勇者さま	私を養って!勇者さま	未掲載		2	2026-04-01	2026-04-15	電撃コミックスNEXT		9784049521962			紹介文+書影	
name:マーズ松井|name:熟女熱	熟女熱	未掲載		2	2025-10-24	2026-04-15	ヤンマガKC	マシマロウ / マーズ松井	9784065406885			紹介文+書影	済
name:咪仔|name:三猫倶楽部	三猫倶楽部	未掲載		2	2026-03-02	2026-04-15		沢井メグ / 咪仔	9784910943107			紹介文+書影	
name:でこぽん吾郎|name:ただいま!保育士でこ先生	ただいま!保育士でこ先生	未掲載		2	2025-06-18	2026-04-15	KITORA	ネコクロ	9784046076496			紹介文+書影	
name:犬飼ねこ|name:紫苑くんの仰せのまま	紫苑くんの仰せのまま	未掲載		2	2025-10-24	2026-04-11	花とゆめCOMICS	あわい輝咲	9784592225508			紹介文+書影	済
name:無々|name:異世界転生したけど、七合目モブだったので普通に生きる。	異世界転生したけど、七合目モブだったので普通に生きる。	未掲載		2	2025-05-30	2026-04-11	ビーズログコミックス	無々 / 天ノ川子	9784047383432			紹介文+書影	
name:たろ|name:浦さんちのロスタイム	浦さんちのロスタイム	未掲載		2	2025-10-03	2026-04-11	アフタヌーンKC	たろ	9784065403990			紹介文+書影	
name:愛成れお|name:年上極道は純情な獣	年上極道は純情な獣	未掲載		2	2025-11-08	2026-04-11	Daitosha comic. Daito comics TLシリーズ	月乃ひかり / 愛成れお	9784864957724			紹介文+書影	
name:蒼井美紗|name:図書館の天才少女	図書館の天才少女	未掲載		2	2025-08-06	2026-04-11	ビーズログコミックス	蒼井美紗 / 鈴よひ	9784047385320			紹介文+書影	済
name:七沢ゆきの|name:侯爵令嬢の嫁入り	侯爵令嬢の嫁入り	未掲載		2	2025-03-28	2026-04-11	ビーズログコミックス	七沢ゆきの / 佑元セイラ	9784045000287			紹介文+書影	
name:パラダイス農家|name:ウマの言葉は理解りませんだから静かにしてください!	ウマの言葉は理解りませんだから静かにしてください!	未掲載		2	2025-10-03	2026-04-11	MGC. Web comic beat's series	パラダイス農家 / 高草木こぶ	9784800016522			紹介文+書影	
name:しなちく|name:かませ犬の王冠	かませ犬の王冠	未掲載		2	2025-09-27	2026-04-11	MGC. Web comic beat's series	しなちく	9784800016393			紹介文+書影	
name:Winslow|name:白虎の初恋	白虎の初恋	未掲載		2	2026-04-08	2026-04-08	クロフネcomics. くろふねピクシブ		9784799777541			紹介文+書影	
name:与左衛門|name:ヤン女は竜の夢をみる	ヤン女は竜の夢をみる	未掲載		2	2025-07-11	2026-04-08	ヤンマガKC	与左衛門	9784065399231			紹介文+書影	
name:斎田千洋|name:フォールインピンスポット	フォールインピンスポット	未掲載		2	2024-07	2026-04-08	ビボピーコミックス	斎田千洋	9784799768068			紹介文+書影	
name:伊達きよ|name:わんと鳴いたらキスして撫でて	わんと鳴いたらキスして撫でて	未掲載		2	2025-11-29	2026-04-08	クロフネcomics. く ろふねピクシブシリーズ / クロフネcomics. くろふねピクシブ	黄助 / 長与エリ子	9784799774953			紹介文+書影	
name:なるみなる|name:のら犬と天使ちゃん	のら犬と天使ちゃん	未掲載		2	2025-12-12	2026-04-08	ヤンマガKC		9784065407936			紹介文+書影	
name:南十字明日菜|name:そういう人もいる	そういう人もいる	未掲載		2	2025-07-01	2026-04-08	ワイドKC	南十字明日菜 / ダ・ヴィンチ・恐山	9784065402085			紹介文+書影	済
name:あらもと新|name:龍は眠る	龍は眠る	未掲載		2	2025-10-27	2026-04-04	ヤングチャンピオン・コミックス	宮部みゆき / るしか / あらもと新	9784253004190			紹介文+書影	済
name:江坂純|name:香国の下剋上	香国の下剋上	未掲載		2	2026-01-26	2026-04-04	BE LOVE KC	鈴宮ユニコ	9784065421000			紹介文+書影	済
