tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	17	MID	9784883156771	1995-10	子連れ狼 17	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	18	MID	9784883156788	1995-10	子連れ狼 18	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	19	MID	9784883156818	1995-11	子連れ狼 19	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	7	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	20	MID	9784883156825	1995-12	子連れ狼 20	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	21	MID	9784883156856	1995-11	子連れ狼 21	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	22	MID	9784883156863	1995-11	子連れ狼 22	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	23	MID	9784883156894	1996-01	子連れ狼 23	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	24	MID	9784883156900	1996-01	子連れ狼 24	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	25	MID	9784883156931	1996-02	子連れ狼 25	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	26	MID	9784883156948	1996-02	子連れ狼 26	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kozure-ookami	子連れ狼	canon:extra[2]	3	other	劇画キングシリーズ版	劇画キングシリーズ	27	MID	9784883156979	1996-03	子連れ狼 27	小池 一夫/小島 剛夕	小池書院						9784883	10	9784883150847	1990-12	28	9784883151271	1991-09	不明	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	la-vie-en-rose-1998	ラヴィアンローズ	seed4	0	standard	通常版	プリンセスコミックスデラックス	1	LEAD	9784257918530	1985-12	ラヴィアン・ローズ	滝沢美之	朝日ソノラマ						9784253				2	9784253153652	1998-04-20	秋田書店	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	love-drug	ラブドラッグ	seed4	0	standard	通常版	ダイヤモンドコミックス. ガールズポップコレクション	1	LEAD	9784088464671	2009-11	LOVE DRUG	広瀬なつめ	集英社						9784790				2	9784790118244	2006-10-15	松文館	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0884/08846467.jpg
EXISTS	lovers	Lovers	seed4	0	standard	通常版	ジュディーコミックス	1	LEAD	9784088497716	1991-06-25	LOVERS	ふじくら真緒	集英社						9784091				2	9784091392220	1994-06	小学館	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	maboroshi-no-futsuu-shoujo	幻想の普通少女	canon:volumes	0	standard	通常版	ACTION COMICS	2	MID	9784575931549	1989-01	幻想の普通少女(2)	内田春菊	双葉社						9784575	1	9784575930269	1987-05-18	3	9784575932416	1992-04	双葉社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	seed4	0	standard	通常版	ガンガンコミックスonline	1	LEAD	9784757526112	2009-07	魔法陣グルグル外伝舞勇伝キタキタ(1)	衛藤ヒロユキ	スクウェア・エニックス						9784757				4	9784757532007	2011-04	スクウェア・エニックス	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7575/75752611.jpg
EXISTS	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	seed4	0	standard	通常版	ガンガンコミックスonline	2	LEAD	9784757527997	2010-02	魔法陣グルグル外伝舞勇伝キタキタ(2)	衛藤ヒロユキ	スクウェア・エニックス						9784757				4	9784757532007	2011-04	スクウェア・エニックス	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7997/9784757527997.jpg
EXISTS	mahoujin-guruguru-gaiden-mai-yuuden-kitakita	魔法陣グルグル外伝舞勇伝キタキタ	seed4	0	standard	通常版	ガンガンコミックスonline	3	LEAD	9784757530294	2010-10	魔法陣グルグル外伝舞勇伝キタキタ(3)	衛藤ヒロユキ	スクウェア・エニックス						9784757				4	9784757532007	2011-04	スクウェア・エニックス	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7575/75753029.jpg
EXISTS	mobile-suit-z-gundam	機動戦士Zガンダム	seed4	0	standard	通常版	講談社コミックスボンボン	2	MID	9784073012047	1994-05-09	機動戦士Zガンダム(2)	近藤和久/富野由悠季	アスキー・メディアワークス						9784073	1	9784073065494	1997-07-15	3	9784073013518	1994-06	メディアワークス	4	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	seed4	0	standard	通常版		1	LEAD	9784065357255	2024-05-15	なんだかんだで! 女のはしょり道	伊藤 理佐	講談社						9784065				6	9784065357255	2024-05-15	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7255/9784065357255_1_14.jpg
EXISTS	ooi-yamabiko	オーイ!!やまびこ	canon:volumes	0	standard	通常版		5	MID	9784063300222	1996-08-21	オーイ!!やまびこ(第5巻)	矢口高雄	講談社						9784620	4	9784620770444	1990-06	6	9784620770468	1990-07-30	毎日新聞社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0222/9784063300222.jpg
EXISTS	ore-to-mou-ichido-hatsukoi	俺ともう一度、初恋。	seed4	0	standard	通常版	KCデラックス	1	LEAD	9784065314067	2023-05-12	俺ともう一度、初恋。(1)	長谷垣 なるみ	講談社						9784065				3	9784065349687	2024-03-13	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4067/9784065314067_1_15.jpg
EXISTS	ore-to-mou-ichido-hatsukoi	俺ともう一度、初恋。	seed4	0	standard	通常版	KCデラックス	2	LEAD	9784065329269	2023-09-13	俺ともう一度、初恋。(2)	長谷垣 なるみ	講談社						9784065				3	9784065349687	2024-03-13	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9269/9784065329269_1_3.jpg
EXISTS	plamo-kyoushirou	プラモ狂四郎	canon:extra[1]	2	deluxe	KCデラックス	KCデラックス	4	MID	9784063131277	1990-04-17	プラモ狂四郎(4)	やまと虹一/クラフト団	講談社							3		1990-03-17	5		1990-05-17	不明	16	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	pokkapoka	ぽっかぽか	seed4	0	standard	通常版		2	MID	9784088621425	1989-12	ぽっかぽか(2)	深見じゅん	集英社						9784088	1	9784087820164	1988-09	7	9784088623306	1995-11	集英社	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1425/9784088621425.jpg
EXISTS	pokkapoka	ぽっかぽか	seed4	0	standard	通常版		3	MID	9784088621791	1991-02	ぽっかぽか(3)	深見じゅん	集英社						9784088	1	9784087820164	1988-09	7	9784088623306	1995-11	集英社	7	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1791/9784088621791.jpg
EXISTS	pokkapoka	ぽっかぽか	seed4	0	standard	通常版		4	MID	9784088622163	1992-04	ぽっかぽか(4)	深見じゅん	集英社						9784088	1	9784087820164	1988-09	7	9784088623306	1995-11	集英社	10	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2163/9784088622163.jpg
EXISTS	pokkapoka	ぽっかぽか	seed4	0	standard	通常版		5	MID	9784088622545	1993-07	ぽっかぽか(5)	深見じゅん	集英社						9784088	1	9784087820164	1988-09	7	9784088623306	1995-11	集英社	10	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2545/9784088622545.jpg
EXISTS	pokkapoka	ぽっかぽか	seed4	0	standard	通常版		6	MID	9784088622972	1994-10	ぽっかぽか(6)	深見じゅん	集英社						9784088	1	9784087820164	1988-09	7	9784088623306	1995-11	集英社	8	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2972/9784088622972.jpg
EXISTS	premier	プレミア	canon:volumes	0	standard	通常版	バーガーSC	3	MID	9784796243810	1996-07-29	プレミア(3)	遊人	スコラ						9784796	2	9784796243803	1996-06-29	5	9784796243919	1996-09-28	スコラ	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	premier	プレミア	canon:volumes	0	standard	通常版	バーガーSC	4	MID	9784796243865	1996-08-29	プレミア(4)	遊人	スコラ						9784796	2	9784796243803	1996-06-29	5	9784796243919	1996-09-28	スコラ	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	seed4	0	standard	通常版	Bamboo comics	12	MID	9784253297165	2024-12-06	ラーメン大好き小泉さん 12	鳴見なる	秋田書店						9784801	11	9784801980907	2023-07-11	14	9784253004343	2025-10-08	竹書房	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7165/9784253297165_1_26.jpg
EXISTS	ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	seed4	0	standard	通常版	Bamboo comics	13	MID	9784253297189	2025-04-08	ラーメン大好き小泉さん 13	鳴見なる	秋田書店						9784801	11	9784801980907	2023-07-11	14	9784253004343	2025-10-08	竹書房	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7189/9784253297189_1_26.jpg
EXISTS	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	1	LEAD	9784758081900	2013-10-22	隣人を妹せよ!(1)	森乃葉りふ	一迅社						9784758				4	9784758082624	2016-06	一迅社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1900/9784758081900.jpg
EXISTS	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	2	LEAD	9784758082112	2014-05-22	隣人を妹せよ!(2)	森乃葉りふ	一迅社						9784758				4	9784758082624	2016-06	一迅社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2112/9784758082112.jpg
EXISTS	rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	3	LEAD	9784758082402	2015-06-22	隣人を妹せよ!(3)	森乃葉りふ	一迅社						9784758				4	9784758082624	2016-06	一迅社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2402/9784758082402.jpg
EXISTS	sandman	サンドマン	overrides	0	standard	通常版		5	MID	9784924914308	1999-06	サンドマン(5)	ニール・ゲイマン	インターブックス						9784924	4	9784924914902	2024-11-09	6	9784924914964	2025-11-29	インターブックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shamo-1990	軍鶏	seed4	0	standard	通常版	SPコミックス	2	MID	9784575823943	1998-12-05	軍鶏(2)	たなか亜希夫/橋本以蔵	双葉社						9784845	1	9784845804382	1991-08	3	9784845804405	1990-09	リイド社	10	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582394.jpg
EXISTS	shamo-1990	軍鶏	seed4	0	standard	通常版	SPコミックス	4	MID	9784575824322	1999-06-09	軍鶏(4)	たなか亜希夫/橋本以蔵	双葉社						9784845	3	9784845804405	1990-09	5	9784845804429	1991-04	リイド社	10	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582432.jpg
EXISTS	shamo-1990	軍鶏	seed4	0	standard	通常版	SPコミックス	6	MID	9784575824889	2000-03-28	軍鶏(6)	たなか亜希夫/橋本以蔵	双葉社						9784845	5	9784845804429	1991-04	9	9784845804467	1992-07	リイド社	8	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582488.jpg
EXISTS	shamo-1990	軍鶏	seed4	0	standard	通常版	SPコミックス	7	MID	9784575824926	2000-04-22	軍鶏(7)	たなか亜希夫/橋本以蔵	双葉社						9784845	5	9784845804429	1991-04	9	9784845804467	1992-07	リイド社	10	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582492.jpg
EXISTS	shamo-1990	軍鶏	seed4	0	standard	通常版	SPコミックス	8	MID	9784575824995	2000-05-27	軍鶏(8)	たなか亜希夫/橋本以蔵	双葉社						9784845	5	9784845804429	1991-04	9	9784845804467	1992-07	リイド社	8	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5758/57582499.jpg
EXISTS	shiikyuu-salaryman-kouza	C級さらりーまん講座	seed4	0	standard	通常版	ビッグコミックススペシャル	7	MID	9784091791672	2000-11-30	C級さらりーまん講座(7)	山科 けいすけ	小学館						9784091	6	9784091791665	1998-10-28	12	9784091790156	2007-05-30	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1672/9784091791672.gif
EXISTS	shiikyuu-salaryman-kouza	C級さらりーまん講座	seed4	0	standard	通常版	ビッグコミックススペシャル	8	MID	9784091791689	2003-05-28	C級さらりーまん講座(8)	山科 けいすけ	小学館						9784091	6	9784091791665	1998-10-28	12	9784091790156	2007-05-30	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0917/09179168.jpg
EXISTS	shiikyuu-salaryman-kouza	C級さらりーまん講座	seed4	0	standard	通常版	ビッグコミックススペシャル	9	MID	9784091791696	2003-06-27	C級さらりーまん講座(9)	山科 けいすけ	小学館						9784091	6	9784091791665	1998-10-28	12	9784091790156	2007-05-30	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0917/09179169.jpg
EXISTS	shiikyuu-salaryman-kouza	C級さらりーまん講座	seed4	0	standard	通常版	ビッグコミックススペシャル	10	MID	9784091791702	2006-03-28	C級さらりーまん講座(10)	山科 けいすけ	小学館						9784091	6	9784091791665	1998-10-28	12	9784091790156	2007-05-30	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0917/09179170.jpg
EXISTS	shiikyuu-salaryman-kouza	C級さらりーまん講座	seed4	0	standard	通常版	ビッグコミックススペシャル	11	MID	9784091790071	2006-05-29	C級さらりーまん講座(11)	山科 けいすけ	小学館						9784091	6	9784091791665	1998-10-28	12	9784091790156	2007-05-30	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0917/09179007.jpg
EXISTS	shin-nippon-jinbutsushi	新日本人物史	overrides	0	standard	通常版	朝日小学生新聞の学習まんが	1	LEAD	9784907150679	2015-10	新日本人物史(1)	つぼいこう	朝日学生新聞社						9784909				3	9784909064004	2017-01-30	朝日学生新聞社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0679/9784907150679.jpg
EXISTS	shin-nippon-jinbutsushi	新日本人物史	overrides	0	standard	通常版	朝日小学生新聞の学習まんが	2	LEAD	9784907150686	2015-10	新日本人物史(2)	つぼいこう	朝日学生新聞社						9784909				3	9784909064004	2017-01-30	朝日学生新聞社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0686/9784907150686.jpg
EXISTS	shinsengumi	新選組	canon:volumes	0	standard	通常版	バーガーSC	3	MID	9784796241595	1992-05-16	新選組(3)	金井たつお/工藤かずや	スコラ						9784840	2	9784840109222	2003-12-22	4	9784840109314	2004-02-23	メディアファクトリー	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shion	Shion	seed4	0	standard	通常版	マイコミックス	2	MID	9784091541826	2026-04-28	SHION(2)	ひなしょ	小学館						9784885	1	9784885705441	1988-02	3	9784885706141	1992-06	東京三世社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1826/9784091541826_1_28.jpg
EXISTS	shippo-ga-tomodachi	シッポがともだち	seed4	1	deluxe	デラックス版	Youコミックスデラックス	2	MID	9784088621883	1991-05	シッポがともだち(2)	桜沢エリカ	集英社						9784088	1	9784088621302	1989-06	3	9784088622460	1993-04-22	集英社	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1883/9784088621883.jpg
EXISTS	shitsurakuen-1996	失楽園	seed4	0	standard	通常版		3	MID	9784757528789	2010-05	失楽園(3)	尚村透	スクウェア・エニックス						9784893	2	9784893931870	1996-11	5	9784893932006	1997-05-23	ふゅーじょんぷろだくと	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7575/75752878.jpg
EXISTS	shitsurakuen-1996	失楽園	seed4	0	standard	通常版		4	MID	9784757530003	2010-09	失楽園(4)	尚村透	スクウェア・エニックス						9784893	2	9784893931870	1996-11	5	9784893932006	1997-05-23	ふゅーじょんぷろだくと	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7575/75753000.jpg
EXISTS	star-ocean-second-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.25	1	LEAD	9784757500297	1999-05-22	スターオーシャンセカンドストーリー(1)	東まゆみ	スクウェア・エニックス						9784757				4	9784757502406	2000-05	エニックス	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-second-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.25	2	LEAD	9784757501300	1999-11-22	スターオーシャンセカンドストーリー(2)	東まゆみ	スクウェア・エニックス						9784757				4	9784757502406	2000-05	エニックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-second-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.25	3	LEAD	9784757501966	2000-03-22	スターオーシャンセカンドストーリー(3)	東まゆみ	スクウェア・エニックス						9784757				4	9784757502406	2000-05	エニックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-sekando-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.30	1	LEAD	9784757500297	1999-05-22	スターオーシャンセカンドストーリー(1)	東まゆみ	スクウェア・エニックス						9784757				5	9784757503175	2000-10	エニックス	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-sekando-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.30	2	LEAD	9784757501300	1999-11-22	スターオーシャンセカンドストーリー(2)	東まゆみ	スクウェア・エニックス						9784757				5	9784757503175	2000-10	エニックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-sekando-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.30	3	LEAD	9784757501966	2000-03-22	スターオーシャンセカンドストーリー(3)	東まゆみ	スクウェア・エニックス						9784757				5	9784757503175	2000-10	エニックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	star-ocean-sekando-story	スターオーシャン セカンドストーリー	seed4	0	standard	通常版	エニックススーパーコミック劇場 v.30	4	LEAD	9784757503113	2000-09-22	スターオーシャンセカンドストーリー(4)	東まゆみ	スクウェア・エニックス						9784757				5	9784757503175	2000-10	エニックス	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	7	MID	9784253140218	1988-12-19	Swan(7)	有吉京子	秋田書店						9784582	6	9784582288766	2024-05	13	9784582288490	2024-03	平凡社	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	8	MID	9784088503851	1990-08-04	Swan(8)	有吉京子	集英社						9784582	6	9784582288766	2024-05	13	9784582288490	2024-03	平凡社	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	swan	SWAN	canon:extra[2]	3	kanzenban	特装シリーズ(2024〜)	SWAN特装シリーズ	10	MID	9784088504285	1990-08-04	Swan(10)	有吉京子	集英社						9784582	6	9784582288766	2024-05	13	9784582288490	2024-03	平凡社	6	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	takeru-1997-2	タケル	seed4	0	standard	通常版	AV comics	3	MID	9784861273209	2006-11	Takeru(3)	唐々煙/中島かずき	マッグガーデン						9784790	2	9784796242592	1994-03-16	5	9784790102342	1997-06	松文館	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8612/86127320.jpg
EXISTS	takeru-1997-2	タケル	seed4	0	standard	通常版	AV comics	4	MID	9784861273889	2007-06	Takeru(4)	唐々煙/中島かずき	マッグガーデン						9784790	2	9784796242592	1994-03-16	5	9784790102342	1997-06	松文館	5	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8612/86127388.jpg
EXISTS	tetsuwan-atom	鉄腕アトム	canon:extra[6]	7	shinsoban	講談社コミックス(1993)	講談社コミックス	7	MID	9784063133707	1993-04	鉄腕アトム(7)	手塚治虫	講談社						9784063	6	9784063133691	1993-03	8	9784063133721	1993-05	講談社	7	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	toki-no-gyouja	時の行者	canon:extra[5]	6	shinsoban	SPコミックス	SPコミックス	2	MID	9784845808939	1993-04-16	時の行者(2)	横山光輝	リイド社						9784845	1	9784845808922	1993-04	4	9784845808953	1993-07	リイド社	3	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	seed4	0	standard	通常版	講談社	2	MID	9784065381243	2025-01-10	十九川くんが困らせてくる!(2)	桜葉 ケイ	講談社						9784065	1	9784065375952	2024-11-13	6	9784065442272	2026-07-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1243/9784065381243_1_3.jpg
EXISTS	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	seed4	0	standard	通常版	講談社	3	MID	9784065392140	2025-04-11	十九川くんが困らせてくる!(3)	桜葉 ケイ	講談社						9784065	1	9784065375952	2024-11-13	6	9784065442272	2026-07-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2140/9784065392140_1_2.jpg
EXISTS	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	seed4	0	standard	通常版	講談社	4	MID	9784065408063	2025-09-12	十九川くんが困らせてくる!(4)	桜葉 ケイ	講談社						9784065	1	9784065375952	2024-11-13	6	9784065442272	2026-07-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8063/9784065408063_1_2.jpg
EXISTS	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	seed4	0	standard	通常版	講談社	5	MID	9784065424902	2026-02-13	十九川くんが困らせてくる!(5)	桜葉 ケイ	講談社						9784065	1	9784065375952	2024-11-13	6	9784065442272	2026-07-13	講談社	2	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4902/9784065424902_1_2.jpg
