tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	src	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	7	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	8	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	9	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	10	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	11	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	12	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	13	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	14	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	15	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	16	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	17	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	18	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	19	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	20	LEAD												9784023				21	9784023314399	2015-09-30	朝日新聞出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-fantasy	幻想ファンタジー	seed4	0	standard	通常版	Eyes comics	2	LEAD												9784837				4	9784837261698	2004-10	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-fantasy	幻想ファンタジー	seed4	0	standard	通常版	Eyes comics	3	LEAD												9784837				4	9784837261698	2004-10	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-labyrinth	幻想ラビリンス	seed4	0	standard	通常版	Eyes comics	1	LEAD												9784834				5	9784834261967	2011-06	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-labyrinth	幻想ラビリンス	seed4	0	standard	通常版	Eyes comics	2	LEAD												9784834				5	9784834261967	2011-06	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-labyrinth	幻想ラビリンス	seed4	0	standard	通常版	Eyes comics	3	LEAD												9784834				5	9784834261967	2011-06	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gensou-labyrinth	幻想ラビリンス	seed4	0	standard	通常版	Eyes comics	4	LEAD												9784834				5	9784834261967	2011-06	ホーム社	0	楽天live/NDLにも該当巻なし	
NOHIT	gessekai-ryokou	月世界旅行	seed4	1	standard	通常版		1	ELEAD												9784797				2	9784797377125	2014-09-16	SBクリエイティブ	0	楽天live/NDLにも該当巻なし	
NOHIT	ginga-tetsudou-999-andoromedahen	銀河鉄道999アンドロメダ編	seed4	0	standard	通常版		1	LEAD												9784778				5	9784778033422	2023-11	小学館クリエイティブ	0	楽天live/NDLにも該当巻なし	
NOHIT	ginga-tetsudou-999-andoromedahen	銀河鉄道999アンドロメダ編	seed4	0	standard	通常版		2	LEAD												9784778				5	9784778033422	2023-11	小学館クリエイティブ	0	楽天live/NDLにも該当巻なし	
NOHIT	ginga-tetsudou-999-andoromedahen	銀河鉄道999アンドロメダ編	seed4	0	standard	通常版		3	LEAD												9784778				5	9784778033422	2023-11	小学館クリエイティブ	0	楽天live/NDLにも該当巻なし	
NOHIT	ginga-tetsudou-999-andoromedahen	銀河鉄道999アンドロメダ編	seed4	0	standard	通常版		4	LEAD												9784778				5	9784778033422	2023-11	小学館クリエイティブ	0	楽天live/NDLにも該当巻なし	
NOHIT	go-west-2004	Go!west	canon:extra[0]	1	shinsoban	ムービック版(1993)	ムービック版(1993)	1	ELEAD												9784896				5	9784896010770	1993-10	ムービック	0	楽天live/NDLにも該当巻なし	
NOHIT	go-west-2004	Go!west	canon:extra[2]	3	shinsoban	fukkan.com	fukkan.com	1	ELEAD												9784835				2	9784835440873	2004-02	復刊ドットコム	0	楽天live/NDLにも該当巻なし	
NOHIT	go-west-2004	Go!west	canon:extra[0]	1	shinsoban	ムービック版(1993)	ムービック版(1993)	2	ELEAD												9784896				5	9784896010770	1993-10	ムービック	0	楽天live/NDLにも該当巻なし	
NOHIT	go-west-2004	Go!west	canon:extra[0]	1	shinsoban	ムービック版(1993)	ムービック版(1993)	3	ELEAD												9784896				5	9784896010770	1993-10	ムービック	0	楽天live/NDLにも該当巻なし	
NOHIT	go-west-2004	Go!west	canon:extra[0]	1	shinsoban	ムービック版(1993)	ムービック版(1993)	4	ELEAD												9784896				5	9784896010770	1993-10	ムービック	0	楽天live/NDLにも該当巻なし	
NOHIT	gororo-mamonogatari	ゴロロ mamonogatari	seed4	0	standard	通常版	コロコロコミックス	1	LEAD												9784091				4	9784091413628	2011-11-02	小学館	0	楽天live/NDLにも該当巻なし	
NOHIT	gororo-mamonogatari	ゴロロ mamonogatari	seed4	0	standard	通常版	コロコロコミックス	2	LEAD												9784091				4	9784091413628	2011-11-02	小学館	0	楽天live/NDLにも該当巻なし	
NOHIT	gororo-mamonogatari	ゴロロ mamonogatari	seed4	0	standard	通常版	コロコロコミックス	3	LEAD												9784091				4	9784091413628	2011-11-02	小学館	0	楽天live/NDLにも該当巻なし	
NOHIT	grand-vacances	グラン・バカン	seed4	0	standard	通常版	ジャンプ・コミックス	1	LEAD												9784088				2	9784088732695	2002-06-09	集英社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	1	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	2	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	3	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	4	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	5	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	6	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	7	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	8	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	9	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	gunnm-last-order	銃夢last order	canon:extra[1]	2	shinsoban	KCDX	KCDX	10	ELEAD												9784063				11	9784063769913	2014-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		1	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		2	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		3	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		4	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		5	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		6	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		7	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	guruguru-shoukougun	ぐるぐる症候群	seed4	0	standard	通常版		9	LEAD												9784860				10	9784860020378	2002-03	ノアール出版	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	1	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	2	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	3	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	4	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	5	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	gush-mania	GUSH mania	canon:volumes	0	standard	通常版	KAIOHSHA COMICS GUSH mania	6	LEAD												9784877				7	9784877243425	2004-02-14	海王社	0	楽天live/NDLにも該当巻なし	
NOHIT	haguhagu	はぐはぐ	seed4	0	standard	通常版	アクションコミックス	1	ELEAD												9784575				2	9784575933222	1993-03-12	双葉社	0	楽天live/NDLにも該当巻なし	
NOHIT	haishin-chuu-megami-channel	【配信中】女神チャンネル!	seed4	0	standard	通常版	ビッグガンガンコミックス	1	LEAD												9784757				2	9784757570535	2021-01-25	スクウェア・エニックス	0	楽天live/NDLにも該当巻なし	
NOHIT	hal-ayase-2017	ハル	seed4	0	standard	通常版	Poe backs	1	LEAD												9784865				2	9784865893540	2017-06	ふゅーじょんぷろだくと	0	楽天live/NDLにも該当巻なし	
NOHIT	hamster-club	ハムスター倶楽部	seed4	0	standard	通常版	スコラLC	1	ELEAD												9784796				4	9784796287883	1997-03-15	スコラ	0	楽天live/NDLにも該当巻なし	
NOHIT	hamster-club	ハムスター倶楽部	seed4	0	standard	通常版	スコラLC	2	ELEAD												9784796				4	9784796287883	1997-03-15	スコラ	0	楽天live/NDLにも該当巻なし	
NOHIT	hamster-club	ハムスター倶楽部	seed4	0	standard	通常版	スコラLC	3	ELEAD												9784796				4	9784796287883	1997-03-15	スコラ	0	楽天live/NDLにも該当巻なし	
NOHIT	hamster-family	ハムスターファミリー	seed4	0	standard	通常版	あおばコミックス	1	LEAD												9784873				3	9784873173788	2004-07-16	あおば出版	0	楽天live/NDLにも該当巻なし	
NOHIT	hamster-family	ハムスターファミリー	seed4	0	standard	通常版	あおばコミックス	2	LEAD												9784873				3	9784873173788	2004-07-16	あおば出版	0	楽天live/NDLにも該当巻なし	
NOHIT	hanashippanashi	はなしっぱなし	seed4	0	deluxe	デラックス版	アフタヌーンKCデラックス	1	ELEAD												9784063				2	9784063197075	1996-06-21	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	hayato-kun-to-saho-chan-wa-honjitsu-mo-ichaama	隼人くんと早穂ちゃんは本日もいちゃ甘。	seed4	0	standard	通常版	Bunkasha comics	1	LEAD												9784821				2	9784821139965	2020-11	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	hereteku-no-ana	ヘレテクの穴	seed4	0	standard	通常版		1	LEAD												9784344				2	9784344042964	2024-06-05	幻冬舎	0	楽天live/NDLにも該当巻なし	
NOHIT	hi-hi-hi	Hi Hi Hi!	seed4	0	standard	通常版	ACTION COMICS	1	ELEAD												9784575				2	9784575931037	1987-12	双葉社	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	1	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	2	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	3	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	4	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	5	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	6	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	7	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	8	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hidoku-shinaide	酷くしないで	seed4	1	deluxe	デラックス版	ビーボーイコミックスデラックス	9	ELEAD												9784799				10	9784799752128	2021-04-09	リブレ	0	楽天live/NDLにも該当巻なし	
NOHIT	hitokui-origin	ヒトクイ-origin-	seed4	0	standard	通常版	裏少年サンデーコミックス	1	LEAD												9784091				3	9784091265869	2015-11-12	小学館	0	楽天live/NDLにも該当巻なし	
NOHIT	hitokui-origin	ヒトクイ-origin-	seed4	0	standard	通常版	裏少年サンデーコミックス	2	LEAD												9784091				3	9784091265869	2015-11-12	小学館	0	楽天live/NDLにも該当巻なし	
