tier	file	slug	title	kana	rakuten_kana	madb_kana	flags
1	gaaadian-hearts	gaaadian-hearts	がぁ～でぃあんHearts	ガァーディアンハーツ	ガァーディアン ハーツ	ガァーディアン ハーツ	SLUG_TOKEN_MISMATCH:gaaadian
1	gaanetto-no-namida	gaanetto-no-namida	柘榴石の涙	ザクロイシノナミダ	ザクロイシ ノ ナミダ		SLUG_TOKEN_MISMATCH:gaanetto
1	gaataaberuto-ni-kissshite	gaataaberuto-ni-kissshite	ガーターベルトにkissして	ガーターベルトニkissシテ	ガーター ベルト ニ キス シテ	ガーターベルト ニ kissシテ	SLUG_TOKEN_MISMATCH:kissshite
1	gacen-no-kanojo	gacen-no-kanojo	ゲーセンの彼女	ゲーセンノカノジョ	ゲーセンノカノジョ1	ゲーセン ノ カノジョ	SLUG_TOKEN_MISMATCH:gacen
1	gacen-rafu-sketch	gacen-rafu-sketch	G専ラフスケッチ	ゲーセンラフスケッチ		ゲーセン ラフ スケッチ	SLUG_TOKEN_MISMATCH:gacen,sketch
1	gadget	gadget	がじぇっと	ガジェット	ガジェット	ガジェット	SLUG_TOKEN_MISMATCH:gadget
1	gaigaikaku-no-bannin	gaigaikaku-no-bannin	涯外殻の番人	ハテガイカクノバンニン	ハテガイカクノバンニン		SLUG_TOKEN_MISMATCH:gaigaikaku
1	gakeppuchi-cafe	gakeppuchi-cafe	ガケップチ・カッフェー	ガケップチカッフェー	ガケツプチカツフエー	ガケップチ カッフェー	SLUG_TOKEN_MISMATCH:cafe
1	gakkou-kyoufu-report	gakkou-kyoufu-report	学校恐怖報告	ガッコウキョウフレポート	ガッコウ キョウフ ホウコク	ガッコウ キョウフ レポート	SLUG_TOKEN_MISMATCH:report
1	gakuen-antatchaburu	gakuen-antatchaburu	学園あんたっちゃぶる!	ガクエンアンタッチャブル	ガクエン アンタッチャブル	ガクエン アンタッチャブル	SLUG_TOKEN_MISMATCH:antatchaburu
1	gakuen-suit-eru	gakuen-suit-eru	学園戦士L	ガクエンセンシエル	ガクエン センシ エル	ガクエン センシ エル	SLUG_TOKEN_MISMATCH:suit
1	gakuen-tokkei-duklyon	gakuen-tokkei-duklyon	学園特警デュカリオン	ガクエントッケイデュカリオン	ガクエン トッケイ デュカリオン	ガクエン トッケイ デュカリオン	SLUG_TOKEN_MISMATCH:duklyon
1	gakushuu-comic-sengoku-no-bushou	gakushuu-comic-sengoku-no-bushou	学習コミック 戦国の武将	ウエスギケンシントタケダシンゲンカワナカジマノタ			SLUG_TOKEN_MISMATCH:gakushuu,bushou
1	game-creator-rendetsu	game-creator-rendetsu	ゲームクリエイター列伝	ゲームクリエイターレツデン	ゲーム クリエイター レツデン	ゲーム クリエイター レツデン	SLUG_TOKEN_MISMATCH:rendetsu
1	game-over-inoe	game-over-inoe	Game Over	GameOver			SLUG_TOKEN_MISMATCH:inoe
1	game-suit-bitto	game-suit-bitto	ゲーム戦士ビット!	ゲームセンシビット	ゲームセンシ ビット	ゲーム センシ ビット	SLUG_TOKEN_MISMATCH:suit
1	gamerz-heaven	gamerz-heaven	ゲーマーズヘブン!	ゲーマーズヘブン	ゲーマーズ ヘブン	ゲーマーズ ヘブン	SLUG_TOKEN_MISMATCH:gamerz
1	ganbare-wada-radio	ganbare-wada-radio	がんばれ!和田ラヂヲ	ガンバレワダラジオ	ガンバレ ワダ ラジオ	ガンバレ ワダ ラジオ	SLUG_TOKEN_MISMATCH:radio
1	gangster-girls	gangster-girls	ギャングスタガールズ	ギャングスタガールズ	ギャングスタガールズ　1		SLUG_TOKEN_MISMATCH:gangster
1	ganpura-senki-jaburoozu-sky	ganpura-senki-jaburoozu-sky	ガンプラ戦記ジャブローズ・スカイ	ガンプラセンキジャブローズスカイ	ガンプラセンキジャブローズスカイ	ガンプラ センキ ジャブローズ スカイ	SLUG_TOKEN_MISMATCH:jaburoozu
1	ganso-ylva-chan	ganso-ylva-chan	元祖ユルヴァちゃん	ガンソユルヴァチャン	ガンソ ユルヴァチャン	ガンソ ユルヴァチャン	SLUG_TOKEN_MISMATCH:ylva
1	ganzo-compiler	ganzo-compiler	コンパイラ	コンパイラ	コンパイラ		SLUG_TOKEN_MISMATCH:ganzo
1	garasunoshiro	garasunoshiro	ガラスの城	ガラスノシロ	ガラス ノ シロ	ガラスノシロ	NOHYPHEN
1	garla	garla	ガルラ	ガルラ	ガルラ		SLUG_TOKEN_MISMATCH:garla
1	garnet-cradle-gekkou-no-aria	garnet-cradle-gekkou-no-aria	ガーネット・クレイドル	ガーネットクレイドル	ガーネット クレイドル	ガーネット クレイドル	SLUG_TOKEN_MISMATCH:gekkou,aria
1	garow	garow	画・row	ガrow		ガrow	SLUG_TOKEN_MISMATCH:garow
1	garudia	garudia	ガルダイヤ	ガルダイヤ		ガルダイヤ	SLUG_TOKEN_MISMATCH:garudia
1	garufu-no-taka	garufu-no-taka	Gulfの鷹	Gulfノタカ	ガルフノタカ		SLUG_TOKEN_MISMATCH:garufu;KANA_DIFF_RAKUTEN
1	gashin-show-tan	gashin-show-tan	臥薪嘗胆	ガシンショウタン	ガシン ショウタン	ガシン ショウタン	SLUG_TOKEN_MISMATCH:show
1	gate-of-amitilicia-online	gate-of-amitilicia-online	ゲート・オブ・アミティリシア・オンライン	ゲート・オブ・アミティリシア・オンライン	ゲート オブ アミティリシア オンライン ブラリ	ゲート ・ オブ ・ アミティリシア ・ オンラ	SLUG_TOKEN_MISMATCH:amitilicia
1	gatenna-aitsu	gatenna-aitsu	Gatenなアイツ	Gatenナアイツ	ガテンナ アイツ	Gatenナ アイツ	SLUG_TOKEN_MISMATCH:gatenna
1	gau-chan-to-isshokenmei	gau-chan-to-isshokenmei	ガウちゃんといっしょ	ガウチャントイッショ	ガウチャントイッショ イチ	ガウチャン ト イッショ	SLUG_TOKEN_MISMATCH:isshokenmei
1	gawacosu	gawacosu	ガワコス!!	ガワコス		ガワコス	SLUG_TOKEN_MISMATCH:gawacosu
1	geemuya-butchake-life	geemuya-butchake-life	ゲーム屋BL (ぶっちゃけライフ)	ゲームヤブッチャケライフ	ゲームヤ ビーエル	ゲームヤ ブッチャケ ライフ	SLUG_TOKEN_MISMATCH:butchake;KANA_DIFF_RAKUTEN
1	geesenjou-no-aamin	geesenjou-no-aamin	Gセン場のアーミン	ゲーセンジョウノアーミン	ジーセンジヨウノアーミン	ゲーセンジョウ ノ アーミン	SLUG_TOKEN_MISMATCH:geesenjou
1	gekiga-nippon-saishou-rendetsu	gekiga-nippon-saishou-rendetsu	劇画　日本宰相列伝	ゲキガニホンサイショウレツデン	ニホン サイショウ レツデン	ゲキガ　ニホン サイショウ レツデン	SLUG_TOKEN_MISMATCH:nippon,rendetsu
1	gekiga-saigo-no-danzaemon	gekiga-saigo-no-danzaemon	劇画最後の弾左衛門	オオイナルヤボウ			SLUG_TOKEN_MISMATCH:gekiga,saigo,danzaemon
1	gekiga-shousetsu-yoshida-gakkou	gekiga-shousetsu-yoshida-gakkou	劇画 小説吉田学校	ソウリノイス	ゲキガ ショウセツ ヨシダ ガッコウ		SLUG_TOKEN_MISMATCH:gekiga,shousetsu,yoshida;KANA_DIFF_RAKUTEN
1	gekiga-zoku-kachikujin-yapuu	gekiga-zoku-kachikujin-yapuu	劇画 続・家畜人ヤプー	カチクジンヤプー			SLUG_TOKEN_MISMATCH:gekiga,zoku
1	gekijou-no-joou-media	gekijou-no-joou-media	激情の王女メディア	ゲキジョウノオウジョメディア	マンガ ギリシア シンワ		SLUG_TOKEN_MISMATCH:joou,media;KANA_DIFF_RAKUTEN
1	gekiman-special	gekiman-special	激マン!スペシャル	ゲキマンスペシャル	ゲキマン スペシャル デビルマン ヘン	ゲキマン スペシャル	SLUG_TOKEN_MISMATCH:special
1	gekitourobotto-hero	gekitourobotto-hero	激闘!ロボットヒーロー	ゲキトウ!ロボットヒーロー	ゲキトウ ロボット ヒーロー	ゲキトウ!ロボット ヒーロー	LOWHYPHEN
1	gekkoushou	gekkoushou	月光晶	ゲッコウショウ	ゲッコウショウ　ジョウ	ゲッコウショウ	NOHYPHEN
1	gelateria-supernova	gelateria-supernova	ジェラテリアスーパーノヴァ	ジェラテリアスーパーノヴァ	ジェラテリア スーパー ノヴァ	ジェラテリア スーパー ノヴァ	LOWHYPHEN
1	genjitsu-sekai-demo-shiawase-ni-shite-kudasai-ne	genjitsu-sekai-demo-shiawase-ni-shite-kudasai-ne	現実世界でも幸せにしてくださいね?	リアルデモシアワセニシテクダサイネ?	リアルデモシアワセニシテクダサイネ		SLUG_TOKEN_MISMATCH:genjitsu,sekai
1	genjuu-no-seiza-darashaaruhen	genjuu-no-seiza-darashaaruhen	幻獣の星座 ダラシャール編	ゲンジュウノセイザダラシャールヘン	ゲンジュウ ノ セイザ ダラシャールヘン	ゲンジュウ ノ セイザ ダラシャールヘン	SLUG_TOKEN_MISMATCH:darashaaruhen
1	genjuujiten	genjuujiten	原獣事典	ゲンジュウジテン	ゲンジュウ ジテン	ゲンジュウジテン	NOHYPHEN
1	genoms	genoms	ジェノムズ	ジェノムズ	ジェノムズ		SLUG_TOKEN_MISMATCH:genoms
1	gensai-to-shouzan	gensai-to-shouzan	彦斎と象山	ゲンサイトゾウザン	ゲンサイトゾウザンケンジュツショウ		SLUG_TOKEN_MISMATCH:shouzan
1	gensen-tanpenshuu-gougasa	gensen-tanpenshuu-gougasa	幻選短編集 豪画沙GOGASHA	ゲンセンタンペンシュウゴウガシャゴウガシャ	ゲンセンタンペンシュウ ゴウガシャ ジョウカン	ゲンセン タンペンシュウ ゴウガシャ ゴウガシャ	SLUG_TOKEN_MISMATCH:gougasa
1	genshoku-tsundere-otoko-junjou-kareshi	genshoku-tsundere-otoko-junjou-kareshi	原色ツンデレ男子。純情カレシ	ジュンジョウカレシ			SLUG_TOKEN_MISMATCH:genshoku,otoko
1	genshoku-tsundere-otoko-ubukawa-kareshi	genshoku-tsundere-otoko-ubukawa-kareshi	原色ツンデレ男子。ウブかわカレシ	ウブカワカレシ			SLUG_TOKEN_MISMATCH:genshoku,otoko
1	gensou-fantasy	gensou-fantasy	幻想ファンタジー	キンレイヤワ	ゲンソウ フアンタジ-		SLUG_TOKEN_MISMATCH:gensou;KANA_DIFF_RAKUTEN
1	gensou-no-verutooru	gensou-no-verutooru	幻想のヴェルトール	ゲンソウノヴェルトール	ゲンソウ ノ ヴェルトール	ゲンソウ ノ ヴェルトール	SLUG_TOKEN_MISMATCH:verutooru
1	gensou-sekai-mahou-rendetsu-with-buster	gensou-sekai-mahou-rendetsu-with-buster	幻想世界魔法烈伝WIZバスター	ゲンソウセカイマホウレツデンウィズバスター	ゲンソウ セカイ マホウ レツデン ウィズ バス	ゲンソウ セカイ マホウ レツデン ウィズ バス	SLUG_TOKEN_MISMATCH:rendetsu,with
1	gensou-senki-rulilura	gensou-senki-rulilura	幻奏戦記ルリルラ	ゲンソウセンキルリルラ	ゲンソウ センキ ルリルラ	ゲンソウ センキ ルリルラ	SLUG_TOKEN_MISMATCH:rulilura
1	gentou-club	gentou-club	幻燈倶楽部	ゲントウクラブ	ゲントウ クラブ	ゲントウ クラブ	SLUG_TOKEN_MISMATCH:club
1	genus	genus	ジナス	ジナス	ジナス		SLUG_TOKEN_MISMATCH:genus
1	geobreeders	geobreeders	ジオブリーダーズ	ジオブリーダーズ	ジオ ブリーダーズ	ジオブリーダーズ	NOHYPHEN
1	gerard-to-jack	gerard-to-jack	ジェラールとジャック	ジェラールトジャック	ジェラール ト ジャック	ジェラール ト ジャック	SLUG_TOKEN_MISMATCH:jack
1	gerogero-puska	gerogero-puska	ゲロゲロプースカ	ゲロゲロプースカ	ゲロゲロ プースカ	ゲロゲロ プースカ	SLUG_TOKEN_MISMATCH:puska
1	gessekai-ryokou	gessekai-ryokou	月世界旅行	ツキセカイリョコウ	ゲッセカイ リョコウ		SLUG_TOKEN_MISMATCH:gessekai
1	get-bakkaazu-dakkanya	get-bakkaazu-dakkanya	Get backers奪還屋	Getbackersダッカンヤ	ゲット バッカーズ ダッカンヤ		SLUG_TOKEN_MISMATCH:bakkaazu;KANA_DIFF_RAKUTEN
1	getchuu-magokoro-bin	getchuu-magokoro-bin	ゲッチューまごころ便	ゲッチューマゴコロビン	ゲッチュー マゴコロビン	ゲッチュー マゴコロ ビン	SLUG_TOKEN_MISMATCH:getchuu
1	getsutekiaijin	getsutekiaijin	月的愛人	ゲツテキアイジン	ルナティック ラヴァーズ	ゲツテキアイジン	NOHYPHEN;KANA_DIFF_RAKUTEN
1	ghost-hound-another-side	ghost-hound-another-side	神霊狩 ANOTHER SIDE	シンレイガリアナザーサイド	シンレイガリ アナザー サイド	シンレイ ガリ アナザー サイド	SLUG_TOKEN_MISMATCH:ghost,hound
1	ghost-wa-yoru-aruku	ghost-wa-yoru-aruku	亡霊は夜歩く	ゴーストワヨルアルク		ゴースト ワ ヨル アルク	SLUG_TOKEN_MISMATCH:ghost
1	gildre	gildre	ギルドレ	ギルドレ	ギルドレ1	ギルドレ	SLUG_TOKEN_MISMATCH:gildre
1	gimbal-rock	gimbal-rock	ジンバルロック	ジンバルロック	ジンバル ロック	ジンバル ロック	SLUG_TOKEN_MISMATCH:rock
1	gimme-agree	gimme-agree	ギミーアグリー	ギミーアグリー	ギミーアグリー　1		SLUG_TOKEN_MISMATCH:agree
1	gin-no-batch	gin-no-batch	銀のバッチ	ギンノバッチ	ギン ノ バッチ	ギン ノ バッチ	SLUG_TOKEN_MISMATCH:batch
1	gin-no-kresnik	gin-no-kresnik	銀のクルースニク	ギンノクルースニク	ギン ノ クルースニク	ギン ノ クルースニク	SLUG_TOKEN_MISMATCH:kresnik
1	ginban-kaleidoscope	ginban-kaleidoscope	銀盤カレイドスコープ	ギンバンカレイドスコープ	ギンバン カレイド スコープ		LOWHYPHEN
1	giniro-no-shanuun	giniro-no-shanuun	銀色のシャヌーン	ギンイロノシャヌーン	ギンイロ ノ シヤヌーン	ギンイロ ノ シャヌーン	SLUG_TOKEN_MISMATCH:shanuun
1	ginmakuromansu-shiitagerarekazokureijougareikokudannasamanosaiainina	ginmaku-romance-shiitagerare-kazoku-reijou-ga-reikoku-danna-sama-no-saiai-ni-naru	銀幕ロマンス	ギンマクロマンス	ギンマクロマンス　シイタゲラレカゾクレイジョウガ		SLUG_TOKEN_MISMATCH:romance,shiitagerare,kazoku
1	ginpaku-no-paradin	ginpaku-no-paradin	銀白のパラディン	ギンパクノパラディン	ギンパク ノ パラディン セイキシ		SLUG_TOKEN_MISMATCH:paradin
1	ginsou-kikou-oodian-oro	ginsou-kikou-oodian-oro	銀装騎攻オーディアンORO	ギンソウキコウオーディアンOro	ギンソウ キコウ オーディアン オロ	ギンソウ キコウ オーディアン Oro	SLUG_TOKEN_MISMATCH:oodian
1	girigirism	girigirism	ギリギリズム	ギリギリズム	ギリギリズム	ギリギリズム	SLUG_TOKEN_MISMATCH:girigirism
1	girlfriend	girlfriend	ガールフレンド	ガールフレンド	ガール フレンド	ガール フレンド	NOHYPHEN
1	girlhood	girlhood	ガールフード	ガールフード			SLUG_TOKEN_MISMATCH:girlhood
1	girls-guuwa	girls-guuwa	Girl's寓話	Girlsグウワ	ガールズ グウワ	Girls グウワ	SLUG_TOKEN_MISMATCH:girls;KANA_DIFF_RAKUTEN
1	girls-saurus	girls-saurus	ガールズザウルス	ガールズザウルス	ガールズ ザウルス	ガールズ ザウルス	SLUG_TOKEN_MISMATCH:saurus
1	gisou-love	gisou-love	偽装恋愛	ギソウレンアイ	ギソウ レンアイ	ギソウ レンアイ	SLUG_TOKEN_MISMATCH:love
1	gisou-otoko	gisou-otoko	偽装男子	ギソウダンシ	ギソウ ダンシ	ギソウ ダンシ	SLUG_TOKEN_MISMATCH:otoko
1	glass-hakusho	glass-hakusho	硝子白書	ガラスハクショ	クリスタルハクシヨ	ガラス ハクショ	SLUG_TOKEN_MISMATCH:glass
1	glass-no-hakoniwa	glass-no-hakoniwa	硝子の箱庭	ガラスノハコニワ	ガラス ノ ハコニワ	ガラス ノ ハコニワ	SLUG_TOKEN_MISMATCH:glass
1	glass-no-jidai	glass-no-jidai	ガラスの時代	チョウセンキギョウ(39)チエトギジュツデフキョ	ガラスノジダイ		SLUG_TOKEN_MISMATCH:glass
1	go-go-tamatama-tamagotchi	go-go-tamatama-tamagotchi	GO GO!たまたまたまごっち	Gogoタマタマタマゴッチ	ゴー ゴー タマタマ タマゴッチ	Go go タマタマ タマゴッチ	SLUG_TOKEN_MISMATCH:tamagotchi
1	goaisatsu	goaisatsu	ごあいさつ	ゴアイサツ	タジマレットウタンペンシュウ ゴアイサツ	ゴアイサツ	NOHYPHEN
1	godzilla-sand-hiyori	godzilla-sand-hiyori	ゴジラサンド日和	ゴジラサンドビヨリ	ゴジラサンドビヨリ	ゴジラ サンド ビヨリ	SLUG_TOKEN_MISMATCH:hiyori
1	gogo-tamagotchi	gogo-tamagotchi	GO GO!たまごっち	Gogoタマゴッチ	ゴーゴー タマゴッチ	Gogo タマゴッチ	SLUG_TOKEN_MISMATCH:tamagotchi
1	gokigen-chaamii	gokigen-chaamii	ごきげん❤チャーミィ	ゴキゲンチャーミィ	ゴキゲン チャーミィ	ゴキゲン チャーミィ	SLUG_TOKEN_MISMATCH:chaamii
1	gokudou-domu-sabu	gokudou-domu-sabu	極道dom/sub	ゴクドウdom/sub			SLUG_TOKEN_MISMATCH:domu,sabu
1	gokudou-houchou	gokudou-houchou	極道包丁	ゴクドウボウチョウ	ゴクドウ ボウチョウ	ゴクドウ ボウチョウ	SLUG_TOKEN_MISMATCH:houchou
1	gokudou-itchokusen	gokudou-itchokusen	極道一直線	ゴクドウイッチョクセン	ゴクドウ イッチョクセン	ゴクドウ イッチョクセン	SLUG_TOKEN_MISMATCH:itchokusen
1	gokudou-kyunren	gokudou-kyunren	極道きゅん戀	ゴクドウキュンコイ	ゴクドウキュンコイ　1 レンアイドラマダイスキナ		SLUG_TOKEN_MISMATCH:kyunren
1	gokudougari	gokudougari	極道狩り	ゴクドウガリ	ゴクドウガリ ホウ デ サバケヌ オトコタチヘン	ゴクドウガリ	NOHYPHEN
1	gokudoukishu	gokudoukishu	極道騎手	ゴクドウキシュ	ゴクドウ キシュ	ゴクドウキシュ	NOHYPHEN
1	gokujou-parodiusu	gokujou-parodiusu	極上パロディウス	ゴクジョウパロディウス	ゴクジョウ パロディウス	ゴクジョウ パロディウス	SLUG_TOKEN_MISMATCH:parodiusu
1	gokujoukishidanchounosekkusutoreeningu-sonokyodaisugiruaisubeteuke	gokujoukishidanchounosekkusutoreeningu-sonokyodaisugiruaisubeteuke	極上騎士団長の溺愛調教	ゴクジョウキシダンチョウノセックストレーニング	ゴクジョウキシダンチョウノデキアイチョウキョウソ		SLUG_TOKEN_MISMATCH:gokujoukishidanchounosekkusutoreeningu,sonokyodaisugiruaisubeteuke;KANA_DIFF_RAKUTEN
1	gokurakugo	gokurakugo	極ラクゴ 柳亭奇譚誘噺	ゴクラクゴ	ゴクラクゴ リュウテイ キタン イザナイバナシ	ゴクラクゴ	NOHYPHEN
