tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
REJECT_EDITION	manhattan-op	マンハッタン・オプ	seed4	0	bunkobon	文庫版	光文社文庫	2	MID	9784789700207	1982-01	マンハッタン・オプ. 2	矢作, 俊彦, 1950-/谷口, ジロー, 1947-2017	CBS・ソニー出版	x	o	x	o	o	9784334	1	9784334700966	1985-01-20	3		1985-03-20	光文社	3	版元prefix不一致	
REJECT_EDITION	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	1	LEAD	9783865807014		Peace maker Kurogane 1	平田, 智浩/黒乃, 奈々絵	Universum Film	x	o	?	o	o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	版元prefix不一致	
EXISTS	akashiro-tamago	赤白たまご	canon:extra[0]	1	bunkobon	冬水社文庫	冬水社文庫	3	MID	9784887417632	2007-05	赤白たまご. 3	東宮, 千子	冬水社					o	9784864	2	9784864232012	2012-10	5	9784864232043	2012-12	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	akashiro-tamago	赤白たまご	canon:extra[0]	1	bunkobon	冬水社文庫	冬水社文庫	4	MID	9784887418103	2007-11	赤白たまご. 4	東宮, 千子	冬水社					o	9784864	2	9784864232012	2012-10	5	9784864232043	2012-12	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	hannintachi-no-file-kindaichi-shounen-no-file-gaiden	犯人たちの事件簿	seed4	0	standard	通常版	講談社コミックス	1	LEAD	9784065104323	2017-11	犯人たちの事件簿 : 金田一少年の事件簿外伝. 1	天樹, 征丸, 1962-/金成, 陽三郎/さとう, ふみや/船津, 紳平, 1989-	講談社					o	9784065				3	9784065119044	2018-06-15	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	hannintachi-no-file-kindaichi-shounen-no-file-gaiden	犯人たちの事件簿	seed4	0	standard	通常版	講談社コミックス	2	LEAD	9784065112397	2018-02	犯人たちの事件簿 : 金田一少年の事件簿外伝. 2	天樹, 征丸, 1962-/金成, 陽三郎/さとう, ふみや/船津, 紳平, 1989-	講談社					o	9784065				3	9784065119044	2018-06-15	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	heba-hello-chan	へば!Helloちゃん	canon:volumes	0	standard	通常版	ミスターマガジンKCDX	4	MID	9784063194135	1993-08-09	へば!Helloちゃん 4	小林まこと	講談社					o	9784063	3	9784063193541	1993-02-09	5	9784063194463	1994-02-09	講談社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	jinrou-game	人狼ゲーム	canon:volumes	0	standard	通常版	Bamboo comics	2	MID	9784801962682	2018-06	人狼ゲーム : クレイジーフォックス. 2	川上, 亮, 1976-/小独活	竹書房					o	9784812	1	9784812487204	2014-07	3	9784801953017	2015-07	竹書房	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	canon:extra[0]	1	shinsoban	劇画キングシリーズ	劇画キングシリーズ	5	MID	9784575813531	1986-11	唇役主丞乾いて候 第5巻	小池一夫/小島剛夕	双葉社					o	9784883	4	9784883152179	1993-06	6	9784883152551	1993-11	小池書院	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	l-gion	LÉGION	seed4	0	standard	通常版	Bunkasha comics young teioh series	1	LEAD	9784821195121	1996-11	Légion. 第1巻	長沢, 克泰, 1961-	ぶんか社					o	9784821				3	9784821195756	1997-06	ぶんか社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	nagi	椰	seed4	0	standard	通常版	ホラーハウス・コミックス	3	MID	9784063193473	1993-03-13	椰 vol.3	流水凛子	コミックス					o	9784803	2	9784803316032	1988-08	4	9784803323757	1989-11	大陸書房	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	2	LEAD	9784901926300	2003-03	Peace maker鐡. 2	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	3	LEAD	9784901926720	2003-08	Peace maker鐡. 3	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	4	LEAD	9784861270130	2004-03	Peace maker鐡. 4	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	5	LEAD	9784861271250	2005-04	Peace maker鐡. 5	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	6	LEAD	9784861277870	2010-11	Peace maker鐡. 6	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	7	LEAD	9784800003096	2014-05	Peace maker鐡. 7	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	8	LEAD	9784800004444	2015-04	Peace maker鐡. 8	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	9	LEAD	9784800005069	2015-10	Peace maker鐡. 9	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	10	LEAD	9784800005571	2016-04	Peace maker鐡. 10	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	11	LEAD	9784800006165	2016-09	Peace maker鐡. 11	黒乃, 奈々絵	マッグガーデン					o	9784800				12	9784800006769	2017-04-14	マッグガーデン	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	satoshi	聖	canon:volumes	0	standard	通常版	ビッグコミックス	3	MID	9784091892812	2016-11	聖 : 天才・羽生が恐れた男. 3	山本, おさむ, 1954-	小学館					o	9784091	2	9784091856029	2000-09	4	9784091856043	2001-04	小学館	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	3	MID	9784887412521	1999-01	白のフィオレンティーナ. 3	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	4	MID	9784887412811	1999-05	白のフィオレンティーナ. 4	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	5	MID	9784887413177	1999-09	白のフィオレンティーナ. 5	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	6	MID	9784887413436	1999-12	白のフィオレンティーナ. 6	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	7	MID	9784887413726	2000-04	白のフィオレンティーナ. 7	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	shiro-no-fiorenteiina	白のフィオレンティーナ	seed4	1	bunkobon	文庫版	冬水社文庫	8	MID	9784887414020	2000-09	白のフィオレンティーナ. 8	戸川, 視友	冬水社					o	9784887	2	9784887417601	2007-04	9	9784887417755	2007-08	冬水社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	toaru-majutsu-no-baacharon	とある魔術の電脳戦機(バーチャロン)	seed4	0	standard	通常版	電撃コミックスNEXT	1	LEAD	9784048937740	2018-03	とある魔術の電脳戦機(バーチャロン) : とある魔術の禁書目録×電脳戦機バーチャロン. 1	鎌池, 和馬/ひびぽん/灰村, キヨタカ/竹/カトキ, ハジメ	KADOKAWA					o	9784049				2	9784049121308	2018-10-26	KADOKAWA	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
EXISTS	touhou-tetsuwan-komachi-dokidoki-locomotion	東方鉄腕小町ドキドキ♡ロコモーション	seed4	0	standard	通常版	YKコミックス	1	LEAD	9784785920074	2000-08	東方鉄腕小町ドキドキ♡ロコモーション. 1	幸田, 朋弘	少年画報社					o	9784785				2	9784785920951	2001-07	少年画報社	1	候補ISBNが既に本番/種2に在る=取込もれでない(under-merge)	
NOHIT	16-nen-kimi-o-omou-to-konnani-ookiku	16年、君を想うとこんなに大きく…♡	seed4	0	standard	通常版	Bunkasha comics	1	LEAD										o	9784821				2	9784821155613	2023-04	ぶんか社	0	NDLにも該当巻なし	
NOHIT	aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	seed4	0	standard	通常版	SPコミックス	2	MID										o	9784845	1	9784845813889	1996-05	3	9784845813629	1997-02	リイド社	0	NDLにも該当巻なし	
NOHIT	aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	seed4	0	standard	通常版	SPコミックス	4	MID										o	9784845	3	9784845813629	1997-02	5	9784845813902	1997-11	リイド社	0	NDLにも該当巻なし	
NOHIT	adonisu-no-yuuutsu-na-hibi	アドニスの憂欝な日々	seed4	0	standard	通常版	BONITA COMICS	1	LEAD										o	9784253				3	9784253092180	1999-03-20	秋田書店	0	NDLにも該当巻なし	
NOHIT	adonisu-no-yuuutsu-na-hibi	アドニスの憂欝な日々	seed4	0	standard	通常版	BONITA COMICS	2	LEAD										o	9784253				3	9784253092180	1999-03-20	秋田書店	0	NDLにも該当巻なし	
NOHIT	alice-no-ochakai	アリスのお茶会	seed4	0	standard	通常版	バナナ・コミックス	5	MID										o	9784885	4	9784885323843	1995-06	6	9784885324697	1997-12	コスミックインターナショナル	0	NDLにも該当巻なし	
NOHIT	arasu-kagayakeru-tsubasa	Alas～輝ける翼	seed4	0	standard	通常版	ヤングジャンプ・コミックス	9	MID										o	9784088	8	9784088772790	2007-06	10	9784088773537	2007-11	集英社	0	NDLにも該当巻なし	
NOHIT	ariel-comic	ARIEL COMIC	seed4	0	standard	通常版		1	LEAD										o	9784257				2	9784257901143	1990-12-01	朝日ソノラマ	0	NDLにも該当巻なし	
NOHIT	ariel-comic	ARIEL COMIC	seed4	0	standard	通常版		6	MID										o	9784257	5	9784257901198	1991-09-01	8		1992-04-01	朝日ソノラマ	0	NDLにも該当巻なし	
NOHIT	ariel-comic	ARIEL COMIC	seed4	0	standard	通常版		7	MID										o	9784257	5	9784257901198	1991-09-01	8		1992-04-01	朝日ソノラマ	0	NDLにも該当巻なし	
NOHIT	ashita-e-hashire	明日へ奔れ	seed4	0	standard	通常版		1	LEAD										o	9784754				3	9784754602772	1988-08-20	壱番館書房	0	NDLにも該当巻なし	
NOHIT	ashita-e-hashire	明日へ奔れ	seed4	0	standard	通常版		2	LEAD										o	9784754				3	9784754602772	1988-08-20	壱番館書房	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	2	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	3	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	4	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	5	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	6	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	7	MID										o	9784882	1	9784088542997	1986-06-05	8	9784882711704		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	9	MID										o	9784882	8	9784882711704		10	9784882711902		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	b-boy	b-Boy	seed4	0	standard	通常版	Seventeen Comics	20	MID										o	9784882	19	9784882713029	1995-02-15	21	9784882713265		青磁ビブロス	0	NDLにも該当巻なし	
NOHIT	baka-to-test-to-shoukanjuu-supinauto-sore-ga-bokura-no-nichijou	バカとテストと召喚獣→spinout! それが僕らの日常。	seed4	0	standard	通常版	ファミ通クリアコミックス	1	LEAD										o	9784047				4	9784047273733	2011-07-27	角川グループパブリッシング	0	NDLにも該当巻なし	
NOHIT	baka-to-test-to-shoukanjuu-supinauto-sore-ga-bokura-no-nichijou	バカとテストと召喚獣→spinout! それが僕らの日常。	seed4	0	standard	通常版	ファミ通クリアコミックス	2	LEAD										o	9784047				4	9784047273733	2011-07-27	角川グループパブリッシング	0	NDLにも該当巻なし	
NOHIT	baka-to-test-to-shoukanjuu-supinauto-sore-ga-bokura-no-nichijou	バカとテストと召喚獣→spinout! それが僕らの日常。	seed4	0	standard	通常版	ファミ通クリアコミックス	3	LEAD										o	9784047				4	9784047273733	2011-07-27	角川グループパブリッシング	0	NDLにも該当巻なし	
NOHIT	batsutsu	バツッ!!	seed4	0	standard	通常版	JOUR COMICS	1	LEAD										o	9784575				2	9784575331967	1994-10	双葉社	0	NDLにも該当巻なし	
NOHIT	big-rival	ビッグライバル	seed4	0	standard	通常版	ジャンプ・コミックス	2	MID										o	9784088	1	9784088511993	1987-08-15	3		1988-12-11	集英社	0	NDLにも該当巻なし	
NOHIT	biiparu-kozou-no-autodoa-kyouhon	ビーパル小僧のアウトドア教本	seed4	0	standard	通常版		1	LEAD										o	9784093				2	9784093660020	1984-10	小学館	0	NDLにも該当巻なし	
NOHIT	blue-flight	ブルーフライト	seed4	0	standard	通常版	ベツコミフラワーコミックススペシャル	4	MID										o	9784098	3	9784098730612	2025-07-21	5	9784098734078	2026-09-25	小学館	0	NDLにも該当巻なし	
NOHIT	boku-to-senpai-no-tekken-kousai	僕と先輩の鉄拳交際	seed4	0	standard	通常版	MFコミックス	1	LEAD										o	9784040				2	9784840150965	2013-07-27	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	bokutachi-no-kichijouji-koimonogatari	ぼくたちの吉祥寺恋物語	seed4	0	standard	通常版	ラキッシュ・コミックス	5	MID										o	9784887	4		1995-01	6		1995-12	冬水社	0	NDLにも該当巻なし	
NOHIT	bolt-and-nut	ボルト＆ナット	canon:volumes	0	standard	通常版	Neko mook	2	MID										o	9784777	1	9784873665344	1999-02	4	9784873665153	1998-04	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolt-and-nut	ボルト＆ナット	canon:volumes	0	standard	通常版	Neko mook	3	MID										o	9784777	1	9784873665344	1999-02	4	9784873665153	1998-04	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	1	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	2	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	3	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	4	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	5	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	6	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	7	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	8	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	9	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	10	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	11	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	12	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	13	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	14	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	15	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	16	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	17	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	18	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	bolts-and-nuts-prologue	BOLTS AND NUTS!Prologue	seed4	0	standard	通常版	Neko mook	19	LEAD										o	9784777				20	9784777013715	2013-01-30	ネコ・パブリッシング	0	NDLにも該当巻なし	
NOHIT	booska-plus	ブースカプラス	seed4	0	standard	通常版	HCヒーローズコミックス	1	LEAD										o	9784864				2	9784864684132	2015-04-04	小学館クリエイティブ	0	NDLにも該当巻なし	
NOHIT	bouken-kyouryuukan	まんが 冒険恐竜館	seed4	0	standard	通常版		1	LEAD										o	9784406				2	9784406058315	2015-02-25	新日本出版社	0	NDLにも該当巻なし	
NOHIT	boukenshatachi-no-sekaishi	冒険者たちの世界史	seed4	0	standard	通常版		17	MID										o	9784827	16	9784827511840	1983-08	18	9784827511864	1983-09	タイムライフブックス	0	NDLにも該当巻なし	
NOHIT	bushigin	武士銀	seed4	0	standard	通常版		1	LEAD										o	9784860				2	9784860021528	2005-04	ノアール出版	0	NDLにも該当巻なし	
NOHIT	buya-jitsuroku-andou-gumi	ブヤ 実録・安藤組	seed4	0	standard	通常版		1	LEAD										o	9784575				3	9784575933215	1993-01-12	双葉社	0	NDLにも該当巻なし	
NOHIT	buya-jitsuroku-andou-gumi	ブヤ 実録・安藤組	seed4	0	standard	通常版		2	LEAD										o	9784575				3	9784575933215	1993-01-12	双葉社	0	NDLにも該当巻なし	
NOHIT	cafe	cafe	seed4	0	standard	通常版	Petit princess	1	LEAD										o	9784253				6	9784253197847	2011-02	秋田書店	0	NDLにも該当巻なし	
NOHIT	cafe	cafe	seed4	0	standard	通常版	Petit princess	2	LEAD										o	9784253				6	9784253197847	2011-02	秋田書店	0	NDLにも該当巻なし	
NOHIT	cafe	cafe	seed4	0	standard	通常版	Petit princess	3	LEAD										o	9784253				6	9784253197847	2011-02	秋田書店	0	NDLにも該当巻なし	
NOHIT	cafe	cafe	seed4	0	standard	通常版	Petit princess	4	LEAD										o	9784253				6	9784253197847	2011-02	秋田書店	0	NDLにも該当巻なし	
NOHIT	cafe	cafe	seed4	0	standard	通常版	Petit princess	5	LEAD										o	9784253				6	9784253197847	2011-02	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	1	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	2	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	3	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	4	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	5	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	6	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	7	LEAD										o	9784253				8	9784253237284	2018-04	秋田書店	0	NDLにも該当巻なし	
NOHIT	cherry-yuusha-to-sei-naru-tsurugi	チェリー勇者とせいなる剣	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	9	MID										o	9784253	8	9784253014007	2026-06-03	10	9784253020664	2026-11-06	秋田書店	0	NDLにも該当巻なし	
NOHIT	chou-ten-chan	超てんちゃん!	seed4	0	standard	通常版	MFC	1	LEAD										o	9784046				2	9784046827012	2023-08-23	KADOKAWA	0	NDLにも該当巻なし	
NOHIT	chuchu-hunter	Chu❤chuハンター	seed4	0	standard	通常版	マンサンコミックス	1	LEAD										o	9784408				2	9784408164236	1998-01	実業之日本社	0	NDLにも該当巻なし	
NOHIT	collar-me	Collar me	seed4	0	standard	通常版	ディアプラスコミックス	1	LEAD										o	9784403				2	9784403668333	2022-09-01	新書館	0	NDLにも該当巻なし	
NOHIT	comic-bii-tarou	コミックビー太郎	seed4	0	standard	通常版	Akane comics	1	LEAD										o	9784871				2	9784871821308	1994-12	茜新社	0	NDLにも該当巻なし	
NOHIT	comic-cue	Comic cue	seed4	0	standard	通常版		1	LEAD										o	9784872				2		1996-01	イースト・プレス	0	NDLにも該当巻なし	
NOHIT	comic-hero	Comic HERO	seed4	0	standard	通常版		1	LEAD										o	9784870				6	9784870423060	1992-01-25	あまとりあ社	0	NDLにも該当巻なし	
NOHIT	comic-hero	Comic HERO	seed4	0	standard	通常版		2	LEAD										o	9784870				6	9784870423060	1992-01-25	あまとりあ社	0	NDLにも該当巻なし	
NOHIT	comic-hero	Comic HERO	seed4	0	standard	通常版		3	LEAD										o	9784870				6	9784870423060	1992-01-25	あまとりあ社	0	NDLにも該当巻なし	
NOHIT	comic-hero	Comic HERO	seed4	0	standard	通常版		4	LEAD										o	9784870				6	9784870423060	1992-01-25	あまとりあ社	0	NDLにも該当巻なし	
NOHIT	comic-hero	Comic HERO	seed4	0	standard	通常版		5	LEAD										o	9784870				6	9784870423060	1992-01-25	あまとりあ社	0	NDLにも該当巻なし	
NOHIT	comic-indeep	COMIC INDEEP	seed4	0	standard	通常版	EX comics	1	LEAD										o	9784756				3	9784756701237	1994-09-30	桜桃書房	0	NDLにも該当巻なし	
NOHIT	comic-indeep	COMIC INDEEP	seed4	0	standard	通常版	EX comics	2	LEAD										o	9784756				3	9784756701237	1994-09-30	桜桃書房	0	NDLにも該当巻なし	
NOHIT	comic-luna	コミックルナ	seed4	0	standard	通常版		1	LEAD										o	9784807				5	9784807830077	1988-12-01	桃園書房	0	NDLにも該当巻なし	
NOHIT	comic-luna	コミックルナ	seed4	0	standard	通常版		2	LEAD										o	9784807				5	9784807830077	1988-12-01	桃園書房	0	NDLにも該当巻なし	
NOHIT	comic-luna	コミックルナ	seed4	0	standard	通常版		3	LEAD										o	9784807				5	9784807830077	1988-12-01	桃園書房	0	NDLにも該当巻なし	
NOHIT	comic-luna	コミックルナ	seed4	0	standard	通常版		4	LEAD										o	9784807				5	9784807830077	1988-12-01	桃園書房	0	NDLにも該当巻なし	
