class	title	sid	edition	imprint	isbn0	date0	min_numbered	numbered	頁
NOPAGE	まんがグリム童話	70973	standard	まんがグリム童話	9784821189168	2010-01	2011-11	1	
NOPAGE	まんがグリム童話	70974	standard	まんがグリム童話	9784821184323	2007-04	2011-05	1	
NOPAGE	まんが道	137675	standard	My first big special	9784091174796	2019-07	2019-08	1,2,3,4,5,6	
NOPAGE	もうイッてるから腰とめてぇ…!ラブドール〈※本人〉にぶつける本気ピストン	137849	standard	GOT COMICS	9784823605116	2023-08	2024-07	2,3	
NOPAGE	よしえサンのクッキングダンナ	29436	standard	Bamboo comics	9784812484654	2013-12	2018-07	1	
NOPAGE	わたしの[×××ヒミツ]に気づかないで	138306	standard	Bamboo comics. 恋パラコレクションDX	9784801986749	2025-07-28	2026-04-18	2	
NOPAGE	インビンシブル・アイアンマン:アイアンハート	139037	standard	ShoPro Books	9784796878883	2022-08	2023-02	2	
NOPAGE	オークション・ハウス	11631	standard	Comic魂別冊叶精作	9784074303502	2018-05	2018-08	1,2	
NOPAGE	オークション・ハウス	11631	standard	Comic魂別冊叶精作	9784074301140	2018-02	2018-08	1,2	
NOPAGE	クレヨンしんちゃんスペシャル	42252	standard	ACTION COMICS	9784575822991	1997-12-26	2013-09	1,3	
NOPAGE	ゴミ溜めのガーネット	140975	deluxe	ビーボーイコミックスデラックス	9784799768785	2024-09-06	2026-07-03	2	
NOPAGE	デキちゃうまで婚	122369	standard	occupai	9784434306372	2022-10	2023-09	2,3	
NOPAGE	デビルマン	47191	standard	KCDX	9784063754292	2008-01	2012-04	1,2,3,4	
NOPAGE	ヒモの俺、スパダリふたりに飼われます!	143943	standard	caramelコミックス	9784911186190	2024-11-30	2026-01-06	2	
NOPAGE	ミラクルラブリー・感動のどうぶつ物語	85545	standard		9784791625437	2017-04	2018-05	1	
NOPAGE	ミラクルラブリー・感動のどうぶつ物語	85545	standard		9784791626816	2017-09	2018-05	1	
NOPAGE	ミルクなきみとビターな彼	145441	standard	Daria comics	9784866577739	2024-06	2026-05-08	2	
NOPAGE	リコリス・リコイル公式コミックアンソロジーリピート	146075	standard	MFC	9784046820549	2022-12	2023-03	2	
NOPAGE	リコリス・リコイル公式コミックアンソロジーリロード	146077	standard	電撃コミックスNEXT	9784049148008	2022-12	2023-05	2	
NOPAGE	レベル1の姫騎士さんとゆるふわ無人島ライフ	146304	standard	WANIMAGAZINE COMICS SPECIAL	9784862698599	2022-09	2023-01	2	
NOPAGE	七海くんの不健全な妄想癖	146723	standard	Glanz BLcomics	9784434370311	2026-03-06	2026-06-06	2	
NOPAGE	体感予報	147793	deluxe	ビーボーイコミックスデラックス	9784799760086	2022-11	2026-05-06	2	
NOPAGE	俺のこと、好きにならないでね。	148025	standard	CITR COMICS	9784823609251	2025-10-13	2026-06-22	2	
NOPAGE	別れるために色仕掛けしてみた	149119	standard	Glanz BLcomics	9784434357022	2025-07-01	2026-04-18	2	
NOPAGE	剣客商売ベストセレクション	149212	standard	SP pocket wide	9784845843138	2012-12	2015-01	1	
NOPAGE	剣客商売ベストセレクション	149212	standard	SP pocket wide	9784845843282	2014-12	2015-01	1	
NOPAGE	劇画家畜人ヤプー	45325	standard		9784886410238	1983-06	2010-03-18	1	
NOPAGE	勝利の女神:NIKKE電撃コミックアンソロジー	149378	standard	Dengeki Comics EX	9784049162189	2025-01-03	2026-03-18	2	
NOPAGE	可愛いあなたを壊したい	149754	standard	Shusui digital comics BLシリーズ	9784867781692	2025-07-21	2026-01-08	2	
NOPAGE	名探偵コナンカラーイラスト全集	40568	standard		9784091998910	2003-05	2016-04	1	
NOPAGE	吸血鬼と人間のBL	150089	standard	Kaiohsha comics. Gush comics	9784796417679	2025-09-03	2026-06-27	2	
NOPAGE	天国での暮らしはどうですか	151281	standard		9784046848666	2025-08-13	2026-04-01	2	
NOPAGE	実録悪い人DX	53743	standard	コアコミックス	9784866531977	2018-06	2018-10	1	
NOPAGE	忠犬部下とツンデレ少尉	153692	standard		9784046850706	2025-10-01	2026-06-27	2	
NOPAGE	性欲結婚	153765	standard	ラブきゅんcomic	9784911186244	2025-01-11	2025-11-06	2	
NOPAGE	性癖ヤバめなオトコに愛されました。	153766	standard	Glanz BLcomics	9784434361838	2025-10-03	2026-04-18	2	
NOPAGE	愛されて育ったでかい獣人の話	154711	standard		9784781623344	2024-07	2025-09-13	2	
NOPAGE	手塚治虫SFヒーロー画集	35172	standard		9784894527201	2003-06	2016-05	1	
NOPAGE	本気 (マジ) !	39288	standard	Akita top comics wide	9784253246958	2019-09	2020-02	1,2,3,4,5	
NOPAGE	本気 (マジ) !	39288	standard	Akita top comics wide	9784253247009	2019-10	2020-02	1,2,3,4,5	
NOPAGE	本気 (マジ) !	39288	standard	Akita top comics wide	9784253247108	2019-11	2020-02	1,2,3,4,5	
NOPAGE	本気 (マジ) !	39288	standard	Akita top comics wide	9784253247207	2019-12	2020-02	1,2,3,4,5	
NOPAGE	本気 (マジ) !	39288	standard	Akita top comics wide	9784253247405	2020-01	2020-02	1,2,3,4,5	
NOPAGE	極!!男塾スペシャル	2388	standard	G comics	9784537163490	2018-06	2018-07	1	
NOPAGE	毎日ほどほどにどうにか生きてるねこの日記	157806	standard		9784048978330	2025-04-16	2026-04-22	2	
NOPAGE	江戸前の旬ワイドSP	4006	standard	Gコミックス	9784537161618	2015-05	2018-04	1	
NOPAGE	江戸前の旬ワイドSP	4006	standard	Gコミックス	9784537162660	2017-01	2018-04	1	
NOPAGE	江戸前の旬ワイドSP	4006	standard	Gコミックス	9784537161038	2014-08	2018-04	1	
NOPAGE	江戸前の旬ワイドSP	4006	standard	Gコミックス	9784537162295	2016-05	2018-04	1	
NOPAGE	深夜3時のくろねこ喫茶	158406	standard	OZ comics	9784813795155	2025-10-03	2026-06-13	2	
NOPAGE	犬家の一族	41239	standard	少年キャプテンコミックススペシャル	9784198330811	1993-08-02	1993-08-20	1	
NOPAGE	生きづらいと思ったら親子で発達障害でした	109573	standard	メディアファクトリーのコミックエッセイ	9784040683690	2016-05	2019-02	1	
NOPAGE	男友達のような俺の幼馴染が、ヤリチンによってメスにさせられる話。	159737	standard	GOT COMICS	9784823604720	2023-05	2023-06	2	
NOPAGE	限界保育士と育児疲れの魔王様	165033	standard	Daitosha comic. Daito comics BLシリーズ	9784864957908	2026-03-09	2026-06-08	2	
NOPAGE	離婚前提で結婚しました	165220	standard	あすかコミックスCL-DX	9784041165744	2025-09-27	2026-06-06	2	
NOPAGE	頭文字 (イニシャル) D	126551	standard	KPC	9784065112311	2018-04	2018-06	1,3	
NOPAGE	頭文字 (イニシャル) D	126551	standard	KPC	9784065114353	2018-05	2018-06	1,3	
ONPAGE	1LDKとふたり	130226	standard	MFCジーンピクシブシリーズ	9784046841896	2024-11-03	2025-12-09	2	1ldk-to-futari
ONPAGE	24時間オチないkiss	57065	standard	Bamboo comics	9784801962491	2018-05	2020-06	2	24-jikan-ochinai-kiss
ONPAGE	26歳処女、チャラ男上司に抱かれました	130265	standard	キャンディタフトコミックス	9784434322303	2023-07	2024-07	2,3	26-sai-shojo-charao-joushi-ni-dakaremashita
ONPAGE	2歳差の幼なじみ	130287	standard	BEAM COMIX	9784047373945	2023-02	2023-08	2	2-saisa-no-osananajimi
ONPAGE	31歳地味眼鏡OLさん	123109	standard	YKコミックス	9784785973360	2023-03	2023-12	2,4,5	31-sai-jimi-megane-ol-san
ONPAGE	3秒後、野獣。	130353	standard	Clair TLcomics	9784434297731	2022-03	2022-04	2,3,4,5,6	3-byougo-yajuu
ONPAGE	40までにしたい10のこと	130357	deluxe	ビーボーイコミックスデラックス	9784799761328	2023-02	2025-03-03	2,3	40-made-ni-shitai-10-no-koto
ONPAGE	5年ぶりに繋がる元カレ医師から伝わる熱い熱	130386	standard	Cult comics	9784773062335	2022-04	2022-09	2	5-nenburi-ni-tsunagaru-moto-kare-ishi-kara-tsutawaru-atsui-netsu
ONPAGE	HARUKI MURAKAMI MANGA STORIES	131487	standard		9784805317648	2023	2024	2	haruki-murakami-manga-stories
ONPAGE	Hate my Mia!	131522	standard	Baby comics	9784865896596	2021-09	2022-11	2,3	hate-my-mia
ONPAGE	Kiss me crying	131728	deluxe	ビーボーイコミックスデラックス	9784799751305	2021-02	2022-06	2,3,5	kiss-me-crying
ONPAGE	W7	18113	standard		9784408612850	2014-12	2017-05	1	w7
ONPAGE	Weiβ	61637	standard		9784403660207	1998-05-26	1998-12	2	wei
ONPAGE	Ω専用カレシ	133117	standard	Kyun comics	9784774732398	2022-02	2023-06	2	omega-senyou-kareshi
ONPAGE	あした愛かもしれない	133374	standard	Gateau comics	9784758024082	2022-05	2024-03	2	ashita-ai-kamoshirenai
ONPAGE	あたいとネチコヤン	133386	standard	Bunch comics	9784106030697	2022-02	2023-02	2	atai-to-nechikoyan
ONPAGE	あやしい癒しの八雲さん	133641	standard		9784046835925	2024-06	2025-07-15	2,3	ayashii-iyashi-no-yakumo-san
ONPAGE	あらしといぶき	133650	standard	KITORA	9784046065032	2025-02-07	2025-11-02	2	arashi-to-ibuki
ONPAGE	いじわるな番	133755	standard	ビーエフシリーズ	9784867172254	2021-10	2022-09	2	ijiwaru-na-tsugai
ONPAGE	いたずらオウムの生活雑記	63247	standard		9784046012074	2015-05	2017-06	2017,2018,2019	itazura-oumu-no-seikatsu-zakki
ONPAGE	うちの猫は転生しているにちがいない	126307	standard	Daito comics PCシリーズ	9784864956161	2023-09	2024-09	2	uchi-no-neko-wa-tensei-shite-iru-ni-chigainai
ONPAGE	うちらはマブダチ	134045	standard		9784046827753	2023-07	2024-07	2,3	uchira-wa-mabudachi
ONPAGE	えちえち学園祭	134093	standard	ワールドコミックス	9784765936187	2022-01	2022-04	2,3,4,5,6	echiechi-gakuensai
ONPAGE	おでかけ子ザメ	134304	standard	KITORA	9784046055705	2022-01	2022-08	2,3,5,6,7,8	odekake-kozame
ONPAGE	おとなしく泣き寝入りするとでも思いましたか?	134314	standard	このマンガがすごい!comics	9784299064325	2025-06-16	2025-12-01	2,3	otonashiku-nakineiri-suruto-demo-omoimashita-ka
ONPAGE	お兄ちゃんから逃げられない!	134476	standard	caramelコミックス	9784911186039	2024-03-06	2025-07-09	2	onii-chan-kara-nigerarenai
ONPAGE	お前に抱かれるなんて聞いてない!	134498	standard	caramelコミックス	9784909699220	2020-01	2021-01	2,3,4,5	omae-ni-dakareru-nante-kiitenai
ONPAGE	かみさまキツネとサラリーマン	134800	standard		9784046848376	2025-06-28	2025-11-08	2,3	kami-sama-kitsune-to-salaryman
ONPAGE	かわいいきみ	134839	standard	Daito comics BLシリーズ	9784864956277	2023-11	2024-07	3	kawaii-kimi
ONPAGE	かわいいちくびにひとめ惚れ	134844	standard	caramelコミックス	9784909699787	2023-01	2023-11	2	kawaii-chikubi-ni-hitomebore
ONPAGE	かわにさざなみ	134870	standard	Hugピクシブシリーズ	9784866575117	2022-02	2022-08	2,3	kawa-ni-sazanami
ONPAGE	がんばれ!コッペパンわに	134892	standard		9784046808974	2022-01	2022-09	2,4	ganbare-koppepan-wani
ONPAGE	きゃたぴランド	134998	standard		9784046071583	2024-08-06	2025-08-15	2	kyatapirando
ONPAGE	くちべた食堂	135058	standard	BEAM COMIX	9784047368361	2021-12	2022-08	2,3,4,5,6,7	kuchibeta-shokudou
ONPAGE	けろよい!新潟弁酒場	127405	standard	YKコミックス	9784785973582	2023-04	2024-07	2	keroyoi-niigataben-sakaba
ONPAGE	この恋はきっと、甘すぎる	135290	standard	ディアプラスコミックス	9784403668616	2023-04	2024-11-03	2	kono-koi-wa-kitto-amasugiru
ONPAGE	この手を離さないで	135308	standard	from RED comics	9784910526133	2022-04	2023-07	2	kono-te-o-hanasanaide
ONPAGE	これはきっと、運命の恋	135390	standard	Missy comics	9784776754923	2024-03	2024-07	2	kore-wa-kitto-unmei-no-koi
ONPAGE	さあ恋におちたまえ	122503	standard	Kaiohsha comics. Gush comics	9784877242763	2003-05-28	2004-11-28	2,3	saa-koi-ni-ochitamae
ONPAGE	しなのんちのいくる	135638	standard		9784046815019	2022-06	2023-06	2,3,4,5,6,7	shinanonchi-no-ikuru
ONPAGE	しばんばん	135642	standard		9784046045652	2020-12	2024-04	2	shibanban
ONPAGE	しまちゃん家の番事情	135647	standard	BBOC	9784799755303	2021-12	2022-10	2	shima-chan-chi-no-tsugai-jijou
ONPAGE	すみれ先生は料理したくない	12848	standard	Bunkasha comics	9784821139224	2020-08	2021-01	2	sumire-sensei-wa-ryouri-shitakunai
ONPAGE	その声には抗えない	135870	standard	Bivy comic	9784823605697	2023-11	2025-11-01	2	sono-koe-niwa-aragaenai
ONPAGE	そろそろ×××の段階です!	135949	standard	Missy comics	9784776754114	2022-11	2024-03	2	sorosoro-no-dankai-desu
ONPAGE	ただの友達じゃなくなる瞬間	135995	standard	fleur comics	9784046823021	2023-03	2023-08	2,3,4,5,6,8	tada-no-tomodachi-ja-nakunaru-shunkan
ONPAGE	たべたいあなた	136040	standard	Continuer	9784434307928	2022-11	2023-09	2,4	tabetai-anata
ONPAGE	たまさんちのホゴイヌ	136043	standard		9784418225064	2022-11	2025-03-21	2	tamasanchi-no-hogoinu
ONPAGE	たまさんちのホゴネコ	136044	standard		9784418234301	2023-11	2026-02-23	2	tamasanchi-no-hogoneko
ONPAGE	たんぽぽちゃんはsubかもしれない	136065	deluxe	ビーボーイコミックスデラックス	9784799768419	2024-08	2026-01-09	2	tanpopo-chan-wa-sub-kamo-shirenai
ONPAGE	ちっぱい女子と雄っぱい男子	67755	standard	Bunkasha comics	9784821138524	2019-10	2020-12	2,3,4,5	chippai-joshi-to-osuppai-otoko
ONPAGE	ちゃんぺんとママぺんの平凡だけど幸せな日々	136155	standard		9784046845078	2025-04-16	2025-08-27	2,3	chanpen-to-mamapen-no-heibon-dakedo-shiawase-na-hibi
ONPAGE	ちゅんトーク	136156	standard		9784781621975	2023-05	2024-05	2,3,4	chun-talk
ONPAGE	ちょい釣りダンディ	67823	standard	ヤングチャンピオン・コミックス	9784253145565	2019-04	2022-07	2,3,4	choitsuri-dandy
ONPAGE	ちょっと待とうよ、春虎くん	136170	standard	ディアプラスコミックス	9784403668364	2022-10	2025-04-23	2	chotto-matou-yo-harutora-kun
ONPAGE	とある名探偵と助手のラブコメ的日常@探偵はもう、死んでいる。	136284	standard		9784046811813	2022-02	2023-06	2	toaru-mei-tantei-to-joshu-no-rabukome-teki-nichijou-tantei-wa-mou-shinde-iru
ONPAGE	なんかもうあーあって感じ。	125234	standard	DAISY COMICS	9784815550639	2022-01	2026-05-25	2	nanka-mou-aa-atte-kanji
ONPAGE	ねこのマッサージ屋さん	68965	standard	クリエコミックス	9784865546347	2020-04	2021-02	2,3	neko-no-massaajiya-san
ONPAGE	ねこはねこらしくあれ	136680	standard	あすかコミックスCL-DX	9784041135792	2023-06	2025-05-21	4,5	neko-wa-neko-rashiku-are
ONPAGE	ねこまたとあさごはん	136685	standard		9784781621241	2022-10	2023-09	2,3,4,5	nekomata-to-asagohan
ONPAGE	はじめまして、オレの親友	136796	standard	IDコミックス. Gateau comics	9784758028110	2024-12-13	2026-06-06	2	hajimemashite-orenoshinyuu
ONPAGE	はむはむづくし	136858	standard	MFCジーンピクシブシリーズ	9784046821560	2023-02	2024-02	2	hamuhamu-zukushi
ONPAGE	はらぺこツーリングルメ	69356	standard	Bunkasha gourmet comics	9784821127245	2021-01	2022-08	2,3	ha-ra-pekotsuuringurume
ONPAGE	ひと夏の野獣。	69641	standard	Clair TLcomics	9784434245077	2018-05	2019-01	2	hitonatsu-no-yajuu
ONPAGE	ふたりじめアンダードッグ	137142	deluxe	ビーボーイコミックスデラックス	9784799760581	2022-12	2026-01-09	2	futarijime-under-dog
ONPAGE	ふつつかものですが、溺愛してください。	137188	standard	Missy comics	9784776753728	2022-03	2022-12	2,3	futsutsukamono-desu-dekiai-shite-kudasai
ONPAGE	ほたるロードマップ	137294	standard	Nichibun comics	9784537148435	2024-07	2026-03-16	2	hotaru-road-map
ONPAGE	ほむら先生はたぶんモテない	49540	standard	PIXIV ESSAY COMIC	9784040657868	2019-05	2019-10	2,3,4,5	homura-sensei-wa-tabun-motenai
ONPAGE	ほんと野獣	1651	standard	Gush comics	9784877248628	2008-07	2009-02	2,3,4,5,6,7,8,9	honto-yajuu
ONPAGE	ぼくのパパとパパの話	137383	standard	秒で分かるBL	9784799760963	2023-01	2024-08	2	boku-no-papa-to-papa-no-hanashi
ONPAGE	まって、好き。	137514	standard	秒で分かるBL	9784799766040	2024-02	2025-03-31	2,3	matte-suki
ONPAGE	みことちゃんは嫌われたくない!	137702	standard		9784046830821	2024-01	2024-07-01	2,3,4,5	mikoto-chan-wa-kirawaretakunai
ONPAGE	みはらドロップス	137750	standard	Keibunsha books	9784905346326	2018-04	2022-01	2022,2023,2024,2026	mihara-drops
ONPAGE	やたらやらしい深見くん	138008	standard	Glanz BLcomics	9784434328015	2024-01	2024-07	2	yatara-yarashii-fukami-kun
ONPAGE	ゆかいな神統記	138088	standard	BEAM COMIX	9784047382787	2025-03-03	2025-09-27	2,3	yukai-na-shintouki
ONPAGE	よあそびぐらしっ!	138138	standard	夜暇	9784434333118	2024-04	2024-07	2,4,5	yoasobi-gurashi
ONPAGE	わたしは憧れの恋人	138339	standard	恋愛MAX COMICS	9784253137454	2022-03	2023-05	2,3	watashi-wa-akogare-no-koibito
ONPAGE	アタマの中のアレを食べたい	72768	standard		9784253107891	2020-08	2021-05	2,3,4,5,6,7	atama-no-naka-no-are-o-tabetai
ONPAGE	イカセルカメラで撮ってみた	138881	standard	夜暇	9784434335204	2024-05	2025-03-21	2,3,4,5	ikaseru-camera-de-totte-mita
ONPAGE	イケメン男装レイヤーに恋してる!!	138906	standard	MFCジーンピクシブシリーズ	9784046821485	2023-02	2024-03	2	ikemen-dansou-reiyaa-ni-koishiteru
ONPAGE	イケメン華道家と政略結婚したら、意識がトぶまで愛でられました	138910	standard	Missy comics	9784776753896	2022-06	2023-01	2	ikemen-kadouka-to-seiryaku-kekkon-shitara-ishiki-ga-tobu-made-mederaremashita
ONPAGE	イミテーション・プレイ	138992	standard	from RED comics	9784910526324	2023-02	2025-10-27	2	imitation-play
ONPAGE	インキュバスだって純愛したい	139012	standard	夜暇	9784434336607	2024-06	2025-03-21	2,3	incubus-datte-junai-shitai
ONPAGE	ウルティマ	139158	standard	宝島comic	9784880634340	1988-08	1990-12	3	ultima
ONPAGE	オオカミ様の一途な暴愛	139447	standard	caramelコミックス	9784909699671	2022-07	2024-01	2	ookami-sama-no-ichizu-na-bouai
ONPAGE	オジサマ紳士はケダモノ上司	74324	standard	Bunkasha comics	9784821138166	2019-08	2020-04	2,3,4,5,6,7,8	oji-sama-shinshi-wa-kedamono-joushi
ONPAGE	オメガの隠しごとは、ホテルのなかで	139548	standard	caramelコミックス	9784909699879	2023-05	2024-11-30	2	omega-no-kakushigoto-wa-hotel-no-naka-de
ONPAGE	カッラフルなエッッブリデイ	125233	standard		9784046814210	2022-04	2023-06	2	karrafuru-na-etsubburidei
ONPAGE	カメラバカにつける薬	139750	standard		9784295013686	2022-07	2024-03	2,4	camera-baka-ni-tsukeru-kusuri
ONPAGE	カラダが恋する契約結婚	139770	standard	Clair TLcomics	9784434304996	2022-09	2023-04	2,3	karada-ga-koisuru-keiyaku-kekkon
ONPAGE	カードゲームうさぎ	139838	standard		9784040758589	2025-05-21	2025-12-16	2	card-game-usagi
ONPAGE	ガテン系社長は絶倫でした。	121528	standard	テレーズ	9784867172339	2021-11	2022-10	2	gatenkei-shachou-wa-zetsurin-deshita
ONPAGE	キッチンに住みたい	140035	standard	はちみつコミックエッセイ	9784824010483	2025-01-03	2025-11-24	2	kitchen-ni-sumitai
ONPAGE	ギャルがシルバニアファミリーを溺愛したら。	140236	standard	KCDX	9784065323458	2023-07	2024-05	3	gal-ga-sylvanian-family-o-dekiai-shitara
ONPAGE	クラスの陰キャお嬢様の執事になりました	121377	standard	Dengeki Comics EX	9784049154535	2023-12	2025-03-19	2	class-no-inkya-ojou-sama-no-shitsuji-ni-narimashita
ONPAGE	クーデレづま	140501	standard	occupai	9784434299315	2022-04	2023-02	2	kuudere-zuma
ONPAGE	グッドモーニング・サンシャイン	140528	standard	Bamboo comics	9784801978843	2022-11	2024-08	2	good-morning-sunshine
ONPAGE	ケモノな若頭は独占欲を隠さない	140608	standard	Pur comics Pure	9784866694986	2022-06	2023-08	2	kemono-na-wakagashira-wa-dokusenyoku-o-kakusanai
ONPAGE	ケモ夫人	140609	standard	アフタヌーンKC	9784065273845	2022-02	2022-05	2,3,4	kemo-fujin
ONPAGE	コアラ絵日記	140667	standard		9784046809193	2022-03	2022-12	2,3	koala-enikki
ONPAGE	コミックいわて	51066	standard		9784896107784	2011-01	2012-03-30	2	komikkuiwate
ONPAGE	コミックパーティワンダーラブ	76658	standard	バーズコミックス	9784344843752	2019-01	2019-12	2	comic-party-wonder-love
ONPAGE	コロコロ毛玉日記	121939	standard		9784022519887	2024-07	2026-03-30	2	korokoro-kedama-nikki
ONPAGE	コントラディクト	140889	standard	Daria comics	9784866575735	2022-07	2025-01-10	2	contradict
ONPAGE	サディスティックな社長とエレベーターに閉じ込められたら、なぜかご成婚にいたった件。	141079	standard	Missy comics	9784776753872	2022-05	2022-11	2	sadistic-na-shachou-to-elevator-ni-tojikomeraretara-naze-goseikon-ni-itatta-ken
ONPAGE	サバイバル	38135	standard	SPコミックス. SP pocket wide	9784845869268	2025-07-11	2025-12-22	6,7,8,9,10,11,12,13	survival
ONPAGE	サバイバル	38135	standard	SPコミックス. SP pocket wide	9784845869381	2025-08-08	2025-12-22	6,7,8,9,10,11,12,13	survival
ONPAGE	サバイバル	38135	standard	SPコミックス. SP pocket wide	9784845869503	2025-09-13	2025-12-22	6,7,8,9,10,11,12,13	survival
ONPAGE	サバイバル	38135	standard	SPコミックス. SP pocket wide	9784845870042	2025-10-17	2025-12-22	6,7,8,9,10,11,12,13	survival
ONPAGE	サバイバル	38135	standard	SPコミックス. SP pocket wide	9784845870141	2025-11-24	2025-12-22	6,7,8,9,10,11,12,13	survival
ONPAGE	ススム×ミノル	141697	standard	picn comics	9784823604829	2023-06	2024-09-06	2	susumu-x-minoru
ONPAGE	スパダリと結婚したら私のストーカーだった件	78541	standard	Bunkasha comics	9784821138906	2020-02	2020-12	2,3,4	supadari-to-kekkonshitara-watashi-no-sutookaadatta-ken
ONPAGE	スーパーマリオランド	18400	standard	KCDX	9784063131031	1989-08	1989-12	2,3,4	super-mario-land
ONPAGE	セクシー〈元〉極道	142065	standard	恋愛MAX COMICS	9784253137836	2021-12	2023-08	2	sexy-moto-gokudou
ONPAGE	セフレ、やっぱなしで!	142081	deluxe	ビーボーイコミックスデラックス	9784799758052	2022-07	2024-04	2,3	sefure-yappanashi-de
ONPAGE	ダメ男の椎名先輩とヤバ男の佐々木くん	142323	standard	KITORA	9784046065025	2024-02	2024-11-13	2,3	dameo-no-shiina-senpai-to-yabao-no-sasaki-kun
ONPAGE	ツボネノツバメ	120918	standard	YKコミックス	9784785971342	2022-05	2023-08	2	tsubone-no-tubame
ONPAGE	ディアマイキラーチューン	142622	standard	ビボピーコミックス	9784799762516	2023-05	2025-03-19	2	dear-my-killer-tune
ONPAGE	トモダチ・エンゲージ	142800	standard	Glanz BLcomics	9784434318061	2023-06	2024-09-06	3,4,5	tomodachi-engage
ONPAGE	トラとミケ	80411	standard		9784093965446	2019-06	2020-07	2,3,4,5,6	tora-to-mike
ONPAGE	ニシハラさんのわかりにくい恋	143179	standard	はちみつコミックエッセイ	9784824003287	2022-12	2026-04-27	2,3,4,5	nishihara-san-no-wakarinikui-koi
ONPAGE	ネオ・キャット	81232	standard	FC	9784396768379	2021-09	2025-10-03	2	neo-cat
ONPAGE	ノンケ上司、30日の開発メソッド	143324	standard	Glanz BLcomics	9784434293245	2021-11	2022-05	2,3,4,5	nonke-joushi-30-nichi-no-kaihatsu-mesoddo
ONPAGE	ハイスペすぎる次期社長がなぜか私 (本の虫) にご執心!?	143346	standard	Missy comics	9784776753551	2021-12	2022-09	2,3	haisupe-sugiru-jiki-shachou-ga-naze-watashi-hon-no-mushi-ni-go-shuushin
ONPAGE	ハラスメントが怖いマキ先輩!	129251	standard		9784910803753	2025-06-18	2026-03-13	2	harassment-ga-kowai-maki-senpai
ONPAGE	パパ (仮) はコマンドなんて欲しくない	143802	standard	Shusui digital comics BLシリーズ	9784867781401	2025-02-10	2025-09-08	2	papa-kari-wa-komando-nante-hoshikunai
ONPAGE	パパ×パパ	143804	standard	あすかコミックスCL-DX	9784041124055	2022-04	2023-09	2	papa-papa
ONPAGE	パーフェクトアディクション	143888	standard	Gush comics	9784796415743	2023-02	2024-02	2	perfect-addiction
ONPAGE	ビタープレイメイト	143985	standard	On blue comics	9784396785499	2022-09	2024-05	2,3	bitter-playmate
ONPAGE	ピットスポルム	144058	standard	picn comics	9784823603747	2022-11	2025-08-18	5	pittosporum
ONPAGE	フェロウメロウ	144199	standard	drap COMICS DX	9784866536071	2022-07	2023-05	2	feroumerou
ONPAGE	ペンギン喫茶は今日も青天	144754	standard		9784046835161	2024-06	2025-04-16	2,3	penguin-kissa-wa-kyou-mo-seiten
ONPAGE	マウスカーソルで現実を操作できるようになったので、女の子をいっぱいクリックしまーす	145022	standard	夜暇	9784434354106	2025-05-23	2025-07-18	2,3	mouse-cursor-de-genjitsu-o-sousa-dekiru-you-ni-natta-node-onnanoko-o-ippai-click-shimaasu
ONPAGE	マダムたちのルームシェア	145092	standard		9784046815637	2022-09	2023-04	2,3,5,6	madame-tachi-no-room-share
ONPAGE	マダムと理想のアンドロイド	145093	standard		9784046835765	2024-05	2025-01-17	2	madame-to-risou-no-android
ONPAGE	ママ活はじめました	145147	standard	occupai	9784434300288	2022-05	2023-05	2	mamakatsu-hajimemashita
ONPAGE	マンガ嫌韓流	54369	standard	晋遊舎ムック	9784883804788	2005-12	2006-02	1,2,3,4	manga-kenkanryu
ONPAGE	ミツキくんちょっと待って!	145369	standard	Gateau comics	9784758024396	2022-07	2024-08	2	mitsuki-kun-chotto-matte
ONPAGE	モトカレ紫藤くんに告りたい!	145631	standard	Astro comics	9784776754930	2024-03	2024-07	2	motokare-shidou-kun-ni-kokuritai
ONPAGE	モブ推しJKの悪役令嬢異世界転生～悲惨～	145655	standard	PILLOW	9784910803234	2023-07	2025-03-21	2	mobu-oshi-jieikee-no-akuyaku-reijou-isekai-tensei-hi-san
ONPAGE	ヤクザが転生したら森蘭丸だった件	145706	standard	スリーズロゼコミックス	9784799215807	2021-12	2022-08	2,3,4,5	yakuza-ga-tensei-shitara-mori-ranmaru-datta-ken
ONPAGE	ヤンキーΩは獣王様のもの!	145757	standard	caramelコミックス	9784909699497	2021-11	2022-05	2,3	yankee-omega-wa-juuou-sama-no-mono
ONPAGE	ヤンキー、推しと運命と出会う	145758	standard		9784091793997	2023-03	2025-07-21	3,4	yankee-oshi-to-unmei-to-deau
ONPAGE	一途すぎる幼なじみに溺愛されてます	146693	standard	Pur Comics	9784866694863	2022-04	2023-10	2	ichizu-sugiru-osananajimi-ni-dekiai-dekiaisaretemasu
ONPAGE	下心が読めるアプリ	146838	standard	夜暇	9784434347467	2025-01-03	2025-09-27	2	shitagokoro-ga-yomeru-app
ONPAGE	不機嫌イトコがかわい過ぎて仕方ないside直樹	146901	standard	DAISY COMICS	9784815550660	2022-04	2023-09	2,3	fukigen-itoko-ga-kawaisugite-shikatanai-side-naoki
ONPAGE	二人ぼっち	11190	standard	Nichibun comics	9784537106299	2007-04-24	2008-12	2	futaribocchi-2007
ONPAGE	京都花街はこの世の地獄	129803	standard	BAMBOO ESSAY SELECTION	9784801943308	2025-02-17	2026-02-09	2	kyoto-kagai-ha-konoyo-no-jigoku
