sai-tou-takao-jidai-gekiga-tanpen-selection	さいとう・たかを時代劇画短編セレクション	['title']	1冊	['さいとう・たかを']
saitou-takao-ikenami-shoutarou-jidai-gekiga-waido-selection	さいとう・たかを池波正太郎時代劇画ワイドセレクション	['imprint=SP pocket wide', 'title']	11冊	['さいとう・たかを', '池波正太郎']
saitou-takao-x-ikenami-shoutarou-jidai-gekiga-special	さいとう・たかを×池波正太郎時代劇画スペシャル	['imprint=パーフェクト・メモワール']	8冊	['さいとう・たかを']
saitou-takaoxikenamishoutaroujidaigekigasupesharu	さいとう・たかを×池波正太郎時代劇画スペシャル. 進之巻	['imprint=パーフェクト・メモワール']	8冊	['さいとう・たかを', '池波正太郎']
sake-no-tomo	酒のとも	['imprint=SP pocket wide']	1冊	['ラズウェル細木']
sanada-juuyuushi-2016	真田十勇士	['imprint=SP pocket wide']	2冊	['岡村賢二']
sanada-yukimura-2011	真田幸村	['imprint=SP pocket']	1冊	['岡村賢二']
sanada-yukimura-wa-naze-nihonichi-no-tsuwamono-to-shousareta-noka	真田幸村はなぜ日本一の兵と称されたのか?	['imprint=パーフェクト・メモワール']	1冊	['岡村賢二']
sasayaki-o-encore	ささやきをアンコール	['title']	1冊	['小沢真理']
satsujin-yuugi-no-shima	殺人遊戯の島	['imprint=SP pocket wide']	1冊	['さいとう・たかを']
sekai-no-owari-no-encore-encore	世界の終わりの世界録(アンコール)	['title']	14冊	['雨水龍']
sengoku-survival-ounin-no-ran-ikusa-gaki	戦国サバイバル応仁の乱 いくさ餓鬼	['imprint=パーフェクト・メモワール']	1冊	['石川フミヤス']
shikakenin-fujieda-baian	仕掛人藤枝梅安	['imprint=SPコミックス. SP pocket wide. さいとう・たかを時代劇画選集']	9冊	['さいとう・たかを', '山田誠二']
shikaku	刺客	['imprint=SP pocket wide']	1冊	['さいとう・たかを', 'さいとうプロダクション']
shiki-kouu-to-ryuuhou	史記 項羽と劉邦	['imprint=SP pocket wide']	2冊	['久松文雄']
shinagawa-urajukuchou-kakureonna-otsuya	品川裏宿帖隠れ女お艶	['imprint=SP pocket wide']	1冊	['叶精作']
shinjuku-gohatto	新宿御法度	['imprint=SP pocket wide']	1冊	['橋本孤蔵']
shinjuku-momiji-ike	新宿もみじ池	['imprint=SPコミックス. SPポケットワイド']	1冊	['とみ新蔵']
shinohara-udou-senshuu	篠原烏童選集	['title']	2冊	['篠原烏童']
shippuuken-hayabusa-tenchuu-mizuno-tadakuni	疾風剣はやぶさ天誅!!水野忠邦	['imprint=パーフェクト・メモワール']	1冊	['甲良幹二郎']
shirato-sanpei-senshuu	白土三平選集	['title']	16冊	['白土三平']
shisaku-nansensu-senshuu	思索ナンセンス選集	['title']	4冊	['久里洋二']
shouwa-heisei-file	昭和・平成事件簿	['imprint=SP pocket wide']	3冊	['大島やすいち']
shunin-ga-yuku-yorinuki-katsu	主任がゆく! よりぬき 喝	['title']	1冊	['たかの宗美']
shuukan-shounen-magazine-meisaku-selection-climax-o-mou-ichido	週刊少年マガジン名作セレクションクライマックスをもう一度	['title']	1冊	['水木しげる']
sugiura-shigeru-on-demand-senshuu	杉浦茂オンデマンド選集	['title']	5冊	['杉浦茂']
suikoden-2000	水滸伝	['imprint=SP pocket wide']	5冊	['さいとう・たかを']
taiyaku-yorinuki-ijiwaru-baa-san	対訳よりぬきいじわるばあさん	['title']	3冊	['長谷川町子']
taiyaku-yorinuki-kobo-chan	対訳よりぬきコボちゃん	['title']	3冊	['植田まさし']
takashina-ryouko-gensou-roman-selection	高階良子幻想ロマンセレクション	['title']	4冊	['高階良子']
takashina-ryouko-satsujin-jiken-selection	高階良子殺人事件セレクション	['title']	3冊	['高階良子']
takashina-ryouko-senshuu	高階良子選集	['title']	23冊	['高階良子']
takashina-ryouko-shinsenshuu	高階良子新選集	['title']	6冊	['高階良子']
tamaranai-etchi-na-taiken-oshiemasu	たまらないHな体験教えます	['imprint=SP pocket wide']	1冊	['ふじいあきこ', '群りゅうせい']
tatsuki-ryou-senshuu	たつき諒選集	['title']	3冊	['竜樹諒']
tensai-seikeii-jin-giichirou	天才整形医・神技一郎	['imprint=SP pocket wide']	1冊	['叶精作']
tetsujin-gamma-vs-dagekiman	鉄人ガンマVS打撃マン	['imprint=SP pocket wide']	1冊	['山本康人']
tezuka-osamu-o-10bai-tanoshimu-hon-tezuka-osamu-hitto-10-yuu	手塚治虫を10倍楽しむ本手塚治虫ヒット選集	['title']	1冊	['手塚治虫']
the-kanou-seisaku	The・叶精作	['imprint=SP pocket wide']	1冊	['叶精作']
tokugawa-ieyasu-to-sanada-yukimura	徳川家康と真田幸村	['imprint=SP comics = SPコミックス. SP pocket wide']	1冊	['岡村賢二']
