slug	title	seed_max	page_max	missing	status	title_id	next_cid
kimi-no-obentou-ni-naritai	吸血鬼のお弁当になりたい	1	2	1	completed	20165344	20165344_002
shijuu-houchiden	四獣封地伝	1	2	1	ongoing	20163792	20163792_002
yonige-seijo-no-nidome-no-kekkon	夜逃げ聖女の二度目の結婚	1	2	1	ongoing	2277299	2277299_002
okuda-raichi-ni-fureruna	奥田ライチに触れるな	1	2	1	ongoing	2032388	2032388_002
uchuu-kara-kita-neko	宇宙から来たネコ	2	3	1	ongoing	2113255	2113255_003
yoiakenomajo	宵明けの魔女	1	2	1	ongoing	20176561	20176561_002
tera-umare-neko-no-tama-san	寺生まれ猫のタマさん	1	2	1	ongoing	1634151	1634151_002
bungou-stray-dogs-storm-bringer	文豪ストレイドッグス STORM BRINGER	1	2	1	ongoing	20146415	20146415_002
kakete-harukaze	翔けて春風	2	3	1	ongoing	20156597	20156597_003
aoki-hagane-no-arpeggio-kaiyou-gijutsu-sougou-gakuin-takao-bu	蒼き鋼のアルペジオ　〜海洋技術総合学院タカオ部〜	1	2	1	ongoing	20165661	20165661_002
makeinu-to-lion	負け犬とライオン	1	2	1	ongoing	2232498	2232498_002
kake-kara-hajimaru-saigo-no-hatsukoi	賭けからはじまる最後の初恋	1	2	1	ongoing	2134323	2134323_002
henkyou-keibi-zenshi-gin-no-iryuujio	辺境警備　前史　〜銀のイリュージオ〜	2	3	1	ongoing	1999990	1999990_003
mahou-shoujo-no-majo-saiban	魔法少女ノ魔女裁判	1	2	1	ongoing	20159302	20159302_002
akujo-wa-sunadokei-o-hikkuri-kaesu	悪女は砂時計をひっくり返す	11	12	1	ongoing	1034573	1034573_012
jitsu-wa-watashi-ga-honmono-datta	実は私が本物だった	9	10	1	ongoing	1090858	1090858_010
mouichido-hikari-no-naka-e	もう一度、光の中へ	8	9	1	ongoing	1487746	1487746_009
moto-otto-no-banken-o-tenazuketa	元夫の番犬を手なずけた	5	6	1	ongoing	20148211	20148211_006
sakurairo-dialogue	さくらいろダイアローグ	1	2	1	ongoing	2102113	2102113_002
koushaku-fujin-no-50-no-ocha-recipe	公爵夫人の50のお茶レシピ	11	12	1	ongoing	994592	994592_012
touhai-koorudo-girl	凍牌コールドガール	12	13	1	ongoing	1090872	1090872_013
hotaru-no-yomeiri	ホタルの嫁入り	12	13	1	ongoing	20061607	20061607_013
sanjigen-okotowari-na-watashi-no-keiyaku-kekkon	3次元お断りな私の契約結婚	1	2	1	ongoing	20101903	20101903_002
makkusutouun-eijaa	MAX TOONAGER	2	3	1	ongoing	2151280	2151280_003
hinachangaikiterunara	ひなちゃんが生きてるなら	1	2	1	ongoing	20181716	20181716_002
boku-wa-aokute-toumei-de	ぼくは青くて透明で	1	2	1	ongoing	2295945	2295945_002
muteki-no-subaru	無敵のスバル	1	2	1	ongoing	20184270	20184270_002
uruwashi-babaa-wa-mago-ga-hoshii	麗しババアは孫が欲しい!	1	2	1	ongoing	2292406	2292406_002
koutei-no-hitorimusume	皇帝の一人娘	17	18	1	ongoing	20029586	20029586_018
scavengers-another-sky	スカベンジャーズアナザースカイ	6	7	1	ongoing	1337237	1337237_007
hundred-note-hawk-eyes	ハンドレッドノート-ホークアイズ-	3	4	1	ongoing	1925898	1925898_004
kyou-wa-mou-agarimasu	今日はもう上がります	2	3	1	ongoing	20148984	20148984_003
guru	GURU	2	3	1	completed	2183567	2183567_003
aonokai	アオの解	1	2	1	ongoing	20180091	20180091_002
cardfight-vanguard-divinez-genma-kakusei-hen	カードファイト!!ヴァンガードDivinez幻真覚醒編	1	2	1	ongoing	2232489	2232489_002
koorimai-no-aufgieser	氷舞のアウフギーサー	1	2	1	ongoing	2243589	2243589_002
maryokugare-no-dark-elf	魔力枯れのダークエルフ	1	2	1	ongoing	2266870	2266870_002
onijoushi-no-yakimochi-ga-kawaisugimasu	鬼上司のヤキモチが可愛すぎます!!	10	11	1	completed	20024458	20024458_011
oni-joushi-no-dekiai-ga-tomarimasen	鬼上司の溺愛が止まりません	6	7	1	ongoing	20123902	20123902_007
yoasobi-gurashi	よあそびぐらしっ!	5	6	1	ongoing	20133090	20133090_006
dekiai-shuuchaku-alpha-kun	溺愛執着αくん	4	5	1	ongoing	1735843	1735843_005
aoki-barukanaria	蒼きバルカナリア	1	2	1	ongoing	2170711	2170711_002
botsuraku-yotei-nanode-kaji-shokunin-o-mezasu	没落予定なので、鍛冶職人を目指す	18	19	1	ongoing	458359	458359_019
blue-planter	ブループランター	2	3	1	ongoing	20145108	20145108_003
kusegami-no-megamiko	癖神のメガミコ	1	2	1	completed	20164768	20164768_002
hinekure-ryoushu-no-koufuku-tan	ひねくれ領主の幸福譚	4	5	1	ongoing	1388331	1388331_005
junai-yorimo-shitemitai	純愛よりも、シてみたい	5	6	1	ongoing	1043347	1043347_006
noroware-koushaku-to-suterareta-hanayome-no-saiaikon	呪われ公爵と捨てられた花嫁の最愛婚	1	2	1	ongoing	1508385	1508385_002
zouhyou-meshi-monogatari	雑兵めし物語	4	5	1	ongoing	1186049	1186049_005
chou-ha-nakutomo-shokuyoku-ha-aru	腸はなくとも食欲はある!	2	3	1	ongoing	1722052	1722052_003
tanpenshuu-2023	タンペンシュウ	1	2	1	completed	20068186	20068186_002
uranaishi-niwa-hana-kishi-no-koigokoro-ga-miete-imasu	占い師には花騎士の恋心が見えています	5	6	1	ongoing	1054245	1054245_006
koukyuu-no-enou	後宮の炎王	2	3	1	completed	1679073	1679073_003
suki-nezumi	スキネズミ	4	5	1	ongoing	985007	985007_005
mamotte-shugo-getten-kaifuu-no-show	まもって守護月天!解封の章	10	11	1	ongoing	407185	407185_011
kareshi-imasu	彼氏います。	5	6	1	completed	1489259	1489259_006
tsukareta-toki-ni-yomu-kaigai-tabinikki	つかれたときに読む海外旅日記	4	5	1	completed	878035	878035_005
ohyakudo-mairi	おひゃくどまいり	1	2	1	completed	1587974	1587974_002
fujiko-efu-fujio-esuefu-tanpen-konpuriito-works	藤子・F・不二雄SF短編コンプリート・ワークス	9	10	1	completed	20058164	20058164_010
supita-no-kopita-no	スピタのコピタの!	17	18	1	completed	946670	946670_018
ayakashi-kura-no-kanrinin	あやかし蔵の管理人	3	4	1	completed	1242093	1242093_004
zozozo-hen	ゾゾゾ(変)	3	4	1	ongoing	1286234	1286234_004
isekai-eebii-satsueitai	異世界AV撮影隊	2	3	1	completed	1010688	1010688_003
dekakeoya	出かけ親	4	5	1	completed	599848	599848_005
ai-turn	あい・ターン	6	7	1	completed	440687	440687_007
nijuu-rasen	二重螺旋	3	4	1	completed	534619	534619_004
fanii-land-no-oni-babaa	ファニーランドの鬼ババア	1	2	1	completed	1281295	1281295_002
okaa-san-osora-no-sekai-no-hanashi-o-shite-ageru	おかあさん、お空のセカイのはなしをしてあげる!	1	2	1	completed	1252725	1252725_002
meruhen-kachou-to-nonke-kouhai-kun-season2	メルヘン課長とノンケ後輩くんseason2	1	2	1	completed	1149388	1149388_002
chibikasu-kun	チビカスくん	2	3	1	completed	486547	486547_003
tsuyabanashi-sakaba-otakubaa	艶話酒場オタクバー	1	2	1	completed	566229	566229_002
komikkuiwate	コミックいわて	1	2	1	completed	1819298	1819298_002
yoi-nori	ヨイ×ノリ	1	2	1	completed	914411	914411_002
joukou	情交	7	8	1	completed	406589	406589_008
neko-ga-boku-ni-oshiete-kureta-koto	猫が僕に教えてくれたコト	4	5	1	completed	646311	646311_005
wakusei-robo-dangard-ace	惑星ロボダンガードA	2	3	1	completed	288140	288140_003
hinotori	火の鳥	16	17	1	completed	137836	137836_017
osanai-junkyouju-no-himitsu	小山内准教授のヒミツ	1	2	1	completed	437557	437557_002
kaijin-nijuumensou	怪人二十面相	2	3	1	completed	245867	245867_003
toujuushi-besuteiariusu	闘獣士 ベスティアリウス	6	7	1	completed	245050	245050_007
shinsei-no-ribura	新世のリブラ	5	6	1	completed	380102	380102_006
dangan-girl	Dangan girl	1	2	1	completed	475901	475901_002
kyuuyaku-marchen	旧約Marchen	2	3	1	completed	60004439	60004439_003
mobile-00-gundam-00	機動戦士ガンダム00	3	4	1	completed	276845	276845_004
hanataba-o-kudasai	花束をください	1	2	1	completed	468034	468034_002
starmyu-stardusts-dream	スタミュStardust's Dream	1	2	1	completed	440626	440626_002
issunboushi-to-hime-no-koi	一寸法師と姫の恋	1	2	1	completed	436191	436191_002
supi-sanpo-burari-pawasupo-reikan-tabi	スピ☆散歩 ぶらりパワスポ霊感旅	5	6	1	completed	242838	242838_006
kanojo-to-tabi-suru-houkaigo-sekai	彼女と旅する崩壊後世界	1	2	1	completed	387326	387326_002
jangurutaitei	ジャングル大帝	3	4	1	completed	142293	142293_004
mahou-shoujo-wa-koishinai	魔法少女は恋しない!	1	2	1	completed	377469	377469_002
cocktail	カクテル	2	3	1	completed	374596	374596_003
bijin-hajimemashita	美人、はじめました!	1	2	1	completed	359563	359563_002
iromon-girl	イロモンガール	1	2	1	completed	361541	361541_002
reikan-shoujo-2016	霊感少女	1	2	1	completed	20007899	20007899_002
sokubaku-kun-to-kagekina-oshioki-seikatsu	束縛くんと過激なお仕置き生活	2	3	1	completed	20005627	20005627_003
robodatchi	ロボダッチ	2	3	1	completed	657579	657579_003
sumedo-jigoku-no-inferno	住めど地獄のインフェルノ	1	2	1	completed	345589	345589_002
shimura-takako-irasuto-works	志村貴子イラストワークス	1	2	1	completed	323996	323996_002
borugu	暴流愚	1	2	1	completed	60000805	60000805_002
swift	SWIFT!	2	3	1	completed	394262	394262_003
batman-lil-gotham	バットマン:リル・ゴッサム	1	2	1	completed	1673252	1673252_002
kyuujou-lovers-datte-yakyuu-ga-suki-jaken	球場ラヴァーズ だって野球が好きじゃけん	2	3	1	completed	245213	245213_003
pachisuro-hitoritabi	パチスロひとり旅	15	16	1	completed	263390	263390_016
senri-no-michi-mo-shura-no-michi-hen	千里の道も 修羅の道編	5	6	1	completed	50000705	50000705_006
sukyandarasu-na-junai	スキャンダラスな純愛	1	2	1	completed	601690	601690_002
reikan-shounen-no-file	霊感少年の事件簿	1	2	1	completed	20008529	20008529_002
3ldk-no-hanako-san	3LDKの花子さん	1	2	1	completed	247351	247351_002
ra-seenu-no-hoshi	ラ・セーヌの星	2	3	1	completed	639215	639215_003
supo-chan	スポ×ちゃん!	3	4	1	completed	290392	290392_004
insects-r	インセクツR	3	4	1	completed	196311	196311_004
kindaichi-shounen-no-file-tanpenshuu	金田一少年の事件簿　短編集	5	6	1	completed	147953	147953_006
captain-ken	キャプテンKen	2	3	1	completed	142882	142882_003
chikyuuwonomu	地球を呑む	2	3	1	completed	141468	141468_003
kaikan-virgin-harem	快感バージンハーレム	2	3	1	completed	503616	503616_003
deragui	でらぐい	2	3	1	completed	461928	461928_003
nenjuu-mukyuu-santa-san	年中無休★サンタさん!	3	4	1	completed	237894	237894_004
yami-no-ouji-no-monogatari	闇の王子の物語	1	2	1	completed	20008520	20008520_002
hot-hitoyado	ホッとひと宿	2	3	1	completed	20007762	20007762_003
the-kureetaa	ザ・クレーター	2	3	1	completed	656463	656463_003
alice-no-hanamichi	アリスの花道	2	3	1	completed	379476	379476_003
youjuuki	妖獣姫	1	2	1	completed	287780	287780_002
sasara-saya	ささらさや	1	2	1	completed	283905	283905_002
aoi-chan-to-yamato-kun	あおいちゃんとヤマトくん	5	6	1	completed	277099	277099_006
angura	あんぐら	1	2	1	completed	407220	407220_002
manpukuji	万福児	5	6	1	completed	213190	213190_006
yanhobo	ヤンほぼ	1	2	1	completed	239496	239496_002
u-31	U-31	2	3	1	completed	60002777	60002777_003
sora-2008	そら	1	2	1	completed	378691	378691_002
sukoara	すこあら!	1	2	1	completed	469549	469549_002
grayscale-children	グレースケールチルドレン	1	2	1	completed	20006509	20006509_002
youkai-shimatsunin-tora-bin	妖怪始末人トラ・貧!!	3	4	1	completed	239497	239497_004
jotei-kaoruko	女帝薫子	2	3	1	completed	144953	144953_003
shounen	娼年	2	3	1	completed	229188	229188_003
konpeito	こんぺいと!	1	2	1	completed	868481	868481_002
0-kara-hajimemashou	0からはじめましょう	1	2	1	completed	609518	609518_002
shounen-no-kuni	少年の国	2	3	1	completed	242021	242021_003
himitsu-no-hokenshitsu	ヒミツの保健室	4	5	1	completed	234175	234175_005
ao-no-gunzou	青の群像	5	6	1	completed	137870	137870_006
doronko-ace	どろんこエース	2	3	1	completed	20009277	20009277_003
kaze-no-saburou	風の三郎	4	5	1	completed	189148	189148_005
tonari-no-double	隣のDOUBLE	1	2	1	completed	199159	199159_002
maboroshidani-no-nennekohime	まぼろし谷のねんねこ姫	3	4	1	completed	433456	433456_004
0	0戦はやと	4	5	1	completed	719526	719526_005
kachou-no-koi	課長の恋	1	2	1	completed	20007069	20007069_002
avian-wander-react	エビアンワンダーREACT	1	2	1	completed	208251	208251_002
violence-de-shinina	バイオレンスで死にな	2	3	1	completed	267730	267730_003
mansions-and-dragons	マンションズ＆ドラゴンズ	5	6	1	completed	405573	405573_006
machiko-no-senya-ichiya	まちこの千夜一夜	4	5	1	completed	2324258	2324258_005
osharena-shanzerize	おしゃれなシャンゼリゼ	1	2	1	completed	20014184	20014184_002
kirakira-fizz	キラキラフィズ	1	2	1	completed	239789	239789_002
tenshi-no-kake	天使の賭け	1	2	1	completed	20006609	20006609_002
occult-virgin	オカルト・バージン	2	3	1	completed	20012634	20012634_003
ookami-no-jouken	狼の条件	1	2	1	completed	20010383	20010383_002
junpaku-no-chi	純白の血	3	4	1	completed	257438	257438_004
karan-2001	KARAN	1	2	1	completed	262212	262212_002
bacchus	バッコス	3	4	1	completed	496973	496973_004
honma-desse-okyaku-san	ほんまでっせお客さん	2	3	1	completed	224928	224928_003
sephiroth	セフィロト	3	4	1	completed	249107	249107_004
sensei-to-watashi-2000	せんせいとわたし	1	2	1	completed	224936	224936_002
pinup-baby	ピンナップ・ベイビー	1	2	1	completed	20015557	20015557_002
illegal-messiah	不法救世主	3	4	1	completed	265667	265667_004
chinmoku-wa-hoshiboshi-no-kawaki	沈黙は星々の渇き	2	3	1	completed	267729	267729_003
hakuchuumu	白昼夢	1	2	1	completed	20009321	20009321_002
runner	ランナー	2	3	1	completed	20006176	20006176_003
ekuserento-men-kiite	EX-MEN聞いて	1	2	1	completed	20013433	20013433_002
don-quixote-gayuku	ドン・キホーテが行く	3	4	1	completed	682579	682579_004
triple-r	トリプルR	1	2	1	completed	228474	228474_002
sanada-kenryuu	真田剣流	2	3	1	completed	496887	496887_003
fighter-densetsu-kin-to-gin	ファイター伝説 金と銀	2	3	1	completed	262234	262234_003
hitoribocchi-ruka	ひとりぼっち流花	2	3	1	completed	265799	265799_003
shounen-tanteidan	少年探偵団	3	4	1	completed	263956	263956_004
majokko-sentai-pasuterion	魔女っ子戦隊パステリオン	4	5	1	completed	242552	242552_005
pretty-monkey	プリティー・モンキー	1	2	1	completed	20008460	20008460_002
caution	Caution!	4	5	1	completed	231165	231165_005
tsukimi-san	スーパー主婦 月美さん	4	5	1	completed	225036	225036_005
gensou-tairiku	幻想大陸	2	3	1	completed	868111	868111_003
abmotion	ABmotion	3	4	1	completed	521646	521646_004
irodori-no-koro	彩りのころ	2	3	1	completed	221183	221183_003
kagayakitaino	輝きたいの	1	2	1	completed	1800186	1800186_002
maboroshi-ni-kakero	幻に賭けろ	3	4	1	completed	224160	224160_004
loup-garou	ルウ・ガル	2	3	1	completed	20009914	20009914_003
fight-for-me	ファイト!FOR ME	2	3	1	completed	289127	289127_003
kidan-yawa	綺譚夜話	2	3	1	completed	131625	131625_003
fight	Fight!!	2	3	1	completed	154375	154375_003
hayakuchoudai	早くちょうだい	2	3	1	completed	1788506	1788506_003
motto-motto-baby	もっともっとベイビー	7	8	1	completed	1793765	1793765_008
geopolis-joe	ジオポリスジョー	2	3	1	completed	508970	508970_003
eei-kendo	エーイ!剣道	2	3	1	completed	268916	268916_003
pairazada	パイラザーダ	2	3	1	completed	20013837	20013837_003
kininaru-yasai	きになる野菜	1	2	1	completed	212589	212589_002
remoniri-no-myouyaku	レモン入りの妙薬	1	2	1	completed	1805137	1805137_002
sekkachi-kun	セッカチくん	1	2	1	completed	20008504	20008504_002
shutter	シャッター	15	16	1	completed	273113	273113_016
moeyo-koshien-washi-to-taka	燃えよ甲子園!鷲と鷹	2	3	1	completed	313668	313668_003
kangofu-monogatari	看護婦物語	1	2	1	completed	24410	24410_002
kazahana-no-fu	風花の賦	1	2	1	completed	20012735	20012735_002
tantei-rikigou	探偵 力豪	2	3	1	completed	353716	353716_003
aoki-shugoshin	蒼き守護神	1	2	1	completed	1805131	1805131_002
okashichaukara	お菓子ちゃうから	1	2	1	completed	194214	194214_002
gyaru-yome-no-himitsu	ギャル嫁の秘密	5	6	1	ongoing	1703547	1703547_006
nanashi-no-kiyou-binbou	ナナシの器用貧乏	2	3	1	ongoing	1981647	1981647_003
tochigami-sama-no-sonohigurashi	土地神様のその日暮らし	1	2	1	ongoing	20180186	20180186_002
saikyou-no-seibishi	最強の整備士	1	2	1	ongoing	2170519	2170519_002
maoujou-hotel-no-akuyaku-reijou	魔王城ホテルの悪役令嬢	1	2	1	ongoing	20166415	20166415_002
harinezumi-to-contrast	針鼠とコントラスト	2	3	1	ongoing	20104264	20104264_003
hibiware-koujitsu	ひびワれこうじつ	1	2	1	ongoing	20165106	20165106_002
midarini-kasete-wa-narimasen	みだりに憑かせてはなりません	1	2	1	ongoing	20136755	20136755_002
gomibakogurashi-no-seijosama	ゴミ箱ぐらしの聖女様	1	2	1	ongoing	2242111	2242111_002
ore-ochi-slave-hero-korekushon	俺堕ちスレイブヒーローコレクション	2	3	1	completed	20124542	20124542_003
moto-eiyuu-wa-daitokai-saikyou-no-benriya-san	元英雄は大都会最強の便利屋さん	1	2	1	ongoing	2200467	2200467_002
meifu-no-hanayome-jigoku-no-sata-mo-yome-shidai	冥府の花嫁 地獄の沙汰も嫁次第	1	2	1	ongoing	20172373	20172373_002
suterareta-oujo-no-himitsu-no-shinshitsu	捨てられた王女の秘密の寝室	3	4	1	ongoing	20109801	20109801_004
neko-ni-hakuchou-hotaru-ni-koban	猫に白鳥、蛍に小判	1	2	1	ongoing	20171143	20171143_002
chi-chigiri-no-anasutashia	血契のアナスタシア	2	3	1	ongoing	20176692	20176692_003
n	N	2	3	1	ongoing	20089896	20089896_003
othello-to-archimedes-no-bouken	オセロとアルキメデスの冒険	1	2	1	ongoing	20145867	20145867_002
sheahapi	シェアハピ	1	2	1	ongoing	20178427	20178427_002
paradise-shift	パラダイスシフト	1	2	1	ongoing	2145997	2145997_002
yuusha-wa-maou-ga-suki-rashii	勇者は魔王が好きらしい	1	2	1	ongoing	20151652	20151652_002
oshikoi-capriccio	推し恋カプリチオ	1	2	1	completed	20155500	20155500_002
umarekawatte-yarinaosasete	生まれ変わってやり直させて	2	3	1	ongoing	20161174	20161174_003
i-sekai-meikyuu-no-ooparts	異世界迷宮のオーパーツ	1	2	1	completed	20161112	20161112_002
ginga-tokkyuu-milky-subway	銀河特急 ミルキー☆サブウェイ	1	2	1	ongoing	20165105	20165105_002
shuyaku-no-hatsutaiken-watashi-ga-ubatchaimashita	主役の初体験、私が奪っちゃいました	5	6	1	ongoing	20097103	20097103_006
nazotoki-iseki-hakkutsubu	なぞとき遺跡発掘部	1	2	1	ongoing	20186007	20186007_002
moeko-to-hatake-to-otera-gohan	もえこと畑とお寺ごはん	1	2	1	ongoing	2197360	2197360_002
ashiya-yamanote-odougu-geihinkan-comic	芦屋山手お道具迎賓館 : コミック	1	2	1	ongoing	2241978	2241978_002
lapis-no-shinzou	ラピスの心臓	4	5	1	ongoing	1573657	1573657_005
goburin-airando	ゴブリンアイランド	2	3	1	ongoing	1875764	1875764_003
ou-to-kisaki	王と后	2	3	1	ongoing	20118978	20118978_003
shouwa-maboroshi-wasuregataki-yatsutachi	昭和まぼろし忘れがたきヤツたち	1	2	1	completed	815096	815096_002
kaze-ni-yoroshiku	風にヨロシク!	4	5	1	completed	2327120	2327120_005
maru-sankaku-shikaku-higashimura	まるさんかくしかく	6	7	1	ongoing	20070977	20070977_007
usotsuki-twilight	うそつきトワイライト	1	2	1	ongoing	20158158	20158158_002
idol-nobuna-girl	アイドルノブナ☆ガール	1	2	1	ongoing	2015553	2015553_002
wicked-spot	ウィキッドスポット	1	2	1	ongoing	20116373	20116373_002
seeraafuku-to-kansaiben	セーラー服と関西弁	1	2	1	ongoing	1950523	1950523_002
hito-yonde-ikemen-reijou	人呼んで、イケメン令嬢。	1	2	1	ongoing	20143560	20143560_002
