stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	9	ELEAD	9784065	講談社				11	2024-09-06	9784065372777	9784065372777	9784065434352	10	11	20
tsuihousareta-sareta-cheat-fuyo-majutsushi-wa-kimama-na-sekando-life-o-ouka-suru	追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。	seed4	1	deluxe	デラックス版	講談社コミックスデラックス. 月刊少年マガジン	10	ELEAD	9784065	講談社				11	2024-09-06	9784065372777	9784065372777	9784065434352	10	11	20
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		1	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		2	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		3	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		4	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		5	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		6	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		7	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		8	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		9	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuma-to-boku-no-shoukibo-na-ikuji	妻と僕の小規模な育児	seed4	1	standard	通常版		10	ELEAD	9784065					11	2024-10-18	9784065372722	9784065372722	9784065392362	2	11	12
tsuruhime-jaatsu	つる姫じゃ～っ！	canon:extra[2]	3	shinsoban	中央公論社版	中央公論社版	1	ELEAD	9784120	中央公論社				2	1988-12-10	9784120017391	9784120017391	9784120017407	2	2	3
wakaoku-sama-to-seerusuman	若奥様とセールスマン	canon:volumes	0	standard	通常版	Bunkasha comics	1	ELEAD	9784821	ぶんか社				2	2000-05	9784821198153	9784821198153	9784821198917	2	2	3
watari	ワタリ	canon:extra[0]	1	bunkobon	小学館文庫(1983)	小学館文庫	1	ELEAD	9784091	小学館				2	1983-12	9784091900425	9784091900425	9784091900470	6	2	7
x-men	X-MEN	canon:extra[0]	1	shinsoban	バンブーコミックス	バンブーコミックス	1	ELEAD	9784884	竹書房				3	1994-08	9784884757304	9784884757304	9784884757434	2	3	11
x-men	X-MEN	canon:extra[0]	1	shinsoban	バンブーコミックス	バンブーコミックス	2	ELEAD	9784884	竹書房				3	1994-08	9784884757304	9784884757304	9784884757434	2	3	11
x-men	X-MEN	canon:extra[1]	2	shinsoban	マーヴル・スーパー・コミックス	マーヴル・スーパー・コミックス	1	ELEAD	9784796	小学館集英社プロダクション				6	1995-05-19	9784796840064	9784796840064	9784796840132	4	6	13
x-men	X-MEN	canon:extra[1]	2	shinsoban	マーヴル・スーパー・コミックス	マーヴル・スーパー・コミックス	2	ELEAD	9784796	小学館集英社プロダクション				6	1995-05-19	9784796840064	9784796840064	9784796840132	4	6	13
x-men	X-MEN	canon:extra[1]	2	shinsoban	マーヴル・スーパー・コミックス	マーヴル・スーパー・コミックス	3	ELEAD	9784796	小学館集英社プロダクション				6	1995-05-19	9784796840064	9784796840064	9784796840132	4	6	13
x-men	X-MEN	canon:extra[1]	2	shinsoban	マーヴル・スーパー・コミックス	マーヴル・スーパー・コミックス	4	ELEAD	9784796	小学館集英社プロダクション				6	1995-05-19	9784796840064	9784796840064	9784796840132	4	6	13
x-men	X-MEN	canon:extra[1]	2	shinsoban	マーヴル・スーパー・コミックス	マーヴル・スーパー・コミックス	5	ELEAD	9784796	小学館集英社プロダクション				6	1995-05-19	9784796840064	9784796840064	9784796840132	4	6	13
yamafuji-shouji-no-black-anguru	山藤章二のブラック=アングル	seed4	0	standard	通常版		1	ELEAD	9784022	朝日新聞社				2	1980-04		9784022548177	9784022575968	21	2	22
youma-no-fuuin	妖魔の封印	seed4	1	deluxe	デラックス版	マイコミックスデラックス	1	ELEAD	9784885	東京三世社				3	1993-02	9784885706219	9784885706219	9784885706721	2	3	5
youma-no-fuuin	妖魔の封印	seed4	1	deluxe	デラックス版	マイコミックスデラックス	2	ELEAD	9784885	東京三世社				3	1993-02	9784885706219	9784885706219	9784885706721	2	3	5
young-and-tears	Young and tears	canon:volumes	0	standard	通常版	Bunkasha comics	1	ELEAD	9784821	ぶんか社				2	1999-08	9784821197606	9784821197606	9784821197644	2	2	3
young-shima-kousaku-shuninhen	ヤング島耕作 主任編	seed4	0	standard	通常版	イブニングKC	1	ELEAD	9784063	講談社				2	2008-05-23	9784063522266	9784063522266	9784063523089	3	2	4
zakoken-maruchou	ざこ検〔○潮〕	canon:volumes	0	standard	通常版	ビッグコミックス	1	ELEAD	9784091	小学館				2	2001-03-30	9784091861528	9784091861528	9784091861566	4	2	6
zenikko	銭っ子	canon:extra[0]	1	shinsoban	秋田コミックスACセレクト	秋田コミックスACセレクト	1	ELEAD	9784253	秋田書店				2	1986-09-20	9784253108843	9784253108843	9784253108850	2	2	3
zero-no-hakutaka	ゼロの白鷹	canon:extra[1]	2	shinsoban	ジャンプスーパーエース	ジャンプスーパーエース	1	ELEAD	9784420	集英社				2	1990-03-09	9784420137256	9784420137256	9784420137263	2	2	3
zoku-thermae-romae	続テルマエ・ロマエ	seed4	1	standard	通常版	集英社	1	ELEAD	9784087					2	2025-03-04	9784087926200	9784087926200	9784087926255	2	2	3
