slug	title	vol	ghost_date	vol1_date
hakatakko-junjou	博多っ子純情	24	1982-09-19	1990-06-05
hakatakko-junjou	博多っ子純情	25	1982-11-19	1990-06-05
hakatakko-junjou	博多っ子純情	26	1983-04-19	1990-06-05
hakatakko-junjou	博多っ子純情	27	1983-06-19	1990-06-05
hakatakko-junjou	博多っ子純情	28	1983-09-19	1990-06-05
hakatakko-junjou	博多っ子純情	29	1983-11-19	1990-06-05
hakatakko-junjou	博多っ子純情	30	1984-01-14	1990-06-05
hakatakko-junjou	博多っ子純情	31	1984-04-14	1990-06-05
hakatakko-junjou	博多っ子純情	32	1984-06-14	1990-06-05
hakatakko-junjou	博多っ子純情	33	1984-08-14	1990-06-05
hakatakko-junjou	博多っ子純情	34	1984-10-19	1990-06-05
hakkyuu-no-uta	白球の詩	6	1981-10	2002-02
hakkyuu-no-uta	白球の詩	7	1982-02-01	2002-02
hakkyuu-no-uta	白球の詩	8	1982-07	2002-02
hakkyuu-no-uta	白球の詩	9	1982-11	2002-02
hamusarada-kun	ハムサラダくん	2	1980-04	2007-02
hana-buranko-yurete	花ぶらんこゆれて…	4	1980-06	1990-04
hana-mo-arashi-mo-miyagi-2014	花も嵐も	2	1956-03	2014-01
hanakeisatsu	花警察	2	1991-05-20	2011-10
hananosakitarou	花の咲太郎	4	1979-10-20	1988-07
hananosakitarou	花の咲太郎	5	1979-11-20	1988-07
hananosakitarou	花の咲太郎	6	1979-12-20	1988-07
hananosakitarou	花の咲太郎	7	1980-01-20	1988-07
hanzounomon	半蔵の門	15	1983-12	1996-08
hanzounomon	半蔵の門	16	1984-05	1996-08
hanzounomon	半蔵の門	17	1984-09	1996-08
hanzounomon	半蔵の門	18	1984-12	1996-08
hard-ando-ruuzu	ハード＆ルーズ	5	1986-09	1993-05
harenchi-gakuen	ハレンチ学園	7	1970-12-31	1976-11
harenchi-gakuen	ハレンチ学園	8	1971-02-28	1976-11
harenchi-gakuen	ハレンチ学園	9	1971-04-30	1976-11
harenchi-gakuen	ハレンチ学園	10	1972-06-30	1976-11
harenchi-gakuen	ハレンチ学園	11	1972-08-31	1976-11
harenchi-gakuen	ハレンチ学園	12	1972-12-30	1976-11
harenchi-gakuen	ハレンチ学園	13	1974-12-31	1976-11
harris-no-kaze	ハリスの旋風	7	1969-03-22	1977-06
haru-ga-kita	春が来た	7	1978-05	2012-03
haru-ga-kita	春が来た	8	1978-07	2012-03
haru-ga-kita	春が来た	9	1978-09	2012-03
haru-ga-kita	春が来た	10	1978-10	2012-03
hatsukoi-jitai	初恋時代	2	1977-04-20	1990-01-10
hatsumeisonta	発明ソン太	2	1981-09-02	2010-10-01
henjin-club	変人クラブ	2	1977-10	1995-11
hikuidori	火喰鳥	2	1979-08-01	2009-03
hime-2006	姫	2	1976-07-30	1986-07
hime-2006	姫	4	1983-01-10	1986-07
himiko-1992	HIMIKO	2	1984-10-17	1992-05
himitsu-sentai-gorenger	秘密戦隊ゴレンジャー	4	1977-12	1985-06
himitsu-sentai-gorenger	秘密戦隊ゴレンジャー	5	1978-01	1985-06
himitsushireimashinkeiji999	ひみつ指令マシン刑事999	3	1977-11-15	2005-05
himitsushireimashinkeiji999	ひみつ指令マシン刑事999	4	1978-02-15	2005-05
himitsushireimashinkeiji999	ひみつ指令マシン刑事999	5	1978-03-15	2005-05
hinomaru-gekijou	ひのまる劇場	2	1982-02-15	1995-06-29
hit-and-run	ヒット・エンド・ラン	4	1979-09-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	5	1979-12-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	6	1980-02-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	7	1980-04-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	8	1980-06-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	9	1980-09-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	10	1980-11-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	11	1980-12-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	12	1981-01-15	2000-07-21
hit-and-run	ヒット・エンド・ラン	13	1981-02-15	2000-07-21
hole-in-one	ホールインワン	9	1980-08	1990-07
hole-in-one	ホールインワン	10	1980-10	1990-07
hole-in-one	ホールインワン	11	1980-12	1990-07
hole-in-one	ホールインワン	12	1981-04	1990-07
hole-in-one	ホールインワン	13	1981-07	1990-07
hoshi-no-tategoto	星のたてごと	2	1968-02	1992-03-30
hoshi-no-tategoto	星のたてごと	3	1968-06-29	1992-03-30
hoshi-no-tategoto	星のたてごと	3	1976-08-30	1992-03-30
houchounin-ajihei	包丁人味平	4	1974	1983-12-15
houchounin-ajihei	包丁人味平	5	1975-02-28	1983-12-15
houchounin-ajihei	包丁人味平	6	1975-03-31	1983-12-15
houchounin-ajihei	包丁人味平	7	1974	1983-12-15
houchounin-ajihei	包丁人味平	8	1975-07-31	1983-12-15
houchounin-ajihei	包丁人味平	9	1974	1983-12-15
houchounin-ajihei	包丁人味平	10	1974	1983-12-15
houchounin-ajihei	包丁人味平	11	1976-03-31	1983-12-15
houchounin-ajihei	包丁人味平	12	1976-05	1983-12-15
houchounin-ajihei	包丁人味平	14	1976-10	1983-12-15
houchounin-ajihei	包丁人味平	15	1976-12	1983-12-15
houchounin-ajihei	包丁人味平	16	1977-03-31	1983-12-15
hyouryuu-kansen-000	漂流幹線000	3	1983-10	1994-07
hyouryuu-kansen-000	漂流幹線000	4	1982-01-01	1994-07
i-city	アイ・シティ	2	1985-01	1996-03
ikinari-fly	いきなりF・L・Y!!	2	1987-04	1992-08
inakappe-taishou	いなかっぺ大将	4	1976-06	1994-10-31
inakappe-taishou	いなかっぺ大将	5	1981-07	1994-10-31
inakappe-taishou	いなかっぺ大将	6	1981-08	1994-10-31
inakappe-taishou	いなかっぺ大将	7	1981-09	1994-10-31
ippei-zenshuu	一平全集	2	1930-02	1990-10
ippei-zenshuu	一平全集	3	1929-07	1990-10
ippei-zenshuu	一平全集	4	1929-10	1990-10
ippei-zenshuu	一平全集	5	1929-06	1990-10
ippei-zenshuu	一平全集	6	1929-09	1990-10
ippei-zenshuu	一平全集	7	1929-11	1990-10
ippei-zenshuu	一平全集	8	1929-12	1990-10
ippei-zenshuu	一平全集	9	1929-08	1990-10
ippei-zenshuu	一平全集	10	1930-01	1990-10
ippei-zenshuu	一平全集	11	1930-05	1990-10
ippei-zenshuu	一平全集	12	1930-04	1990-10
ippei-zenshuu	一平全集	13	1930-06	1990-10
ippei-zenshuu	一平全集	14	1930-07	1990-10
ippei-zenshuu	一平全集	15	1930-08	1990-10
iraka-no-nami	いらかの波	5	1980-02	1984-09-06
iraka-no-nami	いらかの波	6	1980-03	1984-09-06
iraka-no-nami	いらかの波	7	1980-04-30	1984-09-06
iraka-no-nami	いらかの波	8	1980-12-25	1984-09-06
iraka-no-nami	いらかの波	9	1981-01	1984-09-06
iraka-no-nami	いらかの波	10	1981-02-28	1984-09-06
itsumo-pocket-ni-chopin	いつもポケットにショパン	5	1981-12	1995-09-19
iyahayanantomo	イヤハヤ南友	5	1976-06-25	1986-05-20
iyahayanantomo	イヤハヤ南友	6	1976-06-25	1986-05-20
iyahayanantomo	イヤハヤ南友	7	1976-07-20	1986-05-20
jaiantotaifuu	ジャイアント台風	4	1984-10-01	1999-05-25
jaiantotaifuu	ジャイアント台風	5	1984-10-01	1999-05-25
jaiantotaifuu	ジャイアント台風	6	1984-11-01	1999-05-25
jaiantotaifuu	ジャイアント台風	7	1984-12-01	1999-05-25
jaiantotaifuu	ジャイアント台風	8	1984-12-01	1999-05-25
jaiantotaifuu	ジャイアント台風	9	1985-01-01	1999-05-25
jaiantotaifuu	ジャイアント台風	10	1985-01-01	1999-05-25
jaiantotaifuu	ジャイアント台風	11	1985-02-01	1999-05-25
jaiantotaifuu	ジャイアント台風	12	1985-02-01	1999-05-25
jaiantsu16gou	巨人16号	2	2002-06-15	2009-06-01
japash	ジャパッシュ	2	1972-10-20	1999-03
japash	ジャパッシュ	3	1977-12	1999-03
jigokuhen	地獄変	2	1988-05	1993-01
jigyaku-no-uta	自虐の詩	2	1987-12-25	1996-06
jigyaku-no-uta	自虐の詩	4	1990-04-01	1996-06
jigyaku-no-uta	自虐の詩	5	1990-12-20	1996-06
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	3	1979-05	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	4	1979-10	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	6	1980-11	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	7	1981-09	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	8	1981-11	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	9	1982-05	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	10	1982-11	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	11	1980-05	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	12	1983-12	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	13	1984-05	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	14	1984-10	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	15	1989-12	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	16	1990-05	2018-03
jikken-doll-dummy-oscar	実験人形ダミー・オスカー	17	1990-11	2018-03
jiro-ga-yuku	ジロがゆく	3	1976-02-28	1986-12-20
judo-itchokusen	柔道一直線	8	1970-04-01	1998-02-20
judo-itchokusen	柔道一直線	9	1970-06-01	1998-02-20
judo-itchokusen	柔道一直線	10	1986-04-01	1998-02-20
juudousanka	柔道讃歌	11	1977	2003-04
kaerazaru-toki-no-monogatari	帰らざる時の物語	2	1978-01	1985-11
kagegari	影狩り	11	1978-03	1998-01
kagegari	影狩り	12	1978-05	1998-01
kaijakuou	海雀王	3	1986-07-25	2010-11
kaijinakkaaman	怪人アッカーマン	3	1980-05	1991-03
kaijinakkaaman	怪人アッカーマン	4	1980-12-20	1991-03
kaijinakkaaman	怪人アッカーマン	5	1981-06-14	1991-03
kaiketsu-harimao	快傑ハリマオ	2	1960-08-10	1976
kaiketsu-harimao	快傑ハリマオ	4	1961-03-25	1976
kaiki-shinsatsushitsu	怪奇診察室	2	1994-12-07	1997-06
kaishouou	海商王	5	1976-11-30	1986-10
kaishouou	海商王	6	1977-02-28	1986-10
kaishouou	海商王	7	1977-06-20	1986-10
kaisou-nozarashi	快僧のざらし	2	1977-07-25	2009-12
kakine-no-majo	垣根の魔女	2	1979-10	1999-04
kakurenbo-kiss	かくれんぼキッス	2	1980-03-30	1991-01
kakurenbo-kiss	かくれんぼキッス	3	1980-09	1991-01
kakurenbo-kiss	かくれんぼキッス	4	1980-10	1991-01
kakurenbo-kiss	かくれんぼキッス	5	1981-03-30	1991-01
kakurenbo-kiss	かくれんぼキッス	6	1981-04-30	1991-01
kakurenbo-kiss	かくれんぼキッス	7	1981-05-30	1991-01
kakurenbo-kiss	かくれんぼキッス	8	1981-06	1991-01
kakutou-family	格闘ファミリー	2	1980-10	1998-10-22
kamen-rider	仮面ライダー	4	1972-06-01	1989-12-20
kaminokokuin	神の刻印	3	1997-11-20	2009-11
kaminokokuin	神の刻印	4	1997-12-20	2009-11
kanon-usami-2003	カノン	8	2001-12-25	2003-01-20
kanra-karabee	カンラ・カラ兵衛	2	1951	1995-12
kappa-no-sanpei	河童の三平	2	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	3	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	4	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	5	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	6	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	7	1975-10-12	1984-05-31
kappa-no-sanpei	河童の三平	8	1975-10-12	1984-05-31
kappa-tengoku	かっぱ天国	2	1955-07	1977-06
kappa-tengoku	かっぱ天国	3	1956-07	1977-06
karate-baka-ichidai	空手バカ一代	18	1975-09	1995-01
karate-baka-ichidai	空手バカ一代	19	1975-11	1995-01
karate-baka-ichidai	空手バカ一代	20	1976-03	1995-01
karate-baka-ichidai	空手バカ一代	21	1976-05	1995-01
karate-baka-ichidai	空手バカ一代	22	1976-07	1995-01
karate-baka-ichidai	空手バカ一代	23	1976-09	1995-01
karate-baka-ichidai	空手バカ一代	25	1977-04	1995-01
karate-baka-ichidai	空手バカ一代	26	1977-07	1995-01
karate-baka-ichidai	空手バカ一代	27	1977-08	1995-01
karate-baka-ichidai	空手バカ一代	28	1977-11	1995-01
karate-baka-ichidai	空手バカ一代	29	1978-01	1995-01
karate-sensou	空手戦争	7	1978-02-20	1986-08-06
karate-sensou	空手戦争	8	1978-08-05	1986-08-06
karate-sensou	空手戦争	9	1979-03-24	1986-08-06
karate-sensou	空手戦争	10	1979-08-04	1986-08-06
karate-sensou	空手戦争	11	1980-02-20	1986-08-06
kasei-no-hatsu-chan	火星の八ちゃん	3	1959-06-10	2009-10-15
kasuga-no-tsubone-1988	春日局	2	1988-11	2017-11
kasuga-no-tsubone-1988	春日局	3	1989-01	2017-11
kasuga-no-tsubone-1988	春日局	4	1989-03	2017-11
katsumi	かつみ	3	1978-02	1985-11
kawari-ooini-warau	カワリ大いに笑う!	2	1974-12-16	2005-03-04
kaze-no-ishimaru	風の石丸	2	1960-12	2007-09-02
kaze-no-ishimaru	風の石丸	3	1961-02	2007-09-02
kaze-no-naka-no-cleo	風の中のクレオ	2	1971-05-10	1997-12
kedaruku-hikojirou	気怠く彦次郎	2	1986-09	2008-10
kedaruku-hikojirou	気怠く彦次郎	3	1986-11	2008-10
kei-no-seishun	ケイの凄春	9	1979-03	1989-04
kei-no-seishun	ケイの凄春	10	1980-05	1989-04
kei-no-seishun	ケイの凄春	11	1980-07	1989-04
kei-no-seishun	ケイの凄春	12	1980-10	1989-04
kei-no-seishun	ケイの凄春	14	1981-03	1989-04
keisatsuken-monogatari	警察犬物語	4	1980-12	1989-07
keisatsuken-monogatari	警察犬物語	5	1981-02	1989-07
keisatsuken-monogatari	警察犬物語	6	1981-04	1989-07
ken-to-sutekina-nakama	ケンとすてきな仲間	2	1971-03-15	2007-11-02
kenjuutenshi	拳銃天使	2	1954-07	1993-11-17
kennedy-knights	ケネディ騎士団	5	1970-01-20	1977-03-15
kennedy-knights	ケネディ騎士団	6	1970-03-02	1977-03-15
kennedy-knights	ケネディ騎士団	7	1970-03-10	1977-03-15
kennedy-knights	ケネディ騎士団	2	1977-03	1977-03-15
kettousha	血闘者	3	1985-09	2022-12
kigekishinshisoutaikei	喜劇新思想大系	2	1984-12-14	1997-09
kiiroi-tebukuro-ekkusu	黄色い手袋X	2	1991-04-10	2004-12-05
kikkai-kun	キッカイくん	4	1973-10-16	1987-06-20
kikkai-kun	キッカイくん	5	1973-11-05	1987-06-20
kikkai-kun	キッカイくん	6	1973-10-03	1987-06-20
kimagure-gokuu	きまぐれ悟空	2	1977-03-05	1987-08-20
kinseiju	金星樹	2	1979-07-05	1992-12
kirinkan-doori	希林館通り	5	1980-09	1990-09
kirinkan-doori	希林館通り	6	1980-10	1990-09
kirinkan-doori	希林館通り	7	1980-11	1990-09
kirinkan-doori	希林館通り	8	1980-12	1990-09
knife-2002	ナイフ	2	1992-11	2002-07
knife	Knife	2	1992-11	2017-03
koushi-ankoku-den	孔子暗黒伝	2	1978-11-30	1988-05-15
kouya-no-shounen-isamu	荒野の少年イサム	8	1973-09	1976-11-30
kouya-no-shounen-isamu	荒野の少年イサム	9	1973-10	1976-11-30
kouya-no-shounen-isamu	荒野の少年イサム	10	1973-12	1976-11-30
kouya-no-shounen-isamu	荒野の少年イサム	11	1974-01	1976-11-30
kouya-no-shounen-isamu	荒野の少年イサム	12	1974-03	1976-11-30
kozure-ookami	子連れ狼	21	1975-04	1995-03
kozure-ookami	子連れ狼	22	1975-06	1995-03
kozure-ookami	子連れ狼	23	1975-08	1995-03
kozure-ookami	子連れ狼	24	1975-10	1995-03
kozure-ookami	子連れ狼	25	1976-01	1995-03
kozure-ookami	子連れ狼	26	1976-02	1995-03
kozure-ookami	子連れ狼	27	1976-03	1995-03
kubikiri-asa	首斬り朝	9	1982-03	1995-02
kubikiri-asa	首斬り朝	10	1982-06	1995-02
kubikiri-asa	首斬り朝	11	1982-09	1995-02
kubikiri-asa	首斬り朝	12	1982-11	1995-02
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	2	1981-07	1986-09
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	3	1981-10	1986-09
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	5	1982-03	1986-09
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	7	1982-09	1986-09
kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	8	1982-11	1986-09
kurd-no-hoshi	クルドの星	2	1987-01-20	1990-09
kurekure-tama-chan	GIVE ME たまちゃん!	2	1990-11-20	1999-05-08
kurenainochousensha	紅の挑戦者	8	1975-09-10	2002-07
kurenainochousensha	紅の挑戦者	9	1975-10-20	2002-07
kurenainochousensha	紅の挑戦者	10	1976-01-26	2002-07
kurobai-shogun	黒バイ将軍	2	1968-07-05	2013-11-02
kutabare-namida-kun	くたばれ!!涙くん	2	1970-08	2007-01
kutabare-namida-kun	くたばれ!!涙くん	6	1978-12	2007-01
kutabare-namida-kun	くたばれ!!涙くん	7	1978-12	2007-01
kutabare-namida-kun	くたばれ!!涙くん	8	1978-12	2007-01
kuuki-no-soko	空気の底	2	1978-12	1992-08-30
kuuki-no-soko	空気の底	3	1972-02	1992-08-30
kyoufu	恐怖	3	1969-07	1985-05-20
kyoufu	恐怖	3	1976-08	1985-05-20
kyoufumimibukuro	恐怖耳袋	2	1998-09-20	2007-10
kyouhan-gensou	共犯幻想	2	1978-06-22	1993-08
kyoujinkankei	狂人関係	4	1978-09-20	1995-04-10
last-shot	ラストショット	2	1974-06	1974-06-15
lilliput	リリパット	2	1987-10-05	2014-08
lilliput	リリパット	3	1987-11	2014-08
