severity	kind	slug	title	ed_idx	ed_type	ed_imprint	ed_publisher	date	gran	n	ed_vols	frac	ed_batch	vols	cadence_mo	cad_src	span_months	serial_years	year_started	year_ended	event_slugs	isbn_block	nbr_n	nbr_same	nbr_inside	nbr_titles	nbr_titles_flat	nbr_span_mo	serial_width	isbn_proof_ok	local_rate	implied_months	rakuten	rk_distinct	rk_spread_mo	rk_offset_mo	rk_mono	rakuten_dates	legit_hint
LOW	SMALL_BATCH	boukenshatachi-no-sekaishi	冒険者たちの世界史	0	standard		タイムライフブックス	1983-10	month	4	23	0.17	4	8-24(飛)	0.2	observed	0.7	1	1983	1983	1	4/17	6	0	0	0	0	24	17	0	0.83	19.2		0	0	0	0		
LOW	SMALL_BATCH	shiki-sentaro-1979	史記	1	bunkobon	講談社漫画文庫	講談社	1995-11	month	4	10	0.4	3	7-10	0.2	observed	0.7	2	1983	1984	2	4/4	114	9	0	16	4	11	4	0	10.7	0.3	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:1995年11月 8:1995年11月 9:1995年11月 10:1995年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	suikoden	水滸伝	2	bunkobon	文庫版(1978)	潮出版社	1978-01-15	day	4	10	0.4	3	7-10	0.2	observed	0.7	8	1969	1976	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	SMALL_BATCH	kemono-no-youni	獣のように	0	standard	ACTION COMICS	世界文化社	1998-10	month	4	6	0.67	4	1-4	0.2	observed	0.6	1	1998	1998	1	4/5	4	0	0	0	0	11	5	0	2.91	1.4	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年10月 2:1998年10月 3:1998年10月 4:1998年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	ED_REGULAR_BATCH	peach	PEACH!	1	bunkobon	宙コミック文庫	宙出版	2006-12	month	4	6	0.67	4	1-4	0.2	observed	0.6	3	2001	2003	3	4/10	70	20	4	14	1	31	10	0	6.11	1.5	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2006年12月 2:2006年12月 3:2006年12月 4:2006年12月	再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	pink-no-curtain	ピンクのカーテン	1	bunkobon	竹書房文庫	竹書房	1996-07	month	4	14	0.29	5	11-14	0.2	observed	0.5	3	1981	1983	2	4/4	32	10	0	6	3	8	4	0	6.62	0.5	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	11:1996年06月 12:1996年06月 13:1996年06月 14:1996年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品6件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	saint-adams	セイントアダムズ	1	bunkobon	講談社漫画文庫	講談社	1998-04	month	4	7	0.57	4	1-4	0.2	observed	0.5	4	1989	1992	1	4/4	113	7	0	22	12	13	4	0	9.75	0.3	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年04月 2:1998年04月 3:1998年04月 4:1998年04月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品22件中12件が全巻同日=レーベル体質
LOW	SMALL_BATCH	slam-dunk	SLAM DUNK	2	aizoban	愛蔵版コミックス	集英社	2018-07	month	4	20	0.2	6	7-10	0.2	observed	0.5	6	1991	1996	1	4/4	30	0	0	1	0	57	4	0	1.28	2.3	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	7:2018年06月30日頃 8:2018年06月30日頃 9:2018年06月30日頃 10:2018年06月30日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	slam-dunk	SLAM DUNK	2	aizoban	愛蔵版コミックス	集英社	2018-08-01	day	4	20	0.2	6	11-14	0.2	observed	0.5	6	1991	1996	1	4/4	30	0	0	1	0	57	4	0	1.28	2.3	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	11:2018年08月01日 12:2018年08月01日 13:2018年08月01日 14:2018年08月01日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	old-boy-ruuzu-senki	オールド・ボーイ ルーズ戦記	2	shinsoban	アクションコミックス	双葉社	2014-03-28	day	4	8	0.5	4	1-4	0.1	observed	0.4	2	1997	1998	1	4/4	104	12	0	22	1	7	4	0	19.0	0.2	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2014年03月28日頃 2:2014年03月28日頃 3:2014年03月28日頃 4:2014年03月28日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	old-boy-ruuzu-senki	オールド・ボーイ ルーズ戦記	2	shinsoban	アクションコミックス	双葉社	2014-04-19	day	4	8	0.5	4	5-8	0.1	observed	0.4	2	1997	1998	1	4/4	104	17	0	18	1	6	4	0	19.0	0.2	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	5:2014年04月19日頃 6:2014年04月19日頃 7:2014年04月19日頃 8:2014年04月19日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	ore-to-kaneyan	おれとカネやん	0	standard	MANGA Shop Series	パンローリング	2006-10-02	day	4	8	0.5	4	1-4	0.1	observed	0.4	1	2006	2006	1	4/4	106	2	0	23	20	22	4	0	5.43	0.6	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2006年09月20日頃 2:2006年09月20日頃 3:2006年09月20日頃 4:2006年09月20日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍の複数巻作品23件中20件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	ore-to-kaneyan	おれとカネやん	0	standard	MANGA Shop Series	パンローリング	2006-11-02	day	4	8	0.5	4	5-8	0.1	observed	0.4	1	2006	2006	1	4/4	106	1	0	23	20	22	4	0	5.75	0.5	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	5:2006年10月16日頃 6:2006年10月16日頃 7:2006年10月16日頃 8:2006年10月16日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍の複数巻作品23件中20件が全巻同日=レーベル体質
LOW	SMALL_BATCH	shiawasenojikan	幸せの時間	0	standard	ACTION COMICS	双葉社	2012-11	month	4	9	0.44	5	1-4	0.1	observed	0.4	16	1997	2012	1	4/4	96	8	0	22	1	9	4	0	14.38	0.2	1種/4件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2012年11月 2:2012年11月 3:2012年11月 4:2012年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	ED_REGULAR_BATCH	tako-no-hatsu-chan	蛸の八ちゃん	0	standard			1960-02	month	3	4	0.75	3	2-4	42.3	observed	84.7	12	1949	1960	1		0	0	0	0	0	0	0	0				0	0	0	0		
LOW	ISBN_SPREAD(年のみ)	qp	QP	0	standard		少年画報社	1999	year	3	9	0.33	1	4-6	17.1	observed	34.2	12	1999	2010	1	3/61	86	0	29	23	1	134	61	1	7.29	8.2		0	0	0	0		
LOW	ED_REGULAR_BATCH	indona-hibi	インドな日々	0	standard	Honwara comics	朝日新聞社	2007-10	month	3	4	0.75	3	1-3	15.7	observed	31.3	5	2007	2011	1	3/3	98	46	0	15	2	36	3	0	3.38	0.6		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	PUBLISHER_BATCH	shiori-to-shimiko	栞と紙魚子	0	bunkobon	ソノラマコミック文庫	朝日新聞社	2007-10	month	3	4	0.75	3	1-3	13.3	observed	26.7	9	2007	2015	3	3/3	47	47	0	6	6	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2007年10月 2:2007年10月 3:2007年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍47件中47件が同日=レーベル一斉出荷 / 近傍の複数巻作品6件中6件が全巻同日=レーベル体質
LOW	ED_REGULAR_BATCH	romantic-killer	ロマンティック・キラー	0	standard	JUMP COMICS+	集英社	2022-10-04	day	3	4	0.75	3	2-4	11.3	observed	22.7	4	2019	2022	1	3/3	117	25	0	17	2	18	3	0	22.4	0.1		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	PUBLISHER_BATCH	glass-no-kamen	ガラスの仮面	1	bunkobon	白泉社文庫	白泉社	1994-03-17	day	3	27	0.11	2	1-6(飛)	10.4	observed	20.8	51	1976		1	3/6	16	7	0	4	3	174	6	0	0.09	58.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1994年03月17日頃 2:1994年03月17日頃 6:1994年03月17日頃	再版種別 / 楽天も実質同日 / 近傍の複数巻作品4件中3件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	glass-no-kamen	ガラスの仮面	1	bunkobon	白泉社文庫	白泉社	1994-09-16	day	3	27	0.11	2	12-14	10.4	observed	20.8	51	1976		1	3/3	24	3	0	6	4	178	3	0	0.11	18.7	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	12:1994年09月16日頃 13:1994年09月16日頃 14:1994年09月16日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品6件中4件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	glass-no-kamen	ガラスの仮面	1	bunkobon	白泉社文庫	白泉社	1994-12-13	day	3	27	0.11	2	15-17	10.4	observed	20.8	51	1976		1	3/3	27	0	0	6	4	178	3	0	0.11	18.7	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	15:1994年12月13日頃 16:1994年12月13日頃 17:1994年12月13日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品6件中4件が全巻同日=レーベル体質
LOW	ED_REGULAR_BATCH	tokyo-myuumyuu	東京ミュウミュウ	1	deluxe	KCデラックス	講談社	2015-10-06	day	3	10	0.3	3	1-3	9.0	observed	18.0	3	2001	2003	3	3/3	78	16	0	8	0	15	3	0	15.29	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2015年10月06日頃 2:2015年10月06日頃 3:2015年10月06日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	tokyo-myuumyuu	東京ミュウミュウ	1	deluxe	KCデラックス	講談社	2022-07-13	day	3	10	0.3	3	8-10	9.0	observed	18.0	3	2001	2003	1	3/3	75	61	0	0	0	2	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	8:2022年07月13日 9:2022年07月13日 10:2022年07月13日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍75件中61件が同日=レーベル一斉出荷
LOW	PUBLISHER_BATCH	dust-bokkusu-25	ダストボックス2.5	0	standard	ヤングガンガンコミックス	スクウェア・エニックス	2021-09-25	day	3	8	0.38	1	6-8	8.1	observed	16.3	6	2016	2021	1	3/3	108	49	0	4	4	5	3	0	38.0	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	6:2021年09月25日 7:2021年09月25日 8:2021年09月25日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 楽天も実質同日 / 近傍の複数巻作品4件中4件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	kaze-hikaru-1997	風光る	1	bunkobon	小学館文庫	小学館	2022-08-10	day	3	23	0.13	2	21-23	8.0	observed	16.1	25	1997	2021	1	3/3	100	0	0	23	12	164	3	0	0.08	24.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	21:2022年08月10日頃 22:2022年08月10日頃 23:2022年08月10日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品23件中12件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shin-gekai-toumori-akira-no-shoken	新外科医東盛玲の所見	1	standard	眠れぬ夜の奇妙な話コミックス	朝日新聞社	2007-10	month	3	10	0.3	1	1-3	6.9	observed	13.8	6	2007	2012	5	3/3	79	56	0	14	4	16	3	0	9.67	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2007年10月 2:2007年10月 3:2007年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍79件中56件が同日=レーベル一斉出荷
LOW	SMALL_BATCH	tensai-bakabon	天才バカボン	0	standard	講談社コミックス	講談社	1974-07-10	day	3	19	0.16	1	9-12(飛)	5.8	observed	11.6	8	1969	1976	1		0	0	0	0	0	0	0	0				0	0	0	0		
LOW	PUBLISHER_BATCH	cyborg-009	サイボーグ009	3	bunkobon		秋田書店	1994-08	month	3	23	0.13	2	1-3	5.3	observed	10.5	15	1966	1980	1	3/3	77	11	0	9	6	177	3	0	0.12	16.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1994年08月 2:1994年08月 3:1994年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品9件中6件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	cyborg-009	サイボーグ009	3	bunkobon		秋田書店	1994-11	month	3	23	0.13	2	4-6	5.3	observed	10.5	15	1966	1980	1	3/3	80	7	0	9	6	180	3	0	0.12	16.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	4:1994年11月 5:1994年11月 6:1994年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品9件中6件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	cyborg-009	サイボーグ009	3	bunkobon		秋田書店	1995-02	month	3	23	0.13	2	7-9	5.3	observed	10.5	15	1966	1980	2	3/3	82	3	0	10	7	180	3	0	0.12	16.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	7:1995年02月 8:1995年02月 9:1995年02月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品10件中7件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	cyborg-009	サイボーグ009	3	bunkobon		秋田書店	1995-04	month	3	23	0.13	2	10-12	5.3	observed	10.5	15	1966	1980	2	3/3	85	6	0	11	8	180	3	0	0.12	16.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	10:1995年04月 11:1995年04月 12:1995年04月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品11件中8件が全巻同日=レーベル体質
LOW	SMALL_BATCH	cleopatra-d-c	クレオパトラD.C.	3	shinsoban	バーガーSC	スコラ	1988-07-13	day	3	6	0.5	1	1-3	5.2	observed	10.4	5	1987	1991	1	3/9	21	4	3	5	0	11	9	1	4.64	1.7	2種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	2	0	0	1	1:1988年07月13日頃 2:1988年07月13日頃 3:1988年07月15日頃	再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shinyaku-ookami-ga-kuru	新約オオカミが来る!	0	standard	CR comics	ジャイブ	2008-08	month	3	7	0.43	1	1-3	5.2	observed	10.3	4	2008	2011	1	3/3	32	2	0	7	0	10	3	0	10.5	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2008年08月 2:2008年08月 3:2008年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	shouwa-gokudoushi	昭和極道史	0	standard	文華コミックス	日本文華社	1974	year	3	33	0.09	1	1-3	5.0	observed	10.1	14	1974	1987	1	3/3	34	0	0	2	0	340	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	shouwa-gokudoushi	昭和極道史	0	standard	文華コミックス	日本文華社	1981-02-25	day	3	33	0.09	1	5-11(飛)	5.0	observed	10.1	14	1974	1987	1	3/24	53	0	0	7	0	340	24	0				0	0	0	0		
LOW	SMALL_BATCH	sanada-juuyuushi	真田十勇士	3	shinsoban	ジャンプ・テレビ・コミックス	不明	1975	year	3	4	0.75	3	1-3	5.0	observed	10.0	2	1975	1976	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	SMALL_BATCH	sazae-san	サザエさん	0	standard		朝日新聞社	2021-04	month	3	68	0.04	3	46-48	4.9	observed	9.7	28	1994	2021	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	sazae-san	サザエさん	0	standard		朝日新聞社	2021-05-07	day	3	68	0.04	3	49-51	4.9	observed	9.7	28	1994	2021	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	49:2021年05月07日頃 50:2021年05月07日頃 51:2021年05月07日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	sazae-san	サザエさん	0	standard		朝日新聞社	2021-07	month	3	68	0.04	3	55-57	4.9	observed	9.7	28	1994	2021	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	sazae-san	サザエさん	0	standard		朝日新聞社	2021-08	month	3	68	0.04	3	58-60	4.9	observed	9.7	28	1994	2021	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	sazae-san	サザエさん	0	standard		朝日新聞社	2021-10	month	3	68	0.04	3	64-66	4.9	observed	9.7	28	1994	2021	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	a-peanuts-book-featuring-snoopy	A PEANUTS BOOK featuring SNOOPY	0	standard		角川書店	1990-10-01	day	3	26	0.12	1	1-4(飛)	4.7	observed	9.4	11	1990	2000	1	3/4	1	0	0	0	0	0	4	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	sengoku-shishiden	戦国獅子伝	0	standard	パワァコミックス	双葉社	1974	year	3	8	0.38	1	1-3	4.6	observed	9.1	4	1974	1977	1		0	0	0	0	0	0	0	0				0	0	0	0		
LOW	SMALL_BATCH	yajikita-in-deep	弥次喜多 in DEEP	0	standard	アスペクトコミックス	エンターブレイン	2001-06	month	3	8	0.38	1	2-4	4.6	observed	9.1	4	2000	2003	1	3/3	30	5	0	5	1	49	3	0	2.29	0.9	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	2:2001年06月 3:2001年06月 4:2001年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	otoko-oidon	男おいどん	1	shinsoban	講談社コミックス	講談社	1972-09-10	day	3	9	0.33	1	1-4(飛)	4.4	observed	8.8	16	1972	1987	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	SMALL_BATCH	otoko-oidon	男おいどん	1	shinsoban	講談社コミックス	講談社	1975-05-20	day	3	9	0.33	1	7-9	4.4	observed	8.8	16	1972	1987	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	SMALL_BATCH	wraith-sweeper-cross	レイスイーパーCROSS	0	standard	CR comics	ジャイブ	2008-06	month	3	7	0.43	1	1-4(飛)	4.3	observed	8.7	4	2007	2010	1	3/3	35	1	0	8	1	10	3	0	10.9	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2008年06月 2:2008年06月 4:2008年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	PUBLISHER_BATCH	patalliro	パタリロ!	1	bunkobon	白泉社文庫	白泉社	1994-09-21	day	3	46	0.07	2	1-3	4.3	observed	8.6	48	1979		1	3/3	60	4	0	9	5	270	3	0			2種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	2	0	0	1	1:1994年09月16日頃 2:1994年09月 3:1994年09月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品9件中5件が全巻同日=レーベル体質
LOW	SMALL_BATCH	kirikiritei-no-buraun-sensei	きりきり亭のぶら雲先生	1	deluxe	スコラSCデラックス	ソニー・マガジンズ	1999-08-28	day	3	5	0.6	1	1-3	4.2	observed	8.5	7	1998	2004	1	3/3	69	6	0	21	10	10	3	0	10.44	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1999年08月28日頃 2:1999年08月28日頃 3:1999年08月28日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	bou-kun-vaaderu-no-hanayome-shoya-hen	暴君ヴァーデルの花嫁 初夜編	0	standard	Missy comics	宙出版	2021-03-04	day	3	21	0.14	1	13-15	4.2	observed	8.3	8	2014	2021	1	3/3	78	2	0	20	2	38	3	0	3.66	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	13:2021年03月04日 14:2021年03月04日 15:2021年03月04日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	0	0戦はやと	2	shinsoban	辻なおき0戦シリーズ	若木書房	1973	year	3	4	0.75	3	1-4(飛)	4.0	observed	8.0	5	1964	1968	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	SMALL_BATCH	ginga-sengoku-gunyuuden-rai	銀河戦国群雄伝ライ	0	standard	Comp comics DX	メディアワークス	1993-10	month	3	27	0.11	1	1-8(飛)	4.0	observed	8.0	9	1993	2001	1	3/23	3	0	0	0	0	0	23	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1993年10月 2:1993年10月 8:1993年10月	楽天も実質同日
LOW	ED_REGULAR_BATCH	gunnm-last-order	銃夢last order	2	shinsoban	KCDX	講談社	2014-04	month	3	4	0.75	3	11-19(飛)	4.0	observed	8.0	10	2001	2010	1	3/24	78	13	15	17	2	24	24	1	5.36	4.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	11:2014年04月 12:2014年04月 19:2014年04月	再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	tensai-choukoushi-houjou-mika	天才調香師宝条ミカ	0	standard	ダイソーコミックシリーズ	双葉社	2002	year	3	4	0.75	3	2-4	4.0	observed	8.0	2	2001	2002	1		0	0	0	0	0	0	0	0				0	0	0	0		
LOW	SMALL_BATCH	oodorii-hepubaan-monogatari	オードリー・ヘプバーン物語	0	standard		近代映画社	2009-08	month	3	10	0.3	2	8-10	3.9	observed	7.8	4	2006	2009	1	3/3	0	0	0	0	0	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
