2002-FALL	ぷちぷり*ユーシィ	ORIGINAL	[{"anilist_id": 33692, "rel": "ADAPTATION", "title": "ぷちぷり・ユーシィ"}]
2002-FALL	灰羽連盟	OTHER	[{"anilist_id": 35356, "rel": "ADAPTATION", "title": "オールドホームの灰羽達"}]
2002-FALL	ヴァイスクロイツ・グリーエン	LIGHT_NOVEL	[]
2002-FALL	シスター・プリンセス ～リピュア～	LIGHT_NOVEL	[{"anilist_id": 38414, "rel": "ADAPTATION", "title": "シスター・プリンセス"}]
2002-FALL	ヒートガイジェイ	ORIGINAL	[{"anilist_id": 30360, "rel": "ADAPTATION", "title": "ヒートガイジェイ"}]
2003-WINTER	爆転シュート　ベイブレードＧレボリューション	MANGA	[]
2003-SPRING	カレイドスター	ORIGINAL	[{"anilist_id": 92450, "rel": "ADAPTATION", "title": "カレイドスター コミックアンソロジー"}]
2003-SPRING	キノの旅 -the Beautiful World-	LIGHT_NOVEL	[{"anilist_id": 30399, "rel": "ADAPTATION", "title": "キノの旅-the Beautiful World-"}]
2003-SUMMER	フルメタル・パニック? ふもっふ	LIGHT_NOVEL	[{"anilist_id": 40892, "rel": "ADAPTATION", "title": "フルメタル・パニック!"}, {"anilist_id": 67371, "rel": "ADAPTATION", "title": "フルメタル・パニック! 短編集"}]
2003-SUMMER	おねがい☆ツインズ	ORIGINAL	[{"anilist_id": 30741, "rel": "ADAPTATION", "title": "おねがい☆ツインズ"}]
2003-SUMMER	シンデレラボーイ	MANGA	[{"anilist_id": 71117, "rel": "ADAPTATION", "title": "シンデレラボーイ"}]
2003-SUMMER	住めば都のコスモス荘 すっとこ大戦ドッコイダー	LIGHT_NOVEL	[]
2003-FALL	君が望む永遠	VISUAL_NOVEL	[{"anilist_id": 151936, "rel": "ADAPTATION", "title": "君が望む永遠"}]
2003-FALL	R.O.D -THE TV-	MANGA	[{"anilist_id": 30709, "rel": "ADAPTATION", "title": "R.O.D -READ OR DREAM-"}]
2003-FALL	無人惑星サヴァイヴ	ORIGINAL	[{"anilist_id": 117993, "rel": "ADAPTATION", "title": "無人惑星サヴァイヴ"}]
2003-FALL	円盤皇女ワるきゅーレ 十二月の夜想曲	MANGA	[]
2004-WINTER	MEZZO -メゾ-	ORIGINAL	[{"anilist_id": 104264, "rel": "ADAPTATION", "title": "メゾ"}]
2004-WINTER	攻殻機動隊 S.A.C. 2nd GIG	MANGA	[]
2004-SUMMER	マリア様がみてる～春～	LIGHT_NOVEL	[{"anilist_id": 34177, "rel": "ADAPTATION", "title": "マリア様がみてる"}]
2004-SUMMER	クラウ ファントムメモリー	ORIGINAL	[{"anilist_id": 53799, "rel": "ADAPTATION", "title": "クラウ ファントムメモリー"}, {"anilist_id": 53800, "rel": "ADAPTATION", "title": "クラウ ファントムメモリー"}]
2004-SUMMER	Wind -a breath of heart- (2004)	VISUAL_NOVEL	[{"anilist_id": 51648, "rel": "ADAPTATION", "title": "Wind - a breath of heart- OFFICIAL COMIC"}]
2004-SUMMER	スウィート・ヴァレリアン	ORIGINAL	[{"anilist_id": 33309, "rel": "ADAPTATION", "title": "スウィート・ヴァレリアン"}]
