isbn13	date	publisher	series	volume	title	kana	creators	creators_roled
9784081152360	2024.10	集英社	SJR	5	秋本治のナイス!なチョイスこち亀live!! : こちら葛飾区亀有公園前派出所. 5	アキモトオサムノナイス!ナチョイスコチカメlive!!:コチラカツシカクカメアリ	秋本, 治, 1952-	秋本治:著
9784046840257	2024.10	KADOKAWA			あきらかに年齢を詐称している女子高生VTuber = High school girl VTuber who clearly lies about her age	アキラカニネンレイオサショウシテイルジョシコウセイヴイチューバー	なまず	なまず:著
9784046837783	2024.10	KADOKAWA	フロースコミック	03	亜空の聖女 : 妹に濡れ衣を着せられた最強魔術師は、正体を隠してやり直す. 03	アクウノセイジョ:イモウトニヌレギヌオキセラレタサイキョウマジュツシワショウタイ	芳澤, 勇介/ラチム	芳澤勇介:漫画/ラチム:原作/武田ほたる:キャラクター原案
9784801984332	2024.10	竹書房	Bamboo comics	1	あくまで魔女の誘惑ですから. 1	アクマデマジョノユウワクデスカラ	わたり, さえ	わたりさえ:
9784049160444	2024.10	KADOKAWA	電撃コミックスNEXT ; N584-02	2	悪役御曹司の勘違い聖者生活 : 二度目の人生はやりたい放題したいだけなのに. 2	アクヤクオンゾウシノカンチガイセイジャセイカツ:ニドメノジンセイワヤリタイホウダ	戦上, まい子/木の芽	戦上まい子:漫画/木の芽:原作/へりがる:キャラクター原案
9784065372272	2024.10	講談社	KCx	2	悪役聖女のやり直し : 冤罪で処刑された聖女は推しの英雄を救うために我慢をやめます. 2	アクヤクセイジョノヤリナオシ:エンザイデショケイサレタセイジョワオシノエイユウオ	山夜, みい, 1994-/野崎, もと	山夜みい:原作/野崎もと:漫画/woonak:キャラクター原案
9784046840691	2024.10	KADOKAWA	フロースコミック	7	悪役のエンディングは死のみ. 7	アクヤクノエンディングワシノミ	SUOL/Gwon, Gyeoeul	SUOL:漫画/GwonGyeoeul:原作
9784041153895	2024.10	KADOKAWA	角川コミックス・エース	1	悪役令嬢、十回死んだらなんか壊れた。. 1	アクヤクレイジョウジュッカイシンダラナンカコワレタ	嶋野, 夕陽/星野, スミ	嶋野夕陽:原作/星野スミ:漫画
9784046841100	2024.10	KADOKAWA	フロースコミック	7	悪役令嬢、セシリア・シルビィは死にたくないので男装することにした。. 7	アクヤクレイジョウセシリアシルビィワシニタクナイノデダンソウスルコトニシタ	秋山, シノ/秋桜, ヒロロ	秋山シノ:著/秋桜ヒロロ:原作/ダンミル:キャラクター原案
9784758085960	2024.10	一迅社	IDコミックス. Zero-sum comics	13	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. 13	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784800015051	2024.10	マッグガーデン	MGC. Avarus series		悪役令嬢として破滅フラグは全てへし折ってあげますわ! : いろんな手段であらゆる不幸に「ざまぁ」します : アンソロジーコミック	アクヤクレイジョウトシテハメツフラグワスベテヘシオッテアゲマスワ!:イロンナシュ		
9784774732848	2024.10	コスミック出版	Kyun comics. Maomao	2	悪役令嬢に転生したら異臭漂う世界だったので、いい香りで救います! 2	アクヤクレイジョウニテンセイシタライシュウタダヨウセカイダッタノデ、イイカオリデ	桜庭, あさみ/ひなの, 琴莉	桜庭あさみ:/ひなの琴莉:原作
9784800015143	2024.10	マッグガーデン	MGC. Avarus series	4	悪役令嬢にハッピーエンドの祝福を! : アンソロジーコミック. 4	アクヤクレイジョウニハッピーエンドノシュクフクオ!:アンソロジーコミック		
9784088934310	2024.10	集英社	ヤングジャンプコミックス	14	明日ちゃんのセーラー服 = AKEBI&#39;s sailor uniform. 14	アケビチャンノセーラーフク	博	博:著
9784801984271	2024.10	竹書房	Bamboo comics	1	明星のジェニィ. 1	アケボシノジェニィ	上原, 翔平	上原翔平:
9784801984288	2024.10	竹書房	Bamboo comics	2	明星のジェニィ. 2	アケボシノジェニィ	上原, 翔平	上原翔平:
9784396792466	2024.10	祥伝社	FC jam comics	2	あした、君と恋を知る : even more. 2	アシタ、キミトコイオシル:evenmore	日向, きょう	日向きょう:
9784098045549	2024.10	小学館	My first big		味いちもんめ季節膳 : 花板	アジイチモンメキセツゼン:ハナイタ	あべ, 善太/倉田, よしみ, 1954-	あべ善太:作/倉田よしみ:画
9784088842417	2024.10	集英社	ジャンプコミックス	2	アストロベイビー. 2	アストロベイビー	森屋, シロ	森屋シロ:著
9784434342639	2024.10	ブラスト出版	occupai		アソコ洗い屋さん! : あの子が蕩ける濃密性交	アソコアライヤサン:アノコガトロケルノウミツセイコウ	トヨ 著	トヨ:著
9784022519948	2024.10	朝日新聞出版		第3巻	あたしンちSUPER. 第3巻	アタシンチスーパー	けら, えいこ, 1962-	けらえいこ:著
9784592230380	2024.10	白泉社	HC Special		可惜夜行	アタラヤコウ	都戸, 利津	都戸利津:著
9784046840998	2024.10	KADOKAWA	フロースコミック	2	当て馬モブ令嬢が必死に瞬殺回避したら、気づけば全キャラ攻略してました!? 2	アテウマモブレイジョウガヒッシニシュンサツカイヒシタラキズケバゼンキャラコウリャ	桜, あげは/うに	桜あげは 原作・脚本:/うに:作画
9784041154298	2024.10	KADOKAWA	角川コミックス・エース	4	ATRI : My Dear Moments. 4	アトリ:マイディアモーメンツ	アニプレックス/じゃこ	ANIPLEX.EXE:原作/じゃこ:漫画
9784757594685	2024.10	スクウェア・エニックス	ガンガンコミックス	1	アナスタシアの生きた9日間. 1	アナスタシアノイキタ9ニチカン	朝倉, 亮介	朝倉亮介:著
9784575419979	2024.10	双葉社	モンスターコミックスf	1	貴方に未練はありません! : 浮気者の婚約者を捨てたら王子様の溺愛が待っていました. 1	アナタニミレンワアリマセン:ウワキモノノコンヤクシャオステタラオウジサマノデキア	蒼空, ユキヤ/水垣, するめ	蒼空ユキヤ:漫画/水垣するめ:原作/藤未都也:キャラクター原案
9784757594623	2024.10	スクウェア・エニックス	ガンガンコミックスup!	1	あなたのお城の小人さん : 御飯下さい、働きますっ. 1	アナタノオシロノコビトサン:ゴハンクダサイ、ハタラキマスッ	美袋, 和仁/栗原, 一実	美袋和仁, п猫R:原作/栗原一実:漫画
9784065371749	2024.10	講談社	モーニングKC	5	阿南さんは出会って3秒で合体したい! 5	アナンサンワデアッテサンビョウデガッタイシタイ	松林, 佑	松林佑:著
9784049159646	2024.10	KADOKAWA	電撃コミックスNEXT ; N514-04	4	あの夏が飽和する。 = That summer is saturated. 4	アノナツガホウワスル	武富, 智/カンザキ, イオリ	武富智:漫画/カンザキイオリ:原作
9784592721499	2024.10	白泉社	HANAMARU COMICS PREMIUM	5	アフター・ミッドナイト・スキン. 5	アフターミッドナイトスキン	にむまひろ	にむまひろ:著
9784065372920	2024.10	講談社	講談社コミックス. 週刊少年マガジン	4	阿武ノーマル = abunormal. 4	アブノーマル	川上, 大和/タイジュン	川上大和:原作/タイジュン:作画
9784065371725	2024.10	講談社	モーニングKC	1	あぶらぶ : 夫婦でアブノーマルなラブしませんか? 1	アブラブ:フウフデアブノーマルナラブシマセンカ	ありしゃん	ありしゃん:著
9784757594913	2024.10	スクウェア・エニックス	G fantasy comics	1	アベルと魔界の王. 1	アベルトマカイノオウ	野原, もさえ	野原もさえ:著
9784861174568	2024.10	文苑堂	バベルコミックス		あまからびっち	アマカラビッチ	香山リム 著	香山リム:著
9784065371329	2024.10	講談社	講談社コミックス. 週刊少年マガジン	17	甘神さんちの縁結び. 17	アマガミサンチノエンムスビ	内藤, マーシー	内藤マーシー:著
9784866577920	2024.10	フロンティアワークス	Daria comics	3	甘くて熱くて息もできない. 3	アマクテアツクテイキモデキナイ	蜂巣	蜂巣:著
9784434346408	2024.10	アルファポリス	&amp;arche COMICS		甘くて苦い僕たちは	アマクテニガイボクタチワ	きむら, 紫	きむら紫 [著]:
9784065369883	2024.10	講談社	ヤンマガKC	1	アマチュアビジランテ. 1	アマチュアビジランテ	浅村, 壮平/内藤, 光太郎	浅村壮平:原作/内藤光太郎:漫画
9784046840752	2024.10	KADOKAWA	フロースコミック	2	あやかし恋紡ぎ : 儚き乙女は妖狐の王に溺愛される. 2	アヤカシコイツムギ:ハカナキオトメワヨウコノオウニデキアイサレル	杣, 抹茶/伊月, ともや	杣抹茶:著/伊月ともや:原作/夜咲こん:キャラクター原案
9784098728350	2024.10	小学館	FLOWER COMICS SPECIAL	2	あらあらかしこ. 2	アラアラカシコ	波津, 彬子, 1959-	波津彬子:著
9784048113816	2024.10	KADOKAWA	カドコミ	1	アラサーがVTuberになった話。 = Around 30 years old became VTuber. 1	アラサーガブイチューバーニナッタハナシ	犬威, 赤彦/とくめい	犬威赤彦:漫画/とくめい:原作/カラスBTK:キャラクター原案
9784757594487	2024.10	スクウェア・エニックス	ガンガンコミックスup!	14	アラフォー賢者の異世界生活日記 : 気ままな異世界教師ライフ. 14	アラフォーケンジャノイセカイセイカツニッキ:キママナイセカイキョウシライフ	寿, 安清/招来/岡﨑, 純平	寿安清:原作/招来:作画/岡﨑純平:構成
9784065371237	2024.10	講談社	シリウスKC	2	アルス・ゲーティア = Ars Goetia : 無能と呼ばれた少年は、72の悪魔を使役して無双する. 2	アルスゲーティア	駒吉/北川, ニキタ	駒吉:漫画/北川ニキタ:原作/GreeN:キャラクター原案
9784160901896	2024.10	文藝春秋		2	ある日から使えるようになった転移魔法が万能で生きるのが楽しくなりました = The transfer magic I got one day is all-round so it&#39;s fun to live. 2	アルヒカラツカエルヨウニナッタテンイマホウガバンノウデイキルノガタノシクナリマシ	まるせい/市渡, コナヒキ	まるせい:原作/市渡コナヒキ:漫画/イセ川ヤスタカ:キャラクター原案
9784041156193	2024.10	KADOKAWA	角川コミックス・エース	1	ある日突然、ギャルの許嫁ができた = ONE DAY,OUT OF THE BLUE,I GOT A GAL&#39;S FORGIVING WIFE. 1	アルヒトツゼンギャルノイイナズケガデキタ	窪茶/泉谷, 一樹	窪茶:漫画/泉谷一樹:原作/なかむら 文庫イラスト:/まめぇ 原作イラスト:
9784757594500	2024.10	スクウェア・エニックス	ガンガンコミックスup!	14	暗黒騎士の俺ですが最強の聖騎士をめざします. 14	アンコクキシノオレデスガサイキョウノパラディンオメザシマス	西島, ふみかる/白縫, 餡	西島ふみかる:原作/白縫餡:漫画
9784088842400	2024.10	集英社	ジャンプコミックス	2	暗黒デルタ = ANKOKU DELTA. 2	アンコクデルタ	有波	有波:著
9784758027731	2024.10	一迅社	IDコミックス. Gateau comics		アンチ・フェイク・マリッジ	アンチ・フェイク・マリッジ	幾がお	幾がお:
9784088842080	2024.10	集英社	ジャンプコミックス	23	アンデッドアンラック. 23	アンデッドアンラック	戸塚, 慶文	戸塚慶文:著
9784046840882	2024.10	KADOKAWA	MFコミックス. フラッパーシリーズ	2	アンドロイドは地雷系の夢を見る。 = ANDROID DREAMS OF JIRAIKEI GIRL. 2	アンドロイドワジライケイノユメオミル	ぶりすけ	ぶりすけ:著
9784065373118	2024.10	講談社	モーニングKC	17	アンメット = unmet : ある脳外科医の日記. 17	アンメット	子鹿, ゆずる/大槻, 閑人	子鹿ゆずる:原作/大槻閑人:漫画
9784757594517	2024.10	スクウェア・エニックス	ガンガンコミックスup!	5	家で無能と言われ続けた俺ですが、世界的には超有能だったようです. 5	イエデムノウトイワレツズケタオレデスガ、セカイテキニワチョウユウノウダッタヨウデ	kimimaro/鈴木, 匡	Kimimaro:原作/鈴木匡:漫画
9784801984547	2024.10	竹書房	Bamboo comics	2	いえない秘密の愛し方. 2	イエナイヒミツノアイシカタ	卯蟹うか	卯蟹うか:
9784575420005	2024.10	双葉社	モンスターコミックスf	5	厳つい顔で凶悪騎士団長と恐れられる公爵様の最後の婚活相手は社交界の幻の花でした. 5	イカツイカオデキョウアクキシダンチョウトオソレラレルコウシャクサマノサイゴノコン	如月, 清華/サヤマ, カヤ	如月清華:漫画/サヤマカヤ:原作/匈歌ハトリ:キャラクター原案
9784824202635	2024.10	一二三書房	NOVA COMICS	1	育成上手な冒険者、幼女を拾い、セカンドライフを育児に捧げる. 1	イクセイジョウズナボウケンシャヨウジョオヒロイセカンドライフオイクジニササゲル	リズ/森見, 明日	リズ:原作/森見明日:漫画/サクミチ:キャラクター原案
9784049160154	2024.10	KADOKAWA		巻ノ3	異刻メモワール = INTER-DIMENSIONAL MEMOIR. 巻ノ3	イコクメモワール	るん太	るん太:著
9784434346750	2024.10	アルファポリス	アルファポリスCOMICS	10	居酒屋ぼったくり. 10	イザカヤボッタクリ	秋川, 滝美/しわすだ	秋川滝美:原作/しわすだ:漫画
9784065372449	2024.10	講談社	ヤンマガKC	1	イジメ0の学校. 1	イジメゼロノガッコウ	石川, 実/西嶋, 慶大	石川実:原作/西嶋慶大:漫画
9784596714992	2024.10	ハーパーコリンズ・ジャパン	marmalade comics	2	イジワル御曹司の甘美な毒牙 = The sweet poisonous fang of the wicked scion : その求愛からは逃げられない. 2	イジワルオンゾウシノカンビナドクガ	朱琳/河野, 美姫	朱琳:著/河野美姫:原作
9784065370254	2024.10	講談社	KCDX. 週刊少年マガジン	8	異世界ウォーキング = Walking in another world. 8	イセカイウォーキング	あるくひと/小川, 慧	あるくひと:原作/小川慧:漫画/ゆーにっと:キャラクター原案
9784065372135	2024.10	講談社	シリウスKC	volume18	異世界支配のスキルテイカー : ゼロから始める奴隷ハーレム. volume18	イセカイシハイノスキルテイカー:ゼロカラハジメルドレイハーレム	柑橘, ゆすら/笠原, 巴	柑橘ゆすら:原作/笠原巴:漫画/蔓木鋼音:キャラクター原案
9784434346736	2024.10	アルファポリス	アルファポリスCOMICS	13	異世界転生騒動記. 13	イセカイテンセイソウドウキ	高見, 梁川/ほのじ	高見梁川:原作/ほのじ:漫画/りりんら:キャラクター原案
9784048996426	2024.10	ブシロードワークス	ブシロードコミックス	1	異世界で狼皇帝に蜜月を迫られています. 1	イセカイデオオカミコウテイニミツゲツオセマラレテイマス	新津/すずね, 凜	新津:漫画/すずね凜:原作/鳩屋ユカリ:キャラクター原案
9784344854925	2024.10	幻冬舎コミックス	バーズコミックス	9	異世界で土地を買って農場を作ろう. 9	イセカイデトチオカッテノウジョウオツクロウ	岡沢, 六十四/細雪, 純	岡沢六十四:原作/細雪純:作画
9784434346392	2024.10	アルファポリス	&amp;arche COMICS	2	異世界でのおれへの評価がおかしいんだが. 2	イセカイデノオレエノヒョウカガオカシインダガ	秋山, 龍央/Roa	秋山龍央:原作/Roa:漫画
9784041148976	2024.10	KADOKAWA	角川コミックス・エース	4	異世界で配信活動をしたら大量のヤンデレ信者を生み出してしまった件. 4	イセカイデハイシンカツドウオシタラタイリョウノヤンデレシンジャオウミダシテシマッ	伊予嶺, つく/みょん	伊予嶺つく:漫画/みょん:原作
9784049160475	2024.10	KADOKAWA	電撃コミックスNEXT ; N463-04	4	異世界ではじめる二拠点生活 : 空間魔法で王都と田舎をいったりきたり. 4	イセカイデハジメルニキョテンセイカツ:クウカンマホウデオウトトイナカオイッタリキ	丸山, りん/錬金王	丸山りん:漫画/錬金王:原作/あんべよしろう:キャラクター原案
9784575420067	2024.10	双葉社	モンスターコミックス	14	異世界でもふもふなでなでするためにがんばってます。. 14	イセカイデモフモフナデナデスルタメニガンバッテマス	高上, 優里子/向日葵	高上優里子:漫画/向日葵:原作/雀葵蘭:キャラクター原案
9784757594753	2024.10	スクウェア・エニックス	ガンガンコミックスonline	2	異世界刀匠の魔剣製作ぐらし. 2	イセカイトウショウノマケンセイサクグラシ	荻原, 数馬/慕潔/桜井, 竜矢	荻原数馬:原作/慕潔:作画/桜井竜矢:構成
9784046840639	2024.10	KADOKAWA	MFC	14	異世界の主役は我々だ! 14	イセカイノシュヤクワワレワレダ	加茂, ユウジ/草薙, 刃, 1987-	加茂ユウジ:著/草薙刃:原作/グルッペン・フューラー:原案
9784065372340	2024.10	講談社	シリウスKC	03	異世界メイドの三ッ星グルメ : 現代ごはん作ったら王宮で大バズリしました. 03	イセカイメイドノミツボシグルメ:ゲンダイゴハンツクッタラオウキュウデオオバズリシ	モリタ/U4	モリタ:原作/U4:漫画/nima:キャラクター原案
9784864682930	2024.10	ヒーローズ	HCヒーローズコミックス	3	異世界メタラー = isekai metaller. 3	イセカイメタラー	かすが, 龍	かすが龍。:著
9784046839473	2024.10	KADOKAWA	MFC	11	異世界薬局. 11	イセカイヤッキョク	高野, 聖/高山, 理図	高野聖:著/高山理図:原作
9784065373026	2024.10	講談社	ヤンマガKC	Volume04	異世界らくらくサバイバル = Isekai rakuraku survival : 生存スキル強者の俺が美少女四人と暮らす無人島生活. Volume04	イセカイラクラクサバイバル	絢乃/最上, 工路/聖橋, 蘭	絢乃:原作/最上工路, 聖橋蘭:漫画
9784798636405	2024.10	ホビージャパン	HJコミックス ; HJC361	11	異世界料理道. 11	イセカイリョウリドウ	EDA/こちも	EDA:原作/こちも:漫画
9784824009784	2024.10	オーバーラップ	ガルドコミックス	3	一生働きたくない俺が、クラスメイトの大人気アイドルに懐かれたら. 3	イッショウハタラキタクナイオレガクラスメイトノダイニンキアイドルニナツカレタラ	岸本, 和葉/三崎, 弓	岸本和葉:原作/三崎弓:漫画/みわべさくら:キャラクター原案
9784596714480	2024.10	ハーパーコリンズ・ジャパン	ハーレクインコミックス★キララ. 永遠のハッピー		いつわりと情熱の初夜	イツワリトジョウネツノショヤ	英, 洋子/Connelly, Clare	英洋子:/クレア・コネリー:原作
9784391163681	2024.10	主婦と生活社	PASH!COMICS	3	偽りの聖女は竜国の魔法使いになりました = THE FALSE SAiNT BECAME A WiZARD OF THE DRAGON KiNGDOM. 3	イツワリノセイジョワリュウコクノマホウツカイニナリマシタ	松河, 美衣/日之影, ソラ	松河美衣:漫画/日之影ソラ:原作/三登いつき:キャラクター原案
9784592221678	2024.10	白泉社	花とゆめCOMICS	12	偽りのフレイヤ. 12	イツワリノフレイヤ	石原, ケイコ	石原ケイコ:著
9784040756479	2024.10	KADOKAWA	ドラゴンコミックスエイジ	1	田舎の黒ギャルJKと結婚しました. 1	イナカノクロギャルジェーケートケッコンシマシタ	カヅチ	カヅチ [著]:
9784823607363	2024.10	ジーオーティー	GOT COMICS		いもうとサンクチュアリ	イモウトサンクチュアリ	vanilla 著	vanilla:著
9784065371282	2024.10	講談社	講談社コミックス. 週刊少年マガジン	1	色憑くモノクローム. 1	イロズクモノクローム	内山, 敦司	内山敦司:著
9784040756417	2024.10	KADOKAWA	ドラゴンコミックスエイジ	7	淫獄団地. 7	インゴクダンチ	搾精研究所/丈山, 雄為	搾精研究所:原作/丈山雄為:漫画
9784041155219	2024.10	KADOKAWA	角川コミックス・エース	1	引退魔王は悠々自適に暮らしたい : ※女勇者「許さない…絶対にだ!」. 1	インタイマオウワユウユウジテキニクラシタイ:オンナユウシャユルサナイゼッタイニダ	ふちかたつー/山川海	ふちかたつー:漫画/山川海:原作/鍋島テツヒロ:キャラクター原案
9784434334245	2024.10	アルファポリス	Noche COMICS	2	淫魔なわたしを愛してください! 2	インマナワタシオアイシテクダサイ	佐倉, 紫/ぽこた	佐倉紫:原作/ぽこた:漫画
9784049160451	2024.10	KADOKAWA	電撃コミックスNEXT ; N585-02	2	陰陽ブラザーズ = Fateful Brothers. 2	インヨウブラザーズ	日高, チトセ	日高チトセ:著
9784065371893	2024.10	講談社	講談社コミックス. 週刊少年マガジン	19	WIND BREAKER. 19	ウィンドブレイカー	にい, さとる	にいさとる:著
9784098728206	2024.10	小学館	ちゃおプラスコミックス	1	上杉くんは女の子をやめたい = Uesugi-kun wants to quit being a girl. 1	ウエスギクンワオンナノコオヤメタイ	やぶうち, 優	やぶうち優:著
9784065372111	2024.10	講談社	KC Kiss	2	噓とか恋とか = Lies,love and so on…. 2	ウソトカコイトカ	六つ花, えいこ/加瀬, アオ	六つ花えいこ:原作/加瀬アオ:漫画
9784091671165	2024.10	小学館	flowers comics	4	詩歌川百景. 4	ウタガワヒャッケイ	吉田, 秋生	吉田秋生:著
9784799769201	2024.10	リブレ	クロフネcomics. クロフネ×LINEマンガ	2	ウチでは飼えません! 2	ウチデワカエマセン!	わたぬき, めん	わたぬきめん:
9784049160758	2024.10	KADOKAWA	電撃コミックスNEXT ; N403-08	4	虚ろなるレガリア = THE HOLLOW REGALIA. 4	ウツロナルレガリア	うがつ, まつき/三雲, 岳斗, 1970-	うがつまつき:漫画/三雲岳斗:原作/深遊:キャラクターデザイン
9784199508714	2024.10	徳間書店	リュウコミックス	3	生まれ変わるなら犬がいい. 3	ウマレカワルナライヌガイイ	堤, 葎子	堤葎子:
9784803020182	2024.10	アース・スターエンターテイメント	EARTH STAR COMICS	9	生まれた直後に捨てられたけど、前世が大賢者だったので余裕で生きてます = Since my previous life was a wise man,I can afford to live. : 最強赤ちゃん大暴走. 9	ウマレタチョクゴニステラレタケドゼンセガダイケンジャダッタノデヨユウデイキテマス	九頭, 七尾/遠田, マリモ	九頭七尾, 鍋島テツヒロ:原作/遠田マリモ:漫画
9784800015129	2024.10	マッグガーデン	MGC. Avarus series	5	裏切られたので、王妃付き侍女にジョブチェンジ! 5	ウラギラレタノデ、オウヒツキジジョニジョブチェンジ!	雉間, ちまこ/青山, 克己	雉間ちまこ:原作/青山克己:漫画
9784757594678	2024.10	スクウェア・エニックス	ガンガンコミックス	13	裏世界ピクニック. 13	ウラセカイピクニック	宮澤, 伊織/水野, 英多	宮澤伊織:原作/水野英多:作画
9784592721505	2024.10	白泉社	HANAMARU COMICS PREMIUM	1	営業ですから. 1	エイギョウデスカラ	ミユキ, 蜜蜂	ミユキ蜜蜂:著
9784757594661	2024.10	スクウェア・エニックス	ガンガンコミックス	20	英雄教室. 20	エイユウキョウシツ	新木, 伸, 1968-/岸田, こあら	新木伸:原作/岸田こあら:作画
9784575420029	2024.10	双葉社	モンスターコミックス	1	英雄ブランの人生計画 = Hero Blanc&#39;s Plan. : 第二の人生は雑用係でお願いします. 1	エイユウブランノキャリアプラン	青佐, のり/美紅	青佐のり:漫画/美紅:原作/fame:キャラクター原案
9784046841742	2024.10	KADOKAWA	BRIDGE COMICS	2	え、神絵師を追い出すんですか? 2	エカミエシオオイダスンデスカ	乙津, きみ子/宮城, こはく	乙津きみ子:漫画/宮城こはく:原作
9784049160468	2024.10	KADOKAWA	電撃コミックスNEXT ; N472-05	5	S級ギルドを追放されたけど、実は俺だけドラゴンの言葉がわかるので、気付いたときには竜騎士の頂点を極めてました。. 5	エスキュウギルドオツイホウサレタケドジツワオレダケドラゴンノコトバガワカルノデキ	ひそな/三木, なずな	ひそな:漫画/三木なずな:原作/白狼:キャラクター原案
9784065372654	2024.10	講談社	ヤンマガKC	9	Sランクパーティから解雇された〈呪具師〉 : 『呪いのアイテム』しか作れませんが、その性能はアーティファクト級なり……! 9	エスランクパーティカラカイコサレタジュグシ:ノロイノアイテムシカツクレマセンガソ	LA軍/小川, 錦	LA軍:原作/小川錦:漫画
9784065372609	2024.10	講談社	ヤンマガKC	21	MFゴースト = MF GHOST. 21	エムエフゴースト	しげの, 秀一	しげの秀一:著
9784434346606	2024.10	アルファポリス	Eternity COMICS	3	エリート上司は求愛の機会を逃さない. 3	エリートジョウシワキュウアイノキカイオノガサナイ	水守, 真子/秀真	水守真子:原作/秀真:漫画
9784861174582	2024.10	文苑堂	バベルコミックス		エルフ化の秘薬 : TSメスイキH	エルフカノヒヤク:ティーエスメスイキエッチ	かんむり 著	かんむり:著
9784088934976	2024.10	集英社	ヤングジャンプコミックス	3	エルフ奴隷と築くダンジョンハーレム : 異世界で寝取って仲間を増やします. 3	エルフドレイトキズクダンジョンハーレム:イセカイデネトッテナカマオフヤシマス	火野, あかり/ツキシタ, カグヤ	火野あかり:原作/ツキシタカグヤ:漫画/ねいび:キャラクター原案
9784813763734	2024.10	スターツ出版	グラストCOMICS ; さ1-5	5	えろいことするために巨乳美少女奴隷を買ったはずが、お師匠さまと慕われて思った通りにいかなくなる話. 5	エロイコトスルタメニキョニュウビショウジョドレイオカッタハズガオシショウサマトシ	佐藤, 36/煮豆シューター	佐藤36:作画/煮豆シューター:原作
9784098045426	2024.10	小学館	My first big	小麦の香りにうっとり♡茹でたてうどん編	美味しんぼ : 名品集. 小麦の香りにうっとり♡茹でたてうどん編	オイシンボ:メイヒンシュウ	雁屋, 哲, 1941-/花咲, アキラ, 1956-	雁屋哲:作/花咲アキラ:画
9784065373811	2024.10	星海社	星海社COMICS	1	花魁系JK. 1	オイランケイジェーケー	R君	R君:著
9784046840455	2024.10	KADOKAWA	BRIDGE COMICS	4	旺華国後宮の薬師. 4	オウカコクコウキュウノクスシ	初依, 実和/甲斐田, 紫乃	初依実和:漫画/甲斐田紫乃:原作/友風子:キャラクター原案
9784803020144	2024.10	アース・スターエンターテイメント	EARTH STAR COMICS	1	王空騎士団と救国の少女 : 空を飛ぶ少女アイリスの物語. 1	オウクウキシダントキュウコクノショウジョ:ソラオトブショウジョアイリスノモノガタ	守雨/松尾, 葉月	守雨:原作/松尾葉月:漫画/ox:キャラクター原案
9784046842046	2024.10	KADOKAWA	ヒューコミックス	15	王国へ続く道 : 奴隷剣士の成り上がり英雄譚. 15	オウコクエツズクミチ:ドレイケンシノナリアガリハーレムライフ	伊藤, 寿規/湯水, 快	伊藤寿規:著/湯水快:原作
9784040756387	2024.10	KADOKAWA	ドラゴンコミックスエイジ	2	黄金の経験値 = the golden experience point. 2	オウゴンノケイケンチ	原純/霜月, 汐	原純:原作/霜月汐:作画/fixro2n:キャラクター原案
9784799219645	2024.10	キルタイムコミュニケーション	ブリーゼコミックス	6	王子様なんて、こっちから願い下げですわ! : 追放された元悪役令嬢、魔法の力で見返します. 6	オウジサマナンテコッチカラネガイサゲデスワ:ツイホウサレタモトアクヤクレイジョウ	春原, まい/柏, てん	春原まい:著/柏てん:原作/御子柴リョウ:キャラクター原案
9784592222231	2024.10	白泉社	HC Special	8	王子に溺愛されたくないので元プリンセスですが男装執事になります! 8	オウジニデキアイサレタクナイノデモトプリンセスデスガダンソウシツジニナリマス	にーづま	にーづま。:著
9784065372456	2024.10	講談社	KCx	2	王弟殿下の恋姫 : 王子と婚約を破棄したら、美麗な王弟に囚われました. 2	オウテイデンカノコイヒメ:オウジトコンヤクオハキシタラビレイナオウテイニトラワレ	甘夏, みのり/神山, りお	甘夏みのり:漫画/神山りお:原作/早瀬ジュン:キャラクター原案
9784575419962	2024.10	双葉社	モンスターコミックスf	1	王妃リドリーの恋と嘘 = Queen Ridley&#39;s Love and Lies. 1	オウヒリドリーノコイトウソ	ほろば, いさ子	ほろばいさ子:漫画
9784088842783	2024.10	集英社	ジャンプコミックス	3	オオカミ男とぬりかべちゃん. 3	オオカミオトコトヌリカベチャン	おだか, けんたろう	おだかけんたろう:著
9784049157284	2024.10	KADOKAWA		7	狼と香辛料. 7	オオカミトコウシンリョウ	小梅, けいと/支倉, 凍砂	小梅けいと:作画/支倉凍砂:原作/文倉十:キャラクターデザイン
9784065371718	2024.10	講談社	モーニングKC	2	大きくなったら女の子 = The Big Girl&#39;s World. 2	オオキクナッタラオンナノコ	御厨, 稔	御厨稔:著
9784065360545	2024.10	講談社		25	OTOMO THE COMPLETE WORKS. 25	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784845866960	2024.10	リイド社	SPコミックス. SP next		大判鬼平犯科帳 : 山吹屋お勝	オオバンオニヘイハンカチョウ:ヤマブキヤオカツ	さいとう, たかを, 1936-2021/池波, 正太郎, 1923-1990/	さいとう・たかを:/池波正太郎:原作/久保田千太郎 脚色:
9784892194665	2024.10	風濤社			オー・ヘンリーの魔女のパン	オーヘンリーノマジョノパン	Henry, O, 1862-1910/川田, じゅん, 1968-	オー・ヘンリー:原作/川田じゅん:作
9784065370643	2024.10	講談社	シリウスKC	04	大雪海のカイナ. 04	オオユキウミノカイナ	弐瓶, 勉/武本, 糸会	弐瓶勉:原作/武本糸会:漫画
