slug	title	edition	vol	isbn	rakuten_title
umi-no-kishidan	海の綺士団	standard	6	9784887417588	
umi-no-kishidan	海の綺士団	standard	7	9784887418004	
umi-no-kishidan	海の綺士団	standard	8	9784887418417	
umi-no-kishidan	海の綺士団	standard	9	9784887418547	
umi-no-kishidan	海の綺士団	standard	10	9784887418653	
umi-no-kishidan	海の綺士団	standard	11	9784887418820	
umi-no-kishidan	海の綺士団	standard	12	9784887419049	
umi-no-kishidan	海の綺士団	standard	13	9784887419155	
umi-no-kishidan	海の綺士団	standard	14	9784887419308	
umi-no-kishidan	海の綺士団	standard	15	9784887419629	
umi-no-kishidan	海の綺士団	standard	16	9784887419940	
umi-no-kishidan	海の綺士団	standard	17	9784864230063	
umi-no-kishidan	海の綺士団	bunkobon	1	9784864231114	海の綺士団（1）
umi-no-kishidan	海の綺士団	bunkobon	2	9784864231121	海の綺士団（2）
umi-no-kishidan	海の綺士団	bunkobon	3	9784864231138	海の綺士団（3）
umi-no-kishidan	海の綺士団	bunkobon	4	9784864231145	海の綺士団（4）
umi-no-kishidan	海の綺士団	bunkobon	5	9784864231152	海の綺士団（5）
umi-no-kishidan	海の綺士団	bunkobon	6	9784864231169	海の綺士団（6）
umi-no-kishidan	海の綺士団	bunkobon	7	9784864231176	海の綺士団（7）
umi-no-kishidan	海の綺士団	bunkobon	8	9784864231183	海の綺士団（8）
umi-no-kishidan	海の綺士団	bunkobon	9	9784864231190	海の綺士団（9）
umi-no-kishidan	海の綺士団	bunkobon	10	9784864231206	海の綺士団（10）
umi-no-kishidan	海の綺士団	bunkobon	11	9784864231213	海の綺士団（11）
umi-no-kishidan	海の綺士団	bunkobon	12	9784864231220	海の綺士団（12）
umi-no-nazo	海のなぞ	standard	1	9784061473171	海のなぞ
umi-no-ouji	海の王子	standard	4	9784124100136	海の王子（4）
umi-no-sabaku	海の砂漠	standard	1	9784821198108	海の砂漠
umi-no-suit	海の戦士	standard	1	9784420131124	海の戦士（1）
umi-no-suit	海の戦士	standard	2	9784420131148	海の戦士（2）
umi-no-tenshi	海の天使	standard	1	9784048521772	海の天使 竹宮惠子イラスト集
umi-no-touch	海のタッチ	standard	1	9784898300206	海のタッチ
umi-no-uta-o-utaou	海の歌をうたおう	standard	1	9784049245837	海の歌をうたおう　第1巻
umi-no-uta-o-utaou	海の歌をうたおう	standard	2	9784049246254	海の歌をうたおう　第2巻
umi-no-youna-sora-no-iro	海のような空の色	standard	1	9784253164504	海のような空の色
umi-sodachi-no-kaze	海育ちの風	standard	1	9784592118404	海育ちの風
umi-yori-mo-fukaku	海よりも深く	standard	1	9784592127413	海よりも深く　1
umi-yori-mo-fukaku	海よりも深く	standard	2	9784592174523	海よりも深く（第2巻）
umi-yori-mo-fukaku	海よりも深く	standard	3	9784592174530	海よりも深く（第3巻）
umi-yori-mo-fukaku	海よりも深く	standard	4	9784592174547	海よりも深く（第4巻）
umikarakitadooru	海から来たドール	standard	1	9784592130444	
umineko-no-iru-densetsu	海猫のいる伝説	standard	1	9784592150381	海猫のいる伝説
uminekotei-he-youkoso	海猫亭へようこそ	standard	1	9784408163550	海猫亭へようこそ（第1巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	2	9784408163758	海猫亭へようこそ（第2巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	3	9784408163888	海猫亭へようこそ（第3巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	4	9784408163994	海猫亭へようこそ（第4巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	5	9784408164113	海猫亭へようこそ（第5巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	6	9784408164229	海猫亭へようこそ（第6巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	7	9784408164342	海猫亭へようこそ（第7巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	8	9784408164489	海猫亭へようこそ（第8巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	9	9784408164540	海猫亭へようこそ（第9巻）
uminekotei-he-youkoso	海猫亭へようこそ	standard	10	9784408164694	海猫亭へようこそ（第10巻）
umizaru	海猿	standard	1	9784091533616	
umizuri-daibakutsuri-special	海釣り大爆釣りスペシャル	standard	1	9784537155617	海釣り大爆釣りスペシャル
umizuri-ginrin-special	海釣り銀鱗スペシャル	standard	1	9784537155259	海釣り銀鱗スペシャル
umizuri-isozuri-special	海釣り磯釣りスペシャル	standard	1	9784537154702	海釣り磯釣りスペシャル
umizuri-oomono-ekisaiteingu-special	海釣り大物エキサイティングスペシャル	standard	1	9784537156485	海釣り大物エキサイティングスペシャル（上）
umizuri-oomono-ekisaiteingu-special	海釣り大物エキサイティングスペシャル	standard	2	9784537156607	海釣り大物エキサイティングスペシャル（下）
umizuri-special	海釣りスペシャル	standard	1	9784537154436	海釣りスペシャル
umizuri-tairyou-special	海釣り大漁スペシャル	standard	1	9784537155433	海釣り大漁スペシャル（上）
umizuri-tairyou-special	海釣り大漁スペシャル	standard	2	9784537155518	海釣り大漁スペシャル（下）
unaseradi-tokyo	ウナ・セラ・ディ東京	standard	1	9784253144353	ウナ・セラ・ディ東京（1）
unaseradi-tokyo	ウナ・セラ・ディ東京	standard	2	9784253144360	ウナ・セラ・ディ東京（2）
unaseradi-tokyo	ウナ・セラ・ディ東京	standard	3	9784253144377	ウナ・セラ・ディ東京（3）
unbalance-balance	アンバランスバランス	standard	1	9784408432434	アンバランスバランス
unbalance-city	アンバランスシティ	standard	1	9784785918460	アンバランス・シティ
unbalance-kakeru-3	アンバランス×3	standard	1	9784799209059	
unbalance-kakeru-3	アンバランス×3	standard	2	9784799209554	
unbalance-kakeru-3	アンバランス×3	standard	3	9784799210314	
unbalance-tokyo	アンバランス・トーキョー	standard	1	9784197801039	アンバランス・トーキョー
unbalance-zone	あんbaらんすぞーん	standard	1	9784575933055	あんBaらんすゾーン
unchiku-manga	蘊蓄漫画	standard	2	9784120021930	蘊蓄漫画（第2巻）
unchiku-manga	蘊蓄漫画	bunkobon	2	9784122025936	蘊蓄漫画（2）
under-ground	アンダーグラウンド	standard	1	9784253146517	アンダーグラウンド（1）
under-ground	アンダーグラウンド	standard	2	9784253146524	アンダーグラウンド（2）
under-point	UNDER POINT	standard	1	9784938544300	
under-study	アンダー・スタディー	standard	1	9784091314338	アンダースタディ
under	アンダー	standard	1	9784091721419	アンダー（1）
under	アンダー	standard	2	9784091721426	アンダー（2）
undercover-cops	アンダーカバーコップス	standard	1	9784881990926	アンダーカバーコップス（1最低大戦争）
undercover-cops	アンダーカバーコップス	standard	2	9784881991497	アンダーカバーコップス（2）
uni	ユニ	standard	1	9784063284256	ユニ（1）
uni	ユニ	standard	2	9784063284263	ユニ（2）
unico	ユニコ	deluxe	1	9784796296892	ユニコ（1）
unico	ユニコ	deluxe	2	9784796296953	ユニコ（2）
unico	ユニコ	deluxe	3	9784796296960	ユニコ（3）
unjou-roukaku-kidan	雲上楼閣綺談	standard	1	9784056004625	雲上楼閣綺談（1）
unjou-roukaku-kidan	雲上楼閣綺談	standard	2	9784056007879	雲上楼閣綺談（2）
unjou-roukaku-kidan	雲上楼閣綺談	standard	3	9784056010770	雲上楼閣綺談（3）
unjou-roukaku-kidan	雲上楼閣綺談	standard	4	9784056012989	雲上楼閣綺談（4）
unjou-roukaku-kidan	雲上楼閣綺談	standard	5	9784056015201	雲上楼閣綺談（5）
unjou-roukaku-kidan	雲上楼閣綺談	standard	6	9784056017502	雲上楼閣綺談（6）
unjou-roukaku-kidan	雲上楼閣綺談	standard	7	9784056019643	雲上楼閣綺談（7）
unjou-roukaku-kidan	雲上楼閣綺談	standard	8	9784056020014	雲上楼閣綺談（8）
unjou-ryuuhen	雲蒸竜変	standard	1	9784344801325	雲蒸竜変
unkai-no-tabibito	雲界の旅人	standard	1	9784197790524	雲界の旅人（1）
unkai-no-tabibito	雲界の旅人	standard	2	9784198300449	雲界の旅人（2）
unkei	運慶	standard	1	9784333013661	運慶
unlimited-wings	アンリミテッド・ウィングス	standard	1	9784047124288	アンリミテッド・ウィングス1
unlimited-wings	アンリミテッド・ウィングス	standard	2	9784047124431	アンリミテッド・ウィングス2
unlimited	アンリミテッド	standard	1	9784991144417	
unlimited	アンリミテッド	standard	2	9784991144424	
unlucky-sachiko	アンラッキー・幸子	standard	1	9784253129497	アンラッキー・幸子（第1集）
unmei-nante-shinjinai	運命なんて信じない	standard	1	9784199601316	運命なんて信じない
unmeisen-wa-chimidoro-no-hebi	運命線は血みどろの蛇	standard	1	9784651070902	運命線は血みどろの蛇
unoken-no-bakuhatsu-ugyaa	ウノケンの爆発ウギャー!!	standard	1	9784091226716	ウノケンの爆発ウギャー！！
unryuuhonba	雲竜奔馬	standard	1	9784267903434	雲竜奔馬（1）
unryuuhonba	雲竜奔馬	standard	3	9784267903502	雲竜奔馬（3）
untitled	UNTITLED	standard	1	9784048537285	Untitled新装版
uo-no-kusaru-ie	魚のくさる家	standard	1	9784834281606	魚のくさる家
uogashi-biijiiemu	魚河岸B・G・M	standard	1	9784575816631	魚河岸B・G・M（1）
uonome-kun-perfect	ウオの目君パーフェクト	standard	1	9784792603670	ウオの目君パーフェクト（1）
uonome-kun-perfect	ウオの目君パーフェクト	standard	2	9784792603687	ウオの目君パーフェクト（2）
uonome-kun-perfect	ウオの目君パーフェクト	standard	3	9784792603694	ウオの目君パーフェクト（3）
uonome-kun-perfect	ウオの目君パーフェクト	standard	4	9784792603700	ウオの目君パーフェクト（4）
uoza-no-kishi	魚座の騎士	standard	1	9784048527118	魚座の騎士
up-to-date	Up-to date	standard	1	9784575816105	Up-to-date（あっぷ・つう・でいと）
upper-road	アッパーロード	standard	1	9784063115765	アッパーロード（1）
upper-road	アッパーロード	standard	2	9784063115932	アッパーロード（2）
uptown-boys	Uptown boys	standard	1	9784088613352	UP　TOWN　BOYS（1）
uptown-boys	Uptown boys	standard	2	9784088613369	UP　TOWN　BOYS（2）
ura-deka	うら刑事	standard	1	9784832226838	うら刑事（DX版）（1）
ura-deka	うら刑事	standard	3	9784832226913	うら刑事（DX版）（3）
ura-gokurakuchou-itchoume-yukanaide	裏極楽町一丁目行かないで	standard	1	9784257905141	裏極楽町一丁目行かないで
uradoori-light	裏通り雷人	standard	1	9784408162010	裏通り雷人（第1巻）
uradoori-light	裏通り雷人	standard	2	9784408162164	裏通り雷人（第2巻）
uradoori-light	裏通り雷人	standard	3	9784408162232	裏通り雷人（第3巻）
uradoori-light	裏通り雷人	standard	4	9784408162331	裏通り雷人（第4巻）
uradoori-light	裏通り雷人	standard	5	9784408162423	裏通り雷人（第5巻）
uradoori-light	裏通り雷人	standard	6	9784408162577	裏通り雷人（第6巻）
uradoori-light	裏通り雷人	standard	7	9784408162584	裏通り雷人（第7巻）
uragawa	ウラガワ	standard	1	9784801959415	
uragiri-no-sonata	裏切りのソナタ	standard	1	9784266001599	裏切りのソナタ
uramepii	うらめピ～	standard	1	9784575932423	うらめピ〜（1）
uramepii	うらめピ～	standard	2	9784575932430	うらめピ〜（2）
uramishuran	それでも行きたい恨ミシュラン	standard	2	9784022568014	それでも行きたい恨ミシュラン
uranai-gakuen-star-dice	占い学園スターダイス	standard	1	9784049245226	占い学園スターダイス　第1巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	2	9784049245578	占い学園スターダイス　第2巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	3	9784049245844	占い学園スターダイス　第3巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	4	9784049246346	占い学園スターダイス　第4巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	5	9784049246599	占い学園スターダイス　第5巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	6	9784049246995	占い学園スターダイス　第6巻
uranai-gakuen-star-dice	占い学園スターダイス	standard	7	9784049247206	占い学園スターダイス　第7巻
urara-connection	うららコネクション	standard	1	9784796241557	うららコネクション（1）
urara-connection	うららコネクション	standard	2	9784796241878	うららコネクション（2）
urarakana-hibi	うららかな日々	standard	1	9784832261037	うららかな日々（1）
urawakahime	うらわか姫	standard	1	9784575936537	うらわか姫
urawaza-derakkusu	裏ワザDX	standard	1	9784813053026	裏ワザDX
uregoro-h-na-mikkusu-party	熟れごろHなみっくすパーティ	standard	1	9784845846269	熟れごろHなみっくすパーティ
urekko-doubutsu	うれっこどうぶつ	standard	1	9784757726925	うれっこどうぶつ
ureshi-hazukashi-monogatari	うれしはずかし物語	standard	1	9784537030211	うれしはずかし物語（第1巻）
ureshi-hazukashi-monogatari	うれしはずかし物語	standard	2	9784537030389	
ureshi-hazukashi-monogatari	うれしはずかし物語	standard	3	9784537030563	
ureshi-hazukashi-monogatari	うれしはずかし物語	standard	4	9784537030747	
ureshi-hazukashi-monogatari	うれしはずかし物語	standard	5	9784537030808	
uroko-no-kao	うろこの顔	standard	1	9784257960829	うろこの顔
uroko-shoujo	鱗少女	standard	1	9784916124135	鱗少女
uroko-shounen	うろこ少年	standard	1	9784821194728	うろこ少年
uroshima-monogatari	うろしま物語	standard	1	9784872336368	うろしま物語
uru-onna	売る女	standard	1	9784253069922	売る女（1）
uru-onna	売る女	standard	2	9784253069939	売る女（2）
uru-onna	売る女	standard	3	9784253069946	売る女（3）
urufuchikku-ni-onegai	ウルフチックにお願い	standard	1	9784882714484	ウルフチックにお願い（1）
urukyuu	うるきゅー	standard	4	9784061789630	うるきゅー（4）
urukyuu	うるきゅー	standard	5	9784061789784	うるきゅー（5）
urunda-me	潤んだ芽-urunda me-	standard	1	9784785958640	
urusei-yatsura	うる星やつら	standard	2	9784091204424	うる星やつら（2）
urusei-yatsura	うる星やつら	standard	15	9784091207456	うる星やつら（15）
urusei-yatsura	うる星やつら	standard	16	9784091207463	うる星やつら（16）
urusei-yatsura	うる星やつら	standard	17	9784091207470	うる星やつら（17）
urusei-yatsura	うる星やつら	standard	18	9784091207487	うる星やつら（18）
urusei-yatsura	うる星やつら	standard	19	9784091207494	うる星やつら（19）
urusei-yatsura	うる星やつら	standard	20	9784091207500	うる星やつら（20）
urusei-yatsura	うる星やつら	standard	21	9784091211712	うる星やつら（21）
urusei-yatsura	うる星やつら	standard	22	9784091211729	うる星やつら（22）
urusei-yatsura	うる星やつら	standard	23	9784091211736	うる星やつら（23）
urusei-yatsura	うる星やつら	standard	24	9784091211743	うる星やつら（24）
urusei-yatsura	うる星やつら	standard	25	9784091211750	うる星やつら（25）
urusei-yatsura	うる星やつら	standard	26	9784091211767	うる星やつら（26）
urusei-yatsura	うる星やつら	standard	27	9784091211774	うる星やつら（27）
urusei-yatsura	うる星やつら	standard	28	9784091211781	うる星やつら（28）
urusei-yatsura	うる星やつら	standard	29	9784091211798	うる星やつら（29）
urusei-yatsura	うる星やつら	standard	30	9784091211804	うる星やつら（30）
urusei-yatsura	うる星やつら	standard	31	9784091215017	うる星やつら（31）
urusei-yatsura	うる星やつら	standard	32	9784091215024	うる星やつら（32）
urusei-yatsura	うる星やつら	standard	33	9784091215031	うる星やつら（33）
urusei-yatsura	うる星やつら	standard	34	9784091215048	うる星やつら（34）
uruwashi-no-kouhi-elisabeth	麗しの皇妃エリザベート	standard	1	9784198604660	麗しの皇妃エリザベ-ト（上）
uryuudou-yumebanashi	雨柳堂夢咄	standard	6	9784257903529	雨柳堂夢咄（其ノ6）
uryuudou-yumebanashi	雨柳堂夢咄	standard	9	9784257904557	雨柳堂夢咄（其ノ9）
uryuudou-yumebanashi	雨柳堂夢咄	standard	10	9784257905028	雨柳堂夢咄（其ノ10）
us	Us	standard	1	9784049245806	US-アスー
usa	USA	standard	3	9784048679695	USA（3）
usagi-1988	兎 うさぎ	standard	1	9784063140118	兎ーうさぎー
usagi-1994	うさぎ	standard	2	9784883153220	
usagi-1994	うさぎ	standard	3	9784883153329	
usagi-ga-hashiru	兎が走る	bunkobon	1	9784883156535	兎が走る　1
usagi-ga-hashiru	兎が走る	bunkobon	2	9784883156542	兎が走る　2
usagi-no-kirameki-rabu	うさぎのきらめきlove	standard	1	9784088508245	うさぎのきらめきlove
usagi-no-rabu-card	うさぎのラブカード	standard	1	9784088507989	うさぎのラブカード
usagi-no-shiro	兎の城	standard	1	9784882712961	兎の城
usagi-paradise	うさぎパラダイス	standard	1	9784938461782	うさぎパラダイス
usagi-tsukiyo-ni-hoshi-no-fune	うさぎ月夜に星のふね	standard	1	9784088533988	うさぎ月夜に星のふね（1）
usagi-tsukiyo-ni-hoshi-no-fune	うさぎ月夜に星のふね	standard	2	9784088534121	うさぎ月夜に星のふね（2）
usagi-tsukiyo-ni-hoshi-no-fune	うさぎ月夜に星のふね	standard	3	9784088534275	うさぎ月夜に星のふね（3）
usaginokomugi-chan	うさぎの小麦ちゃん	standard	1	9784061753624	うさぎの小麦ちゃん
usaneko-chan	うさねこちゃん	standard	1	9784091408815	
usaneko-chan	うさねこちゃん	standard	2	9784091408822	
ushi-no-ohime-sama	うしのおひめさま	standard	1	9784592125877	うしのおひめさま
ushi-no-oppai	牛のおっぱい	standard	1	9784063283747	牛のおっぱい（1）
ushi-no-oppai	牛のおっぱい	standard	4	9784063284805	牛のおっぱい（4）
ushimitsu-no-mori	丑三つの森	standard	1	9784253073103	丑三つの森（1）
ushimitsu-no-mori	丑三つの森	standard	2	9784253073455	丑三つの森（2）
ushimitsu-no-mori	丑三つの森	standard	3	9784253073462	丑三つの森（3）
ushimitsu-no-mori	丑三つの森	standard	4	9784253073479	丑三つの森（4）
ushinawareta-fuuin	喪われた封印	standard	1	9784592116196	喪われた封印
ushinawareta-koibitotachi	失われた恋人たち	standard	1	9784391905427	失われた恋人たち
ushinawareta-lullaby	失われた旋律	deluxe	1	9784063131758	失われた旋律（ララバイ）
ushinawareta-suiheisen	失われた水平線	standard	1	9784909333049	
ushinawareta-tarisuman	失われたタリスマン	standard	1	9784049260069	失われたタリスマン
ushiro-no-meme-chan	うしろのメメちゃん	standard	1	9784063259612	うしろのメメちゃん（1）
ushiro-no-yami	うしろの闇	standard	1	9784796286404	うしろの闇
ushironohyakutarou	うしろの百太郎	standard	5	9784061010352	うしろの百太郎（5）
uso-de-kamawanai	嘘でかまわない	standard	1	9784592153467	嘘でかまわない
uso-no-youna-hazukashii-hanashi-special	嘘のような恥ずかしい話スペシャル	standard	1	9784537152098	嘘のような恥ずかしい話スペシャル（笑いの昇天編）
usotsuki-angel	うそつきエンジェル	standard	1	9784872875942	うそつきエンジェル
usotsuki-summer	うそつきサマー	standard	1	9784420112154	うそつきサマー
usotsuki	嘘つき	standard	1	9784056000634	嘘つき
usotsukina-shinjutachi	嘘つきな真珠たち	standard	1	9784091721112	嘘つきな真珠たち
usubaka-fuuzokuden	うすバカ風俗伝	standard	1	9784883792061	うすバカ風俗伝
usubaka-nirin-den	うすバカ二輪伝	standard	1	9784883791439	うすバカ二輪伝
usugeshou	うすげしょう	standard	1	9784091720115	うすげしょう
usui-yoshito-no-buchikamashi-theater	臼井儀人のぶちかましシアター	standard	1	9784331451267	ぶちかましシアター（1）
usuzumiiro-no-sukuriin	薄墨色のスクリーン	standard	1	9784061700956	薄墨色のスクリーン
uta-o-kikasete	詩を聴かせて	standard	1	9784592120995	詩を聴かせて
utahime	う・た・ひ・め	standard	1	9784785913403	う・た・ひ・め（1）
utahime	う・た・ひ・め	standard	2	9784785913557	う・た・ひ・め（2）
utahime	う・た・ひ・め	standard	3	9784785913809	う・た・ひ・め（3）
utahime	う・た・ひ・め	standard	4	9784785913984	う・た・ひ・め（4）
utahime	う・た・ひ・め	standard	5	9784785914103	う・た・ひ・め（5）
utahime	う・た・ひ・め	standard	6	9784785914301	う・た・ひ・め（6）
utahime	う・た・ひ・め	standard	7	9784785914455	う・た・ひ・め（7）
utakata-no-uta	うたかたのうた	standard	1	9784592730699	うたかたのうた
utamaro	歌麿	standard	1	9784575823936	歌麿（1）
utamaro	歌麿	standard	2	9784575824179	歌麿（2）
utamaro	歌麿	standard	3	9784575824476	歌麿（3）
utanojouzunamusume	唄の上手な娘	standard	1	9784792602529	唄の上手な娘
utatte-nana-chan	歌って!ナナちゃん	standard	1	9784091410214	歌って！ナナちゃん（1）
utatte-nana-chan	歌って!ナナちゃん	standard	2	9784091410221	歌って！ナナちゃん（2）
utatte-nana-chan	歌って!ナナちゃん	standard	3	9784091410238	歌って！ナナちゃん（3）
utatte-nana-chan	歌って!ナナちゃん	standard	4	9784091410245	歌って！ナナちゃん（4）
utatte-nana-chan	歌って!ナナちゃん	standard	5	9784091410252	歌って！ナナちゃん（5）
utatte-nana-chan	歌って!ナナちゃん	standard	6	9784091410269	歌って！ナナちゃん（6）
utatte-nana-chan	歌って!ナナちゃん	standard	7	9784091410276	歌って！ナナちゃん（7）
utau-hone	唄う骨	standard	1	9784821181742	唄う骨
utau-ryuu	歌う竜	standard	1	9784592118008	歌う竜
utautai-no-teema	うたうたいのテーマ	standard	1	9784088491844	うたうたいのテーマ（1）
utautai-no-teema	うたうたいのテーマ	standard	2	9784088491929	うたうたいのテーマ（2）
utopia	ゆーとぴあ	standard	1	9784091806512	ゆーとぴあ　　　　　　　　　　　　　　　1（1）
utopia	ゆーとぴあ	standard	2	9784091806529	ゆーとぴあ（2）
utopia	ゆーとぴあ	standard	3	9784091806536	ゆーとぴあ（3）
utopia	ゆーとぴあ	standard	4	9784091806543	ゆーとぴあ（4）
utopia	ゆーとぴあ	standard	5	9784091806550	ゆーとぴあ（5）
utopia	ゆーとぴあ	standard	6	9784091806567	ゆーとぴあ（6）
utopia	ゆーとぴあ	standard	7	9784091806574	ゆーとぴあ（7）
utopia	ゆーとぴあ	standard	8	9784091806581	ゆーとぴあ（8）
utopia	ゆーとぴあ	standard	9	9784091806598	ゆーとぴあ（9）
utsu-demo-aishite	鬱でも愛して	standard	1	9784408160962	鬱でも愛して
utsuhozoushi	うつほ草紙	standard	1	9784091721365	うつほ草子（1）
utsuhozoushi	うつほ草紙	standard	2	9784091721372	うつほ草子（2）
utsuhozoushi	うつほ草紙	standard	3	9784091721389	うつほ草紙（3）
utsuhozoushi	うつほ草紙	standard	4	9784091721396	うつほ草紙（4）
utsuhozoushi	うつほ草紙	standard	5	9784091721402	うつほ草紙（5）
utsukushii-utsukushii-utsukushii	美しい美しい美しい	standard	1	9784778320386	美しい美しい美しい
utsukushiki-ikenie	美しき生贄	standard	1	9784754651688	美しき生贄
utsukushiki-kemonotachi	美しき獣たち	standard	1	9784257905646	美しき獣たち
utsukushiki-shitai	美しき死体	standard	1	9784434045066	美しき死体
utsurigi-honki	移り気本気	standard	1	9784106030222	移り気本気
utsurundesu	伝染るんです。	standard	1	9784091790415	伝染（うつ）るんです。（1）
utsurundesu	伝染るんです。	standard	2	9784091790422	伝染（うつ）るんです。（2）
utsurundesu	伝染るんです。	standard	3	9784091790439	伝染（うつ）るんです。（3）
utsurundesu	伝染るんです。	standard	4	9784091790446	伝染（うつ）るんです。（4）
utsurundesu	伝染るんです。	standard	5	9784091790453	伝染（うつ）るんです。（5）
uumanbo	う～まんぼ!	standard	1	9784253182911	う〜まんぼ！（1）
uumanbo	う～まんぼ!	standard	2	9784253182928	う〜まんぼ！（2）
uumanbo	う～まんぼ!	standard	3	9784253182935	う〜まんぼ！（3）
uwaki-acme	浮気アクメ	standard	1	9784814800964	
uwakibiirusuhasseichuu	浮気ビールス発生中!	deluxe	1	9784061721005	浮気ビールス発生中
uwakina-kanojo	ウワキな彼女	standard	1	9784785939199	ウワキな彼女　ダメ…隣に聞こえちゃう編
uwasa-no-aapaa-boy	うわさのアーパー☆BOY	standard	1	9784253082143	うわさのアーパーBOY（1）
uwasa-no-aapaa-boy	うわさのアーパー☆BOY	standard	2	9784253082150	うわさのアーパーBOY（2）
uwasa-no-aapaa-boy	うわさのアーパー☆BOY	standard	3	9784253082167	うわさのアーパーBOY（3）
uwasa-no-aitsu	うわさのBOY	standard	1	9784420131681	うわさのBOY（あいつ）（1）
uwasa-no-aitsu	うわさのBOY	standard	2	9784420131704	うわさのBOY（あいつ）（2）
uwasa-no-himeko	うわさの姫子	standard	1	9784091400819	
uwasa-no-himeko	うわさの姫子	standard	2	9784091400826	
uwasa-no-himeko	うわさの姫子	standard	4	9784091400840	
uwasa-no-himeko	うわさの姫子	standard	14	9784091403049	
uwasa-no-himeko	うわさの姫子	standard	15	9784091403056	
uwasa-no-himeko	うわさの姫子	standard	16	9784091403063	
uwasa-no-himeko	うわさの姫子	standard	20	9784091403100	
uwasa-no-himeko	うわさの姫子	standard	21	9784091406415	
uwasa-no-himeko	うわさの姫子	standard	22	9784091406422	
uwasa-no-himeko	うわさの姫子	standard	23	9784091406439	
uwasa-no-himeko	うわさの姫子	standard	24	9784091406446	
uwasa-no-himeko	うわさの姫子	standard	25	9784091406453	
uwasa-no-himeko	うわさの姫子	standard	26	9784091406460	
uwasa-no-himeko	うわさの姫子	standard	27	9784091406477	
uwasa-no-himeko	うわさの姫子	standard	28	9784091406484	
uwasa-no-himeko	うわさの姫子	standard	29	9784091406491	
uwasa-no-himeko	うわさの姫子	standard	30	9784091406507	
uwasa-no-himeko	うわさの姫子	standard	31	9784091408914	
uwasa-no-pink-house-806	うわさのピンクハウス806	standard	1	9784061701120	うわさのピンクハウス806（1）
uwasa-no-pink-house-806	うわさのピンクハウス806	standard	2	9784061701137	うわさのピンクハウス806（2）
uwasa-no-short-hoopu	噂のショートホープ	bunkobon	1	9784253016919	噂のショートホープ（1）
uwasa-no-short-hoopu	噂のショートホープ	bunkobon	2	9784253016926	噂のショートホープ（2）
uwasa-no-short-hoopu	噂のショートホープ	bunkobon	3	9784253016933	噂のショートホープ（3）
uwasa-no-short-hoopu	噂のショートホープ	bunkobon	4	9784253016940	噂のショートホープ（4）
v8-kid	V8キッド	deluxe	1	9784063216097	V8キッド（1）
v8-kid	V8キッド	standard	2	9784063216240	V8キッド（2）
v8-tantei-dick	V8探偵Dick	standard	1	9784873666495	V8探偵Dick
vaacharu-batoraa-jin	ヴァーチャルバトラー仁	standard	1	9784870256545	ドラゴンクエストヴァーチャルバトラー仁（1）
vaacharu-batoraa-jin	ヴァーチャルバトラー仁	standard	2	9784870252646	ドラゴンクエストヴァーチャルバトラー仁（2）
vaacharu-batoraa-jin	ヴァーチャルバトラー仁	standard	3	9784870253391	ドラゴンクエストヴァーチャルバトラー仁（3）
vaacharukaruchaa	転輪聖王	standard	1	9784391915648	転輪聖王
vaajinzu-saikou-no-shotaiken	ヴァージンズ最高の初体験	standard	1	9784063412345	ヴァージンズ最高の初体験
vaelber-saga	ヴェルバーサーガ	standard	1	9784829183076	ヴェルバ-サ-ガ（1）
vaelber-saga	ヴェルバーサーガ	standard	2	9784829183281	ヴェルバーサーガ（2）
vaelber-saga	ヴェルバーサーガ	standard	3	9784049262339	ヴェルバーサーガ（3）
vagabond-fish	ヴァガボンド・フィッシュ	standard	1	9784403612343	ヴァガボンド・フィッシュ（1）
vagabond-fish	ヴァガボンド・フィッシュ	standard	2	9784403612787	ヴァガボンド・フィッシュ（2）
valentine-panic	バレンタイン・パニック	standard	1	9784049241068	バレンタイン・パニック
valkyrie-no-bouken-gaiden	ワルキューレの冒険外伝	standard	1	9784885542152	ワルキューレの冒険外伝
valkyrie-profile-4koma-4-ga-gekijou	ヴァルキリープロファイル 4コママンガ劇場	standard	1	9784757502031	ヴァルキリープロファイル4コママンガ劇場
valkyrie-profile-4koma-4-ga-gekijou	ヴァルキリープロファイル 4コママンガ劇場	standard	2	9784757502550	ヴァルキリープロファイル4コママンガ劇場（2）
valkyrie-profile-4koma-4-ga-gekijou	ヴァルキリープロファイル 4コママンガ劇場	standard	3	9784757503250	ヴァルキリープロファイル4コママンガ劇場（3）
valkyrie-profile-4koma-4-ga-gekijou	ヴァルキリープロファイル 4コママンガ劇場	standard	4	9784757503779	ヴァルキリープロファイル4コママンガ劇場（4）
