isbn13	date	publisher	series	volume	title	kana	creators	creators_roled
9784757598065	2025.4	スクウェア・エニックス	ガンガンコミックスjoker	2	黒黒黒黒. 2	コッコククログロ	天上, 涼太郎	天上涼太郎:著
9784049164442	2025.4	KADOKAWA	電撃コミックスNEXT ; N609-02	2	蠱毒の胡蝶はどんな夢を見るのか? 2	コドクノコチョウワドンナユメオミルノカ	耳式/鴉, ぴえろ, 1991-	耳式:漫画/鴉ぴえろ:原作
9784861174711	2025.4	文苑堂	バベルコミックス		媚び売りふぇいす	コビウリフェイス	魚山ケイジ 著	魚山ケイジ:著
9784845868094	2025.4	リイド社	パーフェクト・メモワール	Vol. 38	コミック艶. Vol. 38	コミックエン		
9784868120360	2025.4	ワニマガジン社	WANIMAGAZINE COMICS SPEC		交尾のために生きている	コレノタメニイキテイル	ぴざぬこ 著	ぴざぬこ:著
9784575421422	2025.5	双葉社	モンスターコミックスf	5	愛さないといわれましても : 元魔王の伯爵令嬢は生真面目軍人に餌付けをされて幸せになる. 5	アイサナイトイワレマシテモ:モトマオウノハクシャクレイジョウワキマジメグンジンニ	石野, 人衣/豆田, 麦	石野人衣:漫画/豆田麦:原作/花染なぎさ:キャラクター原案
9784434352676	2025.5	アルファポリス	Regina COMICS	1	愛されない花嫁は初夜を一人で過ごす. 1	アイサレナイハナヨメワショヤオヒトリデスゴス	リオール/森本, マチ	リオール:原作/森本マチ:漫画/あん穏:キャラクター原案
9784088845197	2025.5	集英社	ジャンプコミックス	32	青の祓魔師. 32	アオノエクソシスト	加藤, 和恵, 1980-	加藤和恵:著
9784088845104	2025.5	集英社	ジャンプコミックス	20	アオのハコ. 20	アオノハコ	三浦, 糀	三浦糀:著
9784866578514	2025.5	フロンティアワークス	Arianrose Comics	5	悪役令嬢後宮物語～王国激動編～. 5	アクヤクレイジョウコウキュウモノガタリオウコクゲキドウヘン	鳥屋/涼風	鳥屋:著/涼風:原作/鈴ノ助:キャラクター原案
9784799220498	2025.5	キルタイムコミュニケーション	アンリアルコミックス ; 336		悪役令嬢編 : 別冊コミックアンリアル	アクヤクレイジョウヘン:ベッサツコミックアンリアル		
9784815562144	2025.5	英和出版社	Kanon mia comics ; 014	2	悪役令嬢は傲慢伯爵に屈しない. 2	アクヤクレイジョウワゴウマンハクシャクニクッシナイ	安里, 瀅	安里瀅:著
9784861174742	2025.5	文苑堂	バベルコミックス		徒花	アダバナ	ちろたた 著	ちろたた:著
9784821110476	2025.5	ぶんか社	Bunkasha comics		あなたが体験した怖い話 : 行ってはいけない!心霊スポット	アナタガタイケンシタコワイハナシ:イッテワイケナイ!シンレイスポット		
9784866538679	2025.5	コアマガジン	メガストアコミックスシリーズ ; No.799		アラガウ水際	アラガウミズギワ	はっせん 著	はっせん:著
9784823608513	2025.5	ジーオーティー	GOT COMICS		淡く、濃い、恋。	アワクコイコイ	スピリタス太郎 著	スピリタス太郎:著
9784799220474	2025.5	キルタイムコミュニケーション	ブラックチェリーコミックス		異形ト蜜	イギョウトミツ	奈月 著	奈月:著
9784799220412	2025.5	キルタイムコミュニケーション	アンリアルコミックス ; 334		異種淫楽 : クリーチャーに堕ちる敗北ヒロイン	イシュインラク:クリーチャーニオチルハイボクヒロイン	天乃輝 著	天乃輝:著
9784824204264	2025.5	一二三書房	LAVARE comics plus	1	異世界女王と転生デザイナー = The Queen of Another World and Reincarnated Designer. 1	イセカイジョオウトテンセイデザイナー	Jkyum/Saedle	Jkyum:原作/Saedle:漫画
9784098540983	2025.5	小学館	Ura Sunday comics = 裏少年サ	5	一勝千金. 5	イッショウセンキン	サンドロビッチ・ヤバ子/MAAM	サンドロビッチ・ヤバ子:原作/MAAM:作画
9784803021196	2025.5	アース・スターエンターテイメント	EARTH STAR COMICS	2	稲穂くんは偽カノジョのはずなのに = Inaho-kun is supposed to be a Fake Sweetheart. 2	イナホクンワニセカノジョノハズナノニ	とこのま, 1992-	とこのま:著
9784088845227	2025.5	集英社	ジャンプコミックス	1	イマニン. 1	イマニン	馬渕, 朝子/安藤, コウヘイ	馬渕朝子, 安藤コウヘイ:著
9784865377446	2025.5	ゲネシス	GENESYS COMICS		淫果～INGA～ : 姦獄の女殺し屋	インガ:カンゴクノオンナコロシヤ	天馬ふぇみお 著	天馬ふぇみお:著
9784799220405	2025.5	キルタイムコミュニケーション	アンリアルコミックス ; 333		淫獄密室事変	インゴクミッシツジヘン	ソメジマ 著	ソメジマ:著
9784785979102	2025.5	少年画報社		1	インスタントマザー = instant mother. 1	インスタントマザー	熊田, 龍泉	熊田龍泉:著
9784098731152	2025.5	小学館	モバフラフラワーコミックスα	9	嘘つきな初恋～王子様はドSホスト～. 9	ウソツキナハツコイオウジサマワドエスホスト	鈴井, アラタ	鈴井アラタ:著
9784785979232	2025.5	少年画報社	YKコミックス	8	宇宙人ムームー. 8	ウチュウジンムームー	宮下, 裕樹	宮下裕樹:著
9784803021233	2025.5	アース・スターエンターテイメント	EARTH STAR COMICS	11	生まれた直後に捨てられたけど、前世が大賢者だったので余裕で生きてます = Since my previous life was a wise man,I can afford to live. : 最強赤ちゃん大暴走. 11	ウマレタチョクゴニステラレタケドゼンセガダイケンジャダッタノデヨユウデイキテマス	九頭, 七尾/遠田, マリモ	九頭七尾, 鍋島テツヒロ:原作/遠田マリモ:漫画
9784866578538	2025.5	フロンティアワークス	Arianrose Comics	3	裏切られた黒猫は幸せな魔法具ライフを目指したい. 3	ウラギラレタクロネコワシアワセナマホウグライフオメザシタイ	桜木, 晶/クレハ	桜木晶:著/クレハ:原作/ヤミーゴ:キャラクター原案
9784088845111	2025.5	集英社	ジャンプコミックス	3	悪祓士のキヨシくん. 3	エクソシストノキヨシクン	臼井, 彰一	臼井彰一:著
9784391164381	2025.5	主婦と生活社	PASH!COMICS	4	え、社内システム全てワンオペしている私を解雇ですか? 4	エシャナイシステムスベテワンオペシテイルワタクシオカイコデスカ	伊於/下城米, 雪	伊於:漫画/下城米雪:原作/icchi:キャラクター原案
9784868120438	2025.5	ワニマガジン社	WANIMAGAZINE COMICS SPEC		エンドレス	エンドレス	「タカシ」 著	「タカシ」:著
9784087881080	2025.5	集英社			王者の挑戦 : 「少年ジャンプ+」の10年戦記	オウジャノチョウセン:ショウネンジャンププラスノジュウネンセンキ	戸部田, 誠, 1978-	戸部田誠:著
9784098730667	2025.5	小学館	flowersフラワーコミックスα	6	狼の娘. 6	オオカミノムスメ	小玉, ユキ	小玉ユキ:著
9784902800968	2025.5	K&amp;Bパブリッシャーズ			大橋裕之の1P	オオハシヒロユキノワンピー	大橋, 裕之, 1980-	大橋裕之:著
9784821110483	2025.5	ぶんか社	Bunkasha comics	2025 春	大盛!!みこすり半劇場. 2025 春	オオモリ!!ミコスリハンゲキジョウ	岩谷, テンホー	岩谷テンホー:
9784832259782	2025.5	芳文社	Manga time comics	1	沖浪荘202号の漫研部. 1	オキナミソウ202ゴウノマンケンブ	ぎんもく	ぎんもく:著
9784107728296	2025.5	新潮社	Bunch comics	10	沖縄で好きになった子が方言すぎてツラすぎる. 10	オキナワデスキニナッタコガホウゲンスギテツラスギル	空, えぐみ	空えぐみ:
9784575382082	2025.5	双葉社	marginal		乙女ゲームの悪役が、隠しキャラを恋人になんかするもんじゃない	オトメゲームノアクヤクガカクシキャラオコイビトニナンカスルモンジャナイ	森, キヨウ/村井, なお	森キヨウ:漫画/村井なお:原作
9784861174735	2025.5	文苑堂	バベルコミックス		溺れる私、蕩ける私	オボレルワタシトロケルワタシ	つるおみ 著	つるおみ:著
9784832292963	2025.5	芳文社	花音コミックス		「お前がいい」なんて言われたら。	「オマエガイイ」ナンテイワレタラ。	鳥田, ちず	鳥田ちず:著
9784391165258	2025.5	主婦と生活社	PASH!COMICS	3	俺だけスキルがやたらポエミーなんだけど : 攻略!大ダンジョン時代. 3	オレダケスキルガヤタラポエミーナンダケド:コウリャクダイダンジョンジダイ	能勢, ナツキ/てんたくろー	能勢ナツキ:漫画/てんたくろー:原作/nyanya:キャラクター原案
9784866538792	2025.5	コアマガジン	メガストアコミックスシリーズ ; No.796		女の子には勝てナイ感じです	オンナノコニワカテナイカンジデス	ぼるしち 著	ぼるしち:著
9784396786021	2025.5	祥伝社	On blue comics		オンリー・トーク	オンリー・トーク	一穂, ミチ/志村, 貴子, 1973-	一穂ミチ:原作/志村貴子:作画
9784592721642	2025.5	白泉社	HANAMARU COMICS PREMIUM	上	帰り道はずっと君と. 上	カエリミチワズットキミト	シロリ	シロリ:著
9784592721659	2025.5	白泉社	HANAMARU COMICS PREMIUM	下	帰り道はずっと君と. 下	カエリミチワズットキミト	シロリ	シロリ:著
9784592166603	2025.5	白泉社	YOUNG ANIMAL COMICS	5	描くなるうえは. 5	カクナルウエワ	高畑, 弓/蒲, 夕二	高畑弓:原作/蒲夕二:作画
9784088844138	2025.5	集英社	ジャンプコミックス	07	カグラバチ. 07	カグラバチ	外薗, 健	外薗健:著
9784592165941	2025.5	白泉社	YOUNG ANIMAL COMICS	2	かさねがさねの初恋ですが. 2	カサネガサネノハツコイデスガ	もろみ, 新	もろみ新:著
9784785979171	2025.5	少年画報社	YKコミックス	3	形代ミサヲの花嫁修業っ!? 3	カタシロミサオノハナヨメシュギョウッ	めたりかん	めたりかん:著
9784832259775	2025.5	芳文社	Manga time comics	2	かむろの異国料理帖 : すずは出島のくずねりさん. 2	カムロノイコクリョウリチョウ:スズワデジマノクズネリサン	山内, かひろ	山内かひろ:
9784866538815	2025.5	コアマガジン	メガストアコミックスシリーズ ; No.798		かわいいひと	カワイイヒト	柴崎ショージ 著	柴崎ショージ:著
9784098730650	2025.5	小学館	flowersフラワーコミックスα	13	神無月紫子の優雅な暇潰し = Yukariko Kannazuki&#39;s elegant killing of time. 13	カンナズキユカリコノユウガナヒマツブシ	赤石, 路代	赤石路代:著
9784785979256	2025.5	少年画報社	YKコミックス	2	ガーディアン = GUARDIAN. 2	ガーディアン	武田, すん	武田すん:著
9784081024353	2025.5	集英社	Shueisha mook		岸辺露伴ジャンプ	キシベロハンジャンプ		
9784785979133	2025.5	少年画報社	ねこぱんちコミックス	27	キジトラ猫の小梅さん. 27	キジトラネコノコウメサン	ほしの, なつみ	ほしのなつみ:著
9784592165798	2025.5	白泉社	YOUNG ANIMAL COMICS	7	キッチンカー『デリ・ジョイ』 : 車窓から異世界へ美味いもの密輸販売中! 7	キッチンカーデリジョイ:シャソウカライセカイエウマイモノミツユハンバイチュウ	水晶, 零/りぃん	水晶零:漫画/りぃん:原作/ゆき哉:キャラクター原案
9784785979164	2025.5	少年画報社	YKコミックス	28	KIPPO. 28	キッポ	田中, 宏, 1970-	田中宏:著
9784434354113	2025.5	ブラスト出版	occupai	[3]	きもちぃイジメ。. [3]	キモチィイジメ	めぬ。 著	めぬ。:著
9784823608520	2025.5	ジーオーティー	GOT COMICS		巨乳の友達と付き合うまでの話	キョニュウノトモダチトツキアウマデノハナシ	フグタ家 著	フグタ家:著
9784799220382	2025.5	キルタイムコミュニケーション	二次元ドリームコミックス ; 769	SP22	くっ殺ヒロインズ. SP22	クッコロヒロインズ		
9784803021219	2025.5	アース・スターエンターテイメント	EARTH STAR COMICS	3	国に最強のバリアを張ったら平和になりすぎて追放されました。 : 俺の魔法がヤバすぎて、美女と魔族に囲まれてるんだが!? 3	クニニサイキョウノバリアオハッタラヘイワニナリスギテツイホウサレマシタ:オレノマ	CK/国吉, みさき	CK:原作/国吉みさき:漫画/トモゼロ:キャラクター原案
9784592162377	2025.5	白泉社	YOUNG ANIMAL COMICS	7	軍師黒田官兵衛伝. 7	グンシクロダカンベエデン	重野, なおき	重野なおき:著
9784098731039	2025.5	小学館	プチコミックフラワーコミックスα	7	結婚しましょう、恋する前に. 7	ケッコンシマショウコイスルマエニ	宮園, いづみ	宮園いづみ:著
9784091540256	2025.5	小学館	コロコロコミックススペシャル	1	ケツバトラー = KETSU BATTLER. 1	ケツバトラー	高出, なおたか, 1991-	高出なおたか:著
9784088844206	2025.5	集英社	ジャンプコミックス	23	怪物事変. 23	ケモノジヘン	藍本, 松	藍本松:著
9784098540709	2025.5	小学館	裏少年サンデーコミックス	29	ケンガンオメガ. 29	ケンガンオメガ	サンドロビッチ・ヤバ子/だろめおん	サンドロビッチ・ヤバ子:原作/だろめおん:作画
9784396786045	2025.5	祥伝社	On blue comics		恋地獄で待つ	コイジゴクデマツ	ダヨオ	ダヨオ:
9784861529955	2025.5	青幻舎			こうの史代鳥がとび、ウサギもはねて、花ゆれて、走ってこけて、長い道のり	コウノフミヨトリガトビウサギモハネテハナユレテハシッテコケテナガイミチノリ	こうの, 史代	こうの史代:著
9784088845463	2025.5	集英社	ジャンプコミックス	1	こころの一番暗い部屋 = The darkest room of my heart. 1	ココロノイチバンクライヘヤ	雨夜, 幽歩	雨夜幽歩:著
9784868120421	2025.5	ワニマガジン社	WANIMAGAZINE COMICS SPEC		ここは淫らな異世界です。	ココワミダラナイセカイデス	ミャモ 著	ミャモ:著
9784815551087	2025.5	英和出版社	DAISY COMICS	上	こっち向いてグレア. 上	コッチムイテグレア	晴屋, うまこ	晴屋うまこ:著
9784815551100	2025.5	英和出版社	DAISY COMICS	下	こっち向いてグレア. 下	コッチムイテグレア	晴屋, うまこ	晴屋うまこ:著
9784434356759	2025.5	アルファポリス	Regina COMICS	1	子ども扱いしないでください! : 幼女化しちゃった完璧淑女は、騎士団長に甘やかされる. 1	コドモアツカイシナイデクダサイ:ヨウジョカシチャッタカンペキシュクジョワキシダン	佐崎, 咲/十屋, つぐみ	佐崎咲:原作/十屋つぐみ:漫画/Tobi:キャラクター原案
9784088844367	2025.5	集英社	ジャンプコミックス	2	このクラスにギャルはいない. 2	コノクラスニギャルワイナイ	時田, 時雨	時田時雨:著
9784098731145	2025.5	小学館	モバフラフラワーコミックスα	8	この極道調教中につき. 8	コノゴクドウチョウキョウチュウニツキ	夜神, 里奈	夜神里奈:著
9784098634170	2025.5	小学館	BIG SPIRITS COMICS	4	この世は戦う価値がある. 4	コノヨワタタカウカチガアル	こだま, はつみ	こだまはつみ:著
9784785979188	2025.5	少年画報社	YKコミックス	6	近野智夏の腐じょうな日常. 6	コンノチカノフジョウナニチジョウ	渡邊, ダイスケ/大羽, 隆廣	渡邊ダイスケ:原作/大羽隆廣:作画
9784391165210	2025.5	主婦と生活社	PASH!COMICS	1	極悪令嬢の勘違い救国記. 1	ゴクアクレイジョウノカンチガイキュウコクキ	榎戸, 埜恵/馬路, まんじ	榎戸埜恵:漫画/馬路まんじ:原作/由夜:キャラクター原案
9784088842905	2025.5	集英社	ジャンプコミックス	5	極楽街. 5	ゴクラクガイ	佐乃, 夕斗	佐乃夕斗:著
9784091794765	2025.5	小学館	ビッグスピリッツコミックススペシャル	1	午後のおいしい薬膳日記 = Gogo&#39;s Diary of delicious medicinal cooking. 1	ゴゴノオイシイヤクゼンニッキ	午後/櫻井, 大典	午後:著/櫻井大典:監修
9784821110469	2025.5	ぶんか社	Bunkasha comics	Vol. 52	ごはん日和. Vol. 52	ゴハンビヨリ		
9784866697611	2025.5	Jパブリッシング	arca comics		最愛の別人	サイアイノベツジン	京, ゆき緒	京ゆき緒:著
9784866538808	2025.5	コアマガジン	メガストアコミックスシリーズ ; No.797		サキュバてぃっく	サキュバティック	復八磨直兎 著	復八磨直兎:著
9784592162506	2025.5	白泉社	YOUNG ANIMAL COMICS	5	真田魂. 5	サナダダマシイ	重野, なおき	重野なおき:著
9784088844992	2025.5	集英社	ジャンプコミックス	2	サンキューピッチ. 2	サンキューピッチ	住吉, 九	住吉九:著
9784758086899	2025.5	一迅社	IDコミックス. Zero-sum comics	5	虐げられ乙女の幸せな嫁入り : アンソロジーコミック. 5	シイタゲラレオトメノシアワセナヨメイリ:アンソロジーコミック		
9784048996853	2025.5	ブシロードワークス	ブシロードコミックス		虐げられ聖女でも自分の幸せを祈らせていただきます! : アンソロジーコミック	シイタゲラレセイジョデモジブンノシアワセオイノラセテイタダキマス:アンソロジーコ		
9784821110377	2025.5	ぶんか社	Bunkasha comics	1	子宮恋愛. 1	シキュウレンアイ	佐々江, 典子	佐々江典子:
9784821110384	2025.5	ぶんか社	Bunkasha comics	2	子宮恋愛. 2	シキュウレンアイ	佐々江, 典子	佐々江典子:
9784091540300	2025.5	小学館	コロコロコミックススペシャル		漆黒のハリネズミ シャドウ・ザ・ヘッジホッグ = Shadow the Hedgehog	シッコクノハリネズミシャドウザヘッジホッグ	今田, ユウキ/セガ (2020年)	今田ユウキ:著/セガ:原作
9784758087025	2025.6	一迅社	IDコミックス. Zero-sum comics	14	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. 14	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784758087032	2025.6	一迅社	IDコミックス. Zero-sum comics	ざまぁ編 4	悪役令嬢ですが、幸せになってみせますわ! : アンソロジーコミック. ざまぁ編 4	アクヤクレイジョウデスガ、シアワセニナッテミセマスワ!:アンソロジーコミック		
9784048996938	2025.6	ブシロードワークス	ブシロードコミックス		異世界転生したからには、2度目の人生たくましく生きてやろうじゃない! : アンソロジーコミック	イセカイテンセイシタカラニワニドメノジンセイタクマシクイキテヤロウジャナイ:アン		
9784799772607	2025.6	リブレ	クロフネcomics. くろふねピクシブシリーズ		異世界で不滅の愛を捧げます : BLアンソロジー	イセカイデフメツノアイオササゲマス:BLアンソロジー		
9784048996921	2025.6	ブシロードワークス	ブシロードコミックス		愛しき彼を導いてこそ真の令嬢ですわ! : アンソロジーコミック	イトシキカレオミチビイテコソシンノレイジョウデスワ:アンソロジーコミック		
9784865377453	2025.6	ゲネシス	GENESYS COMICS		色々出ちゃってますけど!	イロイロデチャッテマスケド	フロモチ 著	フロモチ:著
9784785979454	2025.6	少年画報社	ぐる漫	No. 82 (いなり寿司とのり巻き編)	思い出食堂. No. 82 (いなり寿司とのり巻き編)	オモイデショクドウ		
9784866538686	2025.6	コアマガジン	メガストアコミックスシリーズ ; No.802		カノジョの発情スイッチ : こんぷりーと	カノジョノハツジョウスイッチ:コンプリート	ベコ太郎 著	ベコ太郎:著
9784781624655	2025.6	イースト・プレス			カフヱーピウパリア = CAFÉ PUPARIA	カフェーピウパリア	朝際, イコ	朝際イコ:著
9784868120469	2025.6	ワニマガジン社	WANIMAGAZINE COMICS SPEC		着たままえっち	キタママエッチ	ちょいぴろ 著	ちょいぴろ:著
9784758019811	2025.6	一迅社	ベビードール×comics		氷の騎士様にえっちに愛でられちゃう : アンソロジー	コオリノキシサマニエッチニメデラレチャウ:アンソロジー		
9784845868131	2025.6	リイド社	パーフェクト・メモワール	Vol. 39	コミック艶. Vol. 39	コミックエン		
9784867105276	2025.6	ガイドワークス	GW MOOK ; 948		COMICスロマン爆艶エキサイティング	コミックスロマンバクエンエキサイティング		
9784866538884	2025.6	コアマガジン	メガストアコミックスシリーズ ; No.806		これからはじまる	コレカラハジマル	馬胃 著	馬胃:著
9784821110674	2025.6	ぶんか社	Bunkasha comics	Vol. 53	ごはん日和. Vol. 53	ゴハンビヨリ		
9784758019910	2025.6	一迅社	ベビードール×comics		残虐皇太子は幸薄令嬢を甘くみだらに堕としたい。 : アンソロジー	ザンギャクコウタイシワコウハクレイジョウオアマクミダラニオトシタイ。:アンソロジ		
9784868120476	2025.6	ワニマガジン社	WANIMAGAZINE COMICS SPEC		ざんげしゃせ～	ザンゲシャセー	いつつせ 著	いつつせ:著
9784868120513	2025.7	ワニマガジン社	WANIMAGAZINE COMICS SPEC		あうとろー	アウトロー	untsuku 著	untsuku:著
9784591186558	2025.7	ポプラ社		18	アニメコミックおしりたんてい. 18	アニメコミックオシリタンテイ		
9784799220580	2025.7	キルタイムコミュニケーション	アンリアルコミックス ; 337		あやかしの淫女	アヤカシノインジョ	ラララ・ホリディ 著	ラララ・ホリディ:著
9784868120490	2025.7	ワニマガジン社	WANIMAGAZINE COMICS SPEC		異種族レズビアンズ	イシュゾクレズビアンズ	姶蜜 著	姶蜜:著
9784862796875	2025.7	モーターマガジン社	モーターマガジンムック		頭文字Dバリバリ伝説 : しげの秀一2&amp;4大全	イニシャルディーバリバリデンセツ:シゲノシュウイチニアンドヨンタイゼン		
9784866538693	2025.7	コアマガジン	メガストアコミックスシリーズ ; No.810		妹・姪っ子発情中	イモウトメイッコハツジョウチュウ	西川康 著	西川康:著
9784779652400	2025.7	三栄	サンエイムック. 大解剖ベストシリーズ		楳図かずお大解剖	ウメズカズオダイカイボウ		
9784868120520	2025.7	ワニマガジン社	WANIMAGAZINE COMICS SPEC		えちえち本番ランド	エチエチホンバンランド	肉棒魔羅ノ進 著	肉棒魔羅ノ進:著
9784098731602	2025.7	小学館	Cheese!フラワーコミックススペシャル		王の獣公式ファンブック : 掩蔽のアルカナ	オウノケモノコウシキファンブック:エンペイノアルカナ	藤間, 麗	藤間麗:著
9784065395820	2025.7	講談社	KCDX		傷モノの花嫁公式ファンブック	キズモノノハナヨメコウシキファンブック	講談社	友麻碧, 藤丸豆ノ介:原作/講談社 編集:
9784022520715	2025.7	朝日新聞出版			鬼滅月想譚 : 『鬼滅の刃』無限城戦の宿命論	キメツゲッソウタン:キメツノヤイバムゲンジョウセンノシュクメイロン	植, 朗子, 1977-	植朗子:著
9784861174780	2025.7	文苑堂	バベルコミックス		ぎゅうっと愛して	ギュウットアイシテ	牛タン 著	牛タン:著
9784801986558	2025.7	竹書房	Bamboo comics		クールなメイドさんにねっとり甘やかされちゃう : アンソロジーコミック	クールナメイドサンニネットリアマヤカサレチャウ:アンソロジーコミック		
9784861174797	2025.7	文苑堂	バベルコミックス		煙る恋情	ケブルレンジョウ	こーり 著	こーり:著
9784575861105	2025.7	双葉社	ACTION COMICS		小林さんちのメイドラゴン公式ファンブックまるごとカンナ	コバヤシサンチノメイドラゴンコウシキファンブックマルゴトカンナ	クール教信者	クール教信者:著
9784802159098	2025.7	エックスワン	メディアパルムック	Vol.23	コミケPlus. Vol.23	コミケプラス		
9784758087100	2025.7	一迅社	ベビードール×comics		極悪皇帝の求愛Hでイカされちゃうアンソロジー	ゴクアクコウテイノキュウアイHデイカサレチャウアンソロジー		
9784798638935	2025.7	ホビージャパン	HJコミックス ; HJC398	4	才女のお世話 : 高嶺の花だらけな名門校で、学院一のお嬢様 (生活能力皆無) を陰ながらお世話することになりました. 4	サイジョノオセワ:タカネノハナダラケナメイモンコウデ、ガクインイチノオジョウサマ	坂石, 遊作, 1994-/水島, 空彦	坂石遊作:原作/水島空彦:漫画
9784866539096	2025.8	コアマガジン	メガストアコミックスシリーズ ; No.815		青くとろける	アオクトロケル	野田ぐり 著	野田ぐり:著
9784799773529	2025.8	リブレ	クロフネcomics. くろふねピクシブシリーズ		悪役令嬢は溺愛ループから解放されたい! : アンソロジー	アクヤクレイジョウワデキアイループカラカイホウサレタイ!:アンソロジー		
9784861174810	2025.8	文苑堂	バベルコミックス		甘い時間と滴る日々	アマイジカントシタタルヒビ	waves 著	waves:著
9784799220689	2025.8	キルタイムコミュニケーション	ブラックチェリーコミックス		意識高い系院生触手指導 : 堕ちゆくプライド	イシキタカイケイインセイショクシュシドウ:オチユクプライド	ぶらんらん 著	ぶらんらん:著
9784823608971	2025.8	ジーオーティー	GOT COMICS		田舎にはこれくらいしか娯楽がない	イナカニワコレクライシカゴラクガナイ	しゃよー 著	しゃよー:著
9784098635238	2025.8	小学館	ビッグコミックス	2	INOZ = 伊能図 : 55歳から歩いて作る日本地図. 2	イノウズ	小安, 珠世	こやす珠世:著
9784048115087	2025.8	KADOKAWA	Pomme Comics	2	淫紋OLになった私が、欲望を暴かれてみだらにトロトロ執愛されちゃうアンソロジー. 2	インモンオーエルニナッタワタシガヨクボウオアバカレテミダラニトロトロシュウアイサ		
9784823608834	2025.8	ジーオーティー	GOT COMICS		淫乱妖怪エクソシズム	インランヨウカイエクソシズム	とこわん 著	とこわん:著
9784801987326	2025.8	竹書房	Bamboo comics		浮気・NTR百合アンソロジー	ウワキ・NTRユリアンソロジー		
9784065404676	2025.8	講談社		14	OTOMO THE COMPLETE WORKS. 14	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784065408469	2025.8	講談社		31	OTOMO THE COMPLETE WORKS. 31	オオトモザコンプリートワークス	大友, 克洋, 1954-	大友克洋:著
9784758087582	2025.8	一迅社	IDコミックス	6	お兄ちゃんはおしまい!公式アンソロジーコミック. 6	オニイチャンワオシマイ!コウシキアンソロジーコミック		
9784785979881	2025.8	少年画報社	ぐる漫	No. 83 (ひんやり♪冷凍みかん編)	思い出食堂. No. 83 (ひんやり♪冷凍みかん編)	オモイデショクドウ		
9784866539089	2025.8	コアマガジン	メガストアコミックスシリーズ ; No.814		可愛いなら愛して	カワイイナラアイシテ	小箱みみず 著	小箱みみず:著
9784799220719	2025.8	キルタイムコミュニケーション	アンリアルコミックス ; 338		寄生洗脳～歯向かう雌を思いのままに : 別冊コミックアンリアル	キセイセンノウハムカウメスオオモイノママニ:ベッサツコミックアンリアル		
9784799220702	2025.8	キルタイムコミュニケーション	二次元ドリームコミックス ; 774	SP23	くっ殺ヒロインズ. SP23	クッコロヒロインズ		
9784866539010	2025.8	コアマガジン	メガストアコミックスシリーズ ; No.813	1ノ巻	くノ一ぼたん. 1ノ巻	クノイチボタン	田辺京 著	田辺京:著
9784799220818	2025.8	キルタイムコミュニケーション	アンリアルコミックス ; 341		けもみみえっち～発情期をきっかけに結ばれた獣っ娘たち～ : 別冊コミックアンリアル	ケモミミエッチハツジョウキオキッカケニムスバレタケモノッコタチ:ベッサツコミック		
9784866539003	2025.8	コアマガジン	メガストアコミックスシリーズ ; No.812		交尾指導 : 蕩ける子宮を受精するまで躾け中	コウビシドウ:トロケルシキュウオジュセイスルマデシツケチュウ	野良黒ネロ 著	野良黒ネロ:著
9784845868186	2025.8	リイド社	パーフェクト・メモワール	Vol. 40	コミック艶. Vol. 40	コミックエン		
9784823608810	2025.8	ジーオーティー	GOT COMICS		蠱惑ぶりりあんと	コワクブリリアント	海野りょう 著	海野りょう:著
9784799773512	2025.8	リブレ	クロフネdeluxe		ごしゅじん様しか勝たん! : ぼくたちケダモノご主人の恋見守り隊 : ライトBLアンソロジー	ゴシュジンサマシカカタン!:ボクタチケダモノゴシュジンノコイミマモリタイ:ライト		
9784868120537	2025.8	ワニマガジン社	WANIMAGAZINE COMICS SPEC		ごほーびほしいな?	ゴホービホシイナ	橙織ゆぶね 著	橙織ゆぶね:著
9784868120599	2025.9	ワニマガジン社	WANIMAGAZINE COMICS SPEC		愛にイクよ!	アイニイクヨ	konnyaku 著	konnyaku:著
9784065380826	2025.9	講談社	KCDX		悪食令嬢と狂血公爵～その魔物、私が美味しくいただきます!～公式ファンブック = Pass the Monster Meat,Milady!Official Fan book	アクジキレイジョウトキョウケツコウシャクソノマモノワタシガオイシクイタダキマスコ	星, 彼方	星彼方:原作/水辺チカ:漫画/ペペロン:キャラクター原案/講談社:編
9784758087902	2025.9	一迅社	IDコミックス. Zero-sum comics	4	悪役令嬢が婚約破棄されたので、いまから俺が幸せにします。 : アンソロジーコミック. 4	アクヤクレイジョウガコンヤクハキサレタノデ、イマカラオレガシアワセニシマス。:ア		
9784821110957	2025.9	ぶんか社	Bunkasha comics		あなたが体験した怖い話 : 不吉だらけの忌み部屋	アナタガタイケンシタコワイハナシ:フキツダラケノイミベヤ		
9784866539119	2025.9	コアマガジン	メガストアコミックスシリーズ ; No.818		アナタにシてって言われたから	アナタニシテッテイワレタカラ	ヴァリオス 著	ヴァリオス:著
9784065406588	2025.9	講談社	講談社コミックス週刊少年マガジン	23	アルスラーン戦記 23	アルスラーンセンキ	荒川 弘/田中 芳樹	荒川 弘／漫画:/田中 芳樹／原作:
