slug	title	edition	vol	cur_isbn
shinsetsu-sasaki-kojirou-den	真説佐々木小次郎伝!!	standard	2	9784537160369
shinshaku-shinkei-kasanegafuchi	新釈・真景累ケ淵	standard	1	9784088610993
shinshin-agatte-nanbo-taichi-yo-nakuna-2006	新々上がってなンボ!!太一よ泣くな	standard	4	9784862250049
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	1	9784915289279
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	2	9784915289286
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	3	9784915289293
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	4	9784915289309
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	5	9784915289316
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	6	9784915289323
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	7	9784883150960
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	8	9784883151295
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	9	9784883151400
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	10	9784883151646
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	11	9784883151950
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	12	9784883152346
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	13	9784883152780
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	14	9784883153145
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	15	9784883153572
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	17	9784883153947
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	19	9784883154449
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	20	9784883154579
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	21	9784883154890
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	31	9784883155705
shinshin-agatte-nanbo-taichi-yo-nakuna	新々上ってなンボ!!太一よ泣くな	standard	33	9784883158065
shinshun-kuro-shiro-okuyami-kassen	新春黒白おくやみ合戦	standard	1	9784575330427
shinsou-idol-ryuushutsu-jikenshi	真相!アイドル流出事件史	standard	1	9784813050568
shinsou-shinri	身想心裡	deluxe	1	9784063344936
shintani-kaoru	新谷かおる	standard	1	9784575287776
shinuhodo-kisu-shite	死ぬほどKISSして	standard	2	9784845809073
shinwa-ni-natta-gogo	神話になった午後	standard	1	9784091324313
shinya-shounen	深夜少年	standard	1	9784906011506
shinyaku-seisho-1981	新約聖書	standard	1	9784803305746
shinyuu-jingi	真友仁義	standard	1	9784420131063
shinyuu	親友	standard	1	9784088612959
shio-no-koe	汐の声	standard	1	9784257982111
shiokaze-ga-ippai	潮風がいっぱい	standard	1	9784088508238
shiokaze-no-rufuran	潮風のルフラン	standard	1	9784860860172
shiokiya-ogin-namidaame	仕置屋お銀涙雨	standard	1	9784862257437
shion	Shion	standard	1	9784885705441
shion	Shion	standard	3	9784885706141
shiori	しおり	standard	1	9784909333032
shippuuken-hayabusa-tenchuu-mizuno-tadakuni	疾風剣はやぶさ天誅!!水野忠邦	standard	1	9784845852017
shirahana-gentou	白花幻燈	standard	1	9784091330093
shiranai-kuni-no-monogatari	知らない国の物語	standard	1	9784592170235
shirasagi-to-ookami	しらさぎと狼	standard	1	9784592126515
shiraume-no-ishibumi	白梅の碑	standard	1	9784906559176
shiritsu-chaotome-gakuen	私立ちゃ乙女学園	standard	1	9784091312167
shiritsu-gundam-gakuen	私立ガンダム学園	standard	1	9784073040422
shiritsu-otokojuku	私立男塾	standard	6	9784091502865
shiritsu-otokojuku	私立男塾	standard	7	9784091502872
shiritsu-otokojuku	私立男塾	standard	8	9784091502889
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	1	9784901978125
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	2	9784901978170
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	3	9784901978323
shiritsu-shinsengumi	私立新鮮組	standard	1	9784821192069
shiritsu-shinsengumi	私立新鮮組	standard	2	9784821192090
shiritsu-shinsengumi	私立新鮮組	standard	3	9784821192120
shiritsu-shinsengumi	私立新鮮組	standard	4	9784821192151
shiritsu-shinsengumi	私立新鮮組	standard	5	9784821192175
shiritsu-tantei-ebisu-yoshikazu	私立探偵エビスヨシカズ	standard	1	9784938339296
shiritsu-tantei-firippu	私立探偵フィリップ	standard	1	9784408612003
shiritsu-tantei-hama-maiku	私立探偵濱マイク	standard	1	9784862254740
shiritsu-tantei-murata-saburou	私立探偵村田三郎	standard	1	9784872879766
shiritsusentaidaitenjin	市立戦隊ダイテンジン	standard	1	9784886537188
shiriyou-no-umeki	死霊のうめき	standard	1	9784061762596
shiro-no-chuurippu	白のチューリップ	standard	1	9784049244533
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	1	9784887412156
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	2	9784887412415
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	3	9784887412521
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	4	9784887412811
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	5	9784887413177
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	6	9784887413436
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	7	9784887413726
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	8	9784887414020
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	9	9784887414242
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	10	9784887414594
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	11	9784887414914
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	12	9784887415065
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	13	9784887415188
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	14	9784887415379
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	15	9784887415461
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	16	9784887415591
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	17	9784887415690
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	18	9784887415782
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	19	9784887415881
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	20	9784887415997
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	21	9784887416185
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	22	9784887416307
shiro-no-fiorenteiina	白のフィオレンティーナ	standard	23	9784887416413
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	1	9784887417595
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	2	9784887417601
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	9	9784887417755
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	10	9784887417762
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	11	9784887417779
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	12	9784887417786
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	13	9784887417793
shiro-no-fiorenteiina	白のフィオレンティーナ	bunkobon	14	9784887417809
shiro-no-fuwafuwa	白のふわふわ	standard	1	9784757720718
shiro-no-inosentei	白のイノセンティ	standard	1	9784592117742
shiro-to-kuro-no-hitsuji	白と黒の羊	standard	1	9784796240581
shiro-to-kuro-no-hitsuji	白と黒の羊	deluxe	1	9784796243629
shiro-to-kuro-no-hitsuji	白と黒の羊	bunkobon	1	9784796204941
shirobai-fighter-yumenojou-henge	白バイファイター夢之丞変化	standard	1	9784088510088
shirobara-roman	白薔薇ろまん	standard	1	9784061066113
shirobe	シロベ	standard	1	9784091212214
shirobe	シロベ	standard	2	9784091212221
shirogane-no-hana	銀の華	standard	1	9784780801866
shirogane-no-hana	銀の華	standard	2	9784780801873
shirogane-no-hana	銀の華	standard	3	9784780801880
shiroi-doukeshi	白い道化師	standard	1	9784257917052
shiroi-egumonto	白いエグモント	aizoban	1	9784120017469
shiroi-gakuran	白いガクラン	standard	1	9784106030482
shiroi-kaze	白い風	standard	9	9784537006513
shiroi-kaze	白い風	standard	10	9784537005639
shiroi-kaze	白い風	standard	12	9784537005653
shiroi-kaze	白い風	standard	15	9784537008203
shiroi-kaze	白い風	standard	16	9784537008210
shiroi-kaze	白い風	standard	20	9784537008159
shiroi-kaze	白い風	standard	21	9784537008166
shiroi-kaze	白い風	standard	22	9784537010763
shiroi-kaze	白い風	standard	23	9784537010770
shiroi-kaze	白い風	standard	24	9784537030358
shiroi-kaze	白い風	standard	25	9784537030464
shiroi-kioku	白い記憶	standard	1	9784257917700
shiroi-natsu	白い夏	standard	1	9784862255259
shiroi-seiza	白い星座	standard	1	9784257917410
shiroi-suit-yamato	白い戦士ヤマト	standard	15	9784088521459
shiroi-suit-yamato	白い戦士ヤマト	standard	16	9784088521466
shiroi-suit-yamato	白い戦士ヤマト	standard	17	9784088521473
shiroi-suit-yamato	白い戦士ヤマト	standard	18	9784088521480
shiroi-suit-yamato	白い戦士ヤマト	standard	20	9784088521503
shiroi-suit-yamato	白い戦士ヤマト	standard	21	9784088521824
shiroi-suit-yamato	白い戦士ヤマト	standard	22	9784088521831
shiroi-suit-yamato	白い戦士ヤマト	standard	23	9784088521848
shiroi-suit-yamato	白い戦士ヤマト	standard	24	9784088521855
shiroi-suit-yamato	白い戦士ヤマト	standard	25	9784088521862
shiroi-suit-yamato	白い戦士ヤマト	standard	26	9784088521879
shiroi-tenshi	白い天使	standard	1	9784090016509
shiroimofuku	白い喪服	standard	1	9784061780613
shiroki-miko-no-densetsu	白き巫女の伝説	standard	1	9784757501171
shiroo-dasaku-gekijou	しろー駄作劇場	standard	1	9784073012566
shirouto-hitozuma-nandemo-shiteageru	シロウト人妻何でもシテあげる	standard	1	9784862015631
shirubaakuraimu-no-monogatari	シルバークライムの物語	standard	1	9784056011906
shirufiido-no-wana	シルフィードの罠	standard	1	9784803323740
shirufiido-no-wana	シルフィードの罠	deluxe	1	9784063195347
shiryou-no-bishou	死霊の微笑	standard	1	9784253125598
shiryou-no-hana-1996	死霊の花	deluxe	1	9784063197280
shiryou-no-hana	死霊の華	standard	1	9784253125604
shiryou-no-kazoeuta	死霊の数え唄	standard	1	9784253125567
shiryou-no-mai	死霊の舞	standard	1	9784253125574
shiryou-no-mori	死霊の森	standard	1	9784253125581
shiryou-no-okurimono	死霊の贈りもの	standard	1	9784061066717
shiryou-no-sakebi	死霊の叫び	bunkobon	1	9784041947029
shiryou-no-yuki	死霊の雪	standard	1	9784253125611
shisaku-nansensu-senshuu	思索ナンセンス選集	standard	4	9784783510925
shisaku-nansensu-senshuu	思索ナンセンス選集	standard	5	9784783510932
shisaku-nansensu-senshuu	思索ナンセンス選集	standard	6	9784783510949
shisaku-nansensu-senshuu	思索ナンセンス選集	standard	7	9784783510956
shisaku-nansensu-senshuu	思索ナンセンス選集	standard	8	9784783510963
shisei	刺星	standard	1	9784883791606
shiseikatsu-2007	私生活	standard	1	9784892891250
shiseikatsu	私生活	deluxe	1	9784061720237
shisen-no-mukou-ni-itsumo-kimi-ga-ita	視線のむこうにいつも君がいた	standard	1	9784391914665
shisen	死線	standard	1	9784803334036
shisetsu-shouwa-bungaku	私説昭和文学	standard	1	9784091791047
shisetsu-shutchou-host	私設出張ホスト	standard	1	9784883321070
shisetsu-shutchou-joshidaisei	私設出張女子大生	standard	1	9784883321421
shisha-ni-bara-no-hanataba-o	死者に薔薇の花束を	standard	1	9784253095655
shisha-no-kuni	死者のくに	standard	1	9784879067104
shisha-no-kuni	死者のくに	standard	2	9784879067111
shisha-no-kuni	死者のくに	standard	3	9784879067128
shisha-no-mon	死者の門	standard	1	9784879065018
shisha-no-mon	死者の門	standard	2	9784879065025
shisha-no-mon	死者の門	standard	3	9784879065032
shisha-no-utage	死者の宴	standard	1	9784257902133
shisha-to-no-access	死者との交信	standard	1	9784821198573
shishanoshouzou	死者の肖像	standard	1	9784061047136
shishatachi-wa-warau	死者達は笑う	standard	1	9784056012415
shishi-katei-wa-kiki-ippatsu	子子家庭は危機一髪	standard	1	9784592156215
shishi-no-gotoku	獅子の如く	standard	2	9784900872523
shishiou-den	獅子王伝	standard	1	9784091411518
shishiou-den	獅子王伝	standard	2	9784091411525
shishiou-den	獅子王伝	standard	3	9784091411532
shishitachi-no-kouya	獅子たちの荒野	standard	2	9784537008364
shishitachi-no-kouya	獅子たちの荒野	standard	3	9784537008371
shishitachi-no-kouya	獅子たちの荒野	standard	4	9784537008388
shishitachi-no-kouya	獅子たちの荒野	standard	5	9784537008395
shishitachi-no-kouya	獅子たちの荒野	standard	6	9784537008401
shishiza-no-otoko	獅子座の男	standard	1	9784048524322
shishousetsu-dameotoko-wa-tsuraiyo	私笑説・だめ男はつらいよ	standard	1	9784750595023
shishousetsu	私小説	standard	1	9784403615023
shishunki-100-mannen	思春期100万年	standard	1	9784257917458
shishunki	思春期	standard	1	9784061096837
shisukore	しすこれ	standard	1	9784877345464
shisukore	しすこれ	standard	2	9784877346867
shitamachi-senbero-shokudou	下町せんべろ食堂	standard	1	9784253247160
shitamachi-tekkoujo-funtouki-natsu-chan-toukyouhen	下町鉄工所奮闘記ナッちゃん東京編	standard	1	9784834241372
shitatakana-onnatachi	したたかな女達	standard	1	9784592117919
shitatakana-onnatachi	したたかな女達	standard	2	9784592117926
shitenrin	支天輪	standard	1	9784757500143
shitsuji-dono-no-aineko	執事殿の愛猫	standard	1	9784864234528
shitsuji-dono-no-aineko	執事殿の愛猫	standard	2	9784864234573
shitsuji-dono-no-aineko	執事殿の愛猫	standard	3	9784864234634
shitsuji-dono-no-aineko	執事殿の愛猫	standard	4	9784864234689
shitsuji-dono-no-aineko	執事殿の愛猫	standard	5	9784864234740
shitsuji-dono-no-aineko	執事殿の愛猫	standard	6	9784864234801
shitsuji-dono-no-aineko	執事殿の愛猫	standard	7	9784864234870
shitsuren-club	失恋倶楽部	standard	1	9784845806430
shittori-lady-to-amai-mitsu	しっとりレディと甘い蜜	standard	1	9784812484791
shiyanhaitei-christmas	上海亭クリスマス	standard	1	9784049241280
shiyugaa-potsuto-no-naishiyo-banashi	シュガーポットのないしょ話	standard	1	9784061083622
shiyuumatsu-koi-monogatari	週末恋物語	standard	1	9784061701649
shizuka-ni-ohirune	静かにお昼寝	standard	1	9784049240184
shizuka-no-umi	静かの海	standard	1	9784821106387
shizuka-wa-otomeza	静香は乙女座	standard	1	9784883320325
shizuka-wa-otomeza	静香は乙女座	standard	3	9784883320387
shizuku-no-en	雫の艶	standard	1	9784775502891
shizuku-no-fuukei	しずくの風景	standard	1	9784091330031
sho-to-manga-no-duo	書とマンガのデュオ	standard	1	9784838101559
shocking-momoko	ショッキングMOMOKO	standard	1	9784088710600
shocking-pink-33-13	しょっきんぐぴんく33 1/3	standard	3	9784061700383
shoe-maker	Shoe maker	standard	1	9784883791897
shoichi	Shoichi	standard	5	9784884754914
shokatsu-koumei-den	諸葛孔明伝	standard	1	9784096201015
shokatsu-koumei-den	諸葛孔明伝	standard	2	9784096201022
shokatsu-koumei-gurafuteii	諸葛孔明グラフティー	standard	1	9784404013194
shoki-sakuhin-shuu	レフトアンドライト	standard	28	9784049230284
shokuba-no-hana	ショクバの花	standard	1	9784838713288
shokuchuuka	食虫花	standard	1	9784061753938
shokutaku-no-majutsushi	食卓の魔術師	standard	1	9784592117254
shoojikun-fumetsu-no-100-meisaku	ショージ君不滅の100名作	standard	1	9784838712793
shook-up	SHOOK UP!	standard	1	9784049261417
shoori	ショーリ!!	standard	1	9784088516585
shoori	ショーリ!!	standard	2	9784088516592
shooter	シューター	standard	2	9784537097047
shooting-star	シューティング・スター	standard	1	9784091316813
shooting-star	シューティング・スター	standard	2	9784091316820
shooting-star	シューティング・スター	standard	3	9784091316837
shooting-tiger	シューティングタイガー	standard	1	9784257961710
shopannisasagerurokkunrooru	ショパンに捧げるロックンロール	standard	1	9784061064553
short-twist	SHORT TWIST	standard	1	9784091720511
shota-komi	ショタコミ	standard	1	9784790109419
shoubu-ha-toki-no-un-daro	勝負は時の…運だろ?	standard	1	9784048525718
shoubu-ha-toki-no-un-daro	勝負は時の…運だろ?	standard	2	9784048526449
shoubu-ha-toki-no-un-daro	勝負は時の…運だろ?	standard	3	9784048527545
shoubu-ha-toki-no-un-daro	勝負は時の…運だろ?	standard	4	9784048528610
shoubu-ha-toki-no-un-daro	勝負は時の…運だろ?	standard	5	9784048529556
shouchikubai-hashiru	松竹梅走る!!	standard	1	9784575331899
shougeki-bakkure-highschool	笑撃!ばっくれハイスクール	standard	1	9784785952822
shouhin-niwa-te-o-dasuna	商品には手を出すな	standard	1	9784091321329
shouji-youko	庄司陽子	standard	1	9784575288223
shoujiki-ebisu	正直エビス	standard	1	9784880082295
shoujo-doumei	少女同盟	standard	1	9784821194926
shoujo-exorcist	少女エクソシスト	standard	2	9784879067029
shoujo-exorcist	少女エクソシスト	standard	3	9784879067036
shoujo-ga-kowareta-toki	少女が壊れたとき	standard	1	9784253127417
shoujo-guitar-o-hiku	少女、ギターを弾く	standard	1	9784898299128
shoujo-guitar-o-hiku	少女、ギターを弾く	standard	2	9784898299388
shoujo-ijou-shounen-miman	少女以上少年未満	deluxe	1	9784063132250
shoujo-keniya	少女ケニヤ	standard	1	9784796614665
shoujo-mandala	少女曼陀羅	standard	1	9784765930413
shoujo-monogatari	少女物語	standard	1	9784754650513
shoujo-no-enikki	少女の絵日記	standard	1	9784765920728
shoujo-no-kisetsu	少女の季節	standard	1	9784773006223
shoujo-sa-tan	少女サタン	standard	1	9784879067074
shoujo-sa-tan	少女サタン	standard	2	9784879067081
shoujo-sa-tan	少女サタン	standard	3	9784879067098
shoujo-seirigaku	少女生理学	standard	2	9784575831993
shoujo-shinjuu	少女心中	standard	1	9784391914467
shoujo-tantei	少女探偵	standard	1	9784198301910
shoujo-tanteidan	しょうじょ探偵団	standard	1	9784106030475
shoujo-tsubaki	少女椿	standard	1	9784792601294
shoujo-zasshiron	少女雑誌論	standard	1	9784487752966
shoujogensouayashinonishikie	少女幻想怪錦絵	standard	1	9784898293225
shoujohatsunetsu	少女発熱	standard	1	9784898291931
shoujonokisetsu	少女の季節	standard	1	9784765921541
shoujonoshinwa	少女の神話	standard	1	9784765920070
shoujosame	少女鮫	standard	2	9784592111627
shoujotachi-no-etchi-nikki	少女たちのH日記	standard	1	9784790113379
shoujozakari	少女ざかり	standard	1	9784086110013
shoukan-no-banmei	召喚の蛮名	standard	1	9784757712348
shouko-no-etude	章子のエチュード	aizoban	1	9784120018558
shoukoujo-1996	小公女	standard	1	9784834281583
shoukoujo-nakagawa-1983	小公女	standard	1	9784763123084
shoukoushi	小公子	standard	1	9784091413512
shounan-bousouzoku	湘南暴走族	standard	5	9784785946296
shounan-shinjuu	湘南心中	standard	1	9784796286237
shounangurafutei	湘南グラフティ	standard	2	9784785910921
shounen-captain-serekuto	少年キャプテンSELECT	standard	1	9784198300821
shounen-captain-serekuto	少年キャプテンSELECT	standard	3	9784198320324
shounen-esuefu-tanpen	少年SF短篇	standard	1	9784124102239
shounen-esuefu-tanpen	少年SF短篇	standard	2	9784124102277
shounen-esuefu-tanpen	少年SF短篇	standard	3	9784124102352
shounen-esuefu-tanpen	少年SF短篇	standard	4	9784124102390
shounen-esuefu-tanpen	少年SF短篇	standard	5	9784124102437
shounen-esuefu-tanpen	少年SF短篇	standard	6	9784124102475
shounen-furaidee	少年フライデー	standard	1	9784090018428
shounen-furaidee	少年フライデー	standard	2	9784090018435
shounen-ga-yoru-ni-naru-koro	少年が夜になるころ	bunkobon	1	9784893932204
shounen-heroine	少年ヒロイン	standard	1	9784775502341
shounen-ninja-basara-kun-fuyouhime-taikutsuki	「少年忍者バサラくん」芙蓉姫退屈記	standard	1	9784334802592
shounen-ninja-basara-kun-fuyouhime-taikutsuki	「少年忍者バサラくん」芙蓉姫退屈記	standard	2	9784334803278
shounen-ninja-basara-kun	少年忍者バサラくん	standard	1	9784334803001
shounen-ninja-basara-kun	少年忍者バサラくん	standard	2	9784334803599
shounen-ninja-basara-kun	少年忍者バサラくん	standard	3	9784334803810
shounen-ninja-butai-gekkou	少年忍者部隊月光	standard	1	9784257960980
shounen-no-fukasuru-oto	少年の孵化する音	standard	1	9784592126423
shounen-no-machi-zf	少年の町ZF	bunkobon	1	9784883156757
shounen-no-machi-zf	少年の町ZF	bunkobon	2	9784883156764
shounen-no-machi-zf	少年の町ZF	bunkobon	3	9784883156795
shounen-no-machi-zf	少年の町ZF	bunkobon	4	9784883156801
shounen-no-machi-zf	少年の町ZF	bunkobon	5	9784883156832
shounen-no-machi-zf	少年の町ZF	bunkobon	6	9784883156849
shounen-revolution	少年レボリューション	standard	1	9784870315501
shounen-saiyuuki-komandaa-gokuu	少年最勇記コマンダーゴクウ	standard	1	9784891892227
shounen-shikou-josou-destiny	少年嗜好女装destiny	standard	1	9784903705156
shounen-shikou-josou-fureguransu	少年嗜好女装フレグランス	standard	1	9784903705194
shounen-shikou-josou-special	少年嗜好女装スペシャル	standard	1	9784903028736
shounen-shinkaron	少年進化論	standard	1	9784056019384
shounen-shoujo-nippon-no-rekishi	少年少女日本の歴史	standard	1	9784092980211
shounen-shoujo-nippon-no-rekishi	少年少女日本の歴史	standard	2	9784092980228
shounen-shoujo-wa-kunou-suru	少年少女は苦悩する	standard	1	9784790108054
shounen-shoujo	少年少女	standard	1	9784757711808
shounen-shoujo	少年少女	standard	2	9784757713147
shounen-shoujo	少年少女	standard	3	9784757715844
shounen-shoujo	少年少女	standard	4	9784757718326
shounen-shuuhasuu	少年・周波数	standard	1	9784048528931
shounen-shuuhasuu	少年・周波数	standard	2	9784048529464
shounen-shuuhasuu	少年・周波数	standard	3	9784048530897
shounen-shuuhasuu	少年・周波数	standard	4	9784048532280
shounen-shuuhasuu	少年・周波数	standard	5	9784048534024
shounen-shuuhasuu	少年・周波数	standard	6	9784048535526
shounen-teiou	少年帝王	standard	1	9784592126690
shounen-teiou	少年帝王	standard	2	9784592126805
shounen-typhoon	少年台風	standard	1	9784775914458
shounen-typhoon	少年台風	standard	2	9784775914465
shounen-typhoon	少年台風	standard	3	9784775914472
shounen-uchuu	少年宇宙	standard	1	9784592126560
shounen-venus	少年ヴィーナス	standard	1	9784049248029
shounen-venus	少年ヴィーナス	standard	2	9784049248227
shounen-venus	少年ヴィーナス	standard	3	9784049248548
shounen-venus	少年ヴィーナス	standard	4	9784049248760
shounen-zanzou	少年残像	standard	1	9784592124979
shounen-zettai-inryoku	少年☆絶対引力	standard	1	9784048531580
shounenhei-reite-ni-kiyu	少年兵レイテに消ゆ	standard	1	9784593531288
shounentou	少年塔	standard	1	9784838706303
shouri-no-asa	勝利の朝	standard	1	9784091514714
shousetsu-dragon-quest-surii	小説ドラゴンクエストⅢ	standard	1	9784900527416
shousetsu-dragon-quest-surii	小説ドラゴンクエストⅢ	standard	2	9784900527423
shousetsu-fajji	小説FUDGE	standard	4	9784756709424
shousetsu-fajji	小説FUDGE	standard	8	9784756709899
shousetsu-fajji	小説FUDGE	standard	11	9784756704023
shousetsu-hiatari-ryoukou	小説陽あたり良好!	standard	1	9784091307163
shoushin-shoumei-tatari-sama	笑神招迷タタリさま	standard	1	9784870250734
shouta	庄太	standard	1	9784902386165
shouten-akatsuki-no-fundoshi-musume	昇天!!暁のふんどし娘	standard	1	9784938461874
shouwa-ginrouden	昭和銀狼伝	standard	1	9784061754300
shouwa-goeika	昭和御詠歌	standard	1	9784892890963
shouwa-gokudoushi	昭和極道史	standard	4	9784821190096
shouwa-gokudoushi	昭和極道史	standard	5	9784821190133
shouwa-gokudoushi	昭和極道史	standard	6	9784821190171
shouwa-gokudoushi	昭和極道史	standard	7	9784821190195
shouwa-gokudoushi	昭和極道史	standard	10	9784821190317
shouwa-gokudoushi	昭和極道史	standard	11	9784821190362
shouwa-gokudoushi	昭和極道史	standard	12	9784821190379
shouwa-gokudoushi	昭和極道史	standard	13	9784821190386
shouwa-gokudoushi	昭和極道史	standard	14	9784821190393
shouwa-gokudoushi	昭和極道史	standard	15	9784821190409
shouwa-gokudoushi	昭和極道史	standard	17	9784821190423
shouwa-gokudoushi	昭和極道史	standard	18	9784821190430
shouwa-gokudoushi	昭和極道史	standard	19	9784821190447
shouwa-gokudoushi	昭和極道史	standard	20	9784821190454
shouwa-gokudoushi	昭和極道史	standard	21	9784821190461
shouwa-gokudoushi	昭和極道史	standard	22	9784821190478
shouwa-gokudoushi	昭和極道史	standard	23	9784821190492
shouwa-gokudoushi	昭和極道史	standard	24	9784821190508
shouwa-gokudoushi	昭和極道史	standard	25	9784821190539
shouwa-gokudoushi	昭和極道史	standard	26	9784821190577
shouwa-gokudoushi	昭和極道史	standard	27	9784821190799
shouwa-gokudoushi	昭和極道史	standard	28	9784821190966
shouwa-gokudoushi	昭和極道史	standard	29	9784821191192
shouwa-gokudoushi	昭和極道史	standard	30	9784821191383
shouwa-gokudoushi	昭和極道史	standard	31	9784821191611
shouwa-gokudoushi	昭和極道史	standard	32	9784821191864
shouwa-gokudoushi	昭和極道史	standard	33	9784821192113
shouwa-heisei-file	昭和・平成事件簿	standard	1	9784845857999
shouwa-heisei-file	昭和・平成事件簿	standard	2	9784845858385
shouwa-heisei-file	昭和・平成事件簿	standard	3	9784845858781
shouwa-manga-fuuunroku	昭和漫画風雲録	standard	1	9784408210391
shouwa-manga-fuuunroku	昭和漫画風雲録	standard	2	9784408210407
shouwa-manga-fuuunroku	昭和漫画風雲録	standard	3	9784408210414
shouwa-nagareuta	昭和ながれ唄	bunkobon	1	9784010641514
shouwa-toden-monogatari	昭和都電物語	standard	1	9784537163162
show-hodo-sutekina-manhatsu-tan	ショウほどすてきなマンハッタン	standard	1	9784924678354
show-me-the-magic	Show me the magic	standard	1	9784088640822
show-meikyuu	翔迷宮	standard	1	9784592123194
show-to-daichi	翔と大地	standard	2	9784088515724
show-to-daichi	翔と大地	standard	3	9784088515731
show-uindou-no-emirii	ショーウインドウのエミリー	standard	1	9784870252202
showdown	ショウダウン	standard	1	9784253133166
shu-ni-aka	朱に赤	standard	3	9784061728097
shu-ni-aka	朱に赤	standard	4	9784061728196
shu-ni-aka	朱に赤	standard	5	9784061728288
shufu-no-seikatsu	主婦の生活	standard	1	9784838702053
shugaapotto-e-youkoso	シュガーポットへようこそ	standard	1	9784873064895
shugaapotto-no-koibito	シュガーポットの恋人	standard	1	9784873065465
shugenko-tenguri	修験娘てんぐり	standard	1	9784049262513
shugorei-wa-alien	守護霊はエイリアン	standard	1	9784253126120
shukujotachi-no-toshi-densetsu	淑女たちの都市伝説	standard	1	9784845853076
shun-ka-shuu-tou	春・夏・秋・冬	standard	1	9784049240023
shun-ka-shuu-tou	春・夏・秋・冬	standard	2	9784049240160
shun-kun-no-toki	瞬くんの瞬間	standard	1	9784088542126
shundou	蠢動	standard	1	9784757202580
shungiku	春菊	standard	1	9784792601423
shunjou-hika	春城飛花	standard	1	9784048526210
shunshoku-umegoyomi	春色梅児誉美	standard	1	9784124033090
shunshoukyoku	春宵曲	standard	1	9784048521710
