slug	title	our_authors	source_authors(同題)	status
doooom	DOOOOM	アカホリサトル;一宮幽		NOT_FOUND
dopeman	ドープマン	オギノユーヘイ;カスミリョウ		NOT_FOUND
dora-hachi	ドラハチ	夏川勇人	勇人;夏川	AUTHOR_MISMATCH
dora-q	ドラQ	千代漫画家	千代	AUTHOR_MISMATCH
doraemon-2009	DORAEMON	海野一雄	fujiko;fujio;不二雄;藤子	AUTHOR_MISMATCH
doraemon-himitsu-dougu-hyakka	ドラえもんひみつ道具百科.	フジュ;不二雄;藤子		NOT_FOUND
doraemon-no-kokugo-omoshiro-kouryaku-surasura-sakubun-ga-kakeru	ドラえもんの国語おもしろ攻略 すらすら作文が書ける	方倉陽二;鈴木伸一	若林富夫	AUTHOR_MISMATCH
doraemon-no-sansuu-omoshiro-kouryaku-shin-kaiteiban-zukei-ga-wakaru	ドラえもんの算数おもしろ攻略 ★新改訂版★ 図形がわかる	シノダヒデオ;小林敢治郎;村田ヒロシ		NOT_FOUND
doraemon-no-taiiku-omoshiro-kouryaku-suiei-ga-tanoshiku-dekiru	ドラえもんの体育おもしろ攻略 水泳が楽しくできる	サイトウハルオ;方倉陽二;藤子プロ;鈴木伸一	サイトウ;ハルオ;不二雄;立木;藤子	AUTHOR_MISMATCH
doraemon-no-taiiku-omoshiro-kouryaku	ドラえもんの体育おもしろ攻略	村田ヒロシ;藤子プロ;鈴木伸一		NOT_FOUND
doraemon-nobita-no-shin-kyouryuu-eiga-story	ドラえもんのび太の新恐竜	ムギワラシンタロウ;不二雄;川村元気;藤子;藤子プロ		NOT_FOUND
doragemisu	ドラゲミス	栗山ミヅキ	ミヅキ;栗山	AUTHOR_MISMATCH
doragonkuesuto-1p-comic-gekijou	ドラゴンクエスト1Pコミック劇場	ゲームドラゴンクエストシリーズ		AUTHOR_MISMATCH
doragonkuesuto-4-koma-manga-gekijou	ドラゴンクエスト4コママンガ劇場	ゲームドラゴンクエストシリーズ	エニックス出版局	AUTHOR_MISMATCH
dore-ga-koi-ka-ga-wakaranai	どれが恋かがわからない	奥タマムシ		NOT_FOUND
dorei-gaeshi-no-hangyaku-maou	奴隷返しの叛逆魔王	2021;macopub;日之影ソラ		NOT_FOUND
dorei-kara-no-kitai-to-hyouka-no-sei-de-sakushu-dekinai-nodaga	奴隷からの期待と評価のせいで搾取できないのだが	串木野タンボ;西岡サチ	サチ;ヘイロー;急川回レ;西岡	AUTHOR_MISMATCH
dorei-nikki	奴隷日記	ω子		NOT_FOUND
dorei-sensei	奴隷先生	友野ヒロ;村生ミオ	ヒロ;ミオ;友野;村生	AUTHOR_MISMATCH
dorei-tensei	奴隷転生	カラユミ;原口鳳汰		NOT_FOUND
dorei-yuugi-didi	奴隷遊戯DIDI	モチ漫画家;宗像夏潼		NOT_FOUND
dorei-yuugi-guren	奴隷遊戯GUREN	モチ漫画家;赤沢佳	ヤマイナナミ;井深ミツ;木村隆志	AUTHOR_MISMATCH
dorei-yuugi	奴隷遊戯	赤沢佳	ヤマイナナミ;木村隆志	AUTHOR_MISMATCH
doreiku	奴隷区	bell;大石普人	オオイシヒロト;岡田伸一	AUTHOR_MISMATCH
doro-no-bunzai-de-watashi-dake-no-taisetsu-o-ubaou-danante	泥の分際で私だけの大切を奪おうだなんて	プス;彭傑;桂千夏;真野真央		NOT_FOUND
dorobou-chan	どろぼうちゃん	ヒトトセヒルネ	ヒトトセ;ヒルネ;ミナモト太郎;作画グループ	AUTHOR_MISMATCH
dorobune-kizoku-no-goreijou	泥船貴族のご令嬢	寺里甘;江本マシメサ		NOT_FOUND
dorobune-ni-gobousei	泥舟に五芒星	夏糖サガリ		NOT_FOUND
doron-dororon	ドロンドロロン	大須賀玄		NOT_FOUND
doronkyuu	どろんきゅー	石津カユ	吉村佳	AUTHOR_MISMATCH
doruhira	ドルヒラ	井上行広	ホーム社;堀井秀人	AUTHOR_MISMATCH
doruoji	ドルおじ	saipaco;サトウハルミ		NOT_FOUND
dotabata-henachoko-tanteidan	どたばたへなちょこ探偵団	藤本トモヒコ		NOT_FOUND
dotou-no-ikase-tai	怒濤のイカせ体♥	千歳ピヨコ		NOT_FOUND
dotou-no-saikyou-suit-suima-kun	怒涛の最強戦士睡魔くん	中川勝海		NOT_FOUND
dou-agaitemo-akuyaku-reijou	どうあがいても悪役令嬢!	星野萌絵		NOT_FOUND
dou-ganbattemo-etchi-ni-natchau-osananajimi	どう頑張ってもHになっちゃう幼なじみ	狐神文夜	スシジロウ	AUTHOR_MISMATCH
double-decker	DOUBLE DECKER!	榊原瑞紀		NOT_FOUND
double-dog-buddy	ダブルドッグバディ	柳瀬セノ		NOT_FOUND
double-half	ダブル・ハーフ	霧嶋珠生	霧島珠樹	AUTHOR_MISMATCH
double-revenge	ダブルリベンジ	ouma		NOT_FOUND
double-road	ダブルロード	加藤勇気		NOT_FOUND
double-step-father	ダブルステップファザー	三並		NOT_FOUND
doubles	Doubles	荻丸雅子	太田康徳;小川勇気;小谷憲一;麻原イツミ	AUTHOR_MISMATCH
doubt-voltage-2019	ダウト	此処田ヨー子	和泉カネヨシ;桑田真澄;立沢克美;西村シュウコ	AUTHOR_MISMATCH
doubutsu-ningen	動物人間	岡田卓也		NOT_FOUND
doubutsu-no-kame-chan	動物のカメちゃん	ソニシケンジ	噌西ケンジ	AUTHOR_MISMATCH
douda-danshin-venechia-kokusaihen	ドゥダダンシン! ヴェネチア国際編	槇村サトル		NOT_FOUND
dougenzaka-alice	道玄坂アリス	月島冬二	イワシタシゲユキ	AUTHOR_MISMATCH
doughnuts-books	Doughnuts books	イシイヒサイチ		NOT_FOUND
doujin-jo-apaato-tatete-mita	同人女アパート建ててみた	賀来		NOT_FOUND
doujin-sakka-collection	同人作家コレクション	上田信舟;藤タマキ		AUTHOR_MISMATCH
doujinshi-doujin-sofuto-nyuushu-manual	同人誌同人ソフト入手マニュアル	(unknown)	ユナイト;ユナイト編集部	AUTHOR_MISMATCH
douka-kimi-ni-abakaretai	どうか君に暴かれたい	星樹スズカ	スズカ;星樹	AUTHOR_MISMATCH
douka-ore-o-houtteoitekure	どうか俺を放っておいてくれ	四季ムツコ;相崎壁際		NOT_FOUND
doukei-no-atelier	憧憬のアトリエ	ヒロハルヨシ		NOT_FOUND
douki-no-dokusenyoku-o-aotte-shimatta-you-desu	同期の独占欲を煽ってしまったようです	キタミマユ;ヨシノズナ		NOT_FOUND
doukutsu-ningen	洞窟人間	岡田卓也	卓也;岡田	AUTHOR_MISMATCH
doukutsu-ou-kara-hajimeru-rakuen-life-bannounosaikutsusukirudesaikyouni	洞窟王からはじめる楽園ライフ	出店宇生;苗原一		NOT_FOUND
doukyo-shitara-byou-de-taberaremashita	同居したら、秒で食べられました。	明日乃ラカ		NOT_FOUND
doukyo-shite-iru-kensei-no-onna-shishou-ga-kawai-sugite-mainichi-shiawase-desu	同居している剣聖の女師匠が可愛すぎて毎日幸せです	ケンノジ;多武峰洸		NOT_FOUND
doukyonin-ga-fuantei-deshite	同居人が不安定でして	甘露アメ	タカダ;タカダフミ子;フミ子	AUTHOR_MISMATCH
doukyonin-wa-gitei	同居人は義弟	松本ユウカ		NOT_FOUND
doukyuusei-to-koisuru-houhou	同級生と恋する方法	大木真白	大木;真白	AUTHOR_MISMATCH
doukyuuseito	どうきゅーせいと!	平ショウジ	ショウジ	AUTHOR_MISMATCH
doumo-akuyaku-ni-sareta-reijou-desukeredo	どうも、悪役にされた令嬢ですけれど	佐槻奏多		NOT_FOUND
doumo-butsuyoku-no-seijo-desu	どうも、物欲の聖女です	ナニン;ラチム		NOT_FOUND
doumo-suki-na-hito-ni-horegusuri-o-irai-sareta-majo-desu	どうも、好きな人に惚れ薬を依頼された魔女です。	釜田		NOT_FOUND
doumo-yuusha-no-chichi-desu	どうも、勇者の父です。	2023;masakipub;赤金武蔵		NOT_FOUND
douse-koishite-shimaunda	どうせ、恋してしまうんだ。	満井春香	春香;満井	AUTHOR_MISMATCH
douse-nakunara-koi-ga-ii	どうせ泣くなら恋がいい	日下アキ		NOT_FOUND
douse-shinu-nara-kiss-shitai	どうせ死ぬならキスしたい!	ミタオデン	デン;ミタオ	AUTHOR_MISMATCH
douse-suterareru-nonara-saigo-ni-suki-ni-sasete-itadakimasu	どうせ捨てられるのなら、最後に好きにさせていただきます	セレン;戦翼倶楽部		NOT_FOUND
douse-yumeochi-nandaro	どうせ夢オチなんだろ?	ナカハラ★モモタ	ナカハラモモタ	AUTHOR_MISMATCH
dousei-kara-hajimemashita	同棲からはじめました。	ナパ	ko	AUTHOR_MISMATCH
dousei-seikatsu	同棲生活	waldentillie	サツマ揚ゲ	AUTHOR_MISMATCH
doushi-shoujo-yo-teki-o-ute	同志少女よ、敵を撃て	速水螺旋人;逢坂冬馬;鎌谷悠希		NOT_FOUND
doushitara-osananajimi-no-kanojo-ni-naremasuka	どうしたら幼馴染♀の彼女になれますか!?	ナムル		NOT_FOUND
doushitara-oshi-to-kekkon-dekimasuka	どうしたら推しと結婚できますか!?	桜琴;立花実咲		NOT_FOUND
doutei-eshi-no-isekai-fasshon-kakumei	童貞絵師の異世界ファッション革命	朝日暁音		NOT_FOUND
doutei-kayakkaa-kakeru	童貞カヤッカーカケル	(unknown)	ラム郎	AUTHOR_MISMATCH
doutei-zetsumetsu-rettou	童貞絶滅列島	川﨑順平	川崎;川崎順平;順平	AUTHOR_MISMATCH
douyara-binbou-danshakuke-no-suekko-ni-tensei-shita-rashii-desu	どうやら貧乏男爵家の末っ子に転生したらしいです	仏サンジョ;反面教師		NOT_FOUND
douzo-gojiyuu-ni	どうぞごじゆうに	イノウエサキコ		NOT_FOUND
dr-2025	Dr	コシノリョウ		NOT_FOUND
dr-eggs	Dr.Eggs	三田紀房		NOT_FOUND
dr-muscle-beetle	Dr.マッスルビートル	古町		NOT_FOUND
dr-wa-amai-kiss-o-suru	Dr.は甘いキスをする	河丸慎	河丸	AUTHOR_MISMATCH
dr-wa-ijiwaru-na-kisu-de	Dr.はいじわるなキスで	河丸慎	河丸	AUTHOR_MISMATCH
dr-wa-sotto-dakishimeru	Dr.はそっと抱きしめる	河丸慎	河丸	AUTHOR_MISMATCH
dr	Dr	鳥山明		NOT_FOUND
dracula-yakin	ドラキュラやきん!	アキノミドリ;和ケ原聡司		NOT_FOUND
dragless-sex	ドラッグレス・セックス	江口吾朗	エンゾウ	AUTHOR_MISMATCH
dragon-4-esuto-7-4koma-manga-gekijou	ドラゴンクエストⅦ 4コママンガ劇場	(unknown)	エニックス出版局	AUTHOR_MISMATCH
dragon-4-esuto-arukundesu-4koma-manga-gekijou	ドラゴンクエストあるくんです 4コママンガ劇場	(unknown)	エニックス出版局	AUTHOR_MISMATCH
dragon-4-esuto-monsters-terii-no-wonderland-4koma-manga-gekijou	ドラゴンクエストモンスターズ テリーのワンダーランド 4コママンガ劇場	(unknown)	エニックス出版局	AUTHOR_MISMATCH
dragon-ball-gaiden-tensei-shitara-yamucha-datta-ken	DRAGON BALL外伝 転生したらヤムチャだった件	津田穂波	ドラゴン画廊;リー;鳥山;鳥山明	AUTHOR_MISMATCH
dragon-ball-jump-fun-ga-eranda-best-scene-top-10	Dragon ballジャンプファンが選んだベストシーンtop 10!!	鳥山明		NOT_FOUND
dragon-ball-super-divers-let-s-super-dive	ドラゴンボールスーパーダイバーズ-レッツ!スーパーダイブ!!-	カサイユージ		NOT_FOUND
dragon-bugyou	ドラゴン奉行	七月鏡一;茂木ヨモギ	ヨモギ;七月;茂木;鏡一	AUTHOR_MISMATCH
dragon-circus	DRAGON CIRCUS	下口智裕;清水栄一	清水栄一×下口智裕	AUTHOR_MISMATCH
dragon-league	ドラゴンリーグ	川島博幸	鷹城冴貴	AUTHOR_MISMATCH
dragon-musume-ni-naritakunai	ドラゴン娘になりたくないっ!	サイトウナオキ	サイトウ;ナオキ;九段ソゴウ	AUTHOR_MISMATCH
dragon-ni-sand-hikareta-ore-no-tensei-shokunin-life	ドラゴンに三度轢かれた俺の転生職人ライフ	八嶋成生;澄守彩		NOT_FOUND
dragon-no-omawari-san	ドラゴンのおまわりさん	澄谷ゼニコ		NOT_FOUND
dragon-quest-ten-4-koma-manga-gekijou	ドラゴンクエスト〔Ⅹ〕4コママンガ劇場	アベユウキ		NOT_FOUND
dragon-quest-treasures-another-adventure-fadora-no-takarajima	ドラゴンクエストトレジャーズアナザーアドベンチャーファドラの宝島	天野洋一		NOT_FOUND
dragon-sama-tabecha-dame	ドラゴン様、食べちゃダメ	花星ミクリ	ミクリ;花星	AUTHOR_MISMATCH
dragon-yashinatte-kudasai	ドラゴン養ってください	東裏友希;牧瀬初雲	初雲;友希;東裏;牧瀬	AUTHOR_MISMATCH
dragons-summer	ドラゴンズサマー	ヤマムラハジメ		NOT_FOUND
draken-code	DRAKEN・CODE	大北真潤;新谷カオル		NOT_FOUND
drama-na-koi-wa-kihon-kara	ドラマな恋は基本から	榎本アカマル	アカマル;榎本	AUTHOR_MISMATCH
drama-queen	ドラマクイン	宇乃花空樹		NOT_FOUND
dramatic-irony	ドラマティック・アイロニー	アスカ	ナマ子	AUTHOR_MISMATCH
drawing	ドローイング	林達永;金光鉉		NOT_FOUND
drcl	#DRCL	坂本眞一		NOT_FOUND
dream-dorankaazu	ドリーム☆ドランカーズ	齊藤万丈		NOT_FOUND
dream-road	ドリームロード	倉科遼	司敬	AUTHOR_MISMATCH
dream-times	ドリームタイムズ	タミ	イズミハラキミ;赤塚不二夫	AUTHOR_MISMATCH
dreaming-1984	ドリーミング	野妻マユ美	岡田純子;野妻マユミ	AUTHOR_MISMATCH
dreamland	ドリームランド	lemairereno;原正人	メルヘンメーカー;吉田ユウコ	AUTHOR_MISMATCH
dressing	Dressing	山本亜季;林ミドリ;藤川ヨツ葉		NOT_FOUND
dribble-nukko-aashi-chan	ドリブルヌッコあーしちゃん	カズフミ		NOT_FOUND
dropout-kara-no-saishuushokusaki-wa-isekai-no-saikyou-kishidan-deshita	ドロップアウトからの再就職先は、異世界の最強騎士団でした	コレカワカズトモ;東吉乃		NOT_FOUND
drops	DROPS	高嶋ヒロミ	南京グレ子	AUTHOR_MISMATCH
drug-store-tenin-satsu-chan-no-nichijou	ドラッグストア店員さっちゃんの日常	依澄レイ	レイ;依澄	AUTHOR_MISMATCH
drunk-bullet	ドランクバレット	高口楊		NOT_FOUND
drunk-kyonshees	ドランクキョンシーズ	若杉公徳		NOT_FOUND
dry-and-heavy	ドライアンドヘビー	ハコロク	益子悠	AUTHOR_MISMATCH
dual-mound	デュアルマウンド	シャンプーハットコイデ	崇史;水森	AUTHOR_MISMATCH
duck-tail	DUCK TAIL	吉田聡		NOT_FOUND
duel-masters-guren	デュエル・マスターズ紅蓮	森茶		AUTHOR_MISMATCH
duel-masters-lost-gekka-no-shinigami	Duel Masters LOST～月下の死神～	松本シゲノブ;金林洋	シゲノブ;松本;金林	AUTHOR_MISMATCH
duel-masters-win	デュエル・マスターズWIN	松本シゲノブ	シゲノブ;松本	AUTHOR_MISMATCH
duel-masters	DUEL MASTERS	松本シゲノブ		NOT_FOUND
duffle-coat-army	ダッフルコートアーミー	吾嬬竜孝		NOT_FOUND
dump-the-heel	ダンプ・ザ・ヒール	原秀則	ダンプ松本;平塚;秀則;雅人	AUTHOR_MISMATCH
dungeon-and-delivery	ダンジョン&デリバリー	鈴木小波	小波;鈴木	AUTHOR_MISMATCH
dungeon-band	ダンジョンバンド	新挑限		NOT_FOUND
dungeon-battle-royale	ダンジョンバトルロワイヤル	中野マヤ花;梅村真也	ココ;ナギハシ	AUTHOR_MISMATCH
dungeon-busters	ダンジョン・バスターズ	篠崎冬馬;蒼和伸		NOT_FOUND
dungeon-camper-no-ore-gal-haishinsha-o-tasuketara-bazutta-ue-ni-mainichi-gal-ga-meshi-o-kui-ni-kuru	ダンジョンキャンパーの俺、ギャル配信者を助けたらバズった上に毎日ギャルが飯を食いにくる	小狐ミナト;風光メイビ	nima;ミナト;メイビ;小狐;風光	AUTHOR_MISMATCH
dungeon-elf	ダンジョンエルフ	スラン;リバー		NOT_FOUND
dungeon-faamu	ダンジョン・ファーム	春乃カミハル		NOT_FOUND
dungeon-ga-arawarete-5-nen-15-sai-de-dungeon-ni-idomu-koto-ni-shita	ダンジョンが現れて5年、15歳でダンジョンに挑むことにした。	ターチャン;叶景太		NOT_FOUND
dungeon-ga-omotta-yori-mo-fukakute-doushiyoumo-nai-node-akiramete-onnanoko-o-kudoiteiku-koto-ni	ダンジョンが思ったよりも深くてどうしようもないので諦めて女の子を口説いていくことにした	feiren;ミザ		NOT_FOUND
dungeon-haishin-o-kiriwasureta-yuumei-haishinsha-o-tasuketara-densetsu-no-tansakusha-toshite-bazuri	ダンジョン配信を切り忘れた有名配信者を助けたら、伝説の探索者としてバズりはじめた	浅白優;紅木春		NOT_FOUND
dungeon-harem-master	ダンジョン+ハーレム+マスター	低橋;大畑慎治	三島千廣;長次郎	AUTHOR_MISMATCH
dungeon-hitodasuke-shitara-shirantoko-de-bazutteta-ken-jikkyou	〈ダンジョン〉人助けしたら、知らんとこでバズってた件〈実況〉	アッサムテー;浅野キミヒロ		NOT_FOUND
dungeon-ni-hisomu-yandere-na-kanojo-ni-ore-wa-nando-mo-korosareru	ダンジョンに潜むヤンデレな彼女に俺は何度も殺される	北川ニキタ;野村エージ		NOT_FOUND
dungeon-no-osananajimi	ダンジョンの幼なじみ	久真ヤスヒサ		NOT_FOUND
dungeon-oji-san	ダンジョンおじさん	広路ナユル;蕨野クゲ子		NOT_FOUND
dunwich-no-kai	ダニッチの怪	lovecrafthoward;phillips;田邊剛		NOT_FOUND
dusk-street	ダスクストリート	tono		NOT_FOUND
dys-cascade	DYS CASCADE	中川海二	中川;海二	AUTHOR_MISMATCH
e-kekkon-tte-3-jigen-demo-dekirundesu-ka	え?結婚って3次元でもできるんですか?	玖乃緑		NOT_FOUND
e-shanai-system-subete-wanope-shite-iru-watashi-o-kaikosareta-desu-ka	え、社内システム全てワンオペしている私を解雇ですか?	下城米雪;伊於		NOT_FOUND
e-tamer-wa-tsukaenai-tte-party-kara-tsuihousareta-shita-yone	え、テイマーは使えないってパーティから追放したよね?	最中ナツメ;茨木野		NOT_FOUND
eakatsu	#えあかつ	ショ糖		NOT_FOUND
ebisuko	えびすこ!	エレマドカ		NOT_FOUND
eburidi-jugyou-sankan	エブリディ授業参観!	モリチカコ	チカコ;モリ	AUTHOR_MISMATCH
echiechi-gakuensai	えちえち学園祭	遥巴絵		NOT_FOUND
echika-no-jikan	エチカの時間	玉井雪雄	玉井;雪雄	AUTHOR_MISMATCH
echoes	ECHOES	新波歩		AUTHOR_MISMATCH
eclair-orange	エクレアorange	仲谷鳰		NOT_FOUND
eden-2185	エデン2185	竹宮惠子	渡辺信生;竹宮恵子	AUTHOR_MISMATCH
eden-no-majotachi	エデンの魔女たち	小林且典;岡﨑純平	小林且典(企画屋);岡崎;純平	AUTHOR_MISMATCH
eden-no-otome	エデンの処女	巳年キリン	嘘海;渡邉;渡邉嘘海	AUTHOR_MISMATCH
edenzu-girl	エデンズガール	時丸佳久		NOT_FOUND
edo-jou-saiken	江戸城再建	猿渡カザミ	三浦;正幸;黒川	AUTHOR_MISMATCH
edo-no-furin-wa-shi-no-kaori	江戸の不倫は死の香り	山口譲司	山口;譲司	AUTHOR_MISMATCH
edo-no-oiran-to-irekawatta-node-hanamachi-no-chouten-o-mezashite-miru	江戸の花魁と入れ替わったので、花街の頂点を目指してみる	七沢ユキノ;春キャベツ		NOT_FOUND
edo-onna-midare-goshi	江戸おんな乱れ腰	ケン月影		NOT_FOUND
edo-onna-tsuya-geshou	江戸おんな艶化粧	ケン月影		NOT_FOUND
edomae-elf	江戸前エルフ	樋口彰彦	彰彦;樋口	AUTHOR_MISMATCH
edomae-no-shun-deluxe	江戸前の旬deluxe	サトウ輝;九十九森	サトウ;九十九	AUTHOR_MISMATCH
ee-shoukan-sarete-komatte-iru-seijo-kari-towa-watashi-no-koto-desu	ええ、召喚されて困っている聖女〈仮〉とは私のことです	乙善ユシオ;守雨		NOT_FOUND
eegekai-o-wataru-hanatachi	エーゲ海を渡る花たち	三原シラユキ	日之下アカメ	AUTHOR_MISMATCH
eejiento-mokusei	エージェント木星	小玉有起	小玉;有起	AUTHOR_MISMATCH
efu-rank-boukensha-no-nariagari	Fランク冒険者の成り上がり	マルセイ;二世メグル		NOT_FOUND
efupiiesu-no-tomodachi-to-real-de-au-manga	FPSの友達とリアルで会う漫画	ユメノ	チクワ	AUTHOR_MISMATCH
eg-maker	EGメーカー	榎本ハイツ	酉川宇宙	AUTHOR_MISMATCH
egao-no-mahou	えがおのまほう	ヨシダモロヘ	吉田モロヘ	AUTHOR_MISMATCH
egg-stand	エッグ・スタンド	萩尾望都		NOT_FOUND
egg	egg	鳥野シノ		NOT_FOUND
egoist-clergyman	エゴイストな聖職者	ミナミ遥	南カズカ	AUTHOR_MISMATCH
egyptian-bakhshish	エジプシャン・バクシーシ	神坂智子		NOT_FOUND
ei-kun-wa-okuchi-ga-ojouzu	英くんはおくちがお上手	雨宮皐季		NOT_FOUND
eichi-na-video-wa-suki-desu-ka	叡智なビデオは好きですか?	後藤羽矢子;玖珂ツニヤ	ツニヤ;後藤;玖珂;羽矢子	AUTHOR_MISMATCH
eichiesupii-no-arukikata	HSPの歩き方	オガタチエ		NOT_FOUND
eien-no-suki	永遠の好き	サイトウチホ		NOT_FOUND
