title	a_romaji	a_id	key
盾の勇者の成り上がり～ガールズサイドストーリー～	Tate no Yuusha no Nariagari: Girl's Side Story	147878	name:弥南せいら|name:盾の勇者の成り上がり～ガールズサイドストーリー～
アサシンクリード4	Assassin's Creed 4: Black Flag - Kakusei	85177	name:矢野隆|name:アサシンクリード4
∀ガンダム	Turn A Gundam: Tsuki no Kaze	61845	name:矢立肇|name:∀ガンダム
ガンダム短編集	Shin MS Senki Kidou Senshi Gundam Tanpenshuu	147192	name:矢立肇|name:ガンダム短編集
ファイ・ブレイン 最期のパズル	Phi Brain: Saigo no Puzzle	59427	name:矢立肇|name:ファイ・ブレイン 最期のパズル
機動戦士ガンダム	Kidou Senshi Gundam: Gyakushuu no Char	90921	name:矢立肇|name:機動戦士ガンダム
機動戦士ガンダムピューリッツァー	Kidou Senshi Gundam Pulitzer: Amuro Ray wa Kyo	138344	name:矢立肇|name:機動戦士ガンダムピューリッツァー
機動戦士ガンダム外伝	Kidou Senshi Gundam Gaiden: Sora, Senku no Hat	50946	name:矢立肇|name:機動戦士ガンダム外伝
新機動戦記ガンダムW	Shin Kidou Senki Gundam W: Endless Waltz - Hai	54679	name:矢立肇|name:新機動戦記ガンダムW
ルームシェア	Roomshare	211238	name:唯乃アキラ|name:ルームシェア
クロノス	Chronos: Jiseidai Hanzai Jouhoushitsu	94523	name:優月祥|name:クロノス
ニル・アドミラリの天秤	Nil Admirari no Tenbin: Teito Genwaku Kitan	109533	name:優月祥|name:ニル・アドミラリの天秤
メイデーア転生物語	Maydare Tensei Monogatari: Kono Sekai de Ichib	115979	name:友麻碧|name:メイデーア転生物語
鳥居の向こうは、知らない世界でした。	Torii no Mukou wa, Shiranai Sekai deshita.: Ja	201443	name:友麻碧|name:鳥居の向こうは、知らない世界でした。|sub:邪魔者扱いされた少女は癒やしの国で薬師になる
エイジング	Aging: 80-sai Ijou no Wakamono ga Kurasu Shima	160439	name:友野ヒロ|name:エイジング
スコップ無双	Scoop Musou: "Scoop Hadouhou!" (　｀・ω・´)♂〓〓〓〓★(	111365	name:憂姫はぐれ|name:スコップ無双|sub:「スコップ波動砲!」ドゴォォ
優等生じゃいられない!	Yuutousei ja Irarenai! Majime na Mashiro-san g	122467	name:有馬レンジ|name:優等生じゃいられない!|sub:真面目なマシロさんがヤンキー高校にいる理由
悪役令嬢に転生失敗して勝ちヒロインになってしまいました	Akuyaku Reijou ni Tensei Shippai shite Kachi H	189594	name:柚原テイル|name:悪役令嬢に転生失敗して勝ちヒロインになってしまいました|sub:悪役令嬢の兄との家族エン
破滅エンドから逆行したら、二周目は何故か愛されルートでした	Hametsu End Kara Gyakkoushitara, Nishuume wa N	163650	name:柚子れもん|name:破滅エンドから逆行したら、二周目は何故か愛されルートでした|sub:闇堕ち令嬢は王子への
午前0時、とけあう熱	Gozen 0-ji, Tokeau Netsu: Karada ga Oboeteru U	192744	name:由葵るゆ|name:午前0時、とけあう熱
エルディアス・ロード	Eldias Road: Megami ni Moratta Zettai Shinanai	126230	name:夕子|name:エルディアス・ロード
ブラック魔道具師ギルドを追放された私、王宮魔術師として拾われる	Black Madougushi Guild wo Tsuihousareta Watash	163255	name:葉月秋水|name:ブラック魔道具師ギルドを追放された私、王宮魔術師として拾われる
ブラック魔道具師ギルドを追放された私、王宮魔術師として拾われる	Black Madougushi Guild wo Tsuihousareta Watash	163255	name:葉月秋水|name:ブラック魔道具師ギルドを追放された私、王宮魔術師として拾われる|sub:ホワイトな宮廷で、
社交界の毒婦とよばれる私	Shakoukai no Dokufu to Yobareru Watashi: Sutek	188594	name:来須みかん|name:社交界の毒婦とよばれる私
無口な年下カレシの本音はすごくエッチ	Mukuchi na Toshishita Kareshi no Honne wa Sugo	211498	name:来岬未悠|name:無口な年下カレシの本音はすごくエッチ|sub:そんなオスの顔で私を見てたの?
レベルリセット	Level Reset: Gomi Skill dato Kanchigai shita k	199333	name:雷舞蛇尾|name:レベルリセット
自称!平凡魔族の英雄ライフ	Jishou! Heibon Mazoku no Eiyuu Life: B-kyuu Ma	101727	name:卵の黄身|name:自称!平凡魔族の英雄ライフ|sub:B級魔族なのにチートダンジョンを作ってしまった結果
ブラッディ・アイ	Bloody Eye: Sarasarete Shine	166995	name:嵐山のり|name:ブラッディ・アイ|sub:晒されてシネ
天下無双ワンスモア	Tenka Musou Once More: Isekai no Rou Kenshi, T	209010	name:藍葉悠気|name:天下無双ワンスモア
黒の賢者は影を織る	Kuro no Kenja wa Kage wo Oru: Seijo Dairi wa M	170924	name:龍田たると|name:黒の賢者は影を織る|sub:聖女代理はもう用済みだと追放されたが、かけられた呪い【闇属性
転生先は北の辺境でしたが精霊のおかげでけっこう快適です	Tensei-saki wa Kita no Henkyou Deshita ga Seir	201705	name:緑川葉|name:転生先は北の辺境でしたが精霊のおかげでけっこう快適です
宮廷女官ミョンファ	Kyuutei Nyokan Myeong-Hwa Taiyou Miya no Kage 	198877	name:鈴ノ助|name:宮廷女官ミョンファ
異世界じゃスローライフはままならない	Isekai ja Slow Life wa Mamanaranai: Seijuu no 	209486	name:鈴穂ほたる|name:異世界じゃスローライフはままならない|sub:聖獣の主人は島育ち
神々の加護で生産革命	Kamigami no Kago de Seisan Kakumei: Isekai no 	149401	name:鈴穂ほたる|name:神々の加護で生産革命
ダンジョン・ファーム	Dungeon Farm: Ie wo Oidasareta node, Dungeon n	195015	name:鈴木竜一|name:ダンジョン・ファーム|sub:家を追い出されたので、ダンジョンに農場をつくって暮らそうと思
王妃様は離婚したい	Ouhi-sama wa Rikon Shitai: Isekai kara Seijo-s	173292	name:漣ミサ|name:王妃様は離婚したい|sub:異世界から聖女様が来たので、もうお役御免ですわね?
転生先が残念王子だった件	Tensei-saki ga Zannen Ouji Datta Ken: Ima wa F	138933	name:蓮禾|name:転生先が残念王子だった件|sub:今は腹筋1回もできないけど痩せて異世界救います
独身貴族は異世界を謳歌する	Dokushin Kizoku wa Isekai wo Ouka suru: Kekkon	176600	name:錬金王|name:独身貴族は異世界を謳歌する
社会人が築く亜人ハーレム	Shakai Hito ga Kizuku Ajin Harem: Toudo 200% n	127516	name:露田米|name:社会人が築く亜人ハーレム|sub:糖度200%のエッチなラブコメをあなたに
彼女と彼の関係	Kanojo to Kare no Kankei: Heibon na Hayakawa-s	153147	name:六つ花えいこ|name:彼女と彼の関係
婚活とミシン	Konkatsu to Machine Mouichido Koi ga Shitaiked	194055	name:和田フミエ|name:婚活とミシン
ヴィーヴル洋裁店	Vouivre Yousai-ten: Kinuyo to Harriet	106753	name:和田隆志|name:ヴィーヴル洋裁店
オイレンシュピーゲル	Eulen Spiegel	51369	name:冲方丁|name:オイレンシュピーゲル
ばいばい、アース	Bye Bye, Earth 	121460	name:冲方丁|name:ばいばい、アース
ミッドガルドの守護者	Midgard no Shugosha: Re-Birth of Norse Mytholo	81847	name:團夢見|name:ミッドガルドの守護者
転生賢者の異世界ライフ	Tensei Kenja no Isekai Life: Daini no Shokugyo	106144	name:彭傑|name:転生賢者の異世界ライフ
何も聞かずに抱かせてくれ	Nani mo Kikazu ni Dakasetekure: Yotsugari Shoj	140953	name:澤村鞠子|name:何も聞かずに抱かせてくれ|sub:強がり処女とワケあり狼
ドラクゥーン	Drakuun: Dragon Princess Warrior	34971	qid:Q1010233|name:ドラクゥーン
隣国に輿入れした王女付きモフモフ侍女ですが、本当の王女は私なんです	Ringoku ni Koshi Ire Shita Oujo Tsuki Mofumofu	204610	qid:Q104538593|name:隣国に輿入れした王女付きモフモフ侍女ですが、本当の王女は私なんです
サバイバーズ・ギルト	Survivor's Guilt: Asobinin no Koi	132967	qid:Q105222311|name:サバイバーズ・ギルト
ケイ×ヤク	Kei x Yaku: Abunai Aibou	115832	qid:Q105259089|name:ケイ×ヤク|sub:あぶない相棒
15分の少女たち	15-fun no Shoujo-tachi: Idol no Tsukurikata	139992	qid:Q105703956|name:15分の少女たち|sub:アイドルのつくりかた
君の刀が折れるまで	Kimi no Katana ga Oreru made: Gekkyuu Matsuri 	164225	qid:Q105703973|name:君の刀が折れるまで
ラバーズハイ	Lovers High: Shinyuu no Kareshi to Matching Sh	132022	qid:Q105704288|name:ラバーズハイ|sub:親友の彼氏とマッチングしてしまった
胸が鳴るのは君のせい	Mune ga Naru no wa Kimi no Sei Bangai-hen	86565	qid:Q108110337|name:胸が鳴るのは君のせい
魔石グルメ	Maseki Gourmet: Mamono no Chikara wo Tabeta Or	110022	qid:Q10855978|name:魔石グルメ|sub:魔物の力を食べたオレは最強!
最速無双のB級魔法使い	Saisoku Musou no B-kyuu Mahou Tsukai: Ippatsu 	117962	qid:Q1085764|name:最速無双のB級魔法使い|sub:一発撃たれる前に千発撃ち返す!
殉愛のリリス	Junai no Lilith: Das Hexen Haus	78275	qid:Q110403179|name:殉愛のリリス
first	Imouto Ijou Hahaoya Miman	68779	qid:Q11117092|name:first
ペストが明けたら遊びましょう!	Pest ga Aketara Asobimashou!- Chuusei Europa S	181879	qid:Q111920293|name:ペストが明けたら遊びましょう!
ぱいカノ!	Gokubuto♡Insert	97446	qid:Q11192216|name:ぱいカノ!
ゲームオブファミリア	Game of Familia: Family Senki	104033	qid:Q11195290|name:ゲームオブファミリア
星のカービィ	Hoshi no Kirby - Manpuku Pupupu Fantasy	145133	qid:Q112237875|name:星のカービィ|sub:まんぷくプププファンタジー
ファイナルファンタジー零式外伝氷剣の死神	Final Fantasy Reishiki	62955	qid:Q11254723|name:ファイナルファンタジー零式外伝氷剣の死神
放課後はケンカ最強のギャルに連れこまれる生活	Houkago wa Kenka Saikyou no Gal ni Tsurekomare	173222	qid:Q11256832|name:放課後はケンカ最強のギャルに連れこまれる生活
マスカノ	MasKano - Goshujinsama wa Kanojo	89739	qid:Q11258670|name:マスカノ
Love!!	Haitoku no Chigi	119965	qid:Q11259789|name:Love!!
ファイアーエムブレム 聖戦の系譜	Fire Emblem: Seisen no Keifu	35618	qid:Q11260369|name:ファイアーエムブレム 聖戦の系譜
ラフダイヤモンド	Rough Diamond: Manga Gakkou ni Youkoso	92962	qid:Q11260861|name:ラフダイヤモンド
ロードス島戦記	Lodoss-tou Senki: Haiiro no Majo	31618	qid:Q11261772|name:ロードス島戦記
ロードス島戦記-灰色の魔女-	Lodoss-tou Senki: Haiiro no Majo	31618	qid:Q11261772|name:ロードス島戦記-灰色の魔女-
ゼルダの伝説	Zelda no Densetsu: Kamigami no Triforce	32562	qid:Q11263891|name:ゼルダの伝説
創造錬金術師は自由を謳歌する	Souzou Renkinjutsushi wa Jiyuu wo Ouka Suru: F	135174	qid:Q11264134|name:創造錬金術師は自由を謳歌する|sub:故郷を追放されたら、魔王のお膝元で超絶効果の
8か月の天使	8-kagetsu no Tenshi: Hajimete Mama ni Nareta H	209569	qid:Q11264488|name:8か月の天使
天国の空へ	Tengoku no Sora e: Unde Agerare Nakatta Wagako	209592	qid:Q11264488|name:天国の空へ
魔法科高校の劣等生 ダブルセブン編	Mahouka Koukou no Rettousei: Double Seven-hen	99904	qid:Q11264824|name:魔法科高校の劣等生 ダブルセブン編
パティスリーMON 完結編	Patisserie MON: Kanketsuhen	180219	qid:Q11265076|name:パティスリーMON 完結編
あの虹を越えて	Ano Niji wo Koete: Sakamoto-san Chi Monogatari	40009	qid:Q11265637|name:あの虹を越えて
アルカナ・ファミリア	Arcana Famiglia: Amore Mangiare Cantare!	65507	qid:Q11268420|name:アルカナ・ファミリア
悪役令嬢と悪役令息が、出逢って恋に落ちたなら	Akuyaku Reijou to Akuyaku Reisoku ga, Deatte K	154597	qid:Q11268420|name:悪役令嬢と悪役令息が、出逢って恋に落ちたなら|sub:名無しの精霊と契約して追い出
ディアスポリス	Dias Police: Ihou Keisatsu	99452	qid:Q11269589|name:ディアスポリス
隻眼・隻腕・隻脚の魔術師@COMIC	Sekigan, Sekiwan, Sekkyaku no Majutsushi @Comi	209932	qid:Q11269890|name:隻眼・隻腕・隻脚の魔術師@COMIC|sub:森の小屋に籠っていたら早2000年。
アイショタ	Idol Show Time: Twinkling Memory	139334	qid:Q11269893|name:アイショタ|sub:idol show time twinkling memory
後宮デイズ	Koukyuu Days: Shichisei Kuni Monogatari	74539	qid:Q11269902|name:後宮デイズ
らぶらぶ❤ちぇんじ	Change!: Chigau Watashi ni Nareta Nara	47590	qid:Q11274761|name:らぶらぶ❤ちぇんじ
リベロの武田	Chou Kidou Bouhatsu Shuukyuu Yarou: Libero no 	207788	qid:Q11274881|name:リベロの武田
れもん、うむもん!	Lemon, Umumon! Soshite, Mama ni Naru	156816	qid:Q11275906|name:れもん、うむもん!
星のカービィ	Hoshi no Kirby: Dedede de Pupupu na Monogatari	81917	qid:Q11276127|name:星のカービィ
聖マッスル	Sei Muscle	97441	qid:Q11276986|name:聖マッスル
ちぇんじ!	Watashi Datte Hisshi de Iku no Gaman Shitanday	159048	qid:Q11278817|name:ちぇんじ!
ハイスクールD×D	High-School DxD: Ashia & Koneko Himitsu no Kei	64485	qid:Q11278848|name:ハイスクールD×D
十二夜の魔法使い	Juuniya no Mahoutsukai: Hoshi Uranai Koushaku 	136114	qid:Q11280041|name:十二夜の魔法使い|sub:星占い公爵と恋人達
ライバル	Rival: Tokubetsu na Otoko	106362	qid:Q11280450|name:ライバル
太陽と風の坂道	Mahoutsukai ni Taisetsu na Koto: Taiyou to Kaz	30531	qid:Q11281115|name:太陽と風の坂道
ファムファタル	Femme Fatale: Unmei no Onna	53851	qid:Q11307079|name:ファムファタル
スター・ウォーズ	Star Wars Manga Black	50838	qid:Q11330386|name:スター・ウォーズ
扉を開けたら殺される	Tobira wo Aketara Korosareru: Kyoufu no Yakata	148344	qid:Q11364664|name:扉を開けたら殺される|sub:恐怖の館へようこそ
伝説の竜装騎士は田舎で普通に暮らしたい	Densetsu no Ryuusou Kishi wa Inaka de Futsuu n	161753	qid:Q11368339|name:伝説の竜装騎士は田舎で普通に暮らしたい|sub:SSSランク依頼の下請け辞めます!
Imp!	Taihen Yoku Dekimashita?	48852	qid:Q11368912|name:Imp!
金の釦 銀の襟	Kin no Button, Gin no Eri: Palace Meidi Sokubu	110102	qid:Q11368912|name:金の釦 銀の襟|sub:パレス・メイヂ側聞
クロス	Cross	89746	qid:Q11373172|name:クロス
スティグマ	Stigma	200143	qid:Q11373668|name:スティグマ
ポケットモンスターエメラルド	Pocket Monsters Emerald: Chousen!! Battle Fron	52408	qid:Q11379164|name:ポケットモンスターエメラルド
アル中病棟	Shissou Nikki 2: Al-chuu Byoutou	113148	qid:Q1138133|name:アル中病棟
地を這う魚	Chi wo Hau Sakana: Hideo no Seishun Nikki	156505	qid:Q1138133|name:地を這う魚
春を夢見し	Haru wo Yumemishi	153525	qid:Q11383812|name:春を夢見し
